Model,BCC-CSM2-MR,BCC-CSM2-MR,BCC-CSM2-MR,BCC-CSM2-MR,CanESM5,CanESM5,CanESM5,CanESM5,CNRM-CM6-1,CNRM-CM6-1,CNRM-CM6-1,CNRM-CM6-1,CNRM-ESM2-1,CNRM-ESM2-1,CNRM-ESM2-1,CNRM-ESM2-1,MIROC-ES2L,MIROC-ES2L,MIROC-ES2L,MIROC-ES2L,MIROC6,MIROC6,MIROC6,MIROC6,UKESM1-0-LL,UKESM1-0-LL,UKESM1-0-LL,UKESM1-0-LL,MRI-ESM2-0,MRI-ESM2-0,MRI-ESM2-0,MRI-ESM2-0,CESM2,CESM2,CESM2,CESM2,CESM2-WACCM,CESM2-WACCM,CESM2-WACCM,CESM2-WACCM,MCM-UA-1-0,MCM-UA-1-0,MCM-UA-1-0
Experiment,historical+ssp126,historical+ssp245,historical+ssp370,historical+ssp585,historical+ssp126,historical+ssp245,historical+ssp370,historical+ssp585,historical+ssp126,historical+ssp245,historical+ssp370,historical+ssp585,historical+ssp126,historical+ssp245,historical+ssp370,historical+ssp585,historical+ssp126,historical+ssp245,historical+ssp370,historical+ssp585,historical+ssp126,historical+ssp245,historical+ssp370,historical+ssp585,historical+ssp126,historical+ssp245,historical+ssp370,historical+ssp585,historical+ssp126,historical+ssp245,historical+ssp370,historical+ssp585,historical+ssp126,historical+ssp245,historical+ssp370,historical+ssp585,historical+ssp126,historical+ssp245,historical+ssp370,historical+ssp585,historical+ssp245,historical+ssp370,historical+ssp585
1851,-0.7895531412832764,-0.8304409568870412,-0.824321720422479,-0.8484601496322933,-0.7978725466435828,-0.7689643578275944,-0.8772278209783901,-0.9103950112321353,-1.7493004945423356,-1.7611571197006055,-1.752532000274404,-1.8122623470011905,0.22290608296108175,0.17103861080942986,0.1837374421314561,0.151392337563761,1.4113595160948083,1.4251038489025005,1.409423049373948,1.3788000877132063,-0.7632930855281047,-0.7490889695451757,-0.7511035996513656,-0.7781299359452737,-0.33924031917949654,-0.39147857238572853,-0.39783277978077186,-0.43907395240122227,0.8373579890147865,0.7569887858649283,0.8339130819226317,0.7750409957004118,1.67689062541664,1.5980458510044397,1.6087156673592549,1.5527102846103236,-0.9121393393363574,-0.9383720762531086,-0.9598705767894486,-0.9743229427796185,-0.7671744931235899,-0.7520675698912376,-0.7107268837651236
1852,0.8537009013535546,0.8181067299172791,0.8234673465616114,0.8024317332806826,-1.1246098994788645,-1.099325254581529,-1.19368083211983,-1.2225583464217766,-0.1001109717816787,-0.1104450692836289,-0.10294884005315175,-0.15492082638862217,1.2059331013298487,1.1607688120464223,1.1718119937349611,1.143647544457536,0.35239555142839646,0.3643523355328173,0.35072371034029176,0.324078804864349,-0.20734909063598075,-0.19493611658175253,-0.19674218769887974,-0.2202023944349738,1.3487357004523362,1.3032099443830563,1.2977342913064356,1.2618028515892858,0.03483408068083258,-0.035164187037190216,0.03190327157041067,-0.01933233915917222,-2.303211126426289,-2.3718522906114794,-2.3626837743802303,-2.4113899838493635,-1.1354360192096027,-1.1582785735577357,-1.177115110394805,-1.1896563952906944,-0.44715056792509045,-0.4339488824111346,-0.39782428530930086
1853,-0.6957722574098973,-0.7263365009264893,-0.7216989873745585,-0.7397848833103233,1.1793930245355844,1.2012264471702674,1.1200933986725545,1.095292118536363,-0.3175271891760337,-0.3264137461284164,-0.3199893714648658,-0.3645911411875913,-3.213119719445696,-3.2519139311365195,-3.242443128870108,-3.2666346946609903,-1.6371705145046698,-1.6269116693929029,-1.6385918877701653,-1.661457689239317,-1.0853812492498085,-1.07467343553453,-1.0762778466045406,-1.0963540648308947,0.4710278424968891,0.43188364453492856,0.42723901386894136,0.39635480664141715,-0.4493678956048782,-0.509509447744451,-0.4518150074511131,-0.49579546632249233,-0.34865336102819644,-0.40759872785307816,-0.39984869012925534,-0.44162258994523784,0.5502606412612137,0.5306398967182095,0.5143408830228801,0.5036126636604203,-0.5301677544099905,-0.5187798055938051,-0.4876209512646583
1854,-0.1131687051643246,-0.13896168492275143,-0.1350123897613381,-0.15029876358241598,1.2667066463185919,1.2852580479255054,1.2166751349180465,1.1957407325551037,0.8407383766026891,0.8332257906239443,0.8386342382639456,0.8010220087351565,0.22515527383278966,0.19240439715931187,0.20038447783347857,0.1799619922044079,-1.1160088717443215,-1.1073600849649938,-1.117193641391422,-1.1364754697398234,0.7774537982598684,0.7865408556741714,0.7851312660429097,0.7682604771086231,0.8528244484460554,0.8197371342731787,0.8158769837760731,0.7897824940432664,-1.052760347297503,-1.1035496102160587,-1.0547534692799732,-1.0918527800991193,0.24182566426748414,0.19207798841686674,0.19849061622222727,0.16328925772962202,0.9067954378552588,0.8902313396380377,0.8763476210275819,0.8673363943771606,0.31599424885327054,0.32565828097988647,0.3520971594590693
1855,-0.7583933812643854,-0.779668709339937,-0.7763733798929269,-0.7890075234762021,-1.102987871741378,-1.0875524103486554,-1.1442446183940636,-1.161517413983751,-1.1773596932886639,-1.1835704603382027,-1.1791231202643349,-1.210119018657828,2.7423867335555667,2.7153588120242445,2.721928216554809,2.7050749762417556,0.48307100844754136,0.49019588850452983,0.4821092718205542,0.46622010699868727,3.997603416738642,4.0051525443387614,4.003930997871401,3.9900906608417914,-2.021953021062384,-2.049301861052892,-2.052423083956769,-2.073980385770814,1.037198621076876,0.9952670145181224,1.0356304748755374,1.0050456281308495,-2.481556696723971,-2.5225950815046785,-2.517440548056303,-2.546422038258481,-0.30679896577928145,-0.3204683718657505,-0.3320568109474185,-0.33944517496825116,0.8353486962313296,0.8433769506643922,0.865337040886743
1856,0.3395069223223302,0.32250068594047687,0.32517567032354394,0.3150493684544319,0.05067081210763523,0.06315329367862632,0.01770532308891764,0.0038929486656573164,0.38055546897382064,0.3755757863395413,0.37911573021927103,0.3543704212624657,-1.158884171320408,-1.1805031548849343,-1.1752659934308658,-1.1887458547945808,-0.09131140230775146,-0.08562600641345235,-0.09206338290730934,-0.10474737250498668,-1.5224070407970627,-1.5163145940751601,-1.5173548153201277,-1.5283360960023464,0.7900579357424299,0.7681354250389113,0.7657085668184626,0.7484409087662992,-0.3883928775596048,-0.4219516671236185,-0.38956436874505446,-0.4139941155647958,-0.008869060728301858,-0.0416768478627448,-0.03770284623653792,-0.06081004588482892,2.514728871873753,2.503795413006976,2.494384450398732,2.4885267616642675,-0.5598501195256389,-0.5533711848028584,-0.5356532745731581
1857,0.6495104950035862,0.6365298424123669,0.6386174703560069,0.6308575250313595,0.606264056119886,0.6159533978404873,0.5811161602216995,0.5705671067514815,1.6898525705764964,1.6860346553752301,1.6887198063470585,1.6698668124881633,0.5894990638262002,0.5729813637533562,0.5769631028169137,0.5666647225144973,0.18946948114326237,0.1937980863844069,0.18891427318447804,0.17925179180070877,-0.8646181631950094,-0.8599027259671934,-0.8607682795975178,-0.8690583176593497,1.1019975667932798,1.0851955051927062,1.083419438412046,1.0701988653836516,-1.802774620001646,-1.8284356384396971,-1.8035770836189267,-1.8222037748348372,-0.010247699284613504,-0.03529387571521238,-0.032424596404050175,-0.049995987937758044,1.5068020304393952,1.498448983165795,1.4910999064762767,1.4866826484242466,-0.5265769568036427,-0.5215625648198179,-0.5078548056479373
1858,0.4962777424787113,0.4870842178614068,0.48861684596430777,0.483084675367439,0.9232573873173942,0.9303103087378289,0.9054632626272217,0.8979845152890813,0.6981787587167889,0.6954547114966391,0.6973365647612471,0.6840250790217193,-0.12861669139856538,-0.14033439975471387,-0.1375328747772787,-0.1448377034269643,0.38942680889115944,0.392479587938282,0.38905568379213834,0.382234864904011,0.11363391326235552,0.11705043482921114,0.11635295153894248,0.110589924201073,-0.5500576510773179,-0.5620388790474703,-0.5632067379661294,-0.5726177992897918,1.541111181541406,1.5228826818566918,1.5406508113622308,1.5274824512572311,0.5282056562982108,0.5104618101102092,0.5123004235864803,0.49993345302446157,-0.8108468546771929,-0.8167718167001032,-0.8221723855249298,-0.8252375147594024,1.137118354465941,1.1407512996697116,1.1506763573894128
1859,0.5075418089159485,0.5019020085419523,0.5029113613770321,0.4994712870450229,0.3542755643823099,0.3588456646313107,0.3433812315880884,0.33878386095459806,0.00941289246803726,0.007716231308537728,0.008845173981050454,0.0007318567419751823,-0.7563907534778489,-0.7636033991923988,-0.7619084923778775,-0.76640373030482,-0.856022013263631,-0.8541658250017523,-0.8562214516780147,-0.8603766324971817,0.21894247574824766,0.22113659793590867,0.2206006480449842,0.2172039813644594,1.0599089510194288,1.052455205918694,1.0518539609502862,1.046019823431209,1.2647312010006688,1.2534797611924855,1.2645866834467927,1.2565392497882466,0.016862537111819273,0.005971447186186475,0.006851698280440178,-0.000635143155650407,-0.07007044928353129,-0.07371644311409573,-0.07727966962736925,-0.07907902916993244,0.07905539041897026,0.08138830378924353,0.08775353033289446
