Experiment,piControl,historical,historical,ssp245,ssp370,ssp585
30,302.22875348748676,302.90231490641435,302.54632004485217,303.1374124741131,303.37417493342133,303.7254711062714
31,302.16741710150296,302.593975990562,302.48413011500503,303.1372356360593,303.20442356730615,303.7139085876864
32,302.3254383988306,302.56862954696743,302.57032885890027,303.31928378453057,303.25750238461075,303.70145893541655
33,302.6030357215257,302.7908387024591,302.83061335655356,303.5270515223904,303.47128288152817,303.9230041148691
34,302.69927730536347,302.8664736844342,303.11206016616524,303.6828458610775,303.5550522388332,304.0235880179255
35,302.46339876959115,302.67899097348186,303.00786684865074,303.46785948160993,303.3171385985303,303.9350813461561
36,302.2075428593627,302.3868560839603,302.6766647263284,303.19091337975993,302.95294016070346,303.6150038031751
37,302.166109213998,302.25152337483564,302.4586286884327,302.90653629565594,302.7859867114817,303.49474746699826
38,302.46923768021287,302.33973263203274,302.5637042648611,302.94619486031667,302.99318392292986,303.58392964582396
39,302.69967312955663,302.4333178600462,302.8088255852726,303.1357083830322,303.29397187879704,303.7883765144274
40,302.73363530053524,302.5012645317061,302.8873034546127,303.3005524394883,303.5625374848633,303.8439100689805
41,302.4320189325627,302.3602390335916,302.8140456091032,303.27179069693995,303.5446456255948,303.75149109388855
42,302.1454482508147,302.18841189359614,302.7144470863461,303.1019361145525,303.3054194378122,303.55872567049636
43,302.0570089076701,302.22031010355744,302.6857329187825,302.8850870531374,303.0495992035107,303.5750714037122
44,302.27371577369485,302.50001303686213,302.8857160146505,302.7219699834899,303.0072027744406,303.7378709560164
45,302.58821428241544,302.89438672119104,303.0552341029722,302.73943160470975,303.15985781102216,304.07580307371586
46,302.7843875430745,303.10067380381975,303.21568538623234,302.83773865240914,303.2709564413131,304.11235964981546
47,302.6425102982723,302.99065675894116,303.0810156527218,302.84624708456676,303.0974146306308,303.87893158974833
48,302.450857669043,302.7456288158764,302.9052180680753,302.77233517213057,302.8107117048937,303.4729811328129
49,302.3603446979442,302.60989678126623,302.87527835596484,302.7122180181036,302.6115758002902,303.2549906245359
50,302.51640276215903,302.6717394578532,302.9531074868086,302.77805506356594,302.6716226815172,303.40153696941286
51,302.6647763432948,302.9114763466567,303.15687984001573,302.97979119621067,302.9093768160854,303.6164195925689
52,302.65312696063626,302.9306454651665,303.1094393631156,303.10924363283914,303.05778370278523,303.69054986060854
53,302.50274787581975,302.83164256704436,302.953079773579,303.1816634312965,303.07068098438987,303.57252316796195
54,302.31409227425803,302.53156644782115,302.826884850708,302.9773002648404,302.8788915995588,303.36458516523123
55,302.32609594664876,302.33408928217113,302.8060204048425,302.7468785222255,302.75285432558144,303.27860376721037
56,302.61463569114574,302.3594156509602,303.0182885558918,302.5204398420711,302.77570048139404,303.37440692762925
57,302.9990830628155,302.60442323014234,303.0819664400619,302.5913403343979,302.99536760052666,303.6836153126307
58,303.13106050440905,302.75157949417627,303.0764496845117,302.7124079921191,303.14934140428477,303.9172945804394
59,302.95030394137467,302.67352573022293,302.8080241655014,302.76511076362954,303.0349673013224,303.8761427970988
60,302.67762547115007,302.5497306801722,302.63359156347343,302.71999231296894,302.78822226258086,303.68930471276684
61,302.62504948717856,302.5312693335823,302.6062677927303,302.8222737352608,302.8181383811852,303.63208022199336
62,302.77090028084234,302.75471458253475,302.754191534491,303.19944336119534,303.1219889145118,303.7513789851407
63,302.9920514158876,302.90136029484364,302.9061081352832,303.5580960932179,303.4844486386291,303.922162588281
64,303.05514539406425,302.96425981872056,302.8888587377356,303.7299140270072,303.59276679031797,303.9933555091328
65,302.9196146482466,302.7678833702901,302.7062089060655,303.51871610323155,303.44115330466815,303.9623550448906
66,302.6849695249273,302.5596571345664,302.47453098600334,303.18977518378006,303.28384786520024,303.8550450467612
67,302.5898505074697,302.5698672372155,302.49150430647825,302.8768182082306,303.2698823820601,303.78765763222214
68,302.73997068810644,302.6800046962723,302.7304608592705,302.92842548858266,303.4492876768173,303.84995174005513
69,303.0117115110377,302.83577560139423,303.10066157631917,303.1579622265378,303.6736282718696,303.9321062871492
70,303.17860131976596,302.6689054895049,303.06132479308053,303.3712185754357,303.75996869646195,303.8837882690491
71,302.9510306702127,302.4762495030256,302.89060869645886,303.4770843886895,303.6701331008653,303.59129670834426
72,302.7036738299362,302.3120715492944,302.55456757696163,303.36935112610723,303.5292914485156,303.4130867425714
73,302.63643050003867,302.42297619378616,302.5593734697732,303.41787511493504,303.5455798203477,303.4101478907979
74,302.77947136856136,302.77915437219787,302.7151494446501,303.4528128224839,303.727441292424,303.63478489042336
75,303.0009940300835,303.0497472009136,302.9495446197164,303.5970495902182,303.86551245103993,303.89894560049413
76,303.02921435653985,303.01312111495764,303.0311030437145,303.644918977875,303.86692166448603,304.009144193976
77,303.04386375884377,302.6663646939766,302.93630811718316,303.4652375327616,303.7070086940542,303.94685454037193
78,302.81365478086224,302.31044769833096,302.63794468894565,303.2140687991252,303.48918458530244,303.82644839798553
79,302.74152776538443,302.29031905577796,302.45871931449057,303.1693568654883,303.36747575907725,303.7415077711348
80,302.8210499926131,302.46562644789634,302.4996640862227,303.46877589744463,303.4876318082449,303.86288139509855
81,303.0014605094951,302.66393367249344,302.71295360233665,303.8644007630931,303.8172643266859,303.8689321752561
82,303.007057839002,302.6776574004241,302.80643124151715,304.00775825815487,303.980022845091,303.936487089594
83,302.83611288311016,302.4833175155017,302.69266308548174,303.70200022500495,303.91189589916837,303.7164455900019
84,302.6979993465903,302.3210517667003,302.492676296411,303.39934354518317,303.7326290663602,303.46208334797706
85,302.6535391914276,302.23749287129345,302.52518007396344,303.2480307799819,303.64583368121896,303.23490984185787
86,302.8185832412983,302.41344184517453,302.7441391480554,303.462555221581,303.7240185256059,303.3415685513992
87,302.9565614972812,302.60658609796195,302.8615009884847,303.68876810449524,303.83559270964685,303.61004596662997
88,303.0273920073693,302.7150517448846,302.6380695650667,303.79722640860706,303.85599734440194,303.8243945515431
89,302.88759603375587,302.5739266319442,302.1817089445199,303.70643859016496,303.7433562204483,303.71782727714333
90,302.63256352569755,302.25540453457967,301.9726543653421,303.46285002382433,303.5866278636334,303.5690217928464
91,302.25427422522813,302.1946710416175,301.9249030680501,303.3566057943156,303.5922678261257,303.5019493386015
92,301.9761082988444,302.3732250675586,301.99170888386874,303.39009998831517,303.75334743956586,303.6392687745357
93,301.93155224140514,302.6770403760236,301.99314690171394,303.67552831578837,303.9808200236612,303.70042942546723
94,301.9367259068384,302.65093650573016,302.04875206262983,303.5787128809777,304.0747049109429,303.7223057842368
95,301.8748911835059,302.3855461232263,302.08869204417266,303.33057355529803,303.9597959914621,303.60765208817685
96,301.77380977745514,302.075053821063,302.1490077566762,302.9321236088601,303.68323556027366,303.52482585628314
97,301.87208064565016,302.0297805106721,302.33058155208124,302.859332183811,303.56990314635397,303.61495817019016
98,302.1953858152773,302.2450584922391,302.6222242127203,303.0511644956127,303.5919001362783,303.9063610420315
99,302.4429300485503,302.6023603557231,302.8723669203709,303.3201602742875,303.74079019685956,304.2376957303973
100,302.5843306107178,302.78885490669626,302.9339495321908,303.5404431787536,303.7489394324843,304.235334040022
101,302.3568125545452,302.6520848733095,302.83733183057365,303.5984690498853,303.6920782455011,303.9839850386808
102,301.97296856568454,302.25280355277624,302.6745579559331,303.48771866301513,303.59064506041346,303.6333064055627
103,301.68220176103256,301.8942069768141,302.5483385297657,303.43235000717124,303.57252004093783,303.53725290206665
104,301.7376266159699,301.8257608242678,302.52305050496665,303.50318012836004,303.6364166712196,303.7970971953465
105,302.04946630400804,301.9275234341266,302.56707903842994,303.7304205577636,303.83935697529836,304.20778676678896
106,302.24536484829156,302.07222132560076,302.59800207723,303.8720339261795,303.89866200992424,304.4301834910122
107,302.2407879512561,301.9526807224526,302.5437482680685,303.7201831953698,303.6134548065257,304.21901071641577
108,302.0272709063178,301.79486582440785,302.3842204779198,303.52076329863763,303.2341993510417,303.9481847243996
109,301.9031553884074,301.577726374959,302.3608132778962,303.4216617404995,303.02193286277753,303.9262384533674
110,301.95353950753076,301.5840052571355,302.48146531513277,303.6167456883591,303.3030170118597,304.2136610498138
111,302.00814776759034,301.6739438299722,302.66213883540394,303.86219235054796,303.58303102000247,304.3805540153222
112,302.06782998118695,301.7889737043679,302.7085836801962,303.9355423725705,303.76598390699877,304.1885705934012
113,301.9624947257915,301.72069971091713,302.5764788541654,303.73782192441945,303.68565004935346,303.75376352750567
114,301.8432981758596,301.50756288739086,302.47920518416737,303.4291092150729,303.5343815349845,303.4376786923155
115,301.62471622558803,301.2264750757418,302.53771032053714,303.271983856909,303.43504951671326,303.43812369918277
116,301.54067903597263,301.22170543665334,302.7855778882069,303.4496074548758,303.65957236181254,303.67805005083875
117,301.7344681409846,301.4378720841792,303.1174149980199,303.71450425258087,303.9267129158524,303.89490962260373
118,301.8673634022127,301.6712713905275,303.25398581031186,303.85911264179066,304.1063557292518,303.9110163625333
119,301.91535057289224,301.6477192378009,303.0975352881151,303.7697621760569,303.85995627646497,303.73333408398554
120,301.8498433585088,301.4469194576347,302.86828253617136,303.6722740041519,303.70023682647985,303.4859741300674
121,302.14656017997066,301.5026000097453,302.79467054053316,303.6160575950864,303.6410529876311,303.473040607362
122,302.55464408442793,301.6921425066992,303.00876856492727,303.73727250426776,303.86233941248724,303.75799125240474
123,302.9227935292416,302.00896087720906,303.09677346146077,303.8268875715257,304.03341974707786,304.20521505814753
124,302.9899813785189,302.10141499914,303.0696977762029,303.84571498357076,304.0520008910254,304.40911006888683
125,302.8054396628649,302.11387597556046,302.80415715716396,303.590935933078,303.8653625143686,304.29220315033365
126,302.54539617422785,301.9689860465908,302.59557509428697,303.3673993057094,303.5657489278237,304.05263743693814
127,302.46290667159764,301.92696458528076,302.46348105718533,303.33878110343835,303.44282533024193,303.86302114256813
128,302.5570055349655,301.93563542560497,302.6204845960687,303.61807578257435,303.5357474336594,303.96336987627234
129,302.6713205487888,301.9917078538992,302.7928684131432,303.9391761740059,303.81003690176243,304.1703972968416
130,302.67451302873025,301.9150630201358,302.8795447359996,304.1640420419252,303.8347948976042,304.30920296105575
131,302.59114822144437,301.7624360399279,302.65451477359875,304.01219607822327,303.70258811424736,304.07622950876345
132,302.53433153286164,301.6672315690486,302.473592179344,303.7369726992734,303.44178059650693,303.7421469617375
133,302.5623665423042,301.845233593396,302.4407851516275,303.62693784047354,303.3642492026708,303.40536707387145
134,302.7414252829771,302.1682603347345,302.6990050783471,303.7945285714905,303.4423014282497,303.39873085273877
135,302.9360426961144,302.54391168109953,302.95354594063264,304.01928310915395,303.62004885719244,303.50288508924297
136,302.9648371662299,302.6770370776103,302.9701345912364,303.97861263211865,303.76300370730434,303.64546893506173
137,302.781024201428,302.5446714644176,302.7072675587872,303.81777869361895,303.70771719558667,303.67493353858885
138,302.4863095055505,302.3449981860722,302.44244232633315,303.58997135368395,303.562302748076,303.483148986068
139,302.3502781619339,302.2206470696924,302.3693077866632,303.5046287045807,303.54431812429107,303.3832828752895
140,302.40230058434605,302.35323291103776,302.58386775517937,303.61014034294067,303.8416497387647,303.4166608415998
141,302.583106672246,302.5957937832573,302.7739284991892,303.8058791991732,304.22362680111473,303.6906824681154
142,302.73951919963565,302.8367872590913,302.84843516112437,303.9242138977979,304.3582065830387,303.80559998638915
143,302.6123018421384,302.7481936125992,302.68173806594547,303.8874530240494,304.10925585310696,303.5838615390957
144,302.47919442800907,302.6149066882911,302.4915044135226,303.71215072894375,303.7764400590278,303.23604083574105
145,302.4465490192124,302.5573089124927,302.3580018605414,303.55557002089773,303.6246013528235,303.19796832987464
146,302.67147349138014,302.84337042643557,302.54839931218436,303.6255585020941,303.7045723322982,303.4689065694767
147,302.89963022419073,302.9848634795685,302.7687241485142,303.84654478649696,303.81043243113413,303.8142299003045
148,302.9219307356429,302.8778705040425,302.8532795485541,303.98884319695946,303.78919057762437,303.9146308861587
149,302.8152029060425,302.60427185320145,302.56272907698514,303.8742579720269,303.6865315353139,303.8141926318706
150,302.64772440098824,302.2628929805141,302.18859671765796,303.63911971976364,303.62492546589175,303.62199188498045
151,302.6464922036807,302.21071392805214,302.07550230927404,303.56813915898897,303.6403211945801,303.49520046571644
152,302.83622876916144,302.33866707910846,302.28808727115205,303.603230792022,303.7690123005128,303.5680973726076
153,303.0155091278596,302.62971569126904,302.63019744025127,303.8164236106481,303.9439236081893,303.7766621414131
154,303.07905546659106,302.69439543268476,302.8342860970058,303.9805141042763,304.03542992298867,303.88577592887174
155,302.808980920559,302.5335381303477,302.7958970971397,304.00462350862273,303.9666925753029,303.7714304969464
156,302.6096986901627,302.37790704577424,302.6658642319148,303.8865992685763,303.8798727193639,303.56586248464896
157,302.6277371506475,302.3548858546321,302.6072845767462,303.7822273682426,303.90015715496855,303.5448147139821
158,302.8209985450914,302.6238231575204,302.8273135097821,303.8572745247494,303.99834213705907,303.7567540894037
159,302.90987137791325,302.82369597178916,303.0461507800696,304.0383614797254,304.02997287586845,303.9815477770371
160,302.76351224564684,302.9832408558618,303.03482083099294,303.9921486950688,303.90763148126376,304.0652232114797
161,302.6016418988134,302.8048947703128,302.69060313973904,303.84328352102443,303.77708585347796,303.95571112765623
162,302.4430232971301,302.6286674669033,302.2868185872291,303.65833562081116,303.59535627782685,303.7828604383867
163,302.54096500499423,302.52846534094755,302.13681670979275,303.57497145441374,303.6351338706477,303.74210312188563
164,302.7904550294245,302.7139914083595,302.3220603525908,303.67738134214915,303.77951183024715,303.8895348798833
165,303.1365943609298,302.8599772930858,302.49591391780524,303.8170295209684,303.99688354247445,304.1527260680393
166,303.2483428172088,302.8774367937922,302.50301302522274,304.00083517981494,304.0029379949665,304.1212095637373
167,303.14542688760326,302.52264255371847,302.25042670257034,303.8705357048741,303.8369927460507,303.8488150599053
168,303.08187879337646,302.23491495685965,302.02908266177553,303.70361210099526,303.62349352529054,303.53381501452446
169,303.1281819341538,302.0465321494324,301.96795879360917,303.7603071458267,303.6641779025947,303.5042887403199
170,303.3012303279758,302.22814722430917,302.1474444486353,303.92416846508235,303.9696294862135,303.7177798575949
171,303.3107048053186,302.4004062601671,302.41813191655586,304.02786221536263,304.2237300024462,303.90160701079566
172,303.1192822209982,302.46198713257166,302.59034624646875,303.9447614369686,304.29530144997926,303.9040138211282
173,302.8109803822947,302.3273933933245,302.4766413681604,303.835275040502,303.9749097177865,303.7269459520948
174,302.5196496477677,302.128033668521,302.3027169278584,303.7942360764286,303.6736651879726,303.53389454575637
175,302.45775181980633,302.0582376613651,302.2569033644736,303.7507942297356,303.4938041853738,303.4953568277503
176,302.64260585290845,302.14636973970534,302.36184830246526,303.8843847581716,303.6352167240513,303.5643598435965
177,302.97550341117716,302.43927523385247,302.6113060042272,304.06071997808266,303.89777859734323,303.655897537476
178,303.1031731959392,302.620628304279,302.6411493829177,304.1599785335647,304.0509709107718,303.7125673580578
179,302.9887396283579,302.5149682103745,302.5336415344428,303.9101530149012,303.93333503233197,303.5881747771268
180,302.70416124120044,302.269603997964,302.33562063998187,303.5775693984213,303.69008361789207,303.33968961050584
181,302.6688879677776,302.2064535657466,302.35687988251533,303.5399527015847,303.5671340168765,303.2943876349023
182,302.77906001266865,302.5221189975586,302.6134863916147,303.8037505761031,303.78597423894,303.5833606111821
183,302.9525965755215,302.8146690747439,302.82843533138583,304.05328589511305,304.0288251273353,303.9684447062063
184,302.89059209636866,302.9132419605628,302.8476207010776,303.95943858210643,304.1060123765213,304.0279049030203
185,302.6729135461428,302.68879773814047,302.5575237645126,303.7960823624756,303.89306339331796,303.7562270636994
186,302.32032196739846,302.4483303473637,302.2823054271257,303.72011480956724,303.7547100996312,303.47582354568226
187,302.2062461212149,302.2832786036761,302.27290440383877,303.754219231679,303.7235868163475,303.42582322335033
188,302.23862108192964,302.3548227295182,302.5818996319283,303.970268082707,303.88842940142246,303.73435738155604
189,302.5610748048512,302.5651960515857,302.97395073899736,304.2110950640677,304.0809648103923,304.06384757805887
190,302.6569686465546,302.64652901087766,303.1226338822407,304.34309497805015,304.0900372194439,304.1310555561358
191,302.6752203483172,302.5640463316132,302.9702469723407,304.18294624234517,303.850835711012,303.98427874654396
192,302.48255188610705,302.2569999476859,302.63832873056236,303.84069806297754,303.51646310953475,303.800766404468
193,302.5187269145892,302.19622222487857,302.5043130718336,303.73320180204166,303.5498899507583,303.91113061591943
194,302.7091389272012,302.30163817610713,302.61217291939965,303.91519598931524,303.7505460042873,304.0762758137866
195,302.81038767935235,302.5431254226615,302.80504595509007,304.2069709966938,304.03635317007127,304.27782969736205
196,302.82878396029815,302.5111598221833,302.8333395369202,304.1922705493823,304.10233435476846,304.1955092389208
197,302.6783570377045,302.3675519901853,302.7180855514786,304.027490379737,304.08500070665747,303.8795823899358
198,302.545858461691,302.18362705170836,302.47335118974246,303.7451553175076,303.98163021541825,303.5890231915105
199,302.519900790569,302.262241496543,302.4013805131999,303.823986306882,303.9843031432022,303.54133586513126
200,302.7415888446869,302.518823091373,302.5291988130103,304.00277935509854,304.1295532336134,303.7726804932915
201,303.0737953873417,302.7835466141357,302.83756886260585,304.3437636289876,304.3149582115861,304.0616084006737
202,303.0631477890618,302.75987804714987,302.9260170459383,304.5170326538541,304.3621352539035,304.2687652361851
203,302.80503030897364,302.55346112970705,302.75874332473245,304.51890081165493,304.1447345173244,304.17234987718626
204,302.4691088816905,302.37732907374397,302.55981311148093,304.26555459507955,303.8402128368985,303.9103813347049
205,302.3535660724449,302.4452980349627,302.4580623630456,303.9894047447463,303.6392205306261,303.65474983212584
206,302.36424569793775,302.6707907458654,302.58889494988813,303.8643211744298,303.8243382365547,303.63859694170395
207,302.5649346344235,302.7899404448842,302.7027709440643,303.9509760449876,304.19908141686386,303.7120084142891
208,302.58091178635004,302.78698111190494,302.72683348540784,303.9788518213472,304.4007796490309,303.6982642610339
209,302.3966721059582,302.5434484415164,302.5515934591993,303.7988138092714,304.3292874409029,303.6667294978735
210,302.1710890283369,302.32019733149247,302.33488386496873,303.58179027393345,303.99790061008883,303.70008840692884
211,302.2200879622015,302.24123558236244,302.35190678928177,303.5867607983875,303.85326321276597,303.6909980255216
212,302.54742871258765,302.4745803164106,302.51154090778726,303.82823915303726,303.85235466432835,303.72929572254594
213,302.87600277381244,302.78367336644743,302.74733380392684,304.1328586303633,303.99453544585964,303.7605880457002
214,303.0317130358389,302.948926323575,302.79711737185,304.22600981863525,303.94738046089486,303.6469162581621
215,302.9574230152648,302.78516669778816,302.696305877846,304.14914748844393,303.7433241891373,303.3284594913152
216,302.82851757557154,302.58453087121325,302.48856387394693,303.946908209221,303.6391297628786,302.9813089845809
217,302.78322407323,302.51413730683436,302.4549503453683,303.9174507512231,303.74314223663237,302.970790773004
218,303.00415070071773,302.6936484989701,302.58992798308583,304.00707889857057,304.04205131800603,303.2658284050628
219,303.22359711178825,302.841381056592,302.7625499196815,304.24952260569717,304.1535357220403,303.5774189484549
220,303.3118863922932,302.82680876543645,302.7217957290706,304.25596939764006,304.09115079577464,303.67740538370543
221,303.10852939012426,302.6088765804873,302.46785588591837,304.0069774889434,303.8608481980725,303.49856695739163
222,302.81343014057785,302.48489890683646,302.2304032466405,303.66827175815206,303.64917812638015,303.3158661811112
223,302.765079947606,302.5285484424472,302.1996046006557,303.48392790351863,303.66217352627945,303.3169749083142
224,302.90751852575653,302.6971917628501,302.3917425128765,303.68105924613957,303.8597889617766,303.58638933725956
225,303.098480246233,302.82791741229,302.6471345599192,303.97176871903804,304.1780658813061,303.90083646613874
226,303.0956719893716,302.70634097731863,302.68128342408914,304.1023999103732,304.3049499398757,304.0111768407359
227,302.96898350709387,302.39046167962783,302.56817382662206,304.0647791523447,304.17632850698755,303.95063143095007
228,302.77193853058753,302.0287085905748,302.4370841891377,303.8908112136215,303.8836491213602,303.7439782370415
229,302.78279342181276,302.0347740489536,302.56045049826895,303.9101745636524,303.81817205895953,303.7654259742256
230,302.95594366356386,302.29480610882837,302.87792989168133,303.9607860344685,303.96789147974096,303.99241378854646
231,303.23679190506164,302.57331026595114,303.1601907096516,304.16739721423727,304.274035319695,304.2602217306922
232,303.2502513558311,302.6160073523306,303.17599118356196,304.1217669543741,304.2227421443795,304.2835058191236
233,303.0641122998514,302.42582017227375,302.97999792035256,304.06536868239806,304.0729311894561,304.1045913725587
234,302.8696566175435,302.2668550561762,302.791184112719,303.90341326532604,303.84572325973613,303.9599589706482
235,302.8455592728,302.2107566737763,302.7483871861146,303.9526124242512,303.7874793056496,303.9169048011898
236,303.06125045261774,302.4392925163519,302.8650757068196,304.10511596304826,303.8452719381392,304.04572550992765
237,303.32203888743805,302.6420062022047,302.987956697231,304.3084987505443,303.9518876028383,304.1784605510447
238,303.3489437278151,302.76129753293964,302.9848824863458,304.31056410967517,303.950536951814,304.226862961308
239,303.0359656415471,302.54896008721,302.79063794922087,304.01947690770254,303.7148516102897,304.0414093437954
240,302.71241069396456,302.38651202080706,302.59736286580664,303.6412417035181,303.4273515346047,303.8146661468654
241,302.733351843355,302.3537508124252,302.50143828018935,303.52647879970067,303.31291144329384,303.74395707885503
242,302.97918751925624,302.61683678903654,302.69215151217367,303.60600150125873,303.42551515095994,303.8821937572169
243,303.20076339127735,302.8422332066055,302.80445993642587,303.75551142731456,303.6270099613337,304.047561740641
244,303.14545517168244,302.98044088518935,302.8134575631328,303.7438756456772,303.7479973177087,304.127703376377
245,302.93153051184925,302.9388841026948,302.61882806476564,303.6280531788948,303.74629993486,304.0592179471003
246,302.6709074189082,302.85773013226304,302.50806626254183,303.4974333887582,303.61598255014235,303.87057461954834
247,302.56882784822454,302.7559797284634,302.72437492903174,303.47745475115147,303.49734627710524,303.84767530097804
248,302.6859073498228,302.77069737669984,303.0707948506227,303.6899975052231,303.39620834397493,303.90743947755453
249,302.90249818630315,302.8498213350833,303.35025123269236,303.94883539230113,303.4922797338337,304.12376958139276
250,302.99220503602874,302.87169546857945,303.2774271847573,304.1539464632424,303.606317926568,304.3353351171143
251,302.8085957158917,302.7292740448181,302.75980845224666,303.9787979688659,303.6624808114477,304.3348506374236
252,302.5461867879037,302.5962038769501,302.4220872549422,303.73597265122,303.59536202515227,304.1948355801497
253,302.4657017890134,302.63053155774105,302.343579743328,303.5754772633497,303.6343089365618,304.04058510737286
254,302.75770820628287,302.8732435833767,302.6764022101114,303.7679616110688,303.82833341573723,304.2138109803455
255,303.0743983246193,303.0272040571894,302.86461433431106,304.03153233732183,303.9942360250415,304.38054474679785
256,303.2306554660213,302.9650589555989,302.81780625012846,304.11261026679784,304.0241937439314,304.2720580706486
257,302.9853200397831,302.65603567753595,302.7339053468543,303.931500218667,303.85112706788044,303.96231592590135
258,302.72379734867076,302.3667355849597,302.602898200603,303.7395391841788,303.77666335100383,303.7569722600842
259,302.64705140012,302.2248244321524,302.59737471909443,303.71224501377264,303.67599320746393,303.8710041955281
260,302.89133137067597,302.3354441403887,302.7373881520728,303.8772413727752,303.8127187439033,304.0221006056808
261,303.1642065443912,302.3978110266608,302.96300037356644,303.99372276355797,303.95839551103285,304.0853938703736
262,303.18146323173846,302.5004933496499,303.08539288629885,304.0815111383493,304.0988553554373,303.99701982996845
263,302.92749822100825,302.5596102506873,302.8728926803792,303.9860123910002,303.9306299779442,303.70612404689797
264,302.59867459989886,302.65244820767487,302.4818311510828,303.9457780901082,303.71728124867144,303.57083490654287
265,302.3914726318521,302.6570579476636,302.30596233348655,303.8862366815088,303.5764343789563,303.55961391510823
266,302.2822378222655,302.61780381421323,302.5222699489011,304.03531455592423,303.67796977066786,303.90153996613805
267,302.2488658613736,302.4335636653616,302.94718988850417,304.1455643944963,303.8518638424612,304.13098744711044
268,302.19617274390777,302.3085551622225,303.1230546415534,304.1061985230992,304.07113922661335,304.14225069971013
269,302.1327231800209,302.0997967105558,302.98997228412804,303.8876329853793,304.07593810071586,303.9828087589644
270,302.07712898289634,301.8577551548728,302.78518343456204,303.71541996322145,303.94588059193075,303.82461360036547
271,301.9905238873898,301.58101234057773,302.7585703267132,303.71643868027587,303.7972158154876,303.90954432511353
272,302.0485641341933,301.5680776138509,302.88520142839747,303.9262745748694,303.9247520578853,304.09266654984236
273,302.1547245119416,301.81918499335944,302.9579745994797,304.04005886694955,304.1536353219564,304.2861433898408
274,302.16459794848834,302.0798038871669,302.8706403689827,304.1492406834405,304.1852415517818,304.3505448766238
275,302.033526423812,302.04921890939596,302.6046361959856,303.9489447806969,303.9578924590559,304.33355733416175
276,301.88730628072153,301.9386404605245,302.45872020158976,303.84263084901505,303.7888666624179,304.31920021277347
277,302.05214182959975,301.99035282844585,302.4465573891951,303.68485877179535,303.8481672388206,304.3959266047291
278,302.34431006242045,302.2394459850182,302.57972677711933,303.8976290550158,304.1596199372842,304.5054063097082
