Experiment,piControl,historical,historical,historical,ssp126,ssp245,ssp370,ssp585
15,301.57810971888404,301.5527855516001,301.32093259759466,301.92259245324175,302.53520874548315,302.4965545262966,302.8920059761313,302.9118800739319
16,301.84719285020736,301.7214487425393,301.5290666439279,302.09850871538856,302.7638826470318,302.7479595111734,303.1253291727963,303.1698304383879
17,302.03664127165285,301.83877443729745,301.65736424719177,302.189489996252,302.8679840223419,302.9443310180341,303.13862737291066,303.3173288881423
18,302.0665005526185,301.93596820848967,301.7048130107245,302.1279713348486,302.8353284036423,303.04192163124395,303.03378486379376,303.260731672094
19,301.9984720376125,302.11018454256356,301.68021239806575,302.1252414131015,302.8290300574399,303.0841142681941,302.9496757955887,303.14389207835035
20,301.9804116285739,302.29392460672324,301.71617917976073,302.14709644185814,302.99736176303753,303.2219148496711,303.0712526726284,303.0889173192345
21,302.0848597595435,302.50841031513977,301.8326121477531,302.19590374147083,303.2927317575873,303.38881959767673,303.262229359099,303.22766265551076
22,302.0818696229934,302.53843492651527,301.94482178409316,302.1509458600927,303.43129580546065,303.5323265800314,303.24678605027606,303.4376563453167
23,301.8283443892168,302.3627043738943,301.8776214277149,301.9324281688498,303.29159608954586,303.4126062758367,303.0248871524247,303.4159309172813
24,301.43300666184405,301.99504313134247,301.671853585958,301.6694007467418,302.9308326314553,303.1602742187316,302.7243518723113,303.14703184475894
25,301.13301233086077,301.763087178532,301.5338628249839,301.40048028769866,302.62043072567553,302.894591307256,302.61693282980417,302.863162994918
26,301.15693223680574,301.76481913870697,301.5890374994694,301.34109767717615,302.5526539077487,302.8399762560983,302.73209693446546,302.8358105369006
27,301.4275859823545,301.97237518361226,301.79974333840556,301.4681990211671,302.6819850227176,302.9603755725998,302.99162173894644,303.02602613911523
28,301.75174097423275,302.2013580630259,302.0055913597018,301.7043868343524,302.8950232500943,303.1197837398983,303.23805355910326,303.13247306354475
29,301.8808216389421,302.3577814666146,302.13171481211026,301.89081389494385,302.9902173068654,303.14047487796205,303.3170049167206,303.1537714908507
30,301.94150931169605,302.4520211281006,302.1176727338881,302.0446358388169,302.99964433097756,303.1253782843334,303.19728980181776,303.08537318845566
31,302.0304920953286,302.4864083292878,302.05091222805027,302.2054623289189,303.03920231515843,303.14118735770154,303.1283643418447,303.0989127980984
32,302.20919500306775,302.551198074855,302.03926782118907,302.4274568437254,303.05113670988175,303.2563824973873,303.121773544392,303.11267720422234
33,302.4050309578999,302.5345846364568,302.1039419033115,302.58084422625126,303.1155533642214,303.3562089484828,303.3353838266203,303.14839779042273
34,302.4196839874025,302.456594411719,302.2386518333305,302.52567860097093,302.9513249725322,303.3738257631119,303.42700734318106,303.1038813470224
35,302.19627817333696,302.1359278443658,302.20225804486466,302.22484830648403,302.67505325318905,303.1791060859122,303.29679467727385,302.9330150248432
36,301.8533642396737,301.77859885636786,302.0445692825484,301.9094689672574,302.2863293119057,302.8622408575973,302.9493923982399,302.6256710316304
37,301.6024846789444,301.4803406196234,301.8166630029287,301.6885279352904,302.1358459374481,302.48779268334124,302.65672685360863,302.36904431284756
38,301.6169633269057,301.53123689169473,301.74865126469194,301.72634718940924,302.210459170987,302.43247333150737,302.65504719295785,302.35630482363746
39,301.7751398629777,301.84399723998746,301.86148100021614,301.90156568824926,302.46951341732057,302.56853420253066,302.9028881813145,302.65261127836243
40,301.9335025370956,302.0283706734977,302.0481352296729,302.15774605997757,302.63328443105894,302.86031626729573,303.2262405370795,302.9471277227843
41,301.97938288796655,302.00006914003103,302.1015704443442,302.2825412252604,302.61619512121763,302.98484735213145,303.4199621654767,303.13664126771306
42,301.901783052236,301.7571452332677,302.0342183641585,302.2979165657301,302.4954947520661,302.99033411570275,303.4306436702135,303.2104757658115
43,301.90035894061776,301.65568967268604,301.9270528052746,302.32465167369946,302.46864722844924,302.9057559367897,303.3307949722832,303.2751928621333
44,301.9472851618239,301.6472575451973,302.01360194203056,302.4214295969873,302.6401636097667,302.9949996316528,303.3749919770073,303.4146939021276
45,302.12124363493166,301.73468356202767,302.1588349317439,302.54503524045407,302.78314316784525,303.2731218851932,303.5169349310471,303.54069569487393
46,302.13409645222646,301.8059335840818,302.16924510038297,302.4249055219384,302.76277240234094,303.41362330346146,303.56831134178174,303.4984983275817
47,301.9605158892694,301.7849481607775,301.9313213694541,302.10042178862585,302.5313962098946,303.27612649037695,303.3539001180395,303.21982969278196
48,301.5974314593837,301.6615817706218,301.533428300311,301.6834606435107,302.31040554925585,302.9077591052716,303.0078472655068,302.81768641777285
49,301.34480891025675,301.56788612799534,301.29507186135515,301.4504629874843,302.2304355176239,302.6603796102843,302.73723286290493,302.58553969005084
50,301.33652899801103,301.60868289006515,301.30507118295736,301.51246272025764,302.410061815652,302.68597618349054,302.73769216986176,302.54719354255093
51,301.5591538208536,301.88194993170646,301.53249931920374,301.7818765772783,302.7151255059525,302.92450836043395,302.9027648216043,302.72984819391024
52,301.7545423045298,302.1399915291989,301.78666316753953,301.99972088663066,302.9259729437303,303.1325165251715,303.1922239393955,302.88501668398635
53,301.82522232648364,302.2761614382462,301.925764293328,302.16994075551673,302.98609679718726,303.1755470590635,303.34393412332975,302.9658659661505
54,301.79701012593205,302.24711990808333,302.0191757562552,302.1909726960918,302.90448336277774,303.05798170574616,303.4000825304561,302.9528293477083
55,301.77912777658577,302.167705216643,302.10201978210034,302.16645053254484,302.91691195622906,302.9345553377745,303.37985515461213,302.90372482249165
56,301.862612847817,302.24951164033246,302.20386856765566,302.1545523343789,303.051055869962,302.9292157802451,303.4122070699274,302.92195759152065
57,301.9927741635582,302.3358027211227,302.3335057208272,302.29458725868545,303.3007286238098,302.9937851522156,303.49449543230077,302.9410157625953
58,302.10228147557905,302.42720292187204,302.280081301841,302.4260456699688,303.4336844963648,302.9846612870466,303.451995265736,302.8571956454006
59,302.06773923014,302.2785802944539,302.04709133186094,302.39319921941086,303.27095500507016,302.8139733020901,303.1882261862079,302.5536455120091
60,301.77688352302613,301.97573460514246,301.67361714342604,302.13261002790955,302.974803672704,302.56048956304295,302.8764744673354,302.2627812202508
61,301.40572070852994,301.6261878531246,301.3971450933373,301.88305925058506,302.69834752571865,302.4520374758015,302.6170088111703,302.0936589851257
62,301.23818297585973,301.46613216167356,301.3976216585499,301.834877457552,302.71222765152584,302.5247575106983,302.716012799641,302.2225116772045
63,301.39997975340003,301.6020288485945,301.6133445885348,302.0267737737653,302.9030425425779,302.74657333455076,302.899625869566,302.45713428538744
64,301.5718232526082,301.7483684626522,301.90762579594747,302.19370576460204,303.0777607142487,303.00103981091576,303.15967610617326,302.7043005871447
65,301.6547117357582,301.82541029600014,302.0980078636092,302.26122375125266,303.17033848837104,303.1495454451173,303.26184633220356,302.8815898347447
66,301.6282761230398,301.83791568560486,302.1512540555346,302.25721209930714,303.13881016950023,303.21758984295906,303.25842370390563,303.0369117644972
67,301.649548635962,301.88438916251556,302.11930230110744,302.32055993931345,303.13275297378766,303.18311624646844,303.15523422244945,303.23854181317773
68,301.6907513323509,302.01874135602515,302.24774354932,302.421436263208,303.23440984774487,303.3108401892873,303.11805117682974,303.4483459703374
69,301.73717194894493,302.1952575027571,302.44661691268954,302.51259300545115,303.4130631139792,303.5409824120854,303.2448336351271,303.64694226887093
70,301.67206574592956,302.2679993792501,302.5391206775043,302.56945461866707,303.52709692808526,303.6334301185611,303.26108886278803,303.6130377645338
71,301.4139754285054,302.0970879079834,302.3809687511525,302.33309200755315,303.27740869100023,303.3762839572752,303.08661624598176,303.3626477081414
72,301.08529925357647,301.75343518728994,302.0183943838412,301.931213447375,302.91804248356726,302.95207315196853,302.808642282906,303.0003608979651
73,300.84271624577605,301.5096246320215,301.67154907500793,301.5144079190065,302.63098912969286,302.65898887151576,302.6217975043245,302.7763072862588
74,300.8164590140135,301.54784115477156,301.5145686411892,301.3996985563504,302.71761669292215,302.6915075116256,302.60089642322095,302.81537508335356
75,300.91062028234506,301.76271913499494,301.6298536258635,301.51537088229895,302.9443113229775,302.8595269498002,302.65739262158223,302.97580762386565
76,300.97858715179973,301.9581576079441,301.82404655006997,301.64954835212495,303.187861159275,303.0647739350159,302.82063897739505,303.21329519658656
77,301.01038774549295,302.0470768037114,301.8461345975709,301.7133669609136,303.2715876982185,303.1529140661451,302.9188845252908,303.37596029526645
78,300.9963332475782,302.07695625824425,301.73864637041294,301.7069669167522,303.2576516764033,303.1613943633582,302.9223280777531,303.4220320148135
79,301.0332384036962,302.11510079925466,301.61354278744057,301.7168384878709,303.1739311117685,303.1572226726207,302.82729717033726,303.4475073928888
80,301.132107436721,302.28680714493544,301.5833214107652,301.8458940687834,303.1712274546455,303.21665351135863,302.7638085428109,303.5636108668805
81,301.3518220990525,302.4784617160751,301.6841958331615,302.00346415070436,303.2759786125507,303.32044091762185,302.71909040467386,303.70545721389607
82,301.4538836523803,302.4659279001367,301.703656831383,302.047747103198,303.32820082005884,303.35540137002505,302.5662303550408,303.65105118569033
83,301.37765051134534,302.25790748087553,301.50098417315803,301.900236977869,303.199249546443,303.2295938403707,302.2938714544678,303.3506445298943
84,301.1837139626053,301.9100833117497,301.2015220346052,301.6470264722715,302.9026247965317,302.99618504019804,302.05766792712706,302.98946611426067
85,301.11722838528203,301.635533112419,300.95342202667274,301.4324133352937,302.73095058994085,302.7974242291645,301.9501345218892,302.7004739505739
86,301.2653005479474,301.58015625322747,301.007032400273,301.41025753317945,302.8069714203325,302.73467478439153,302.0844259479125,302.6848004898526
87,301.5778061918317,301.7566764530059,301.18657893304203,301.593891951789,303.09946689713894,302.86178864163986,302.32109177823185,302.872319083057
88,301.9099961386514,302.0558635523348,301.3596630906124,301.8340428531904,303.38587320382885,303.00243320204464,302.54174212586094,303.06983929597754
89,302.08043289109224,302.1971857400428,301.4567405628827,301.9311618484412,303.5140352417016,303.1277120015398,302.6241060291114,303.1300170538648
90,301.9988144522277,302.26446421087974,301.4605135237197,301.9239762728125,303.42990442507204,303.12699733281926,302.6518343198074,303.0434140368443
91,301.862169283083,302.34812774453053,301.57195839705764,301.8940091851841,303.25699013099916,303.1361712732821,302.74583571079603,302.9927870902222
92,301.83714974495456,302.4680636606731,301.7727796752916,301.97015880063424,303.21290072583696,303.18825322298915,302.95112921820424,303.0166726661119
93,301.9523807726443,302.5693683833833,302.103412847526,302.0275710496401,303.2876824014956,303.3986951143786,303.2268002128089,303.22017532274293
94,302.0213888740578,302.5198909659641,302.3475277296728,302.0525133260816,303.3335913780038,303.4444378199915,303.2935059842965,303.39472751035373
95,301.81218643343186,302.2511577638263,302.3524755925882,301.90054604732086,303.0773891056105,303.3296441724868,303.1615646212242,303.37359141644544
96,301.445286024356,301.8959834031843,302.1148730234301,301.6658285901537,302.69320525169513,302.9783365954333,302.8517935659562,303.1760770496165
97,301.08629327487637,301.59761963436637,301.84808404099914,301.4696326050455,302.352307943213,302.75633147778746,302.71147473390164,302.9404437184855
98,301.0907858907362,301.6187501580616,301.7913339744421,301.5149872145007,302.3426320598762,302.74789623350347,302.7965583514674,302.9545199708521
99,301.3594428080305,301.83127216452954,301.9000487314656,301.7768891701465,302.5076766264783,302.99252766517253,303.02335624623424,303.1376732829866
100,301.62236899876075,302.05802541627486,302.0305802819214,302.0522056502643,302.686290378749,303.2336400805611,303.26229652223117,303.3717918173404
101,301.68915408891945,302.1637319179444,302.0785504667528,302.2322133452892,302.78424465598624,303.30819678221076,303.3630664986958,303.3965484952293
102,301.63544020667,302.1778563681882,302.008200839605,302.20027334347543,302.8063749478725,303.25341900647203,303.3780681726958,303.3151957482623
103,301.51980750863504,302.21622656045344,301.76684770154384,302.06498384073313,302.83523268039664,303.21500872332837,303.37686247905225,303.30440680428404
104,301.55873914772457,302.330279801131,301.43191975921746,302.01670195824596,302.8683231695768,303.3483137254553,303.44482035450557,303.4828493271587
105,301.6463551402166,302.42756085329285,301.19699271299856,302.19539571229194,302.94686832250505,303.5543651454249,303.5930550014877,303.64329601124695
106,301.73081923931676,302.4215578064511,301.08107191329924,302.34882172228566,303.0320677027959,303.57787620324126,303.6639453294882,303.6856574660769
107,301.5912947734667,302.15800871045326,300.97046544135054,302.28714977451705,302.9581794044109,303.3731106488529,303.5382927725007,303.50032725031446
108,301.3673937265326,301.79756310950734,300.7878574832271,302.0290090057728,302.7615329677408,303.0180917507903,303.2028686939764,303.1742773529827
109,301.19178276578657,301.51454928179055,300.6601289464395,301.77961989440496,302.56352505098033,302.7307236722902,302.85269622202674,302.8088512934415
110,301.2667199117598,301.5285573748954,300.6292252622289,301.70027738680784,302.60408882252347,302.66262900308857,302.77744559908837,302.70217974251045
111,301.49330674258493,301.8482781948742,300.7382451789532,301.79521407309863,302.83840761642335,302.8428102070772,302.9454094223153,302.92142627373147
112,301.7429964161391,302.2159240420056,300.8045034894885,302.0108407725395,303.07046068534646,303.08951903002793,303.13772842451016,303.24062953629056
113,301.832910538724,302.37395950150403,300.88114437031476,302.13570394921504,303.2643704010499,303.1461181635322,303.1203101610836,303.32476234506845
114,301.7884445994207,302.3854415448231,300.9029833004249,302.1416383573333,303.3227002564642,302.9753867410893,303.0472364018438,303.3024665324196
115,301.76179908492674,302.37270620735717,300.95857412156516,302.1240445643259,303.3045061682778,302.7178095399446,302.98822211596115,303.2654808523217
116,301.76768342876375,302.4741435955622,301.20220816647196,302.0840740836774,303.2847175605297,302.51919170960304,303.16848722570506,303.36049926150326
117,301.8613921645386,302.5870012001265,301.4006653343717,302.111240375651,303.4105605406134,302.3716624826183,303.39455525500324,303.49846950145223
118,301.8670256613663,302.61872277423,301.50095524918873,302.017777459705,303.5202797128981,302.31042446470116,303.49768707139697,303.50255870795394
119,301.734326332977,302.390685838418,301.33071351569964,301.8379942376343,303.3751998492351,302.2241644119492,303.30616668047963,303.33322080821284
120,301.37125755402127,302.03227921176784,301.1403498915031,301.5512677721456,303.0356745500949,302.1833480576409,302.93301363315464,303.0570663387321
121,301.09121077671176,301.68351432218725,301.0372381275701,301.27051326673364,302.76401913293785,302.17159185375004,302.703944488722,302.8415831061662
122,300.9520389545943,301.6968714802899,301.119356227525,301.21672737684213,302.78572628485927,302.3099015074701,302.69926876208893,302.89317094345057
123,301.07745731340486,301.919550754691,301.37429031095945,301.3630072287956,302.9953340171282,302.5393341160872,302.8873356583733,303.10499314992427
124,301.1291465221431,302.1637046844044,301.6164331878967,301.59615159081187,303.21384164018053,302.76387788087635,303.1335102612245,303.35398977578865
125,301.1105247229861,302.2603833750716,301.75201350737774,301.69888132365605,303.2684250414182,302.8817706935292,303.27915648712155,303.3693579631951
126,301.02189525575295,302.23389365224597,301.7575963956584,301.7656545740022,303.19719731063157,302.98545358817773,303.4139233891082,303.24415850731793
127,301.03677034959276,302.20199902181474,301.7323469831161,301.88047644603006,303.1047703733766,303.0918758354859,303.46404286625886,303.13177285874536
128,301.26793369085357,302.2040822507276,301.7680741357649,302.15901207274436,303.2181031261535,303.26495396267836,303.58180620406523,303.1601459343321
129,301.66116675713903,302.27592081750726,301.78891701543694,302.468892050187,303.46297652068495,303.4884038155354,303.7149336435445,303.19843983676
130,301.8940296637533,302.2249420870941,301.7124351386605,302.6352852608413,303.65530231003254,303.5570625612899,303.74826237264074,303.06195911979745
131,301.84656673678575,301.96280359856814,301.36142212072974,302.4737836186357,303.47848033354103,303.4152557375738,303.4850496594466,302.8578248336996
132,301.5425757428293,301.64110160414475,300.9753022310907,302.14391835611895,303.11092746958684,303.0438122149995,303.138102577922,302.5693574407572
133,301.2846824598735,301.4413757985015,300.76671556277466,301.8422280881957,302.78942285497607,302.73094251053095,302.8187412093398,302.4271629374833
134,301.2860456715936,301.52905533952406,300.87782757126917,301.8512580087334,302.8619488674405,302.68586907479,302.9053660554694,302.43947455504355
135,301.5162097093094,301.8197474009805,301.08271908829147,302.01985798261643,303.040103217555,302.91908993980036,303.1608108736845,302.61478185663685
136,301.7740280850044,302.026482371449,301.11311522676175,302.22506400253036,303.2188588773493,303.2378400683265,303.4967827405947,302.7913221807268
137,301.88388092311635,302.15048998826245,301.0256919061774,302.30073530400824,303.2546530640771,303.4390363068476,303.57112294335906,302.93021304599625
138,301.80923695758696,302.09410269790993,300.9304630805143,302.26087368139645,303.25104574088044,303.4498408394763,303.40227054223715,303.090055873022
139,301.84070854446514,302.1328494252459,300.96477897742625,302.1679701025301,303.14692952351487,303.4107782251047,303.2478549210081,303.25079971890597
140,301.9800080776102,302.27762225216253,301.1470359073367,302.18483102836603,303.08614670327074,303.4924630680536,303.29617814469435,303.41104421717046
141,302.24528048851556,302.4208861204391,301.3831862248058,302.3184524793826,303.07644487517155,303.61702546131613,303.52144048158317,303.637623185534
142,302.29124337528634,302.28655078278535,301.6659646696042,302.34870727451147,303.0689584217357,303.6196748125976,303.5836155304542,303.6837742093276
143,302.08548234951985,301.9958053492773,301.596713382519,302.1700118680215,302.7905267067409,303.3212083088498,303.4407103821154,303.48609340059096
144,301.69122590766705,301.70430412932916,301.35663758263667,301.8330798899733,302.3979645019055,302.9785421343986,303.1289288552856,303.10648821045277
145,301.31633982209297,301.61513167742964,301.05893972699977,301.5752703057451,302.03823616509584,302.75784645306345,302.9014110181167,302.87444410767995
146,301.14987164450054,301.67767490384074,301.1213761146767,301.58618399873586,302.0344297668879,302.7885457767133,302.9134873499885,302.9484199634755
147,301.2016599653573,301.73755069528096,301.4160938038088,301.74784581330516,302.2829153981674,302.9509633452936,303.0597122253732,303.19750782186253
148,301.30169940912765,301.8629429299651,301.7049497932961,301.90149888928374,302.5218410909226,303.100484245269,303.23758244159256,303.4425066206971
149,301.35625073300594,301.8731385971977,301.8720665384266,301.92276483618724,302.60812754414854,303.161183530924,303.26574841840335,303.5075260580577
150,301.3067927470216,301.8164186577825,301.8914408115864,301.9012500825709,302.58391871538134,303.09960461518193,303.20037192018003,303.37675444881825
151,301.2507140402998,301.63679373443085,301.9160522457119,301.8846492574792,302.6324649002242,303.1234542462045,303.0907297994222,303.2993696775809
152,301.30518544841425,301.52277401313285,301.9946603635993,301.8894003071427,302.73785679574917,303.28642497827576,302.99834898345625,303.41464159153367
153,301.48373185449503,301.54906914754173,302.1245815533065,301.890456488162,302.98683561711186,303.60057137773885,302.9881973172924,303.7166786297909
154,301.58845488327125,301.480205333554,302.2263991567733,301.8626279772626,303.08752741659754,303.7009428147227,302.87110683757436,303.87656945877575
155,301.4596865876803,301.1502988290688,302.0086312480055,301.68607006123017,303.00196305107943,303.4500165245063,302.69040992822517,303.67006515044295
156,301.2212328125604,300.75226257392444,301.7495910053486,301.4768231947682,302.7478100950516,302.99536333330474,302.43392862549575,303.2984457357818
157,301.0357874308315,300.51584157180866,301.3951889093689,301.3345048639183,302.5911217292947,302.6333023466306,302.27781931709075,302.96250171966
158,301.0793313495698,300.65105437989706,301.312912095113,301.4138641323609,302.64996335254295,302.62409244446127,302.3505984661502,302.9351523001285
159,301.2226508906209,300.8819392300616,301.377188903021,301.64371083150894,302.8584317684783,302.81569237847833,302.5574161418208,303.0777750792652
160,301.400973380744,301.07716146373707,301.55642272523295,301.9252881712401,303.13194724906424,303.0925146833641,302.80603550151267,303.2514215041083
161,301.52800543426514,301.07255618969356,301.75578289988323,302.14890190063113,303.24932044842836,303.25846360976817,302.9731912173557,303.39592119097847
162,301.6574721442989,301.0579852621042,301.87087722930414,302.24180828534026,303.2141241707108,303.3426572560154,303.1088909727536,303.4363889116071
163,301.75234021617524,301.13692399123903,301.929830952057,302.2364121575104,303.1335866373862,303.3740764597285,303.217772685168,303.4188549375057
164,301.8826917670853,301.39822727600796,302.1472640195796,302.2920096122413,303.2221296946803,303.497518052045,303.34352493563347,303.38136000513566
165,301.945151043469,301.7538771208536,302.40080940795025,302.43609071152287,303.426875037382,303.5968088364321,303.4690831827645,303.48785852094767
166,301.9103863021143,302.0034942735418,302.4654028723194,302.50174660124617,303.5701907761043,303.5607435923551,303.4531591207037,303.6068549775958
167,301.6794103710431,301.95790582468834,302.14900569969416,302.3236462157079,303.3358124859642,303.21403355454095,303.2225461735674,303.45803534081034
168,301.34410828663425,301.731325294138,301.7244661406328,301.9903905734658,302.9547816779381,302.79250303713275,302.8775790617326,303.0623583942575
169,301.0607437867994,301.5125687004327,301.4342347674569,301.6940569072763,302.626871653857,302.4634547347615,302.64759776593957,302.6675284475734
170,300.96307054268493,301.6068095322298,301.4280859437198,301.6656415694426,302.7060038908982,302.54449276926675,302.59830169977005,302.6814742436927
171,301.0982356241578,301.8692593891108,301.6332646125137,301.81193131131323,302.93658151147,302.86261909089905,302.7717073433283,302.88696433271156
172,301.2389730723116,302.1802162481683,301.862274338491,301.9817907742541,303.16141842241313,303.21986534573193,302.990183964659,303.12092740982126
173,301.35619612730943,302.3239840442614,301.97456488702636,302.10328445141425,303.28564932205217,303.403212938063,303.11903393487563,303.12695307642383
174,301.39482188427934,302.36369595024485,301.9747608770481,302.1520916062454,303.25615700215894,303.4887874476933,303.15320245508224,303.06692709215577
175,301.4820926606397,302.41654641848186,302.0099961550373,302.2251676337924,303.14247732129985,303.52215852043923,303.1743576229781,303.0441169668945
176,301.6566235529862,302.51923360770155,302.0990384499649,302.30041339408064,303.0135932553935,303.6393217103241,303.3331705126707,303.24187486856664
177,301.7996572142247,302.67328028240246,302.1751983959052,302.35675290531685,302.9523772695805,303.74494065616733,303.547917349467,303.50949284495204
178,301.80458536515397,302.58742894559424,302.18376497868326,302.3697721606273,302.85687148337996,303.6820382132278,303.61034744924336,303.650502058981
179,301.5954054317195,302.37697036597996,302.03186591581897,302.06464970988947,302.5485935662017,303.35293238006295,303.4181895956727,303.42047365473655
180,301.37211372346843,302.0343555251611,301.8139892167924,301.6590713643928,302.1543187133106,302.9065403636407,303.0830044936109,303.06038988900394
181,301.27505297262496,301.8114462857876,301.59231618021965,301.27007590487943,301.865270972744,302.6126943405977,302.846177167955,302.79194320638516
182,301.40740266984136,301.8177763062002,301.55558705716663,301.29230978341394,301.9113939417602,302.62783524843877,302.89750216399926,302.8363418067616
183,301.694382907793,301.9403515773411,301.6663296465827,301.593911102493,302.1566716464472,302.9604189255354,303.06138388281096,303.02309566935514
184,302.00900341537016,302.11059071563096,301.79854227236905,301.9042128401416,302.40750384632497,303.316187994494,303.2762540102412,303.1924178003378
185,302.17684675921424,302.11713116331174,301.8573447656209,302.0636528942463,302.6419778884653,303.5211907903525,303.3907459446287,303.25422453183836
186,302.13678847440593,302.06817953073346,301.81458297287014,302.0918837291751,302.86782672224894,303.478235788032,303.5331388231031,303.1975314525842
187,302.0583798878451,301.9767441968104,301.81025662588365,302.1732477855243,303.07735227526223,303.3951141561342,303.55449782867066,303.09981510745894
188,302.08303422488626,301.98999677433426,301.9336845545982,302.34245371083887,303.29588164158844,303.452209933917,303.579795274449,303.0613595278851
189,302.3006113522047,302.06239719943,302.1042693077391,302.61201467776,303.46688211485565,303.6254376050913,303.6126190504566,303.10334813265536
190,302.3808640473158,302.1360045686465,302.1464173365901,302.7084865267406,303.47795443617775,303.7441049928662,303.6225703739728,303.12679712279737
191,302.16191460361887,301.9574389862593,301.94648310429096,302.5035377124832,303.256147151049,303.56904759996684,303.4814041933516,302.98996002209805
192,301.7260398187281,301.6591571442018,301.6370460466544,302.0589328041352,302.957338122591,303.23389969311296,303.2072861195415,302.8295424913264
193,301.41940839496624,301.31128624318796,301.34190330017975,301.65416492645693,302.7436822007172,302.9023631887305,303.01003658533745,302.70996428109646
194,301.455416734754,301.2855740925752,301.3195997856728,301.61700244222567,302.8028044054745,302.80445572432905,303.02482869626175,302.84273762153776
195,301.7374246475999,301.43403783160494,301.51450636441444,301.81430936043563,303.04112738387965,302.9392853905194,303.2402921942137,303.06522513830583
196,301.9933336712476,301.6881885425031,301.76827939230816,302.045367775941,303.32006756279065,303.12499098125653,303.53496606994236,303.29171079537787
197,302.06212551711644,301.79826841794824,301.84467314535493,302.10669034757,303.4341252967002,303.20982518517445,303.68175962918446,303.3709200756125
198,302.0219023168225,301.8567958741346,301.75306884067885,302.05400274773865,303.37631990552705,303.1543363037491,303.50764044456764,303.40141350820574
199,301.9734488552875,301.8810973795526,301.6708061012639,301.95894490765926,303.31132394479283,303.0801606977827,303.2233259698176,303.4547960979815
200,302.0076289930809,301.978002513411,301.69940344519983,301.98894065936537,303.4088185725441,303.1416284406085,303.1462732956999,303.665305941226
201,301.9917427007142,302.1777441034986,301.8643897666678,302.0649962527743,303.6192132337451,303.2038820178402,303.350048334517,303.8639071564164
202,301.8201960876365,302.3370487140522,301.85719927141594,302.1729723258624,303.71604575386715,303.13215399208934,303.59366422638146,303.93487485986617
203,301.4465130736531,302.28396496850775,301.6791387948902,302.05218813523896,303.49045525952823,302.85056696258783,303.49594221979754,303.6605044254327
204,301.02742099619803,302.0023113012318,301.41814994422333,301.81662669406154,303.11469965374994,302.5576949967108,303.22073827360936,303.28361426329155
205,300.7950100733421,301.72302719814695,301.2887545790861,301.56048927700857,302.8171004646772,302.3869130531947,302.89754401803634,302.9556903046086
206,300.7852607357847,301.6950687772874,301.38008731500645,301.5735201999365,302.8345024642732,302.505759982039,302.8956775559412,302.95036902861847
207,300.95904756373244,301.9090236721851,301.5999986642207,301.77124567655824,303.1080763980689,302.7823265795293,303.1081938190928,303.1432314522278
208,301.09962282676156,302.2130617922832,301.8132823139349,302.0451569792031,303.3341926896414,303.04952470977054,303.33714885734736,303.3776355268928
209,301.19560998975476,302.37163150497236,301.90562170248546,302.18110340683614,303.35277393663733,303.09803636743635,303.49440715964806,303.46782706342964
210,301.25419821910555,302.3521410928631,301.84831489450903,302.24774589410555,303.1248734559856,303.06965275005996,303.50135492715737,303.4416837665778
