Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
Member,r1i1p1f1,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1
486,301.30374860003195,301.14481705703423,300.8938699516096,301.43803837656,301.23751487991234,301.056173049237,301.3514865180468,301.4000088723567,301.41599493611835,301.72469591327535,301.20381794598126,302.67787817863274,302.42256291528406,302.42235540154735,302.6624708708121,302.418131457986,302.0118970083021,302.78733115274366,301.9291300936409,302.21424043705935,303.0841536550238,303.3022310046982,302.97853341269405
487,301.20975026828245,301.091371289461,300.8507039134833,301.47040470403476,300.9828328900155,301.1340431075433,301.4056485694268,301.2516924340044,301.376071999894,301.6013803288038,301.024594405262,302.588281595431,302.50737905769523,302.3545635377491,302.5869756258557,302.1612299624946,301.71867921731456,302.79129319914824,301.6495833085293,301.9898313361427,303.0104915361971,303.2334056894182,302.63867224036613
488,301.23933939307153,301.13924234028434,300.9229525746626,301.68783780694463,300.8845875965773,301.4622247869309,301.5632117785656,301.11577948709566,301.3524524367221,301.558882208509,300.9144670672315,302.6408371344714,302.7385804348759,302.37615257271244,302.68219160273856,302.0191636230455,301.6221426338392,302.94932889054894,301.50421819214006,301.83692943306283,303.0996997670754,303.0510845105523,302.41132525985705
489,301.3746415296325,301.17955044788596,301.06707127039545,301.8390859303503,301.02785133059746,301.8006003941426,301.54828440896085,301.1492058021294,301.406433162048,301.5605996204087,300.8743268176268,302.6578576743509,302.89412197693207,302.46731595604655,302.7155915106136,302.02600451253073,301.7540393095597,303.13595527784236,301.6568156154099,301.962377668995,303.2810040623487,302.978729525289,302.3486552061587
490,301.5416694399462,301.28466335600643,301.1844193498295,301.9323666776146,301.16494785141884,301.904416217524,301.5405737857748,301.23684276678904,301.47615893421346,301.60553937431183,300.94309385784067,302.61886102726606,302.9109432722134,302.5684119580231,302.7035197127045,302.05439923157957,301.89212797276326,303.166670800728,301.69607250550047,302.1127233523321,303.4470675377448,302.9318967395273,302.39415466891796
491,301.5372631202972,301.29277509694424,301.18295872940155,301.7231016625783,301.2070363415253,301.65039737637125,301.4289456698993,301.2093413596798,301.4812685177541,301.5107152410548,300.94672140406556,302.441688080408,302.6835824288424,302.5999775621339,302.6917943857318,302.02899970768397,301.9306862239375,302.927157914299,301.74584920069566,302.2732538430217,303.38083449303525,302.90949898982467,302.42587671458296
492,301.3519560627244,301.2707649709654,301.19839277130563,301.4559379229003,301.14414179092324,301.3971121832067,301.31932685631295,301.1008347061768,301.34068615988093,301.3962232223873,300.9728560118413,302.2340955730071,302.5291499522619,302.60087258620314,302.72334008806666,301.9736634798679,301.8989902072811,302.6289561641752,301.66152722264104,302.2563169550673,303.1971841532343,302.8334834130629,302.44887196321685
493,301.2271803744625,301.13736069917104,301.16063185371263,301.2221809187426,301.1191225047143,301.1968472980431,301.10711330838416,301.0461070482175,301.0696792040356,301.179844675871,300.9491358850268,302.01846614296034,302.42013483976416,302.5243274068648,302.6614297858174,302.0097109960254,301.90781029201315,302.4436997431897,301.73030145105355,302.2355306018748,302.96476213545606,302.7529038081249,302.5270412569313
494,301.15545255209923,301.1235631029853,301.2271840701155,301.2108950974557,301.2164496675616,301.323348931908,301.1673176363347,301.0980920208087,301.0015984432508,301.13226878448637,300.9966926855679,302.12103746992653,302.54022598261025,302.54331856655955,302.68801237734993,302.16885897580886,301.99644472513364,302.5565571474197,301.9662676502159,302.3391256843876,302.9298715700822,302.7285123116544,302.73705537147924
495,301.2584261839875,301.15987781629815,301.3386064649447,301.3439295082142,301.31877850959853,301.50350615642657,301.35078483923525,301.25152611385886,301.1914844477445,301.3157509914522,301.2012005809611,302.34117650647505,302.6137454385891,302.5576185305741,302.6993874504065,302.3310330894447,302.1433584515187,302.8569839243226,302.30129657962374,302.52920629584906,303.0216459140467,302.83079567633945,302.93824830881334
496,301.2341342931882,301.25159880956346,301.5186609854799,301.4517841720787,301.39661005749673,301.6408508498569,301.536763268449,301.3150880306887,301.4277352225058,301.532604323359,301.39661781523745,302.55544691015393,302.7072518290883,302.54303991894864,302.779263135784,302.3772656662029,302.2864724984235,303.08147839330564,302.48650995376573,302.77783404893654,303.144684927961,302.9491102569869,303.02804251549367
497,301.1803199547214,301.24879149462,301.5698217468855,301.4511773873214,301.34544447923344,301.60623702569177,301.5157867988733,301.24660206858067,301.4610364502539,301.55357397348735,301.5005766845102,302.58251940191764,302.5424687626906,302.2538187043568,302.7545356531271,302.3022179271947,302.2720332837871,303.03273288483166,302.3534448363723,302.78289023597523,303.10285081030776,302.95033173723505,302.79727764787003
498,301.01543223765134,301.26527588563755,301.48222920847087,301.31564968700957,301.22800046560445,301.4988514219186,301.4871377882078,301.00489832394084,301.2972058186072,301.35697715055284,301.3642130017938,302.58552105816324,302.1552893008709,301.9460262672731,302.78691189672423,302.23209532412403,302.10738501137274,302.91689563112055,301.9867681672967,302.7276751710271,302.98515940901876,302.881331611259,302.39944524762836
499,300.8132151607775,301.2803924619663,301.3631764216246,301.08491443493836,301.14522657922134,301.4634671712315,301.5653447147011,300.78715132293786,301.1350198491121,301.195350363025,301.1988797362005,302.62684557563887,301.7048305791539,301.6466762211755,302.82152995403294,302.30826200965475,301.90167077386667,302.876185760241,301.66623761749855,302.67779345165576,302.94958432657387,302.925176492101,302.1380175715464
500,300.7422966409162,301.37957453838607,301.4323997372672,300.87326630218536,301.12566760727196,301.49790156148043,301.69893081880645,300.73014065269035,301.1211004030535,301.16613696361236,301.0925015023711,302.7681356081393,301.39915953010626,301.4801692447354,302.90144346360563,302.52362934754734,301.8327104761663,302.95873434440017,301.6045710089218,302.84782418719016,303.2103034493698,303.1830415474426,302.0496156639604
501,300.79871798572486,301.5418192404106,301.5076070243699,300.89215045709017,301.2348259433302,301.5795930109454,301.8270767796573,300.8393555139894,301.2720753073699,301.2091932214798,301.0535698194563,302.91870197407235,301.4059248726639,301.44293981022827,302.94692746441444,302.6405184096224,301.91681668068895,302.9977463707079,301.7997863534673,303.1002241913968,303.5270425439637,303.49240204968675,302.1981892213103
502,300.9366940080408,301.6068157010995,301.5767225539459,300.99268305366047,301.34647973190596,301.75789388868503,301.8044892039696,300.92378371045993,301.4772472301311,301.3350391166043,301.11078612002393,302.99026166399267,301.4873198929161,301.5453037618837,302.992084140998,302.64119266359586,302.1313893154525,302.9965767613762,302.0717166019003,303.1742699016355,303.68549146882617,303.53212705282414,302.36389280243935
503,301.07726667456524,301.60796033760226,301.41193148368365,300.95760433978603,301.38936805099496,301.8317446419059,301.5799323409852,300.89845047806915,301.5396605622106,301.4526130070806,301.08954605508814,302.9013104391623,301.4867737114464,301.58583097015963,302.94160499560127,302.49208490523273,302.23214256156,302.9163815892826,302.2070248012881,303.060381356841,303.4191407063202,303.2467870622704,302.42650620773594
504,301.1224945805089,301.50254700214117,301.33385270694697,300.90296752769115,301.30702764300605,301.7398637423799,301.18008770846615,300.7972783585143,301.4471059169413,301.4567682475035,301.07204610268576,302.7656972720733,301.44465422086483,301.6061468574428,302.8348047215797,302.4633576293356,302.2536126435119,302.86843171328377,302.1879368193229,302.7686599930317,303.1398379333256,302.9311537308638,302.4291243174342
505,301.1376529805341,301.4806620401787,301.2622010016092,300.9107123540078,301.21515242463437,301.5516548102771,300.88740613333783,300.7748276878576,301.3301464810244,301.32962923405574,301.1612429969837,302.6255402971286,301.4642996261329,301.66863988401104,302.63881471115315,302.3845515840987,302.2396218464994,302.72819228401323,302.2283964574227,302.45900461174625,302.8310914693871,302.84738974051925,302.4974680779566
506,301.17907481340256,301.4582848998179,301.3369294735997,301.0899327493996,301.2875584722546,301.47551448646874,300.8978244919769,300.79641774958696,301.34181593819466,301.2739289812712,301.2666415528463,302.5732549848329,301.656155010324,301.92718511870004,302.6509538232129,302.49484331976277,302.296559541471,302.7222862793265,302.37705834749414,302.31540868739654,302.9045982160995,303.0774296657533,302.7939866195655
507,301.2956994753015,301.4750865299435,301.4149884638493,301.28146488349654,301.4091720480429,301.5912773990916,301.12134598139056,300.947689359069,301.4773787339471,301.3876093910153,301.37884054712146,302.579644267356,301.88611924459497,302.22818604027873,302.76459115515576,302.60943809999367,302.4946951933505,302.7806028937578,302.60396743979203,302.44401719811503,302.97387281826667,303.30615122996585,303.0125062488628
508,301.42213077329683,301.4812691552988,301.5182673291504,301.3767196946565,301.5252175004777,301.6407653164613,301.32838476895836,301.09099249505937,301.61800117998786,301.4854868223468,301.35716515412656,302.6796948184438,301.99097277251326,302.37358645386183,302.89715099948853,302.8389401837383,302.5875345749819,302.8651696648368,302.72534640022496,302.66435198430577,303.1178122057143,303.45211932760725,303.0832822869079
509,301.4415621755348,301.46469112998017,301.5331179387928,301.32578250770314,301.4568010643998,301.5674022247023,301.31543160509267,301.1852255944461,301.6295341646766,301.43683315259466,301.34266379515196,302.63551122851163,301.83839379038955,302.3639838155447,302.8618962044477,302.8485565592153,302.6320614297759,302.71759158977216,302.7165875025626,302.7515246792122,303.0723945680465,303.3209209171414,302.90590082930754
510,301.3749957808512,301.37313130329363,301.429848939731,301.10632908763847,301.47017863432404,301.30404034344434,301.2672848897114,301.1345605219032,301.46749476923645,301.211147411729,301.23680632050974,302.5475488771613,301.53132875593684,302.23580252278117,302.7315938143441,302.8106327008849,302.5766704677338,302.40794906513867,302.6203326086356,302.64960245188746,302.99914898122387,303.0967472134427,302.6775919969099
511,301.32218444930226,301.43305141322156,301.26055206824026,300.88953465270663,301.58451408033005,301.06811286763514,301.2735718511701,301.0346308233292,301.26118855298915,300.9805083566551,301.08431427141346,302.41230171963065,301.2778419528493,302.1665177595535,302.74756025754783,302.7899471512169,302.6093634277349,302.0948674817527,302.652315681532,302.634607937246,302.9618130490495,302.9128791114722,302.4962432791737
512,301.36074659048444,301.6363309298089,301.239577896838,300.7850344246346,301.78282403724194,300.9852541960939,301.4773649276129,301.02395923219046,301.18963352968376,300.86736319488136,301.0322056452092,302.44070926918914,301.17768477924625,302.1410316233894,302.78244368418615,302.96996302709715,302.70063877914964,302.00277716121735,302.76258096041187,302.7772992379236,303.10537723900194,303.1291006487408,302.410769198084
513,301.44477864651145,301.9679524698335,301.38966589952946,300.86520032926245,301.9206482660165,301.17976975223934,301.6511532364844,301.06342182383173,301.28106160459976,300.8821742491577,301.0614564841722,302.488481297154,301.22772133201926,302.1724074331807,302.90043679994204,303.1025496259169,302.8383519487763,302.1035054110969,302.93463016317895,303.1089257279851,303.3547175664515,303.479909114029,302.42308256886787
514,301.5165688454729,302.06419052089274,301.5342975849093,301.0286108869392,301.825612567124,301.29535009223105,301.7016507824421,301.15630391761175,301.34758645468577,300.97584543070576,301.167684960035,302.57116752564866,301.34416443057734,302.3187933712697,302.80349475541755,303.0226417347606,302.80876862037337,302.26908174804436,302.9966864309589,303.3981700686838,303.48838123482227,303.64903965250755,302.5154567292362
515,301.48863059865306,301.8719025239,301.5443937319393,301.2024646224782,301.4712196608127,301.26774718268706,301.54000358219224,301.20128863184436,301.3065740537685,300.9866696401775,301.10526306451203,302.5853385505147,301.4018432594343,302.37221258591586,302.63626918224105,302.6631212771413,302.68279268027504,302.32469341641917,302.9191160528442,303.3277545171222,303.39485627350336,303.382757088677,302.62812974750994
516,301.4173415305588,301.57567728209125,301.4440105412619,301.2575122523188,301.08995629315774,301.06511657174,301.3212198126718,301.2072342329753,301.21237961374715,300.98146696076077,300.9891711866049,302.5800526183393,301.39786898368857,302.35477662134,302.4832245541729,302.24692530900944,302.40843204840246,302.2800311472454,302.6838771798379,303.09367638933924,303.1714337568932,303.01593327724385,302.6906424782648
517,301.24503311272184,301.3252492809523,301.3844983499261,301.3003752987325,300.868946862737,300.99631866793504,301.1874314896609,301.19644964542465,301.1523946971351,300.9410698592664,300.9225005136668,302.5376269197365,301.4196435065928,302.22584926171857,302.4358590174841,302.05994378271083,302.23485766149923,302.3392721632348,302.39109179507574,302.86848413293313,303.05360310905445,302.8688026196276,302.77523601353556
518,301.20833278002004,301.3464336106336,301.49104444726595,301.2934729738267,300.9990406103973,301.119729434367,301.31455637739504,301.20108023421784,301.23331268543603,301.0642463705207,301.0339798742923,302.5643896694754,301.5552580940798,302.26232239022767,302.56170706597385,302.185156160615,302.23390665624305,302.45551602865004,302.34088316342417,302.96733753214704,303.0363217797313,303.00227400799304,302.90369826850275
519,301.2102276136964,301.49432732137717,301.66477146893754,301.36261052787785,301.24258895477084,301.29605461237674,301.5318977561037,301.3039378446477,301.4934601947605,301.2450573337447,301.28233791107044,302.68032148358947,301.82036780947374,302.4963305066713,302.6571468164393,302.5258114627963,302.43511443213924,302.5804632642599,302.55365668622994,303.0309042336168,303.0293367031409,303.21152077092387,303.0002383708977
520,301.3872877290982,301.632823194164,301.8456095248522,301.3943015874738,301.4464412859526,301.37584606419597,301.7548147554923,301.39873854826624,301.731554495714,301.36856100094815,301.41738002791993,302.72740004895144,301.97417724263266,302.6930098908808,302.8136375618094,302.78658631810913,302.62455207856794,302.614519053889,302.8236655181217,303.0318123297786,302.8688998384273,303.366046360753,303.0246567515779
521,301.40317589453554,301.6448003712016,301.834345391472,301.3528726418902,301.48636416361427,301.18365339581686,301.7014852539458,301.36739756283606,301.7223769135705,301.31250537649566,301.43455620350676,302.59323963366415,302.0103078526933,302.6669688091541,302.9037634811646,302.7580841367397,302.63844856360777,302.5517351904037,302.97197913780025,302.85083702134256,302.5997912665532,303.25390772708164,302.93711932875254
522,301.4110228430379,301.5133380314366,301.7250589305564,301.26370547025766,301.42852424408727,300.86198461212507,301.52327194592567,301.1753190522518,301.43071792130746,301.12299120144843,301.33475353931595,302.35302734525754,301.8600184628862,302.4564468589768,302.9097060253273,302.6558734077687,302.53501665232017,302.4657199141952,302.9687199422892,302.4972533137977,302.23733004402453,302.87395964253346,302.88818241075165
523,301.3700688342836,301.32648921074934,301.62347695748923,301.258675095655,301.43290090061527,300.59511969403087,301.3048863310657,300.9532459237002,301.21085054252217,300.9519422260242,301.25148599001784,302.1190947565967,301.771817092409,302.23034910621595,302.8174434416449,302.59914445199024,302.6074968556283,302.3069602361011,303.0567777588977,302.0764868648902,301.9239063239057,302.38710293800096,302.84718416083155
524,301.5331530695678,301.2270196934539,301.6074289776282,301.4562083977831,301.58915923261026,300.49425608879403,301.23534930867555,300.9190044955695,301.1011626576946,300.87453854423387,301.2153412575435,302.03278610718274,301.8003196742391,302.221671184233,302.7173684275106,302.83594554304705,302.9247662201222,302.2419883303216,303.27978102791275,301.76839858160554,301.7174856515687,302.05078686071613,302.96920469874703
525,301.83096989293927,301.2732643657339,301.6675744521747,301.6636665192869,301.8235238257855,300.5562230953809,301.2977325926958,301.0090748880569,301.18616587051116,300.928232102982,301.23821061388566,302.01713513606956,301.89913737615194,302.271969549268,302.7680602859236,303.10136117403687,303.2854642755986,302.26566279977413,303.4703248170678,301.7196066546095,301.7076965551782,301.9747219278277,303.1765793850841
526,301.9902644056621,301.4183614728333,301.7201492998074,301.70177249874104,301.8920835995685,300.71274054959764,301.3400695775227,301.1638441515291,301.3249924168045,301.05787898510397,301.3492854210058,302.1037726777215,302.0102980301494,302.46810314594086,302.75242093931814,303.2124888561637,303.34612772143566,302.39700502352144,303.418234341384,301.7573291754373,301.8034481939487,302.1254014770556,303.3210528422563
527,301.85738303117563,301.4819024204287,301.6307321457462,301.6260418838977,301.75169554967334,300.8148319103386,301.36870441409036,301.2079345297646,301.36517837111063,301.11786980249934,301.43119749814167,302.12510518896806,302.04161568797286,302.533689198927,302.7006678682424,303.03417455308846,303.1139601273167,302.4352379140049,303.0892268525053,301.77671869171587,301.8977783001366,302.27046094745117,303.15041779680365
528,301.56215469997,301.4254307541157,301.45829657277307,301.4849489581023,301.45970306147944,300.8281909925224,301.371186871068,301.1868585578886,301.239525145733,301.10649539764313,301.4507039226108,302.0570079961278,302.00576064177085,302.5357186698596,302.57819715704215,302.6016255608511,302.7267788814402,302.38983801131747,302.8168656855332,301.82055597291486,301.9569918298899,302.391205621544,302.8021443892725
529,301.4377537960908,301.3868732929402,301.2946973962073,301.38245822716345,301.2987613481426,300.772640277849,301.3408016042453,301.16389710860614,301.06868530213427,301.07764731607466,301.4511522259595,302.0638005958511,302.05763905325733,302.4417400831201,302.6249120367548,302.3257222666568,302.51796882874595,302.3335870391072,302.80473623187135,301.96307324146255,302.0624621296545,302.4962431062576,302.61822818828773
530,301.50099808556234,301.4152593338523,301.36676440336294,301.41276615653754,301.394547809833,300.8342427138755,301.4266892807322,301.2847862420604,301.0917016163009,301.14045704962854,301.42356257193796,302.14386426542234,302.1087060321876,302.4771104583968,302.6755836534575,302.4640748431221,302.5886672390005,302.4978097287643,302.9703007633338,302.2363715559507,302.2328761187428,302.66513530167157,302.80481538551766
531,301.6632145515654,301.46229053675603,301.4653350701231,301.56844665325707,301.59963609120706,301.0161419465856,301.4792107520747,301.46208204896493,301.2281487438206,301.2524228555921,301.52124759586695,302.3251165408032,302.2288662934238,302.63197832712984,302.7440985559733,302.8478353590177,302.85407764372013,302.637969552241,303.11422886042357,302.4979863538078,302.4224250604034,302.8501629345548,303.1160434042468
532,301.70730904590795,301.4679484921051,301.54987269504335,301.7107467000531,301.7438069692527,301.185614702675,301.5538250965021,301.4917651283628,301.3353445196265,301.34918214278906,301.59475551556926,302.45669044158893,302.25708149149256,302.73593445215687,302.7856170662972,303.0150879572272,302.9997350138085,302.77502158827184,303.1243809788137,302.59701404474384,302.50319099797474,302.98585127732093,303.3141788964175
533,301.70495608288087,301.393217449863,301.46685286007045,301.636724015834,301.5413884349884,301.16193059471317,301.44005381829476,301.31911988851726,301.2967425463634,301.30497093040236,301.634498165178,302.49413320677394,302.2382627444395,302.71198426574375,302.8328072759295,302.85029410018893,302.8687298630618,302.69426435933383,302.917024778126,302.37627296626533,302.39068589164657,302.9744932959334,303.27497362347293
534,301.57932446373206,301.31871469004403,301.3304914374684,301.4787134435815,301.194433565388,301.035564132866,301.2643685525268,301.16509886120446,301.1656793418471,301.1481086442089,301.5439329826017,302.47694367761386,302.21814205738633,302.55383571474067,302.7848556678559,302.6319505658891,302.4555558592493,302.6656081457243,302.6208494716822,301.973430904776,302.15648163748034,302.77694018088056,303.1574577006102
535,301.4744226074708,301.1999992773802,301.2354848581276,301.47876476621633,300.74785947314894,300.86492270011473,301.11354297487446,301.1947936472427,301.0291023531447,301.0747477496498,301.54941066760495,302.46429857408776,302.2911273626568,302.51090879243105,302.74524829750834,302.5731720662657,301.98779834186786,302.7217320004602,302.2373270137962,301.6277248049085,301.940735119872,302.4721963881066,303.0828391347422
536,301.36323243480786,301.1133389750864,301.24610369062674,301.6567656643105,300.52290788382976,300.801027858076,300.9870861553239,301.4438961540946,300.92862699872575,301.11054997895116,301.66135701932944,302.5891826932337,302.54070688606765,302.71829253304554,302.8586680535921,302.70839636014284,301.66438760735196,302.9245908150363,302.0227830219499,301.4943985987864,301.89800831800454,302.29065727532026,303.18122571899386
537,301.29540707492566,301.10265194057854,301.44179607105133,301.8879577522504,300.5687520633446,300.8711847794819,301.0478507056849,301.6583581859675,300.9679809898753,301.19727471990586,301.8942605341372,302.6959401300084,302.8259627698562,303.0384371334122,303.06612266991993,302.9947801036964,301.64620170073914,303.10412430840535,301.92088259570454,301.5397071559519,302.0153718847341,302.3192577914915,303.36647096948496
538,301.2563382381057,301.1394166807245,301.57698791803244,301.948952105537,300.74840498136587,301.07047145220514,301.1376000196963,301.6628660434175,300.97254115780567,301.3169027452018,301.9609320830166,302.68844692812786,302.94127331445316,303.1342967582649,303.1765693780123,303.0775668027387,301.8607844426623,302.9927452662855,301.99364870857613,301.72241457955545,302.15427480304555,302.5102170741358,303.49250873047464
539,301.19352658402534,301.15675422745625,301.5762897217749,301.83933320049334,300.81989169596545,301.09663114438405,301.2246504513458,301.44366233655313,300.973786633343,301.2999384893005,301.80931656294524,302.57428198489976,302.7404670624185,302.8757856646877,303.1280016897083,302.91660408105184,301.9834577850335,302.72512160289665,302.0972060289876,301.8903536591691,302.22882809636127,302.6996120789685,303.44145780031744
540,301.17424308973847,301.12296735926253,301.33798220675067,301.5704803815931,300.73864965128456,300.9547460578921,301.2060967279378,301.17806266124586,300.8915647003286,301.28837957170504,301.4873517836538,302.46568263504065,302.45474965244773,302.55262391917,302.8644698226724,302.5125628460166,302.05841507365477,302.50583407229783,302.1953078222951,301.97188678241315,302.2546585477305,302.72994714601526,303.336781847385
541,301.21078070969105,301.1513433589815,301.0919114790289,301.35491110161735,300.7111469778209,300.8505263495535,301.20610394148724,301.0855418384367,300.88180009959297,301.13221135245374,301.180681513837,302.33375390027214,302.21611802278693,302.4632331873927,302.6595467358763,302.3088333258277,302.10154421806186,302.46291888719185,302.34220610406277,301.98240830472406,302.3028981645551,302.70473176054725,303.373087067742
542,301.40456649745494,301.1968592836658,301.11410362861744,301.36978041390984,300.8341911891593,300.9743394828732,301.2728820907926,301.10477955792055,300.94696241707356,301.2333291035302,301.18854943077145,302.3932048334836,302.1624709855142,302.6442648920101,302.56924854988176,302.4336521690098,302.3209343566343,302.6422779799337,302.63317663247403,302.08419091348975,302.4230164165764,302.76468416975916,303.52176868742475
543,301.61482044540935,301.29730018679925,301.38848664394004,301.58662676724435,301.01343404934073,301.1809806675108,301.412644127423,301.2726636003704,301.0588990484711,301.35828110006946,301.326550009145,302.5090812234441,302.2001035663957,302.81764314414295,302.7564034186171,302.79093813410793,302.59063433844136,302.9560786508622,302.88965386813385,302.30057161386674,302.57312497481706,302.9667037935257,303.70788447935996
544,301.67703232566214,301.3288513840617,301.6735669578876,301.7834148771115,301.0939576435446,301.30376699487476,301.5096811488026,301.4695013440599,301.0905130819262,301.427506684654,301.46767341393934,302.59284560524543,302.29208343518593,302.8971013132974,302.9242387380564,303.0720479061044,302.7427269421867,303.2035774222108,302.9918723189482,302.49735674201503,302.65105180582685,303.0520530343752,303.71490125228297
545,301.4326626848554,301.30914796116525,301.63043069480045,301.78683114574335,300.99489643529313,301.3148318888111,301.51877800694035,301.5909798982932,300.98960988090994,301.2445054658678,301.4713498840385,302.4910573773557,302.34878052748377,302.6971506824913,302.891650710235,303.00549198288724,302.6576654833869,303.23175085169015,302.8336874075715,302.4946212114003,302.65429073151296,303.0072983883553,303.5422151888842
546,301.0319346828874,301.1767983612602,301.3963901134036,301.5962987961827,300.72964384293226,301.2924552791399,301.39283288315113,301.55143942105457,300.787268718877,301.00307475941275,301.47874667644743,302.4455788232649,302.34336976112724,302.3339078331242,302.8339286417943,302.7011898217576,302.3768870711681,303.0190269324857,302.4739856644234,302.3977157115997,302.54162404903013,302.93885094140313,303.3246239299963
547,300.68158627530687,301.05549635221865,301.16235654292467,301.3791294783836,300.4616814466624,301.30950605485504,301.2943154415426,301.5564845172308,300.6213457174301,300.8356046063368,301.58328393763344,302.54914472609215,302.37105001668215,301.9522694237063,302.8706127584976,302.3073935222306,302.0366924951716,302.8939911002972,302.1259313373252,302.3064960513695,302.46633571309945,302.9718699328061,303.1831451175304
548,300.4913397170215,301.0074723203932,301.1101047305439,301.2648449516191,300.35778630477677,301.40757871348,301.34682040176216,301.78766982367006,300.6145014797593,300.81433997034804,301.7074467619669,302.73317564949235,302.5927632169046,301.72876272243457,303.0792887669124,302.0767505175707,301.8652688389794,302.9701617958006,301.8744414860446,302.3382959406269,302.510439230639,303.00882656446174,303.2132798043353
549,300.4859692813269,301.13830305561305,301.1395050428585,301.3057617090954,300.44992312899177,301.5726569486146,301.459519254481,302.06265307870103,300.7881595525555,300.8849537216861,301.8383648338457,302.94137577884067,302.8413517422532,301.75847842524894,303.2257308799012,301.9754175752348,301.88273788304997,303.1826925375662,301.8645783320945,302.4668674064843,302.53604472252186,303.1042082782046,303.37860187062995
550,300.5753982668573,301.2623918378166,301.1557421555317,301.3895310982164,300.6593400958789,301.65718508001277,301.58025070456233,302.12153507371323,300.9366356068892,301.04017041125906,301.8014037564695,302.9837474526403,302.9216813127791,301.94805524578413,303.1680029002113,302.1019885415969,302.0005870688952,303.3768438157179,301.95313473549066,302.74440615996684,302.6148282087185,303.2395836285917,303.4961388128324
551,300.67027687946484,301.25080403963005,301.1150061944363,301.3048495658194,300.8437023169792,301.61975944753425,301.57037928780113,301.83480090376725,300.9991187855435,301.1190265758076,301.63253034059704,302.847943680224,302.6515307242152,302.1327576493404,302.90630134332,302.1020811548062,302.0884736826111,303.3583486861598,302.0147803160377,302.9266017858593,302.53184745574964,303.2765472562312,303.5209318393125
552,300.6728642342494,301.1594208991931,301.03569098454494,301.14625521904196,300.959409805147,301.48805350559934,301.5303341067425,301.4218689890017,300.94025713643185,301.11454807284116,301.4106866421364,302.49359736366415,302.2571404015384,302.1741366222522,302.6739919573788,302.0916138169586,302.0396343097309,303.1673356153125,302.0754250309225,302.8680176580705,302.52401191187215,303.1229430904259,303.43753431832107
553,300.66556933298943,301.13408272491375,301.04241788651103,301.04722906215056,301.0072779418063,301.3992892985844,301.37618899002297,301.1003749177521,300.908937668194,301.0064165757465,301.3045315176851,302.2989507037027,302.08577205722685,302.09625455481813,302.59154242918424,302.0423522126375,302.07164601233626,302.88016549749676,302.2539007408553,302.64988979037224,302.6608246203887,302.95343958657264,303.3154627813654
554,300.77013736023764,301.27303052849106,301.10419507492213,301.141452636323,301.08627545391755,301.4292706595277,301.3201057137981,301.1537162543877,301.01489021452943,300.9657648937916,301.4482076669314,302.2244936345298,302.2625924769227,302.201714240596,302.7166611325601,302.1526605786935,302.2564840426525,302.86390921450584,302.4759087605108,302.5808063739615,302.93777550229,303.0029592510208,303.32109560250734
555,300.95688588072636,301.378773813371,301.3115580249219,301.3193107913432,301.2289029876426,301.5826953721577,301.419966615241,301.4196422104923,301.23768417635716,301.00886292066383,301.7051626462224,302.36527171413786,302.53165639118674,302.3741645059329,302.81104886071256,302.3377580854588,302.52311449432494,303.0284995160851,302.7086784105749,302.70177040952734,303.10500571809695,303.14197218230464,303.229657611238
556,301.07664889082463,301.4233229262348,301.47544909922203,301.39840419783496,301.4172139699967,301.71471318094035,301.53085866195016,301.6247566903332,301.4639972125239,301.0971175660688,301.8697710551741,302.43548795965404,302.6231690296381,302.5652469421385,302.9763802469247,302.31345709523936,302.6970275857636,303.2443391896398,302.6844008314874,302.8156834268952,303.12306406511334,303.18881933296336,303.18078012777306
557,300.9807416958584,301.4000944329444,301.52948179926335,301.33244829338713,301.47789690576303,301.8160266766825,301.4457272637713,301.6048738379756,301.52228357386383,301.1607697505038,301.7943625500147,302.4757479597088,302.46631471407295,302.3129243609481,302.9137639832734,302.1066099765121,302.625857188549,303.14947680287986,302.55145532414355,302.8403694610973,303.04805565040994,303.09125936723973,303.09374665601007
558,300.71993776569724,301.33772968634383,301.35956225774163,301.2071336064579,301.3873005382689,301.73043894860785,301.1293277842463,301.5515859352338,301.44435637434725,301.2385624858353,301.5233446114303,302.48330583022886,302.27242614085645,301.9505177680086,302.68575876468407,301.74542673087086,302.4853412537704,302.8694429129739,302.3807248468709,302.8829542429646,303.05778105943756,302.95484016058987,303.0664856055527
559,300.4970769988413,301.3085278375938,301.15321726265734,301.154689346898,301.33664852167595,301.66525879768716,300.9177926411125,301.5522691318377,301.38597288976024,301.38173498459554,301.2336442417728,302.6153341492747,302.15201381047217,301.5007674424551,302.29701224554356,301.4651225712484,302.35887550011154,302.5444044746335,302.3203180655056,302.9469380155097,303.03272106862255,302.9762913212547,303.0998928702683
