Experiment,piControl,historical,historical,historical,ssp126,ssp245,ssp370,ssp370,ssp370,ssp585
360,303.0143023365852,302.5329972190746,302.9295266169692,302.78684936124995,304.0007535456328,304.0536196310664,304.58735590274705,304.1917993642794,304.06177845985593,304.74175900409784
361,302.92491510028555,302.2630207961398,302.7090529060133,302.44517759450787,303.9296763774958,304.0305871534038,304.5057372229474,303.9264594165732,304.00446091366587,304.44560223663433
362,302.8418435163466,302.04992563466635,302.6282521449505,302.23883526530966,303.9259785126499,304.11778595480445,304.45815599568283,303.79797665526365,304.10425919229556,304.383238122482
363,302.86464836653204,302.11137709837345,302.7662264508624,302.30009332199734,304.09320895759726,304.32492030644113,304.51443947554236,303.8331662512779,304.2873712712041,304.55527837161736
364,302.8249164999884,302.1524264746025,302.9816385756306,302.4101144430887,304.2411735765722,304.55864622997484,304.46389526615894,303.9058774148154,304.4441859906524,304.7642989058681
365,302.89107708677585,302.11881613651576,303.07741938428876,302.45813457298806,304.30104455440176,304.6996501125729,304.24078191310696,303.9309540054716,304.49387480920615,304.78066961867285
366,302.8914176428912,301.8826731422244,303.0177633618022,302.3498600267392,304.20038288154825,304.71093868018954,303.9415747979761,304.0017034426731,304.3735864949483,304.6138330530891
367,302.85508961596366,301.748050604105,302.88625063184094,302.28096207070706,304.1122759359737,304.5409617770461,303.8562710412205,304.0149619295327,304.2509734210744,304.4916706065898
368,302.80134984104734,301.7193191103867,302.82914258549255,302.32931815055804,304.0847681025584,304.32409214934,303.9953448450935,303.9870920796687,304.2791194798818,304.4486445487971
369,302.9291996617459,301.87191803862487,302.89751167378273,302.4972187788728,304.1697620402145,304.1818036668743,304.2442232368667,303.8886584802231,304.4783588443873,304.5800023169437
370,303.0717379238217,302.05095837497703,303.07847163820566,302.72825708786723,304.28478704525077,304.213749360809,304.26251601491737,303.7775067738965,304.5792900413028,304.6506703502157
371,303.1260617724128,302.1398262933348,303.0353268982112,302.8392875091594,304.3460825004645,304.26346969734163,304.112074186879,303.6725905006825,304.51318378471564,304.70270591660693
372,302.9155724488407,302.08094459215647,302.8457024695874,302.8225478332126,304.3113994395873,304.27088524878536,303.8701858795046,303.56100279419184,304.30948699066033,304.6422925660883
373,302.7122442540795,302.0063951331706,302.6459308035177,302.65595745165405,304.26396802439814,304.22674140476005,303.76293408544694,303.47077046389586,304.0914859639161,304.51642443134836
374,302.62089602506364,302.00515745380886,302.6816641595538,302.52130797735543,304.289649076869,304.3053713927505,303.8229170775103,303.4770878937374,304.01934600883584,304.4838679714832
375,302.7897884600684,302.17108754941734,302.8354175496479,302.58465082028243,304.4533016833432,304.52852549560777,304.057077262379,303.6322613709665,304.1524219086463,304.5910157350076
376,302.94444983773593,302.30083999440495,302.94487064061786,302.82056674327913,304.6121547820168,304.7384879552856,304.28923243519824,303.8758348940631,304.3016241148163,304.79772325552864
377,302.9463681210714,302.3833894896901,303.0267586728249,303.0125691277785,304.66853584253715,304.75360319143573,304.3940057059696,304.00966089698755,304.2953113360982,304.9316567312414
378,302.7951064581835,302.31390421271095,303.0588970404397,303.02964823494557,304.5201376270881,304.6194625916526,304.31797728185325,303.95309392382904,304.0789660946029,304.84531248145896
379,302.6332596363877,302.29905744553236,302.9957288590329,302.9171710516687,304.4042719424198,304.4482210985914,304.2173503825281,303.8976164662754,303.834886021467,304.6971601140544
380,302.5686369111441,302.45138052480644,302.91438257196364,302.87570212775836,304.40675240248186,304.36199296775754,304.13307245849273,304.0064751699013,303.7581743553653,304.5740729460908
381,302.59506525367675,302.6999735681218,302.8527844356599,302.91345415790875,304.49683237134246,304.4384628042856,304.0875346419146,304.27762479784946,303.878292347474,304.6441927502017
382,302.7254549839953,302.9429855857549,302.8470435549577,303.0127623202236,304.58062794854044,304.6295405821463,304.0549729942808,304.4728012509231,304.15333740542445,304.72459913012574
383,302.71260460896974,302.9776128786204,302.75202771138817,303.020040826759,304.5094374064627,304.73719851253514,303.92772529589894,304.4381369537081,304.25254849152265,304.78585686046176
384,302.5413366340467,302.8493582958887,302.5787527047674,302.9658460796576,304.42821586813744,304.64825097514887,303.7083326105429,304.27633471345524,304.10538927159376,304.71409928424083
385,302.25239783211657,302.6742498979463,302.3803670340856,302.83701728298547,304.26350585250265,304.49588777630754,303.49616265676235,304.06300384385133,303.87175033624754,304.61350237832147
386,302.1715347368989,302.71307872329595,302.3571795273958,302.82399566317486,304.21102769118585,304.52892878614585,303.4830807974281,304.04991192018775,303.84927866005455,304.53571817244966
387,302.3212375078837,302.84427658519047,302.4369246886338,302.92328586215325,304.20607159107936,304.67449741158697,303.6771343189948,304.1830473035681,304.19214479101544,304.606351886847
388,302.42861003799777,302.9682264070796,302.5984155660006,303.0660645735399,304.3178662099837,304.81704080358054,303.9466284784712,304.4448766047047,304.51182541421673,304.75349444338696
389,302.39220885382116,302.88421882671975,302.71946947186854,303.0578397367895,304.4156795700233,304.6806393761181,304.1043590339037,304.5346596739844,304.628058342904,304.82073747505154
390,302.21018602369327,302.7160747867547,302.7595741275304,302.9599722430963,304.31106422175566,304.3614658630227,304.02642787127394,304.45267130376055,304.4640327029086,304.7383251134593
391,302.1140498802465,302.6214925568572,302.6953684762974,302.88427141192875,304.1800009478848,304.0830745741476,303.79370672784427,304.3738661843666,304.3153242860648,304.6617511336278
392,302.12421054927995,302.6924614895466,302.69975487271273,302.92479712493554,304.13050521410105,304.0959229307541,303.5761860228602,304.445507357869,304.3479632827975,304.6854769325043
393,302.272740633239,302.8808369792326,302.81054133631505,303.0097922555395,304.2443191597756,304.28381482573957,303.5888319442686,304.6115229836868,304.4659093831704,304.7753992297112
394,302.44110615881266,303.0460423793456,303.0449678075494,303.0697504210905,304.39794793232244,304.5290249021614,303.7006003875492,304.6230426633014,304.6451214653029,304.934003093309
395,302.5185584998794,302.99758894294655,303.1175446793518,303.00752359436393,304.38967559404506,304.52827032406407,303.8625086840553,304.47464805988665,304.63912177004937,305.0501251201103
396,302.41031539523345,302.8941883541261,303.0736051325736,302.87533756615454,304.35831020696247,304.4530525696521,303.91389321321475,304.25691609767995,304.5199555083802,305.0382873452915
397,302.273451675497,302.79506047041804,302.8875084158123,302.66705383430394,304.2756914073852,304.348110444306,303.9419533589059,304.0507192775235,304.3502155637942,304.88842771975425
398,302.33770765301523,302.8913910595415,302.8042378430917,302.6367085280398,304.2737827503726,304.41583150868075,304.00663213035824,303.96907647205677,304.37358808180926,304.8381273944149
399,302.5663465578378,303.0662617743191,302.82421763170237,302.7763535977875,304.39726146652805,304.5566435097192,304.1311664096215,304.0418142414255,304.58848780663766,304.9891880548434
400,302.7483892271639,303.19666577514863,302.9089117614485,302.9549614316456,304.48933430064375,304.5957936728342,304.2798380569299,304.134375649681,304.7301562133104,305.1239095934805
401,302.72979728388606,303.16736012278255,302.90422163841725,303.00546685986814,304.4887487456001,304.4371039300999,304.31237975510186,304.15475338362586,304.70761272498356,305.01554914679645
402,302.5335683418107,303.040559995855,302.8349648876215,302.91453801785195,304.38554939305163,304.2082107228321,304.24337146456327,303.9789413834739,304.5472695010332,304.77582033226116
403,302.3486220113296,302.9378152675936,302.8408268833072,302.83376072933856,304.2620676788551,304.07327840575385,304.1828448446052,303.74611566255766,304.4760498985831,304.5165371844328
404,302.2031255124491,302.92801347663266,302.8769785862027,302.7917719402955,304.2855281981977,304.2073258551589,304.19691385116533,303.5595010512079,304.49178457658775,304.37366916285754
405,302.2073125890258,302.8723100977202,302.91004770058606,302.72690548385475,304.3813241839638,304.3506678928548,304.371854779952,303.6018634654403,304.54424164551614,304.47448686689313
406,302.26911425620887,302.8108990025176,302.94061738130057,302.6953647838315,304.4920083457067,304.4348582464267,304.55312310411955,303.7617742415778,304.66183996885565,304.6136541601213
407,302.2937089189746,302.7129513764591,302.85232720242243,302.61615203205935,304.50568490237015,304.33697913979574,304.63018479262877,303.87927091430214,304.78703634110065,304.71812531111976
408,302.20656933721654,302.5953872459388,302.7416920719084,302.5078071424835,304.45645682018466,304.2565005914417,304.5494580103226,303.8342977689172,304.7560994294215,304.5324795436066
409,302.1348755560103,302.4378873510428,302.5909540527575,302.3372931036389,304.3660636455727,304.2701827686389,304.4426724952182,303.6999802736982,304.61550374964077,304.39939683284206
410,302.1615099095093,302.3267101973074,302.6255140009432,302.31066046261486,304.3790710350708,304.4214791853754,304.4233649339908,303.81407485200185,304.58807483186615,304.38534768815884
411,302.3246803261464,302.452909715408,302.7478246131955,302.4692905747526,304.45616804498644,304.6885587267108,304.53657064063924,304.11815034906016,304.8345707017142,304.60827394437456
412,302.4384326305648,302.56291196285605,302.75787349751266,302.6705804830524,304.4938881828964,304.8808513374681,304.5680701689506,304.4475723872429,304.9756796494539,304.80830127129457
413,302.5159547071107,302.6124159006172,302.6984680227702,302.7999737469689,304.3513548227624,304.8799754515403,304.47962723268967,304.55454387944957,304.86817727185985,304.90031823381634
414,302.4928832991142,302.5411000907239,302.5875107540068,302.75166128909416,303.98240540563626,304.7594024783322,304.2789393055917,304.39198748047573,304.63469661005837,304.82292817372877
415,302.4763181801787,302.50530070675376,302.5134902681944,302.636752460395,303.74761839043543,304.6570699593696,304.17248734542574,304.2073770242088,304.4940918714965,304.5875879853544
416,302.4358648502429,302.5100536037414,302.52840202095166,302.54649522326,303.6576209058854,304.6039046849826,304.2624451940359,304.09185255811957,304.54542782287103,304.35411850485565
417,302.5447478531464,302.60356860621675,302.64516708499605,302.55113292756795,303.9016031892639,304.6212560125555,304.48957805079834,304.20457579547127,304.6491105296898,304.2559179934576
418,302.57906989882025,302.7263825631414,302.71281620966215,302.6106546582025,304.153250182641,304.55009988806603,304.67721939687397,304.4200370904932,304.7935916509767,304.36438029498663
419,302.6210493220166,302.7601813698802,302.5340431298748,302.6041587553214,304.3290514838008,304.5803674306601,304.67393770153404,304.4160429774422,304.79847092992105,304.36450618961476
420,302.5111373319398,302.6042330423025,302.20865598838515,302.56259889987587,304.3621368769504,304.4890718830597,304.3920645034553,304.2385927696272,304.69121166793207,304.2260575174685
421,302.4461427706216,302.43985551422026,301.9144525170352,302.4329713769641,304.33468060189745,304.4584689005972,303.97772108106875,304.0251893900892,304.5022320730049,304.06837139901864
422,302.47931602092757,302.4001996132473,301.8921656785851,302.37656788679203,304.351169241007,304.4783159164849,303.75565503321224,304.1070611458037,304.4211161584561,304.1396487552313
423,302.56172016013244,302.5164239730247,302.0139345479012,302.4719629683054,304.4463209143219,304.52294062369083,303.8677283267332,304.3757490545306,304.50141533722376,304.47878120737107
424,302.7285125752981,302.58129402597626,302.17253414097155,302.65312052375253,304.4744909648417,304.5696445458449,304.17961958613574,304.60957897787597,304.6245377453567,304.81438254226873
425,302.7432066940062,302.59126243416216,302.1771810976415,302.7579290228907,304.4292602057088,304.4225518988813,304.387094034219,304.51994765857575,304.5550712383102,304.933727249437
426,302.69882668944996,302.58902897291,302.0092855109698,302.651035938321,304.32285861080885,304.33126981410845,304.44514868793175,304.2803354987561,304.3559460466253,304.83928353299865
427,302.6744615193616,302.60654062890893,301.80714278918543,302.54376270697713,304.42307721176735,304.31344542406765,304.3961720600551,304.12694804433295,304.25291857766666,304.60177210152284
428,302.7532064114541,302.6665842056529,301.7006505907316,302.57952950953734,304.5959951459797,304.4704255610498,304.40929964262074,304.24285571784395,304.30756860991085,304.4686271855034
429,302.96543512068524,302.7224326839949,301.8304727292989,302.7611216045379,304.7497937727392,304.65187057741986,304.58973738081005,304.43466703621374,304.4674445472155,304.34814125618783
430,303.14045847873933,302.8013653077919,301.9876127974994,302.8606951268795,304.68284706651554,304.7235444566533,304.74562189410136,304.6371973423891,304.6010703522082,304.2883698975391
431,303.1589865959311,302.83578394733837,301.9415789640063,302.8133402024136,304.54958133893206,304.6423918942484,304.8194977292898,304.70097554956806,304.5354264244052,304.22144005880676
432,303.0141983631501,302.720272655351,301.73283515136,302.61701534900953,304.3428310391242,304.51101064210087,304.68380878712884,304.55979716481033,304.3523266257766,304.10858568935447
433,302.82761814953915,302.61213931247045,301.5401863503013,302.5009779621316,304.1977722016922,304.4213375967309,304.5256872658193,304.30433343865536,304.0794506716832,304.0119463379212
434,302.79962152830404,302.61600096177335,301.63004428245597,302.51452230686436,304.23297121013087,304.5200042906115,304.41998313518366,304.2104259748327,304.0796811481967,303.98557449927245
435,302.8532427368953,302.763599905552,301.841654749733,302.75293333343114,304.4704762912507,304.60465215211565,304.4932486502975,304.377880071279,304.22549322667624,304.1191818616278
436,302.89882833203563,302.74010399724716,302.00322099693557,302.9205719548447,304.6532666040368,304.7030923570872,304.5707429398963,304.559701803554,304.3814785441392,304.3120060487143
437,302.83015303179724,302.60802330051865,301.96796638685584,302.89906828648765,304.5620976849351,304.369414228772,304.4506439286807,304.62969207529846,304.39314276901337,304.4475816470722
438,302.76441967224235,302.3783267094102,301.8086451128206,302.67661624660275,304.1390266368671,303.90822796061366,304.1583248824716,304.57793524875973,304.3591701901532,304.5151472488403
439,302.70106366705954,302.27704908217237,301.7249185745731,302.5407020667328,303.7856326344916,303.4728331847782,303.8916594132883,304.5010584742106,304.27648233167434,304.54717865054226
440,302.66226250269636,302.29643025621067,301.7060718002165,302.51991483515343,303.5961694216907,303.413643253556,303.8004799395278,304.47960441490085,304.23904028392025,304.5975588200706
441,302.73535517821045,302.4909393446306,301.82371405354434,302.6726066487622,303.74959355857754,303.6298969407857,303.9356978546878,304.62274771102733,304.2744452654909,304.6660661677452
442,302.81532965046057,302.7592629100902,301.9029886836849,302.9332052066784,303.9580106849252,303.92887487511666,304.08927238710044,304.83543879687414,304.3855212860296,304.7989941214245
443,302.8940616112429,302.92549721603297,301.96284909553106,303.07593721105894,304.0214547441074,304.1584769320311,304.0975466436328,304.93303247219046,304.4347435792659,304.9018079199243
444,302.7261023212824,302.8995106935759,301.8948388539723,303.05393121379353,303.8498942030083,304.24025640816217,303.88883359597986,304.8769904066257,304.2842154219991,304.97352597083574
445,302.55938527365015,302.85189876848426,301.8187380318885,302.8676873854058,303.61636670129906,304.14311376396637,303.63271407325254,304.73296983358,304.1310482209207,304.8651288142392
446,302.4320110471518,302.8135693142522,301.7828117335446,302.8708039223504,303.5432446763853,304.1315208886113,303.62561218463145,304.69677312648827,304.147452200848,304.72633168476324
447,302.4989031851491,302.8497059656711,301.87249690371624,302.98474792875135,303.75432701719313,304.27633859999474,303.83230377418016,304.7840620883783,304.42281347885006,304.6571967338022
448,302.5278660952832,302.8478712140922,302.07939954673225,303.0644691496994,304.0556456604143,304.50332892938627,304.11259646593993,304.8523915065296,304.7482263561331,304.7315142530969
449,302.514156266155,302.7727407051298,302.2829709106116,303.0335955166372,304.2815642514927,304.6211730699435,304.2488923581855,304.69583807180607,304.8985182069231,304.77993763862054
450,302.45603166562535,302.6264937931905,302.42676691708976,302.91339853439405,304.30048267142826,304.6015399120904,304.14447321970204,304.26483446766343,304.9124711015506,304.6991478322549
451,302.40143801872233,302.42618613804365,302.43139617899936,302.78349481706454,304.2160168305918,304.41791473201016,303.98645829561747,303.94583862243485,304.82677239179935,304.6146815826916
452,302.4575121429122,302.30790251288136,302.528967656976,302.69114955319714,304.27100684600936,304.1084309900314,303.8044863492295,303.8385158138635,304.73400702893395,304.5969056129945
453,302.63752302838725,302.35504389784097,302.6296201007446,302.7195300578331,304.44100251029505,303.86081948236625,303.7479187929518,304.0259957019394,304.69813874183507,304.68850368932505
454,302.89495597079696,302.45073809160414,302.73676803231564,302.849335279619,304.636026989062,303.7404579705826,303.6400118496971,304.25962215771983,304.78756801290916,304.75639815220035
455,302.9786788203035,302.47523984630374,302.67458226504465,302.8927808886334,304.71014079681987,303.6769401053363,303.43547658274497,304.40140207904716,304.9775209466905,304.7538807356787
456,302.9166400051428,302.34382100009196,302.4655194540075,302.79056423058313,304.6118208518304,303.44722667517544,303.1763291579523,304.3645446541587,305.01629418379434,304.7100558185602
457,302.70332814930026,302.19987328158925,302.2327312056868,302.5485991735188,304.4572738601649,303.1908519122783,303.03308981901745,304.2838036639759,304.8942161757988,304.67571438275894
458,302.5948250038617,302.1417741464542,302.13400672470027,302.43265484223394,304.37634606864407,303.1121784109843,303.14112071841055,304.41201698020075,304.7146828827686,304.82477790940976
459,302.5845526030303,302.2713564681104,302.3003265324467,302.5674446449498,304.51545759181585,303.3483080258139,303.4420143822077,304.68771591758326,304.59942694662277,304.960645563817
460,302.61400805032855,302.38251372849595,302.45827939759647,302.8657784081192,304.61288396651946,303.64514101037645,303.57417785445705,304.9561262007767,304.534873175902,304.9681651812945
461,302.60698613455014,302.3450363479499,302.43410635563635,303.0431917168553,304.6051653256546,303.85604724528844,303.61070335100993,304.90934012494887,304.344803266348,304.78078818166665
462,302.50924672782804,302.13512350548143,302.19727922117863,302.95848398237587,304.4945139336572,303.8076711523452,303.48350322055705,304.7725299774798,304.1264818213545,304.5007163871839
463,302.4779746520306,301.9554153763931,301.98187604565726,302.7992562233983,304.44873345837476,303.7124403615066,303.40141658163265,304.57327024276964,303.8366019090402,304.4200916118234
464,302.54283466376273,301.93472064427783,301.9062089727203,302.6819953270583,304.4531444593748,303.676397250493,303.2608080731907,304.5909509617524,303.8032219300264,304.4365026950004
465,302.69361233316505,302.10238480891206,301.90474302713784,302.792384048111,304.5026131106376,303.77760509325,303.15870938342294,304.5987973994758,303.97606560058824,304.6484028136735
466,302.81596969870924,302.3210090753452,301.88798242075666,302.9818922702547,304.5792278318425,303.9454596117041,303.16191117190203,304.7117843874507,304.30082819863213,304.89187886590236
467,302.7674896348281,302.4541013785206,301.76728911486794,303.044065590565,304.6374219009178,304.0182107157935,303.1320369692425,304.8409438681392,304.35908534240843,305.08188803795804
468,302.6159764570978,302.3962169374936,301.6354824145458,302.9063784516697,304.56940479107425,304.01752025923093,303.00820277206844,304.87509565711895,304.19424223643085,305.13009682012523
469,302.43258491632645,302.2861124560975,301.5552207373417,302.66466065958105,304.499360296903,303.96514089128283,302.8275939037403,304.66253444401826,303.96015121341946,305.0516387971952
470,302.3804727638082,302.25153644725174,301.7168484621679,302.6261025970926,304.50818890494,304.07688549571503,302.87137352419586,304.4457284815424,303.9701596922621,305.1167248829817
471,302.47330659709013,302.4331450757033,302.06003515428165,302.7751040401113,304.6718641085126,304.38255089629985,303.2124130160954,304.42194546726887,304.1852279619336,305.29301110887496
472,302.65071356738827,302.665999314786,302.35378097273775,302.940188006636,304.7252405184766,304.5990322642977,303.64615937145913,304.5797750509173,304.40092978268143,305.4881341371375
473,302.7635707463782,302.7923495295607,302.36232629377196,302.96689947868254,304.5062376324377,304.5853741445587,303.9397953616283,304.6713930306684,304.5808130480968,305.5032269923029
474,302.77121759969276,302.710881538267,302.19985216786705,302.8733085852871,304.16969559319807,304.36834262250744,304.0661295165075,304.66225652707726,304.6271172893491,305.35649009164695
475,302.6729166554723,302.4910214854413,302.08495013526834,302.783258737131,303.96336139791504,304.30935047957183,304.1050109438676,304.5768747103209,304.5682628292088,305.0198798506608
476,302.6767876742476,302.3113473126569,302.1826682329196,302.8468129053288,303.9430542557991,304.2572946915712,304.18312697386364,304.56237940519986,304.391170885091,304.69253973476543
477,302.7247344704897,302.2584446418052,302.41171874256565,303.0547718144351,304.0850426493808,304.3785932737067,304.30274484062164,304.7077365213287,304.26267138154776,304.4985243043639
478,302.82934870248255,302.36031934512897,302.5892096249566,303.10157647440184,304.1925211949114,304.43025697326226,304.4716379609884,304.95823687194434,304.17125071885613,304.50458537630266
479,302.7971249301656,302.43194235525664,302.6155824980267,302.9853625776394,304.18191910482034,304.4847671206598,304.56610470217845,305.0712241648129,304.1226709976107,304.5744283653142
480,302.61563721016813,302.37722381902046,302.4173650705036,302.69015127930163,303.98944973270164,304.38783983063973,304.47735537721115,304.97954671343365,303.9616981753624,304.62168725726207
481,302.3184328414816,302.2508954755722,302.23234244119914,302.6240377682334,303.73155855521685,304.27200101942776,304.4001631763106,304.73750383957423,303.70450959134126,304.6759120798968
482,302.18060540452956,302.31549283918247,302.1874663147507,302.7256780436036,303.70099492791525,304.3344794925233,304.4543838318123,304.6593221620926,303.6487411794921,304.8351110719356
483,302.31982279024845,302.6339753235025,302.3951642014249,303.0705030972518,303.86803908964976,304.4760609822678,304.6280031152982,304.76422190958345,303.8615098116445,305.12330496720574
484,302.5709809651655,302.93300445129177,302.62945818526515,303.16987311262545,304.0891124572795,304.64796349192903,304.73377748524655,304.88301333671563,304.1736055935524,305.3825933225101
485,302.6955131989546,302.98614155917784,302.7617807430651,302.9839207891678,304.18662269637076,304.6002176794414,304.65671609008547,304.80797521876895,304.2377945617734,305.4624853598013
486,302.5826430349944,302.8335868443004,302.6993972498714,302.47595105908624,304.16657223252855,304.2752752997413,304.4059894020523,304.62635660646714,304.07310977797147,305.25845283082657
487,302.44478005594954,302.69389100724607,302.5100306585455,302.10093874486193,304.00681673137325,303.93240974069744,304.10396366635905,304.5092689088503,303.8499367366619,305.08233167785374
488,302.3909552380214,302.60996315629615,302.37017566435094,302.0178436766167,303.83074666416434,303.72155163560166,303.97390050055185,304.5536868469597,303.67409267843396,305.01885080504
489,302.5461363852039,302.66021383937914,302.3504518794843,302.07238235027853,303.69547387880294,303.91028627108767,304.00568809539044,304.6616697687855,303.654008448382,305.15616249102305
490,302.6325340365302,302.77039620123213,302.4030494463644,302.30012432579247,303.74112284935444,304.1808844150357,304.24628839296645,304.76699034554395,303.81497155241294,305.14796630809326
491,302.63498908819776,302.87039553627443,302.38153309647026,302.39170171021647,303.70051424521677,304.38699504643006,304.3129639141147,,,305.0499754587923
492,302.4824783236914,302.7718514820692,302.20715223361634,302.4465664268071,303.51402036229507,304.3188997194533,304.30791148663013,,,304.8631630795351
493,302.42651883805934,302.5737612911399,302.0218600760276,302.3176028304124,303.3289776861356,304.1706782915856,304.21141719380483,,,304.87775452557156
494,302.52413929277577,302.52272387504337,301.9717051316784,302.30229121573757,303.43752964750496,304.15478699903457,304.1838619210367,,,305.0301046239224
495,302.7358084945134,302.61081820714725,302.1379752858086,302.41091289135784,303.804597497777,304.318991081921,304.322158407507,,,305.2973934161376
496,302.9403739921246,302.75105402006267,302.3401797853253,302.5355059303321,304.1879541566081,304.55120654498427,304.49912548618875,,,305.51610596178836
497,303.03057419062475,302.7977564787496,302.4380179012163,302.56739499177024,304.44296888378176,304.67128622172737,304.63686225863086,,,305.40255881497654
498,303.032763217483,302.7142732671635,302.3862968197161,302.47643192575225,304.47924298554796,304.70874005374094,304.53856288429444,,,305.05192571426386
499,303.014331370993,302.5534867999188,302.3282639944415,302.3271380598378,304.369238660819,304.6891254289071,304.27549527580396,,,304.7056922775876
500,303.0341086307496,302.3670754386607,302.3484752709998,302.2082981456755,304.2201464832702,304.7102151491246,304.0501967234531,,,304.6526756586355
501,303.10785788456616,302.35871822799027,302.5020372294664,302.14580609072243,304.2779317584571,304.80079035354396,304.0633362254903,,,304.8400321864273
502,303.1972437759434,302.4446630095502,302.66509511979353,302.12731078503884,304.45879148937746,304.83785332352136,304.2130657183801,,,305.0781460581134
503,303.0835054841963,302.44885690060977,302.70248949681076,301.97354642237036,304.5846279050299,304.79048191775877,304.3294235410487,,,305.1948269931803
504,302.8999841885446,302.2856947778069,302.5531892056845,301.80067338096626,304.490085692908,304.5968064377208,304.3011523178079,,,305.1537599519885
505,302.68803700046595,302.01766327741757,302.3872549429086,301.68478003950645,304.3467539889877,304.46023233400473,304.2070532556846,,,304.99622983034595
506,302.6831822638136,301.9841334414386,302.3970702066371,301.75474048971574,304.2871841326396,304.4002223888868,304.27722424460757,,,304.88653181722054
507,302.8346942311185,302.2090957224925,302.5465480312482,302.002305537156,304.3878693068737,304.5022364296858,304.4859649384071,,,304.8697227739369
508,302.95515633438515,302.5213919076353,302.66488216559605,302.2330848405048,304.44526253994525,304.653342506225,304.78159237943606,,,304.89078282106544
509,302.9682939072986,302.57401777989173,302.75916839068236,302.2843614928316,304.37580634352224,304.79171000008404,304.8985473107993,,,304.9116080816506
510,302.91087638052596,302.47912061077017,302.82402049689165,302.0718695705873,304.1323952451987,304.82304633100404,304.8885953554198,,,304.8901488557157
511,302.8347329657429,302.38745659487466,302.86160021343375,301.85231583635635,303.8869539567615,304.81565774183474,304.72841146464447,,,304.7490910054819
512,302.7748477487296,302.45632563327763,302.7965193749325,301.85763666731856,303.77861686072924,304.8408916828203,304.6421880966165,,,304.50278948447277
513,302.68751145258307,302.6039057252691,302.7020128508122,302.06873816513695,303.91292632327225,304.8184426703845,304.68328447616807,,,304.28272129450926
514,302.65152967345267,302.7978751366263,302.6441355052478,302.2964767667914,304.2015532753384,304.8450543219995,304.88857712256663,,,304.1720567586999
515,302.6403039382569,302.8531851556034,302.61352029233336,302.3537415481683,304.3498688452161,304.76019282134655,304.9199072396166,,,304.12836007054835
516,302.5725810853562,302.722880000364,302.50457981570486,302.2350840915553,304.2167795862941,304.6304413074798,304.8027526276938,,,304.0589208444371
517,302.40498930978976,302.53371829069437,302.379842245206,302.18240321491356,303.9466348892381,304.4182554226564,304.61503179076,,,303.94614027896506
518,302.31514696437057,302.4530382466508,302.29118321735274,302.3330905127238,303.91755287035744,304.39078823950103,304.7296591999084,,,303.9302137365682
519,302.42709020292966,302.62367761283,302.38630938668734,302.6339750551883,304.1541893316582,304.5267667443279,305.02695552266545,,,304.11874316982625
520,302.60661361978646,302.85885721643416,302.5359918887038,302.9350567150664,304.368074260246,304.59959668538227,305.1312744847515,,,304.5020529069946
521,302.6632842792379,303.0456882291567,302.5889726330865,303.00260818101845,304.2989022862217,304.45672664360944,304.8743354167759,,,304.84752357073376
522,302.50826286653756,303.0161198640733,302.5678264226254,302.90916155979784,304.1022022663018,304.1471202371953,304.35012469642953,,,304.9772000072114
523,302.2981792904286,302.86146733041153,302.5406727494133,302.6778945846616,303.9302398504595,303.9276905861363,303.9886598619249,,,304.97277905640414
524,302.2573101623262,302.8052227068095,302.5783114892186,302.54488517409874,303.8859864357192,303.9392307666452,303.8678368552898,,,304.88352306917676
525,302.3890169713932,302.8844089282164,302.7003304292767,302.5134660213439,303.900352753616,304.1202186234243,303.9912067345659,,,304.9320389835445
526,302.609455260979,303.03459051877644,302.7957039095254,302.5564860265678,303.94336260364275,304.3212763962422,304.1912632742905,,,305.0139207680016
527,302.7007213134664,302.9863601791771,302.72011973263693,302.5270380642781,303.8883537196627,304.3229617006116,304.36073524180136,,,305.1268038020769
528,302.6412498778407,302.8330109948322,302.5391031363057,302.4291991147184,303.73103369068514,304.3157347121374,304.3655461217964,,,305.06318970220764
529,302.5259507341461,302.6525522418799,302.3736232185615,302.3652152353709,303.5470729988979,304.24247565984,304.25994724111223,,,304.9142324636257
530,302.49863988667585,302.63738603996967,302.4258924959713,302.38926771771565,303.5951181514303,304.2730344863681,304.2428394778953,,,304.8516320703197
531,302.59533603682206,302.8316873239424,302.5799321064018,302.52598953178426,303.8442096878255,304.3566451597287,304.49455096552947,,,305.01369090816627
532,302.81083231394854,302.9550263315552,302.6166387792457,302.5995873283949,304.12142616485124,304.48287267625966,304.77923678058573,,,305.26860666977547
533,303.01137128886506,303.0088948693571,302.6015464542145,302.60115664510266,304.3052697859973,304.62627735219445,304.88951916853944,,,305.3544047994473
534,303.033879948266,302.8716092412857,302.4655890400085,302.48329662698603,304.3564967471478,304.7513546418701,304.7907910848892,,,305.26906866972496
535,303.004313256217,302.8066050820957,302.4779446940176,302.42537438106757,304.38217792004343,304.78126404393066,304.6570788972649,,,305.12006219706626
536,302.8995648876914,302.8065521752867,302.54972253810905,302.4926845672066,304.42310056533057,304.8050001221756,304.6074729580449,,,305.13100475692704
537,302.9983557556288,302.9160317969502,302.74839151208715,302.6642210932382,304.4988766081668,304.831961337946,304.6380617903999,,,305.20403526921547
538,303.0936744095877,302.9823440622442,302.90011342107033,302.77697773945204,304.52451424082005,304.93803170532084,304.69539122684154,,,305.2572570562263
