Experiment,piControl,historical,historical,historical,ssp126,ssp245,ssp370,ssp585
23,302.06405938316635,301.5248860550071,301.7049506430256,301.5579006177308,301.63344716968953,301.86355257425555,302.0029092149845,301.6328972765089
24,301.7512957586772,301.07644919461245,301.30806202326704,301.1065874435021,301.50036584569267,301.6081112425802,301.9353949939049,301.63933504640073
25,301.4810568351022,300.8982385252773,301.1057293694584,300.8876436929877,301.43883992545955,301.41210759126557,301.7638539628477,301.53095283261416
26,301.4527686529195,301.0095162251741,301.22619166592904,301.1441573794221,301.746562722359,301.6244780898318,301.90021493665574,301.6441859142622
27,301.71742471746046,301.4062421141757,301.60209603374204,301.58768551579425,302.23843840272053,301.9809363413453,302.1320114097419,301.85037894568785
28,301.8765889807576,301.6754762194408,301.99001564051645,301.955142700954,302.5974734002121,302.23444503611194,302.42077754337146,302.0445225189199
29,301.78972210107446,301.62973769139467,302.07602367996907,302.06021353902173,302.61363691912027,302.2274277658399,302.4411840489408,301.9632280735674
30,301.47157808763336,301.43648022362805,301.99330096000534,302.07115095826833,302.43030462803017,302.1431208677995,302.3981787316466,301.8106503448126
31,301.23107335954336,301.26178384630373,301.91220715342985,302.0715615807321,302.3783905088546,302.04782362089617,302.43745038661615,301.76426000745204
32,301.16800745441907,301.2345928100181,302.0326771965662,302.0988132798909,302.4213895657033,301.94247073087485,302.5318528729899,301.87329883530634
33,301.27440836142017,301.378622341509,302.15026560618634,302.20228555183604,302.61396810764035,301.8541056373766,302.6110178435949,302.0358986843592
34,301.47479546610106,301.5624175528584,302.1544507600533,302.133445874691,302.68184080388056,301.87885502845205,302.6636947532301,302.2263342270756
35,301.62232617428,301.60071299229315,301.9668897889175,301.7312544219751,302.4673622192715,301.92085254521106,302.58330076587555,302.2385066882067
36,301.5878048684718,301.4055167290781,301.74530021270556,301.30526305167785,302.0346917505854,301.9352118253452,302.2447069545813,302.0936738226701
37,301.3691799542738,301.1758569062567,301.46651141695,301.0155040425015,301.6386143041677,301.8059171400818,301.7588285859817,301.8071840551501
38,301.2410892999954,301.14894589282574,301.48661506672033,301.16210661173943,301.66337419412145,301.7720745420824,301.5760130146805,301.7385821153041
39,301.30645059644615,301.3509360038589,301.65911481995704,301.47565011491736,301.92967038216415,302.02178176899133,301.86899255073587,301.9614615363805
40,301.489707752186,301.4444714506672,302.0126574298451,301.800520777946,302.20966532620946,302.33593188409367,302.26134978413415,302.2545851597735
41,301.58665675284107,301.4039866000673,302.111878598319,301.98866588782784,302.33496061942606,302.53690038738637,302.41390364441673,302.4117368088336
42,301.66820147362614,301.2623735552028,302.10207383070224,302.01023684475626,302.32259147597887,302.48140442759535,302.3895309037155,302.39287716580765
43,301.75431117529394,301.26285613915667,302.1004440614067,301.9650833630779,302.4053469080563,302.4681537039423,302.47120168943087,302.4165695937466
44,301.82179894161817,301.3574876760824,302.12686865141217,302.07715579326907,302.5895788100856,302.5471288407607,302.6740054791044,302.59042210280313
45,301.94413112900594,301.4926670695784,302.1468993149326,302.2019601554152,302.8953932895998,302.66227868022867,302.8971755418058,302.7965056577991
46,301.9641562416587,301.61620431833313,302.06958652364716,302.22624706653744,302.91492649357974,302.50382725532563,302.85327961566014,302.82221978962417
47,301.8067287137014,301.54355933734695,301.8329424562079,301.86690515394776,302.66347473410934,302.13229420887984,302.51863222938306,302.4049142707595
48,301.3994889637075,301.27703536571084,301.4822949783483,301.34908743187594,302.2781630355068,301.7799497095784,302.14224508803017,301.91156879015875
49,301.1222062873397,300.9464359233453,301.1986970223167,300.8328142931473,302.0956173021514,301.6219225576471,301.9948002499922,301.5486420839041
50,301.06526162568485,300.9582421194414,301.29919518041487,300.74900829256404,302.29808820594013,301.80429497188817,302.1267122668518,301.70298181084013
51,301.30944935337993,301.26296332299785,301.7185786157109,301.00156946260694,302.6583846990388,301.9951322658105,302.46904954038934,302.10012459123453
52,301.6026160849435,301.57787505726174,302.0232136895695,301.3838751555232,302.89357393193296,302.29000987248054,302.7737599078894,302.4527857107312
53,301.78004544416194,301.6653297829797,302.02787073168935,301.57895795164274,302.8765101545984,302.39890237891996,303.0205955378756,302.51030980991055
54,301.7678593500012,301.6597959125243,301.8427762700082,301.5775072359825,302.70669860668505,302.531053692332,303.0105557548517,302.3614620232917
55,301.78370594835,301.7308676392124,301.7608635414852,301.5232843541974,302.5867319428815,302.6467524580816,302.9747232188259,302.3096092014176
56,301.89888132776287,301.9087630260743,301.81453152818216,301.5786313517526,302.6522603389715,302.8552943449681,303.04157038005445,302.5398262729309
57,302.1574531967961,302.15720129227617,301.8368167677615,301.7197083684675,302.9293794425144,302.98968857384847,303.05341107422714,302.9532150086803
58,302.0436363964847,302.08692468630466,301.8087289693467,301.84486041618686,303.1729344128709,302.9147454243204,302.7891801851368,303.1713102448528
59,301.7009847045897,301.5709481759945,301.69976194347356,301.777554059819,303.0330947768253,302.57256410586564,302.1066389703185,302.9536512197572
60,301.2093071275872,300.8855263256383,301.53214922777096,301.5956434792974,302.6362808677421,302.2294377628848,301.66880673289637,302.47699859216374
61,300.9484688977506,300.5924172669991,301.3281386542862,301.3949095258149,302.2535307530622,302.1247874621973,301.57718994483724,302.1994823036943
62,301.0907770667156,300.8188964655307,301.3219038238058,301.49985466252434,302.26000902390257,302.34339161106817,301.92600638520327,302.4454868046907
63,301.48835468435055,301.28136862326687,301.5273734694427,301.74336249331185,302.5536611821821,302.74263149568935,302.29112116328076,302.85220864721674
64,301.8251109945764,301.58905880540965,301.8054615281974,302.02200658865434,302.7897457481071,303.0153221376639,302.6181530097546,303.16102267462435
65,301.8521733407283,301.76167866728684,301.8849530984823,302.124326090676,302.7402177911227,303.03005336853374,302.70370157155156,303.1275521804297
66,301.69282146697856,301.70585581117217,301.92442552862127,302.12636243327233,302.3956593446916,302.7727804946815,302.7791850674703,302.86875448501604
67,301.6299065508055,301.7080992515978,301.98646255136345,302.14873213406537,302.11969397191666,302.44555803006426,302.8217271158616,302.5250367395394
68,301.8144316784237,301.8372434214453,302.13674924620045,302.18118495874637,302.0113044135019,302.3322219483114,303.1140044837244,302.4033346595702
69,301.9784508283738,302.09723340061254,302.2623714303143,302.25228888671353,302.03223726016387,302.43583397568267,303.18391339079625,302.5299238560315
70,301.929213174891,302.2236998505235,302.15496668365375,302.0665086175645,301.9887213607033,302.65020946638765,303.0719610280859,302.7101365978139
71,301.6568466181396,302.0539346100263,301.764703524582,301.5154959472207,301.88872703053374,302.71187961865184,302.65433496304416,302.66830237401365
72,301.41837840581064,301.77854706870295,301.14400374930926,300.8932953597851,301.7784072514753,302.62702668508206,302.3269997682243,302.49897095324786
73,301.2133811487093,301.47107199562817,300.7698341566302,300.5741501570664,301.8155300822331,302.5089852902565,302.08970983394016,302.34299532257074
74,301.21299633300106,301.3703257141232,300.8556941243846,300.9079495155745,301.88790637117563,302.4491233652098,302.149201882722,302.23529145091237
75,301.2569339310898,301.5399284550669,301.34944650091273,301.32712189069474,302.0558835298336,302.5318220461816,302.3791929014312,302.31251503967974
76,301.347451206309,301.7871322258472,301.82635190408587,301.69577393365233,302.13734210212436,302.68959453369854,302.66043889329586,302.45421270280536
77,301.2663765402768,301.9245424285935,301.97959217371687,301.6987711073164,302.1177807529439,302.8265701577262,302.7868600269757,302.59550595297264
78,301.12411428701336,301.95982682009793,301.9181466351528,301.6765829659754,302.04981105620243,302.9190700171286,302.7678413479659,302.6169793305904
79,301.06980744106664,302.0173420490581,301.85684515956876,301.6587220149059,302.09488352865384,302.92851276686525,302.7247166236842,302.5618268019993
80,301.16928360181146,302.20253192187766,301.9308872039339,301.91860396031717,302.31560332680135,302.96418218403244,302.772919859914,302.54944106037357
81,301.3494925835561,302.3535441999978,302.03192774700074,302.169315236474,302.57815710865117,303.0196002310082,302.8216011010558,302.56487191284214
82,301.46732927006184,302.2579497943548,301.9888484335686,302.3404802003785,302.70035321154313,302.99107404751413,302.7479244336071,302.59993469466093
83,301.3690935727335,301.90357802719933,301.7756302136363,301.99224491699505,302.67271317502787,302.8369726874393,302.506426824008,302.5840591579172
84,301.13484641207697,301.3059766461692,301.48082022050454,301.6341936061126,302.3883765351534,302.4562118810721,302.1804681823753,302.45094710456334
85,301.08356062695367,300.9203099411737,301.19446264301683,301.39376010822167,302.0915067997351,302.14622028233447,301.89435283536864,302.3516972062427
86,301.29469990777187,300.9233226070292,301.2047380919734,301.5282373703241,301.9613074202104,302.0592414586145,301.8823380104277,302.3231596298156
87,301.6636004621571,301.23700175124327,301.47506769224157,301.8285318857301,302.2032558473531,302.4305552552321,302.17418154180297,302.43371081084723
88,301.90298622484625,301.5655603789515,301.8055523626759,302.04619737181457,302.48390123020204,302.8675538010867,302.46311533687884,302.5310400762372
89,301.85635065093555,301.67898585497505,301.9171320453144,302.1023505840808,302.6317458470032,302.93630264878556,302.57643273163336,302.5672330622512
90,301.72734609008415,301.68800377921156,301.90338683772615,301.9122154800456,302.6532557520521,302.7742961027969,302.56364105485585,302.5598753048051
91,301.62907604092584,301.71617518433635,301.8697028828249,301.62196989242096,302.7241490496372,302.64022426373816,302.63153883145543,302.5359050823684
92,301.74091875330595,301.95433381949255,302.00844933056266,301.5037625149193,302.9242396779962,302.78850286240436,302.85047107772385,302.59413426419377
93,301.89065419326437,302.13030922241404,302.1804725336104,301.5853977354349,302.94537483279083,303.0363922642011,302.9858274160951,302.6753583431849
94,301.88232727633425,301.9974321330288,302.1936127665224,301.7409663317166,302.83999376480983,303.13179659860026,302.9655138543345,302.6719807133502
95,301.66850203851493,301.50850352248875,301.7815261885449,301.6881044671962,302.42183763922185,302.92641320124613,302.7071189188792,302.4728222856548
96,301.1735701614131,301.0786381133194,301.27726366743605,301.4324332574798,302.0585562309928,302.406560641338,302.26379659624536,302.09580323923507
97,300.76517323237255,300.9707206007258,300.9727302910399,301.18394200200186,301.8310388196956,301.9943175428718,301.8601067911384,301.65422927165855
98,300.74670950545084,301.2449839797769,301.1475856391225,301.205170787758,302.00372160236475,302.01567461842467,301.78196186413317,301.5041330053949
99,301.24318059322684,301.6372071947617,301.5282426552978,301.4407573995786,302.28057753103843,302.41039436940395,302.1503350399602,301.74013107893546
100,301.6799415144202,301.98452356660596,301.85659354210617,301.54075974617416,302.50856872928784,302.6991124412751,302.5555359906616,302.0817699834074
101,301.76618387684164,302.0461764429468,301.983416481625,301.35882613671987,302.5731732425326,302.75556694526284,302.73571545058104,302.2876590104166
102,301.6291930460524,301.98302098221967,301.98760732057264,301.09458624534517,302.6475810470813,302.71434671982104,302.72943636693253,302.3077296997583
103,301.5406592634071,301.9307566198527,301.9776567351457,300.94022381672403,302.76632073048114,302.7452886937593,302.81426895164935,302.4306388263787
104,301.65412869705847,301.9561589183082,302.12540104756727,300.90968180822017,302.8367505959258,303.07036113451363,303.02883770553666,302.6479394522431
105,301.86954402098564,301.96817471166133,302.11735833266926,300.97302962527374,302.92666712132433,303.368689745754,303.27420122764926,302.9509144359133
106,301.93177493551565,301.98277917977214,301.91242729640106,301.07513901479825,302.8134399809724,303.40195837571514,303.26597523435424,302.8296694608873
107,301.5264705411413,301.86299603235057,301.5628094569463,301.12479164947985,302.63271640997567,302.96329453558513,303.00245354991563,302.51833203580856
108,300.87744043846004,301.6882604235175,301.2391815893683,301.09006900587895,302.297884876245,302.3209271748602,302.62799613962017,302.07903879918643
109,300.4638700646292,301.32244633008105,300.9990649792607,301.0366249157718,302.1541036160191,301.86140211973225,302.27205260167153,301.99635677846044
110,300.7367736306541,301.13200104367235,301.08635106009007,301.12253668870903,302.26734424751544,301.7796525537842,302.22152178148036,302.076466954894
111,301.2635306532208,301.2039307641063,301.43333981588216,301.3879639066416,302.58787851375786,301.95550284287566,302.392788741438,302.36213825454416
112,301.6490549101395,301.4300082128338,301.88011281121027,301.51031753954015,302.77098636780244,302.1024877052932,302.7762347383508,302.64562252980164
113,301.607447819161,301.5950614899373,302.021086591706,301.5161198090949,302.73213611762253,302.0947547539159,302.91566620960504,302.8797220632251
114,301.3900267237848,301.6159289016909,301.9718149908335,301.3542915345015,302.61181313162973,302.04579465164323,302.91488904105535,302.9843002108534
115,301.1807687674489,301.656928350485,301.8232324275536,301.3264021625558,302.6352253664034,301.94123737754626,302.75858100814594,303.00442213793434
116,301.19629037732153,301.9057214542309,301.70356276696776,301.3548173448799,302.8609621598965,301.78029074991537,302.70453812750134,302.99888900682475
117,301.4620925259456,302.10096134748164,301.760306535623,301.4358485307691,303.03036345216043,301.60084269097575,302.656885525874,302.99504827219016
118,301.7557481796543,302.09236741230166,301.7949016201082,301.52585604706843,302.8541279681566,301.5516787330254,302.7050467402912,302.990670839286
119,301.77116849320663,301.51085445975286,301.69383856800295,301.5117788220857,302.410558768147,301.5384129248154,302.62075858724023,302.76753051268247
120,301.5286331210515,301.09567823625565,301.3753793819825,301.44049549430207,302.0558575844188,301.5060069834318,302.52032425627266,302.4383607782686
121,301.2165728926802,300.86182496781856,301.200208572691,301.3626673299514,301.9641693016132,301.493991084422,302.3770365755651,302.12977380663284
122,301.2404628463714,301.139977733444,301.22655014778474,301.49286812336044,302.20248512361866,301.62904025370136,302.3399259324586,302.20798015384094
123,301.3711507372217,301.42094351236045,301.5375338731515,301.7358894187648,302.5692174402669,301.92949368610726,302.401590489209,302.47652204047233
124,301.50027130818313,301.7577280240774,301.86065327211463,301.93886568473766,302.88181133144667,302.16409557930155,302.5528333134176,302.76665740102743
125,301.4520618050943,301.9142674913121,301.9433889237941,301.93712296610636,302.91933457548106,302.23793957925403,302.660410001211,302.91592952746186
126,301.4459076016897,301.8874765775493,301.91568390873647,301.8522778912134,302.71514543136067,302.09821371677646,302.65375745524653,302.9786041456271
127,301.51745491436384,301.851967243688,301.8805112857655,301.8016888235755,302.4594501759823,301.9497049436659,302.5378016323385,303.0404479644022
128,301.66303143954764,301.9387378869679,302.09750655766703,301.93835615352555,302.2274742540455,301.89216723664384,302.5052649079182,303.1914835383726
129,301.8263522433521,302.20974734415574,302.30180943982333,302.07291260182177,302.12911280072717,301.95193133698916,302.54821472429086,303.29904276783714
130,302.0116237990986,301.9567929955149,302.1189970379584,302.17754530131884,302.1950565468374,301.98767612722855,302.64493491024064,303.163496889986
131,301.8416060198378,301.4579381675908,301.684697650727,302.0340500148587,302.1917474893356,301.87001478985195,302.5227665549799,302.6690833666759
132,301.4570870189894,300.8506034516155,301.23910245977817,301.8750615246932,302.0873702700064,301.762327175952,302.28348826024114,302.12598744182264
133,300.9769060094977,300.7389060206937,301.0646448532736,301.5223480971809,301.94661153578164,301.80087226147276,302.14400028304294,301.90114551773416
134,300.9765880907094,301.0853169032899,301.22297035198153,301.54148296408545,302.1007646353618,302.1216407950304,302.25763043492157,302.187007020533
135,301.306361217213,301.59091584132506,301.4950182568045,301.71631022298106,302.41189198660476,302.45243231846484,302.6503909218734,302.7277170130538
136,301.6757630834593,301.99406312926925,301.8502864706706,302.08706485218676,302.61461537437043,302.70672662123735,302.9089061605925,303.093433777932
137,301.7185531845864,302.0399589365699,301.9443286131358,302.1741988106994,302.54042641065234,302.735743103309,303.05172452610714,303.1374423727323
138,301.60487624523574,301.8333801866819,301.8377035131133,302.09002441849407,302.3117070224575,302.707497315842,303.0276536603589,302.96703130941177
139,301.56664219007297,301.577009744598,301.73457299076796,302.0316216785333,302.15369336182835,302.67156305378023,302.96625059588894,302.9409740646037
140,301.815242786493,301.46536605879515,301.74401987242334,302.09391938054245,302.13910277884844,302.72011290261923,303.0266817697063,303.0370964141851
141,301.9621198975265,301.54795912967984,301.9074180150225,302.22804879086334,302.2055821081455,302.8197218681259,303.1141026496095,303.23440507884726
142,301.7876114049468,301.67297774523075,301.9313416220161,302.3085259132982,302.157862578935,302.85610978452286,303.18703685231026,303.13309342028725
143,301.44955858614435,301.6777326502493,301.83888220936365,302.06814568620456,301.9519841532042,302.74577499892183,302.9232942434596,302.7314231117031
144,301.1069305459075,301.45487437692367,301.5169163834563,301.46079255762265,301.77571215296445,302.41700763756256,302.3029987470077,302.1596483007132
145,301.02595038433384,301.1679235299543,301.2608252213187,300.8692064560298,301.7142962907792,302.1761114721066,301.7607530198847,301.8352618340195
146,301.1472946982683,301.0660768094879,301.2781462958939,300.6637893217813,302.03182964543885,302.1899040990909,301.67263049996103,302.01122672100604
147,301.5597317293794,301.30048549086763,301.548214998696,301.02317108922733,302.2705047834718,302.48771041463175,302.0366935333013,302.45532443292814
148,301.8943926365709,301.52536332843965,301.7937383521041,301.3950370887026,302.58521471699646,302.7905302049365,302.3360294080297,302.8125231111737
149,301.91745282182603,301.6554460095617,301.7853627369024,301.62160357328156,302.54554697798295,302.9244978738103,302.4967774120853,302.8823780891742
150,301.742760994676,301.5660952762925,301.6135314080612,301.67830263381416,302.59849071515754,302.9545662438431,302.50447381236955,302.76289924379665
151,301.68063110521695,301.53664785679473,301.48357918406606,301.7964262190033,302.60644712334175,302.92706102700294,302.5124393135029,302.58586955469764
152,301.8865669522401,301.5491241458626,301.4875751400961,302.0451400833518,302.76256481568566,302.99136309567683,302.6211669974206,302.5328567053028
153,301.97111938868403,301.6807591238775,301.5818845401304,302.1491847451675,302.91605380958714,303.0844211353425,302.86688440955896,302.6172038281106
154,301.73606643375547,301.8792594371358,301.6568632681523,302.0311209433011,302.82936037051087,303.0695565535409,303.02792560312207,302.7440169081055
155,301.2535804127867,301.7945525601135,301.61933742026423,301.64268044629307,302.388977767765,302.6261571375446,302.83068275981145,302.7313444780534
156,300.86768190944275,301.4789228941111,301.49797051125216,301.2598094203319,301.85725697316093,302.18005111500196,302.5330315693488,302.56898472616604
157,300.63272233261154,301.11124301867875,301.39238300026597,301.07479163724105,301.5904791597724,301.84130134538304,302.39351071225275,302.35201879138907
158,300.7429681786576,301.0405867479303,301.4704217863372,301.233584215304,301.87937607256595,302.03919307303676,302.56424436513856,302.32846365246667
159,301.1460484105023,301.31994389625174,301.7266840819609,301.6888065924329,302.2834586352196,302.3745038788021,302.839256622151,302.4934616061814
160,301.5775117384181,301.60791037643133,301.93757576553554,302.0510487113826,302.70484496738464,302.80475266954153,302.9724278498987,302.65304570412155
161,301.70629656205216,301.8588352529213,301.93618228982524,302.18198749945293,302.86112838117833,302.97064161227587,302.9479662009648,302.62971541747874
162,301.5776284659025,301.91742015097975,301.8725312660667,302.0786879080624,302.85726437093433,302.92135504278104,302.8044138657107,302.4950264516266
163,301.50721070182044,301.93126752253306,301.8367031825842,301.9876402529496,302.85693966234317,302.74973650899005,302.694069746045,302.4327068563311
164,301.55427648982715,301.9873964840869,301.90771849896504,302.0371285662306,303.0376857702176,302.867169625242,302.7046866061729,302.4655182884451
165,301.73657533002967,301.9982136667106,302.0425089893736,302.06826405936545,303.2921907219174,303.04774831796925,302.8502961487082,302.53691573122927
166,301.8418164565214,301.95777947549243,302.1687307982898,301.92509929681916,303.29655264081794,303.04180041511563,303.01652703061654,302.5986669129154
167,301.7928754607056,301.64051064640984,302.0956310122477,301.63919937146096,302.9374622992579,302.60418711473534,303.0138468288466,302.4975444866409
168,301.39561024798417,301.3080286235816,301.7310321293851,301.289955691114,302.54529415019664,302.1922789464225,302.8610638412177,302.2860977036287
169,301.16246982486365,301.0787485718573,301.23907280163525,301.06234068675707,302.3043970904304,302.00550131725316,302.71896287685564,302.12868873224346
170,301.1605920812042,301.0322389407073,301.04366074281205,301.07765456824,302.41845716187566,302.3266507797695,302.807080744293,302.2798187654863
171,301.4678137113903,301.22946948589384,301.2467583951987,301.39602190889116,302.5858793028276,302.59568913035247,303.0892923460644,302.61538856705056
172,301.56178023717547,301.44759433611273,301.61898775139747,301.76284288685287,302.52583250553306,302.6968412422771,303.29283522602657,302.9418135771671
173,301.3933642422077,301.63049352683703,301.72614849069856,301.9522172963427,302.23863547090286,302.41402894279656,303.2470584813189,303.0243045171235
174,301.08081506271157,301.5737744272661,301.64322563458137,301.9574638393974,301.92525209023734,302.10940919433773,302.91767696368663,303.0274447352113
175,300.8453373206362,301.5636931775811,301.6501890502002,301.9770861527402,301.83713534790155,301.91885754292355,302.50314027059943,302.96891188714613
176,300.84188276222244,301.6820874006857,301.8747987190358,302.13737516351443,301.84057920777633,301.87175877022474,302.23698867311896,302.9813979797343
177,300.96576648522876,301.8875574011702,302.0895186029531,302.39749665216965,301.9383288807773,301.85246961784924,302.1304423007241,302.86095580357846
178,301.16292010376765,301.87319437327665,302.0504490096511,302.36713930809475,302.0530497669544,301.7901621322713,302.1984305176845,302.7407964938026
179,301.22507984631,301.56000575236254,301.6967006500477,301.8117758357391,302.05126727734677,301.71134856092624,302.147341193486,302.35369337071694
180,301.22919291568945,301.2967707627374,301.3568134519098,301.24907979619826,301.9203669196641,301.663029588514,302.0363189999209,301.90741058622876
181,301.1010800075549,301.10722927513444,301.134041533802,300.9665920831071,301.76628523634787,301.7133695332972,301.9714258539703,301.5059937827333
182,301.0707295234196,301.29100376124967,301.2985514950187,301.1732373709437,301.8668949474655,301.886396599844,302.098444761566,301.66258129282687
183,301.234524129106,301.58141220690754,301.56574887960477,301.5420734405493,302.0482433740346,302.1354893503443,302.3855102025612,302.12034170609485
184,301.4337839667906,301.8054359489519,301.80920536998246,301.88262821535903,302.14594658298046,302.2662718950215,302.5747561305811,302.57356497980555
185,301.4745409428713,301.92398124306357,301.89084860812363,302.0173562313468,301.9814662884841,302.14199198678375,302.63807173855685,302.59249315789845
186,301.36835354933015,301.86897649954744,301.9112907584949,301.93661201332515,301.72890084429577,301.8345139920084,302.5991541323427,302.62309276101365
187,301.3036825512379,302.0033822184296,301.95574396455936,301.8651695414393,301.51708480159044,301.5417222491025,302.60764488845547,302.68829639473597
188,301.35245236471513,302.1306361013048,302.0609811638412,301.918164357742,301.466652085315,301.44137571795505,302.68793628574736,303.0250596360607
189,301.4555838014308,302.3334793737756,302.22956968430077,302.0416212360649,301.5475030774648,301.5246340961176,302.7052422878328,303.26873639858906
190,301.47048939612205,302.18664497777297,302.26607509664785,302.08062603868393,301.6547775794699,301.6528147982336,302.68086532200834,303.288582399503
191,301.3552345934149,301.730511340341,302.072060090177,301.90577426213935,301.53149362383647,301.62489605189813,302.4993739841013,303.02504723965876
192,301.118949118011,301.2199440119115,301.73953935883236,301.41956681763025,301.34708212875927,301.4923952086663,302.3383875461769,302.69462404133697
193,300.9021331077449,300.9264580231102,301.23425341721645,300.86891230372316,301.3185912418562,301.4849338748484,302.22323590089263,302.6329848260245
194,300.9788659575683,301.17149349774365,301.0664897445472,300.79010304743275,301.62263946351214,301.6580551848335,302.25726164942694,302.8315732771777
195,301.29406371987864,301.57234888967724,301.1659456579877,301.17149791461196,302.0337268124297,302.0571917568256,302.51331633803557,303.2092215972629
196,301.59983806869104,301.90581649374514,301.4752087156813,301.5757617506094,302.2830623014416,302.3408203448214,302.7470928714526,303.37833639232537
197,301.67608391404633,301.7618471262692,301.53073975105843,301.6360566604987,302.29297652309555,302.45147337261375,302.8717010862768,303.3128359804736
198,301.5734908511069,301.3745430865801,301.4031309230188,301.5347807989513,302.17498265964656,302.31480067489616,302.87579752464245,303.1023725428368
199,301.57354425644667,301.0801697100338,301.2842184291747,301.4241782923831,302.0313878228463,302.2534778154099,302.8718983176165,302.97531388156125
200,301.71047316256045,301.0795034387957,301.2933668461612,301.47606184727397,302.0067551395201,302.2980405614076,302.99323195828634,303.14271021842865
201,301.8803278372831,301.2817901116066,301.37819349416674,301.6932568275817,302.0760010865751,302.50437383485274,303.0673221069967,303.38637693142687
202,301.8612270023413,301.4261167775423,301.5647823657547,301.8676080703763,302.19453605636,302.59693240947587,303.0609876874027,303.56127957770536
203,301.6640768114872,301.3669156171061,301.66437747912795,301.58336645882497,302.2008619800436,302.4358814494328,302.84253482086547,303.2307692546727
204,301.15807933821606,301.20399166105557,301.6006882686795,301.184942798581,302.10524536971843,302.1112392173751,302.5584374703589,302.72481367913997
205,300.83703274606904,301.0316103129936,301.3673037913221,300.87919200877906,302.0513987040335,301.9204218636484,302.43770565668245,302.34722469958996
206,300.71394047281643,301.0673460396909,301.29654562865085,300.9800514654864,302.2078142289804,302.07410125170577,302.62335238252376,302.5714329218071
207,301.06541100793845,301.1878914572335,301.4686429213232,301.20592635501134,302.53681380110623,302.4155395432509,303.0112198115422,302.94855124866666
208,301.35447487353224,301.25130763341707,301.64582230080947,301.51490120283887,302.8577797974246,302.7369472506907,303.2770542800243,303.243751861663
209,301.47358298082094,301.11019025436985,301.59176554945174,301.7079422047639,303.0279245517822,302.80975953404754,303.2554723120468,303.2192246379258
210,301.40033144429236,300.89403352913047,301.3441991241454,301.782303324569,303.0287942312065,302.7614468124159,303.0715356904571,303.0599942497618
