Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
267,302.9898160575985,301.8600819753238,302.9809808593354,303.0828493101089,302.89502287323654,302.73933778965636,303.1004160087994,302.8531822956508,301.7098676758231,302.72853021485594,301.96691704178835,302.86083723503884,304.23963306533034,303.9904421609929,303.4092410960772,303.7445382896187,304.07064069891203,304.10423750730763,304.2138450989898,303.68955897581696,304.0800448375339,304.3202938734931,304.00922121302557,304.3434548268411
268,303.11695073797245,302.2509631720923,303.12938491225833,303.2014849455706,302.9907812619509,302.8860282438505,303.0920463196581,302.9078125903962,301.8508641860379,302.87729201812317,302.1315071066163,302.9822706020081,304.39244403823506,304.095825535198,303.6854012349623,304.1073363696591,304.21517057929935,304.2136353383476,304.2910589842711,303.8471898284433,304.2534571079695,304.6027794647585,304.3182243145527,304.449284733206
269,303.12838950724154,302.40796966113453,303.14855784049587,303.03806035698364,303.05529022975117,303.080615799279,302.9178146976749,302.87694003127314,301.81827759002425,302.79134029484914,302.223888294657,303.0789640430082,304.4859178077136,303.83720228053437,303.93242585306507,304.3207035318093,304.231540790049,304.09899520918316,304.24081529922637,303.92328461861274,304.2583850653096,304.67445677096697,304.4482442627304,304.41532653052144
270,303.022727778766,302.3933686785156,303.07730710249297,302.65747440278557,302.94426434405597,303.13323035812385,302.6494624309389,302.8122403582734,301.8073276635292,302.6075860061933,302.2601579141006,303.0397839472907,304.4427373294333,303.43647006802644,304.072922462992,304.30166713866964,304.1827204314913,303.8560583010329,304.1176793244219,303.9481694388682,304.0896904734711,304.5742039253361,304.3179816937099,304.31446260529555
271,302.90011496156404,302.306058070117,302.9785827309358,302.47543181030625,302.84839287664096,303.0382536332556,302.4709727187059,302.85823496908205,301.85645478300506,302.5621160375949,302.26989171148233,302.9447912327424,304.346809998565,303.0825797905115,304.07787755703083,304.22124601464003,304.11726615294987,303.6844264267472,304.07759826576984,303.9358975665113,303.9673636034211,304.41241545662405,304.07399752301876,304.09116892379933
272,302.9419639776485,302.3393185365028,302.8833080869609,302.5071492149031,302.83373285722996,302.98378859249317,302.4699253142904,302.9549247895772,302.03105062740065,302.66447373119564,302.32405393635025,302.880988024428,304.282407294654,303.0507806442924,304.116028276324,304.1911897296341,304.03527281139475,303.7336950145375,304.1439446786881,303.95712412987467,303.95276546427095,304.29353392829756,303.9469156409959,303.95035920658137
273,303.0452260550407,302.5095577150846,302.83716458942473,302.7100898908827,302.86396712906827,303.0362847663155,302.58160872902636,302.9967357066814,302.324120084996,302.78933574558755,302.47485283008723,302.9935309875132,304.27934528411146,303.320987604069,304.2032599147779,304.2562855771782,304.158307130678,303.8255278737417,304.2810373394485,303.9952484875012,304.10086404540516,304.1964524723201,304.0635095615545,303.8635817868474
274,303.12194286902803,302.7139125621813,302.7772904474737,302.8651049538613,302.9185448870087,303.100120345679,302.8006573285957,303.04926204994575,302.61889165316893,302.9397159308575,302.6268924686935,303.15583626654285,304.35623411162646,303.67544608040026,304.38551542790924,304.2706928171415,304.28370733854234,303.90155820549256,304.3013142261803,303.9980710072934,304.3233691495502,304.1086302795329,304.3200132945533,303.8834081757136
275,302.9943150119312,302.8689491363546,302.72746211842514,302.8889307002883,302.87696704090985,303.01395011637317,302.92783327997796,302.9629079709148,302.7380157082592,303.0083966363206,302.7161848321205,303.169319915467,304.4734518108583,303.9278184260572,304.4729604624011,304.13023991800753,304.2761062369761,303.8483235299882,304.21926595489236,303.94475044260963,304.4503156502475,304.0271003699319,304.4745613134415,303.8413831475751
276,302.8122233154582,302.8983746974945,302.56195741543246,302.8490008562397,302.73509917737357,302.8246034358894,302.98831434683774,302.84791295187006,302.6302863645544,302.97753384671677,302.5850809441801,303.02389697220156,304.4865996779086,303.854756335043,304.3871133492367,303.96906055756847,304.10096649140684,303.8452782647333,304.0370886054836,303.7114317240284,304.39726004287985,303.92329752490036,304.4572138718542,303.71384079254716
277,302.6012804378673,302.8489296128522,302.38267714748093,302.7127467884541,302.5153670389877,302.64356934875804,302.9724491773115,302.67862582689366,302.46976855629754,302.8475340034463,302.3765673007351,302.79828870846126,304.38783334245164,303.6900012032448,304.21474087211686,303.83406548357993,303.9274564668711,303.85050447496343,303.9382591684924,303.4540298257555,304.1631201445373,303.7820689617712,304.23971474430624,303.58725188463063
278,302.42139113766467,302.8203307442657,302.26466075414646,302.7240044119717,302.39907937767157,302.6523955006803,302.9973488332147,302.67857332619405,302.46594846357885,302.8144045546049,302.31268057565825,302.73998082532427,304.2824423040079,303.62643818891434,304.12276228336435,303.8747096784063,304.05218640147785,303.955771363506,303.9860231473193,303.325519869273,304.0814992140173,303.7696651535428,304.17582329615954,303.5982742133606
279,302.4157901306515,302.90189540439746,302.3195308482584,302.86548818318346,302.57596512309834,302.75363785691735,303.18327185299773,302.79804178866044,302.6890062342966,302.9157061375776,302.5114302454035,302.90730350012495,304.32772890509546,303.76698376348315,304.23684533347614,304.0252831881128,304.21743839109627,304.1504167614124,304.155734652377,303.4164799526331,304.20176692235555,303.90180127948094,304.2357382657249,303.82901860357396
280,302.5795444586292,302.9824807557245,302.3843049426926,302.9899116447192,302.8483049216182,302.9282019635973,303.33670411705907,302.9109714738326,302.9518430714468,303.01142736390466,302.87755947891435,303.0593867912537,304.42777483159813,304.01130751462387,304.3055756840976,304.1775322863078,304.27666547242126,304.30761339172824,304.2401687267118,303.6488584291214,304.3441460947524,304.1498014160284,304.33124012530453,304.16638180830756
281,302.87823830091975,302.949660268682,302.3471045246208,302.9694812263221,303.0220812450223,303.0086403980636,303.38386415345,302.95099929627514,303.0286376933682,303.0159448509211,303.09469475533206,303.1017060754786,304.404704339216,304.0819608809472,304.1846355997158,304.25114834720085,304.1348019076093,304.4108873171704,304.13144269397026,303.77307477394766,304.3698317223668,304.31074901599544,304.271563865396,304.3416821246023
282,303.0627392830664,302.66790746560997,302.15611947892853,302.7647351845022,303.02463264007946,302.9898258766311,303.30163907287744,302.96386729202567,302.9532241642983,302.9506243520446,303.0973305377215,302.94899373790105,304.2569733165376,304.1405050826265,303.8730771653602,304.17037704363617,303.94711026521213,304.34936604534937,303.92348717460305,303.7870107652895,304.2508559176349,304.3423913536407,304.085067726761,304.321223992559
283,303.0376901410539,302.5068780763636,301.9739489017723,302.48178946538775,302.9432321717458,302.8520207932644,303.17794329507353,302.9025124819484,302.8019604911395,302.9529852404725,302.9929315406086,302.8255008502468,304.0377011667026,304.0891026284257,303.7209401265723,304.0965427507185,303.88791419502337,304.18914910762584,303.91241412834194,303.7189252469675,304.14682440529094,304.3724845986431,303.9984049760588,304.2048188197513
284,302.9823280951415,302.43844639829354,301.8785190230404,302.3147512073959,303.01068569685964,302.7506112338362,303.1417870308096,302.8238817296754,302.7699218218206,303.0190910984636,302.8908358250451,302.8093732759548,303.94763797997183,304.051610740594,303.6636724867913,304.1192353672598,303.9801796617797,304.0402456110497,304.0798850707413,303.72409367973484,304.11133494714824,304.40785974116767,303.9545027092009,304.26639273931005
285,303.0283939810777,302.58623359630263,301.9774492872704,302.2966355884916,303.1958084502825,302.7679092504766,303.14093543697317,302.8114556479207,302.708017699523,303.0489952395305,302.90689245336995,302.9070629732034,304.0380524034396,304.0455591949733,303.77246393620317,304.3847698446168,304.1393857791258,303.87045084767925,304.3316121497652,303.77667164203683,304.1393018964446,304.4613996433172,304.05183774077267,304.4133065586995
286,303.17749739653533,302.70780461679993,302.12280700743247,302.3910878179438,303.288872265665,302.8875942644514,303.15999529909067,302.96339362364057,302.6919648610992,303.01858573601777,302.80350059486915,303.0420761260313,304.1790037191461,304.1382338719694,303.8930273805391,304.67555426586705,304.3314326263043,303.799402373625,304.5172879750035,303.819664513114,304.17714375839427,304.5686198514979,304.25720535578813,304.57550720667246
287,303.11528927720843,302.75695008620227,302.262158143046,302.3673472797629,303.16084192681956,302.93106270227884,303.02736140149517,303.0719630731754,302.57893479346245,302.89597026256035,302.69522659164016,303.04968993236696,304.2280160369596,304.17871003687344,303.98739805151547,304.69464342183966,304.3825059061619,303.6471793975042,304.4978781817644,303.7941527089573,304.1325523477164,304.5728130163763,304.4438161336355,304.6070188009904
288,302.9393441633486,302.68014741660886,302.2615005000237,302.1764138696179,302.8456960305723,302.90662251251507,302.8090156240587,303.07952990472364,302.40364599180367,302.70537413161674,302.4415806578754,302.93423109668623,304.1523449585398,304.05606202248947,303.95513915224154,304.4332922420563,304.31391804941114,303.53145876265586,304.3375710483026,303.7346718211569,304.0018172627044,304.5028726101136,304.490810513482,304.49008288935477
289,302.73843880131255,302.5377943424382,302.2305064472964,301.96401589583473,302.69341667201894,302.74652943283076,302.560528325424,302.9657590554935,302.2243947845744,302.4379118815338,302.32601237137914,302.7739717150246,304.0732901850229,303.89131320948405,303.8958888173136,304.1638514570805,304.19971236103123,303.3468594530804,304.08709656417767,303.58859271332136,303.81216264140215,304.3472051238696,304.36854516274957,304.35807579883993
290,302.7949072344699,302.490867728503,302.32242245064026,301.86502162211855,302.7112311098711,302.73207549811633,302.4484897712458,302.87076270120514,302.18935506241445,302.3631202828146,302.3119034864821,302.73457249631406,304.1134097581343,303.96083879746084,304.01014964168604,304.2013755128162,304.18158697820417,303.2561317754883,304.00645480296214,303.54933392594927,303.74492406582993,304.3732057578936,304.36714958751514,304.2928455203521
291,302.98075770029897,302.5624643116544,302.60230191815936,301.96253617324993,302.91466758648306,302.76516032160515,302.5716591857257,302.93538302794104,302.24088751096036,302.5177012564828,302.5169693774754,302.7988937716641,304.28340302766065,304.22843468295156,304.30462293577386,304.358606950297,304.3454628973754,303.38055486083863,304.1038038380918,303.7153745564846,303.8822049777925,304.5454912730666,304.4848344113236,304.4229931736578
292,303.08415359462236,302.69001558381166,302.958825934716,302.1497827258604,303.0669414434042,302.8588372757359,302.77953559990993,303.0874138533723,302.2807040871638,302.8002964853101,302.7344924091089,302.8476357318742,304.4726940645974,304.4819760071642,304.5007638067904,304.45963940392977,304.43543157623344,303.5580508797792,304.276533504047,304.014269915092,304.0371834776393,304.76618418625037,304.611024279967,304.56114086739996
293,303.08554228157664,302.72739306775287,303.1975134834265,302.2882341629229,303.07331702818004,302.8573006460185,302.91074969485356,303.2429616842563,302.21971277724003,302.9940416336422,302.84799675438063,302.88427166082266,304.4988547852258,304.49403754850704,304.432026969102,304.3495838113749,304.4575472032732,303.63808341372163,304.3664926165957,304.210889325126,304.05023220681693,304.7577993892559,304.60979830042606,304.5652504234591
294,302.91625470652883,302.7074309384927,303.31964200306993,302.3584578731981,302.9392145124794,302.7823197364801,302.8632324670921,303.19434800378093,302.1777144377783,303.04362631591454,302.8358669197607,302.8741366192059,304.44799584223773,304.34892700840925,304.1220415226396,304.1078818474111,304.2833574034929,303.4826120127162,304.28688636202327,304.1801430184173,303.8909801374319,304.5277971532192,304.48852286099606,304.4028164941156
295,302.78514121459654,302.5695922285697,303.32080473164984,302.4671196286602,302.8330170640415,302.6996289987269,302.7679560026222,302.9688209919209,302.0898589003879,303.0521631018417,302.7031013473648,302.85574737846144,304.36765139527466,304.14472211863296,303.91282931766597,303.82294980352896,304.1639480583335,303.27171622337823,304.2092962542766,304.0899098703665,303.81205388949917,304.2053399622485,304.37803942508737,304.23559135534464
296,302.7237187649753,302.4724352499386,303.28363388283293,302.67507455275137,302.84162764666604,302.6209334136909,302.87472267001755,302.725318427456,302.1240796549992,303.0733202543297,302.576344428951,302.81419176328694,304.4318600217231,304.01563393761353,303.88282213815063,303.70954777904495,304.1387238349939,303.2013233439146,304.10773032016874,304.03601416063435,303.8828516857771,304.1308181056433,304.319806110529,304.2605751158537
297,302.75964804490604,302.3764208826957,303.21008748609046,302.8312105611131,302.9876350168991,302.66782051099216,303.0897970871572,302.6288383853357,302.20282584398234,303.20897543084294,302.423023685893,302.8519104907949,304.5301858252459,303.99519128649735,304.0553280945366,303.9270774604429,304.22364175295564,303.28602480934507,304.06829227295157,304.1000118305513,304.04996176318036,304.2540663893378,304.3880416299553,304.4459408679572
298,302.8566793442213,302.395055544925,303.18829016729796,302.8575038379702,303.1173711179422,302.79317074419924,303.2233098028485,302.6641003550243,302.3363011196709,303.25160590158674,302.3451725312134,302.99980415639794,304.6321898233908,304.1374764222498,304.23792428030873,304.29260950503794,304.3693309732073,303.448533605097,304.0022866592682,304.1838632365537,304.2103729403684,304.3479379899564,304.3971753332735,304.73923702967664
299,302.8431741519232,302.34744007115495,303.1782490743099,302.7107796485448,303.1088382529899,302.88984362778154,303.14389126427585,302.71327364252215,302.2985434143058,303.2081886255963,302.25925390907577,303.0365871543227,304.5984162559334,304.2292296244809,304.3803801462761,304.3745521596674,304.41514111316815,303.5249052097744,303.8823364049986,304.1519323592507,304.2843892595674,304.22560882353645,304.47068143741467,304.78252783683905
300,302.7230180805205,302.23217970925344,303.09498799442423,302.6153868089902,302.98673543628615,302.86054895392766,302.9479474524439,302.7142983874274,302.15246787185106,302.99720269312417,302.2347161230592,302.9745705385465,304.41485756768793,304.2018754872127,304.3755580601215,304.0125334495326,304.3751053892897,303.6051832648347,303.6997216822954,304.0152166756202,304.25161011256733,304.11516851350626,304.48177834430913,304.6808615157741
301,302.5445427937488,302.0292842498424,302.90601255146515,302.5666613799597,302.82993944733124,302.7289537830787,302.81307652982053,302.69617347124904,301.9393249047175,302.8547766162539,302.2847175595551,302.7832208523941,304.2967758336911,303.99774627809853,304.24342489192827,303.522540461154,304.3041629344338,303.777039659475,303.4601876660048,303.8774660151672,304.162363990232,304.05957127315725,304.46792996684025,304.5500351329027
302,302.48199058967384,301.8928429541946,302.8584332128932,302.613609779089,302.8041688268885,302.66908467044414,302.80403662680914,302.73363444451365,301.88397184935496,302.83429049853424,302.4026434152543,302.71265829762666,304.35053232300135,304.0072680764591,304.1791903718642,303.332067960346,304.34747571343047,304.0443732433077,303.3787167245894,303.94536969768274,304.16983801442234,304.1898071262117,304.44923604467766,304.6327899561566
303,302.6295901439709,301.90146601455785,303.01329507801984,302.76550410052874,302.91350385418747,302.8288832208562,302.94909156433147,302.8805423201107,302.0008649973566,302.94474648705045,302.54799925395076,302.73838772656586,304.4504089372924,304.3076577424936,304.1955352507032,303.47179997148004,304.56828893338746,304.3191544355681,303.565202958617,304.164458968466,304.29830741077143,304.32993606492823,304.522354558581,304.78683512305525
304,302.71487940565544,301.9587637236474,303.18345232361463,302.8936977346176,302.9455667953327,303.1153055805353,302.9949824154659,303.08799058821586,302.208100814401,303.00451792738835,302.6597116157714,302.8609155162493,304.4163100895867,304.6308427266252,304.30554735976534,303.66221934792713,304.76427665922637,304.36517191122925,303.8003889227684,304.3272612960962,304.3124750329966,304.4779981094722,304.66380705750913,304.8248530928924
305,302.58638595480215,301.95394609301275,303.0502776300611,302.8485900064646,302.9518739776542,303.3239658759283,302.9080752752752,303.23037395455896,302.34609001066946,302.8768579391542,302.74603630349566,302.90692261688,304.1618628060193,304.62568073373217,304.3288968071113,303.77021331079123,304.70833760632087,304.2133577843637,304.0000593309607,304.2618288246277,304.04564304950145,304.55995092792176,304.59450454832114,304.6870784496267
306,302.2530912817847,301.8721419488999,302.81750941731326,302.7030816354073,302.83285772666653,303.2647661728976,302.7113217670233,303.16866051636947,302.35058995674484,302.6200421528378,302.6860770679928,302.8643883917695,303.8103617001953,304.4154291891031,304.32535664359244,303.6859917894407,304.45229155480473,303.88163922211237,304.05572466648226,304.08100958528,303.5319961492744,304.5459946416982,304.35067620436695,304.47910759024006
307,301.9849626997158,301.80660664269016,302.7065061314575,302.58434788324286,302.81874641044664,303.115839989376,302.6363028363717,303.0709504545109,302.2629482786274,302.3978912942504,302.5272817009498,302.8166743924109,303.5276801452331,304.20875732574996,304.3153166732788,303.3470650918934,304.2271003454601,303.59267701244283,304.0179303034385,303.9668656889915,303.1894669985307,304.41148179476403,304.16313096274126,304.4200461558914
308,301.8907769124999,301.91341459808547,302.8817492630613,302.6318176345682,302.90786817967495,303.0161725676954,302.7197107080984,303.06080208562867,302.210122093579,302.24444553892823,302.3744199803086,302.8687402576857,303.4752051621828,304.2346826272101,304.3361649925928,302.89524228566387,304.115914253622,303.50862997220634,304.075291505767,304.121809638794,303.1961701145054,304.1820867091535,304.1845005520743,304.5537617432404
309,302.08247900972833,302.14430155230116,303.0649946257601,302.69307789396015,303.11794886901134,303.110493681013,302.92021450066335,303.1535052784988,302.26452336990474,302.2723429907328,302.36749824463476,303.0191529095128,303.63078684444554,304.3442212306481,304.4224549097085,302.4794911611478,304.18087741752964,303.6139855405716,304.17012486076715,304.34828293578613,303.49914049044713,304.03086553551424,304.37898873213027,304.76517533521996
310,302.3441665329866,302.42835950804147,303.2563080136354,302.77231547673654,303.2729624639058,303.17906612851726,303.07609878256994,303.29194503239063,302.3868080593276,302.4527145151537,302.5155442304489,303.1358718234426,303.8874584197675,304.4926467709733,304.3969811135031,302.26182912822213,304.2327532346947,303.9153401907235,304.2990009177084,304.55360102020967,303.8538540425848,304.0105336196571,304.54911091513014,304.9183606613191
311,302.44751198798446,302.5738329671286,303.25427289479717,302.8123310524413,303.2646262736842,303.16707186737403,303.1080688730786,303.3320566680582,302.4142964646728,302.6504719788939,302.53051263242986,303.06296474009196,303.9893844643211,304.4475662875541,304.3693221461385,302.13578738419835,304.2842155369013,304.0888320514319,304.2752296639291,304.57662188486154,304.02566290036066,304.0456395766158,304.5382586302083,304.9320131642319
312,302.3630977362754,302.520261250434,303.17646603505847,302.78105323802833,303.08736779074724,303.0536671810717,302.9103539252141,303.20178898084777,302.34236038339134,302.76943184728293,302.4584409676715,302.8982147940587,303.98393908897873,304.2546405934186,304.18736064196963,302.0647647934189,304.1887778512336,304.06586120508183,304.1489149335437,304.4928137698,304.0752198817338,303.974024703921,304.36615103402704,304.82324151549363
313,302.2079175861164,302.44133965839234,302.9534326956413,302.71796737841174,302.9109480136349,302.9223957551639,302.79344577423484,302.9698499036722,302.2862546972934,302.7766733340713,302.3006652821319,302.67449886121375,303.92704372045836,303.9981142928319,304.0685960648868,302.1251282612654,304.0699545227128,303.9062489752229,304.05358414026244,304.34717382353966,303.97412184250624,303.88239583874184,304.14267049181984,304.62315874961433
314,302.27531440841796,302.4609800013753,302.8499207855575,302.74230614937187,302.83856403934334,302.91632118357137,302.8468837121482,302.9114663999489,302.39562328861734,302.86816681752566,302.37110754233396,302.71613781879256,303.99242158862035,304.0454040627744,303.9667538869046,302.3920696641215,304.07158935210174,303.8573974822229,304.0482212998167,304.3064377981984,303.8701032176169,303.9435492721039,304.17714704983456,304.5489025166691
315,302.4146268828435,302.66280795295734,302.9246288616816,302.90727708389943,302.9557698477986,303.0141106539883,303.0624953931335,303.09077590371675,302.64142830675723,303.0041305713796,302.5246943200979,302.9027340727617,304.2166466398396,304.2660505249543,304.0360723932524,302.93254003473663,304.20105783897344,303.9736624674852,304.18946311024615,304.42087840977655,303.885415802876,304.15440545956926,304.30799670168693,304.6376649923333
316,302.5637570012926,302.8236370644562,303.1100818912677,303.0650983156359,303.0649845917696,303.14418068660996,303.1574493497966,303.21561196696376,302.88455055928176,303.10632559188247,302.63987041264653,303.03768950676096,304.43104349879724,304.4955884296644,304.14416955461434,303.50202446084086,304.3590801046343,304.10460346295037,304.36321643374896,304.5824911479862,304.002853987503,304.4214310356812,304.44495929343094,304.7023030579221
317,302.54785073235115,302.84882822907593,303.218991742687,303.0782231223561,303.0507958817301,303.1211986980651,303.08304218259156,303.1190149257124,302.92144146284375,303.1316325634694,302.57627128335764,302.96313750983364,304.54945994309463,304.4382224275551,304.1935947196821,303.89995286977177,304.3801245075667,304.08298819437414,304.39940166825517,304.675951224508,304.1117739204247,304.566369975242,304.39411105286695,304.6373908366245
318,302.3276246780394,302.7331211267689,303.2064599941612,303.0146868922075,302.9212955775381,302.99054401748214,302.9569438816256,302.90204882108867,302.8294158124653,302.93965450656924,302.45241688212855,302.61279882030544,304.47248798953024,304.1815596646273,304.15387407086496,304.08617359841804,304.3579665366681,303.9803578372325,304.3099227563219,304.6395487760364,304.1162839245413,304.6018438555065,304.25241878967995,304.48827920134846
319,302.062559105563,302.67717079583025,303.14436859854544,302.9478037013703,302.8182732825892,302.91008430292374,302.84481581275935,302.77794163929434,302.74043001844535,302.6196965629896,302.43012418538086,302.24567160473526,304.20178576226493,303.9964212706978,304.1433145399978,304.16205352048524,304.36870670993693,303.8638238142011,304.19870957490065,304.4799954947827,304.0175746367122,304.6333967732412,304.1133584757786,304.34188774106764
320,301.91029268296626,302.60496598312784,303.1273870284562,302.9626172320064,302.8506641343731,302.891358205763,302.8134495469987,302.80349512659933,302.7138109931184,302.33015305171574,302.54770865303044,302.051341123505,303.95440750266954,304.0514355991285,304.2001152445446,304.2265166046109,304.4369808676879,303.8619155285517,304.1839229450495,304.26091661693266,303.9225790134848,304.58435109062106,304.07495993055926,304.296783289255
321,301.96623048455723,302.6556649386581,303.150681110707,302.96976982660857,302.8841507622489,302.9894564698014,302.8252137345681,302.919821878023,302.788974904585,302.1596808910609,302.81216131438373,302.10969951336176,303.8037950191354,304.3011730920052,304.35466718562594,304.2631323484723,304.57745302394,303.8854098368541,304.2817518477223,304.08099522264797,303.94157193450854,304.55227145219743,304.1820898094566,304.38899529140167
322,302.11460744104653,302.72986576804186,303.2520770332524,303.0720971933283,302.89243883855426,303.03059262504706,302.81355334231694,303.03298815666517,302.90095035356546,302.10666790925603,302.9882569271233,302.3092114936478,303.90960947870616,304.5735462379116,304.4390609133621,304.2671110362573,304.6669588010322,303.8858626262624,304.4669763141185,304.07536550218896,304.0595203147528,304.53329115264165,304.24206597616626,304.54168245687856
323,302.1693699281068,302.807878568141,303.3460609549461,303.10833713139243,302.7584204122373,303.00351947850044,302.70186131790655,303.0404910461657,303.0230930938647,302.0340580461341,303.0380177476812,302.4177775320207,303.891705560284,304.6909724188397,304.37904984985266,304.25804168589025,304.6381040082874,303.8330608501004,304.52220590908223,304.1108053783932,304.11138784724113,304.55130690399716,304.2940226923733,304.6365999413556
324,302.1222449354621,302.6908154467058,303.377168086426,303.09526471874415,302.5467602475778,302.8540386448032,302.4658262089013,302.96445513705726,302.9796816096975,301.97164108076015,302.85338440370447,302.30826476075475,303.7356401080453,304.57791621446034,304.1723720450109,304.2416679423676,304.4581721212775,303.6382071640115,304.42802208351367,304.07327992391845,304.00633282085124,304.52745543023417,304.17349643364133,304.54721023079463
325,302.04621477223714,302.4765662021861,303.2270632399635,302.8956719329754,302.326565982834,302.69891311276734,302.28507650872376,302.91193589118296,302.8520361654765,301.91340176636237,302.73941841258596,302.14403901178804,303.561119223511,304.34605709708126,303.97056545049685,304.20612650490614,304.2897752045176,303.4679519874843,304.2457626625183,303.8494259882707,303.84937677871557,304.46919716624353,304.12834776576585,304.4754862857263
326,302.0737805590906,302.4208353962443,303.09352092937246,302.7947343110321,302.2874185750341,302.7816523939852,302.3215805555797,302.94385381325577,302.8269881672882,301.9066995515359,302.7963175898022,302.100203418044,303.55272838018186,304.296254554079,303.9792500648587,304.2079760584766,304.33246800999086,303.4481946038754,304.2676719253357,303.66400601333356,303.8861168871503,304.4871348182542,304.06975319957263,304.49555442695254
327,302.25235499207594,302.625552066848,303.0724185525066,302.8489225628855,302.4482581897528,303.0177435363972,302.5761873813419,303.1347131026179,302.9476654799705,302.03897515054945,302.9531188922395,302.2738525726229,303.7492507632671,304.47637538329167,304.1737938778174,304.2533912953727,304.42954202077675,303.68111444433856,304.48742649641093,303.7853056974216,304.14394283447456,304.6360609111618,304.1972275710763,304.6244414925662
328,302.41574259195505,302.8468501915084,303.07409151238505,302.9973180737472,302.57286258409687,303.2262324738369,302.780190437156,303.22795406680257,303.00353865146764,302.22536841519565,303.01291231080984,302.50116227075773,303.8335540325137,304.6226404029506,304.3551942162194,304.3431859427017,304.55913260551426,303.98373250608324,304.62716804713017,304.11582574730886,304.50220658277004,304.6673351698933,304.335436532209,304.67048092752674
329,302.4513510890093,302.91525564112425,303.0172089928106,303.0744419489045,302.5158527765473,303.15396757583477,302.8043145850069,303.1038258298272,302.919393402135,302.3655337296472,302.79669469544456,302.63123798547036,303.82946648851765,304.5428762777503,304.40004736256964,304.37750825027905,304.5794171960775,304.11698220526546,304.50845755323184,304.3202738090237,304.6859556025306,304.6381962517258,304.4596176331624,304.6491624606327
330,302.290249020567,302.7620979650904,302.7398310674496,302.9797505842541,302.3224484036268,302.93203660269063,302.6384920727756,302.7784415171491,302.78982102385277,302.42546896910295,302.48257757398284,302.6607169454465,303.6455781394545,304.2714150732697,304.31018421053847,304.25355895446654,304.5922252686928,304.1585467940078,304.2225679564836,304.29384630164213,304.62553750903186,304.44467164346133,304.41409733254727,304.5866723197738
331,302.10773444194575,302.51698702427234,302.59326208875706,302.82087344392994,302.1835849759811,302.7839612755158,302.5627920208883,302.7651701456471,302.75175192274054,302.47109332672875,302.26472976249465,302.60344850627433,303.37897867066863,304.1251209519119,304.2723480380926,304.06015293204956,304.4850590322318,304.0935858224337,304.1323881508702,304.1449377339515,304.4228738262196,304.37552807980165,304.1940181927568,304.5686818769702
332,302.13376693014953,302.3813688469451,302.5042651494376,302.77015218671164,302.1708781634006,302.8668542578739,302.6060539971324,302.92462291169005,302.81400603672324,302.58349097246236,302.2827163472624,302.46533957318155,303.238838069082,304.0597901659533,304.28511497625806,303.86687442078636,304.4100725466414,304.12435414729583,304.2534618589032,304.08387590648294,304.3204257959502,304.3093520604005,303.9829677790769,304.56109269699454
333,302.3596934661504,302.36345795328583,302.6656968237599,302.8691639305347,302.1994899256303,303.1328275453158,302.73466164397126,303.08249027999045,303.071913551861,302.6801763356809,302.61000332717146,302.381462544658,303.24159267533975,304.169465490387,304.3902656708168,303.91068007011296,304.38025972446013,304.2238058020769,304.4532523918612,304.11279335678176,304.41994476655145,304.3884065804729,303.85937255681944,304.53610969566546
334,302.6989738288574,302.4171900467366,302.84279774702355,302.9293017913305,302.19267567516675,303.29575375583744,302.8002596528622,302.9818030152515,303.29078149263563,302.7918523287779,302.9328747712721,302.35386528549833,303.40038725403787,304.3250269922373,304.490359391006,304.10480249591654,304.4439904669751,304.3887241829334,304.4657400094523,304.2433348208909,304.60053255026355,304.4974793751334,303.9590960031323,304.5130333754859
335,302.87158893702457,302.34964865811116,302.9418862806853,302.87165220618317,302.07861892421084,303.2810088269892,302.7641610236335,302.84309672977275,303.3545727117318,302.79731267448267,303.06672525569587,302.31087303785745,303.4366354821279,304.43282107701174,304.4640030014997,304.28293570606047,304.4631935761714,304.4177568892588,304.30944489513575,304.3321911775727,304.5952029728713,304.50463213339253,303.99914675259123,304.42060139756273
336,302.82031519944627,302.19611628193144,302.8734093676497,302.7263543544906,301.95525952883116,303.1109305716148,302.5593588252268,302.7628839815887,303.1488369394336,302.67699400186484,302.92196769860743,302.13813503404543,303.45491777625807,304.43686897860124,304.28469764513886,304.3017877322033,304.38062844156616,304.2972585578819,303.9834981602733,304.2745734521072,304.40021489499895,304.4542371125565,303.84525816734555,304.29936079545223
337,302.65411773250344,301.96003670265145,302.77206017268276,302.6452432509243,301.92983609320885,302.96783849598904,302.31478026040605,302.73121297115875,302.9457229509476,302.45539105460557,302.7796361798496,301.8337903962442,303.51395551708237,304.33387541197703,304.05557166332136,304.2252822047106,304.2629868591903,304.18208333055094,303.71517945137947,304.1576984571296,304.15021989327767,304.3331456206187,303.4918926470962,304.1704911462505
338,302.5915726074071,301.8357190635351,302.76989165783897,302.67132225694314,302.0104873540101,302.96152264316896,302.17031612800565,302.76535911732896,302.91489953438713,302.32198591424,302.8436807578568,301.7226325375713,303.7831077131209,304.32330425292474,304.02899831465874,304.21484754080626,304.1940100753165,304.230020648987,303.75067233500016,304.1413967083534,304.15031596396824,304.38314321980937,303.2574040787254,304.1388404547486
