Experiment,piControl,historical,historical,historical,ssp126,ssp245,ssp370,ssp585
34,298.30436767458383,297.422696146766,300.06961224574184,299.7340009625561,298.01348666903687,298.7148106805718,299.2073171745537,298.7481080443005
35,298.25695511055613,297.5802803793786,300.33338119679166,299.92595723865065,297.95793260996066,299.36648414530697,299.5887941231844,299.07062642642626
36,297.92263004343084,297.71985475505886,300.4889530371382,299.73254523066976,297.78321327349653,299.82964030107223,299.75384259893,299.3216968806567
37,297.61510705972086,297.6826774754436,300.2924262716718,299.1995474150782,297.63637987899637,300.1931011054708,299.73984177012176,299.6434362098338
38,297.66967965738854,297.4773853914168,299.90033128389723,298.7196182573172,297.80894413967485,300.3661477278233,299.8471410822328,300.0330713958886
39,298.30806257676005,297.6191833818306,299.39476452038184,298.55040768166526,298.29417469479773,300.61783215363397,300.12364940827206,300.4934281691056
40,298.6988950250632,297.66584032416546,298.8649008928571,298.39888246493587,298.6177644949807,300.7261587256562,300.2582867433528,300.65864308759154
41,298.5947130290036,297.582424802669,298.25714912697276,297.9655903430459,298.4268536260594,300.4249206811216,299.8551710698177,300.324530440081
42,298.0987894940713,297.072108912786,297.6281942447498,297.52437233602956,297.9909469945141,299.94792787907795,299.3632579185652,299.82290891244344
43,297.8431112710488,296.82393086644555,297.27025544997167,297.24734838448046,297.92768762439874,299.4929821717806,299.2673680193304,299.6118140960921
44,297.9110373529406,296.90800319341827,297.1791829966956,297.1693553478481,298.33641445718234,299.35549320203717,299.5072025463565,299.8267030764696
45,298.15591294666154,297.2198107924464,297.3035147041471,297.27444022185927,298.9992714523083,299.39940633701957,299.8751073538974,300.20806176740535
46,298.5205618801022,297.6407227295537,297.6302292418772,297.6680672390018,299.61148506081776,299.6426897833546,300.2489360303559,300.6234846568655
47,299.04367066343366,298.1785840424829,297.92803868003983,298.0991753648355,300.2123168114442,299.76041748017025,300.6459630019558,300.8083823501016
48,299.5532789593837,298.868855730632,298.1387238730521,298.3133255941688,300.396693078991,299.59518345673587,300.7816758556791,300.78021751628506
49,299.858980406595,299.3764294815183,298.268859514897,298.20705079426733,300.3224368695396,299.1681849796687,300.76070493724535,300.66151076140403
50,299.96037640872896,299.7245684228058,298.4869522415795,298.26380689872957,300.25060645869917,298.81794403072996,300.7211498043294,300.6339269865235
51,299.7744362701201,299.7744965735606,298.87890394744187,298.6409088789953,300.4697051202809,298.75437918942833,300.7270499767637,300.5080067954355
52,299.2908164192827,299.59268364836424,299.18928518637813,298.952213507215,300.505211112166,298.4917384700761,300.2690197092702,299.75207966020736
53,298.4263286874682,299.0750270689503,299.17014377483196,298.95618951530463,300.07373596350146,298.17105063856934,299.41329630841705,298.63190389936955
54,297.72415917958045,298.3736458413273,298.7125343255944,298.6659120306417,299.539696148341,297.6919149247752,298.5546076023343,297.5869130368697
55,297.4786581407972,297.73773310791717,298.34050156423467,298.6545972457967,299.34236566504006,297.66183390218305,298.29782934001327,297.2298589491973
56,297.5748842049481,297.2930728053334,298.28239949699145,298.8170605465685,299.57346482004846,297.7322180640961,298.4565391484116,297.2663544376233
57,297.63694274400723,297.09277411090534,298.65145427020235,299.1531768829764,299.91310144628966,298.1688215191328,298.84915035483414,297.4429766286881
58,297.6419266625687,297.22495118423325,299.0348497942096,299.5376428146946,300.33000872888977,298.7334806793763,299.2447110767191,297.75699789000436
59,297.8330990337365,297.4859601469927,299.35825213327547,299.92638927199073,300.68342180614115,299.42005069456496,299.59367331827144,298.1900369911995
60,298.06300262621073,297.6619766514587,299.6054280122857,300.18251859828734,300.9617954282648,299.9262260096793,299.6627368401671,298.41094526316346
61,298.290016450477,297.6669726830473,299.90178177574427,300.27748681272897,301.0336372778338,300.3637724377074,299.50685933661515,298.50916693088794
62,298.47308282215374,297.7594194040214,300.26210487302075,300.1524469861417,301.0314725104581,300.7800383211373,299.46210920394725,298.9238866094722
63,298.6268042885992,298.0309703886301,300.3709740200813,299.984273526064,300.8396651363853,301.0715224503569,299.86862941687053,299.85568111565954
64,298.36569165749347,298.39428573761415,300.0169386234934,299.4800354148778,300.3568862401772,301.0890699827815,300.12061813489754,300.6144261307059
65,297.7078578346271,298.4248236842636,299.4376758089416,298.7445009793509,299.57948735002856,300.66956959215264,299.81285990091783,300.66419613335535
66,296.77340783264776,298.1277432365171,298.96268027625166,297.8725168921288,298.8466425148693,300.07739961908834,298.9667107505388,300.2182257661746
67,296.33770807682964,297.91000477038057,298.99600148873037,297.35281044931247,298.54915934256576,299.7250861494095,298.5495051069561,299.912076181887
68,296.0920943411519,297.912094257878,299.20092051709065,297.0928133839662,298.7634943836106,299.5407593524733,298.7536625931096,299.8245794173269
69,296.1067233782083,298.11590278999665,299.4181666736819,297.1428749316287,299.2057195438731,299.52159084796943,299.2768231453866,299.8933802178715
70,296.1128535954251,298.342504493639,299.5819217221487,297.2382859870483,299.6903983728351,299.55016529673316,299.74327057728664,299.99468468600287
71,296.2744857886077,298.6636241057996,299.7684157826343,297.37933531023776,299.9306693597787,299.7215108953033,299.9065450137843,300.21114721012003
72,296.4777703189108,298.9453761954276,299.7776932408347,297.2067334765749,299.8246921738894,299.5496398901598,299.6500962805975,300.1897769505358
73,296.4579220408592,299.2873291279673,299.43860425567004,296.94712224538927,299.6674064172974,298.89901222461896,299.19908041905796,299.97597150965953
74,296.6466829117689,299.37717681224706,298.6631889444772,297.1743883231383,299.7639029002528,298.46707801293263,298.9981035542491,299.75589059234744
75,297.06760470862406,299.5128463684487,298.0744678937425,297.8624512012623,300.2080844310259,298.82726224699127,299.133023576301,299.9327058700258
76,297.62635653894085,299.2341147270034,297.3054225390542,298.39012731261226,300.45368124844407,299.35145861449155,298.9900347970423,300.14959528993546
77,297.8236094544968,298.84081924799597,296.7330411004312,298.1383380170639,300.0931793972135,299.39927477793555,298.3441619757291,299.92208449205503
78,297.6474315760202,298.2471116965114,296.2982210616686,297.56654981343996,299.30004632859215,298.9296895237289,297.6704914236948,299.3298694548969
79,297.59545760677713,297.97633290991456,296.2983933804865,297.2482160750449,298.7711599139037,298.7695152124964,297.197138710017,298.9245120404567
80,297.6515774083158,297.9323393041337,296.3109183150525,297.3278270382377,298.7739730645072,299.0343739514326,297.1023368748698,298.9284289530808
81,297.91712457864645,298.1062367674487,296.18227985028284,297.59107220886625,299.15106656424285,299.61061079654297,297.1763499560573,299.2050345025803
82,298.2746363818704,298.4641131726302,296.0799852304098,297.90929025508166,299.5972066642052,300.3004082650427,297.61582961205914,299.3636666542204
83,298.7489011007818,298.95144124643457,296.34937072267115,298.2972377390397,299.89879990836283,300.59892783254793,298.1543688096524,299.3682406423718
84,299.0752582066072,299.40839099650776,296.6564535673698,298.5236050277594,299.8058732783415,300.5122136575679,298.4715980043001,299.1947575348813
85,299.0141384952419,299.494368757298,297.15727889196484,298.68497938025604,299.56752928515044,300.17887781962514,298.42062880654674,298.9142970311176
86,298.74259925080355,299.4193619545665,297.74327813185863,298.6678781307142,299.4968529938758,299.99983341794336,298.41005291053176,298.960856288588
87,298.5141640639957,299.2678434149423,298.4573284933438,298.7752719447142,300.0494267826934,299.76967630177563,298.95866306241214,299.40902939408727
88,298.3615797239401,299.03698482768255,298.93794816381325,298.56947034832643,300.3809756311436,299.293329087103,299.7876309510852,299.7915290190699
89,298.10502847771187,298.570363551602,299.0705049373037,297.97344268417345,300.2118760375181,298.59623649783856,300.1249537219008,299.5361732223057
90,297.7221782668124,298.1006459182788,299.05076347553216,297.2756287188973,299.3902838630322,298.02730803926573,299.76032903950346,298.85745857289095
91,297.5032923573011,297.9365399441101,299.16630415786267,296.9243283091974,298.70961009585477,297.68840004787376,299.2939231270189,298.6312566411129
92,297.4867183124622,298.0234599086376,299.4376689366126,297.0199295614762,298.29778362043754,297.8334377899035,299.1377564470783,298.9659214780297
93,297.74813708222615,298.1759918992953,299.79108319480275,297.2010084980393,298.23060776018997,298.2062516676219,299.3424291553786,299.5782764143466
94,298.1270369417615,298.4479572645544,300.1089871372354,297.50778505498494,298.3004096486142,298.78138790151735,299.6731976349478,300.0631777625537
95,298.3542842217769,298.8674243142743,300.2866880044926,297.91548948500474,298.3325194826039,299.25140674130637,300.0933195646534,300.47549503721007
96,298.14076527298,299.19657897429573,300.15084566063956,298.37766590504725,298.40655808911265,299.46986319064496,300.2214776129718,300.5667328623888
97,297.71598169059286,299.28341485570576,299.87880508671634,298.9737871143639,298.4119015071093,299.412975588508,300.00405470682125,300.4615658486227
98,297.53019788125147,299.152139572717,299.5742115958047,299.6029618980806,298.7138870387691,299.5896942285819,299.82496467106336,300.28259618287814
99,297.6593407725415,299.1125508405598,298.97587271241656,300.1630819361225,299.12146180857644,300.1185919366437,299.99125276905556,300.3333018090651
100,297.72196425880855,298.9641220264732,297.9059717751771,300.4697422352051,299.3614978675387,300.54359517237225,300.14216057457116,300.0180939186087
101,297.4371237595655,298.5256016180272,296.5540869998628,300.3838324316785,299.0910987475507,300.3285759485796,299.93157107883286,299.29852109722145
102,296.89958314886127,297.8628335242235,295.39843925775324,300.14365972309287,298.6276114595142,299.80777567400264,299.46647217895884,298.6592389483701
103,296.50342692087287,297.4327800796397,294.9823905335939,300.00650972085305,298.35781783336046,299.4558550460356,299.16819135159744,298.5714064165357
104,296.481179538023,297.47300427826264,294.7280863113994,300.11179189987865,298.2546313099065,299.30688989345924,299.1288812953525,298.8716454110777
105,296.9222579974052,297.8729478617658,294.667050488951,300.3307357521085,298.27951275672643,299.3224361947154,299.3508251036157,299.1305007667758
106,297.61224685925305,298.38397854212485,294.33275539665436,300.5019256270638,298.4454005880891,299.47754837279285,299.7217190043757,299.3302253858918
107,298.3334176402084,298.8485449766315,294.37631856963804,300.53654343228965,298.88411440015665,299.7840831906489,299.96649779197793,299.6331388830924
108,298.7366574726786,299.0803503811652,294.90561165535536,300.16209506498996,299.1907727245892,299.91767357853684,299.7633445656036,299.8090716279535
109,298.9659703516356,299.3328840774016,295.9374565036496,299.541660615554,299.512789804913,299.4341018048539,299.29708781629324,299.9743726052425
110,298.9815298612217,299.5846097212916,296.9997750333428,298.91501607634103,299.93709734305673,299.0558882806086,299.1458648702567,300.0653938049293
111,298.99180459112745,299.82865324671315,297.7906509485865,298.3780222015652,300.6740087946978,298.9259007804731,299.32785386788356,300.1157341010755
112,298.6156454935389,299.94485260614283,298.17377550785,297.4023483299921,300.9750003976869,298.85610295442706,299.45825706204147,299.8478008557686
113,297.70972122163226,299.7521137398101,298.15190891821754,296.1981825721749,300.64928918440336,298.1927067883748,298.859529823975,299.33224422108117
114,296.72973492823166,299.42407659196897,297.94810999113014,295.28918979303893,299.91436067752494,297.1364302214682,298.24392783636927,298.8400425368658
115,296.1802417492434,299.0358808339299,297.92846003178664,295.1591438392621,299.4429599993141,296.47297007169544,297.96872645323424,298.822657158508
116,296.20765941896565,298.82519768921094,298.0811379731388,295.59034517675906,299.37277096741735,296.11744525181774,298.28604162192386,299.1043006674054
117,296.3445636118649,298.82932785748335,298.40505914704687,296.1934449035675,299.60195266413325,296.33970342611093,298.7416017670058,299.5252852919541
118,296.55216119169654,299.01983446262005,298.7545962663951,296.8495423171964,300.09211439885013,296.94691072829767,299.26099791248197,299.9710545297199
119,296.7446025287227,299.17969838345675,299.08412065764725,297.3637949488361,300.42944691935077,297.74507426089286,299.79563192064853,300.3498833019989
120,296.8773455122034,298.88559092520984,299.20006161428734,297.67023849679674,300.4507044784414,298.3692349476585,300.2076005333604,300.3508926452676
121,296.81913906410836,298.3565110116701,299.0536176506051,298.0692702031884,300.3723105197567,298.9718802908353,300.3413437048317,300.1397548934171
122,297.05255284939284,298.0376364933066,299.11376494090337,298.4395539785431,300.4623624168898,299.7531601189923,300.37249260128266,299.7686935868309
123,297.6060615147923,298.2893703023331,299.24356397039605,298.97835511921977,300.8216031811541,300.43025182761,300.3622187594151,299.74268160447167
124,298.18698926534535,298.4194183080302,299.2556906993525,299.3535723002504,300.9984072397333,300.71594881316236,300.2904243941246,299.53466418610407
125,298.32590532561466,298.1570701666939,298.69877687893677,299.5469728776132,300.78218361573795,300.44638998456975,299.98013823744014,299.10079239253315
126,298.1231169451199,297.6159542220089,297.9105285089692,299.53554001724405,300.51628041243475,299.9588418825182,299.424153587839,298.37710037792465
127,297.86331301950736,297.38381812694075,297.11819598108974,299.50991776730484,300.48791116701244,299.63944796707284,299.0358977088779,297.81270396541134
128,297.73990233519106,297.478634153304,296.5298773650617,299.5515407717617,300.81048839215356,299.66441631572917,298.7502647958738,297.6453178683326
129,297.8579686272238,297.6903497349711,296.1203231312964,299.6607969439686,301.0723341119113,299.898338403905,298.83112370234977,297.8459226298524
130,298.23086110338323,297.9481109164953,296.00447126883233,299.7597529205998,301.2992730502524,300.34567894050974,299.080846050665,298.2042284431429
131,298.70715983392387,298.32678516180823,296.13074239145413,299.95556203987826,301.3434059670691,300.80094789129384,299.54442869927306,298.45546121025194
132,299.1995044471819,298.7831934990991,296.4715431253707,300.0554243607921,301.2066608651852,301.1304711695211,299.8412911499304,298.4693791417429
133,299.63766914076035,299.34523298075635,296.7777445549714,299.80656372052266,300.71593419503307,301.0400287400029,300.02761592013695,298.53431024595204
134,299.75752699797704,299.8669280661289,297.05681690531475,299.473073886612,300.13861055632685,300.73783574654095,300.3720633632795,299.1003999536677
135,299.7450878358048,300.3770795677704,297.3926037273315,299.14344832449905,299.5849364496998,300.6656941071014,300.851297183463,299.94803152414204
136,299.36094344993626,300.5306864893245,297.7447924752134,298.6881184164955,298.9192772336547,300.6895119463554,301.2481931522688,300.50892431392487
137,298.9615322170703,300.3259974781434,297.67783188139873,297.85384027866155,298.07059524573486,300.6026360822172,301.24957589661756,300.41439739800063
138,298.2960192413653,299.84488875242965,297.29954071776405,297.0318646822589,297.17905491941883,300.19386921628916,301.1341742548289,300.07558169803355
139,297.82676567747745,299.55459837976395,297.02851893109124,296.6383486453617,296.6795114119053,300.0244338686817,301.0652042632419,299.87709282069375
140,297.48580377982836,299.4036374416362,297.1525482424509,296.81451925059855,296.5587236516106,300.1207264857025,301.11539965902847,299.79341846991974
141,297.3575424321936,299.4875485577168,297.48853092311816,297.23606165328897,296.7529518774768,300.41909652343816,301.20584369799786,299.80779657329623
142,297.35294982495265,299.73646951772304,297.9817789652329,297.83926783656545,297.05012292864035,300.6003092125477,301.38209912898645,299.9727637746765
143,297.3708309766393,300.0211088664069,298.64057755705556,298.3496030269607,297.54493858734236,300.6571435507397,301.3569565834312,300.3156593325253
144,297.3397429956758,300.1406647147214,299.2138338153722,298.5676865617077,297.98916613117666,300.15024574532936,301.07914125987656,300.4205029068702
145,297.22905630855894,300.0209867044548,299.7408738439653,298.33550357594225,298.3002619522733,299.49702035760197,300.40806957130525,300.32436917540457
146,297.03986060086464,299.8006893703792,300.0603373583717,298.0482273090981,298.8399547408431,299.2381203307354,299.8480167198699,300.4653710450321
147,296.90213302772287,299.02507883821426,300.0139981109424,298.17751742187465,299.52017699285665,299.77025525540034,299.639845755031,300.74706707831405
148,296.78807012282937,297.68937512210135,299.4421085079718,298.2857946943873,300.04397109224686,300.1587679205016,299.38918542384573,300.9144508554568
149,296.7701564758348,296.1396953497174,298.53273392247917,298.0052329903145,299.9327352149182,300.03317400075133,298.6954328269806,300.38850136324885
150,296.8334475164281,295.16441265566004,297.6905250543412,297.3216202229593,299.51149927237634,299.6950393289529,297.8113162729454,299.8716216558301
151,297.03804719937784,294.96983700455706,297.24481896305525,296.9311276805818,299.25759541894905,299.6914641235526,297.3938798661564,299.7289114692152
152,297.3199724268114,294.9842858491834,296.9954564108934,296.88181196052454,299.20282165819305,299.90082483636746,297.47583316105437,300.026412658262
153,297.68887785402256,295.1319968141766,296.9598791494904,296.98300476660074,299.3092640411901,300.3005981965662,297.7846828681738,300.4602733009419
154,298.1452027100306,295.3324347914411,297.0883850828922,297.3079227671022,299.6119270649456,300.83824889411363,298.12473188576183,300.84422762232475
155,298.79963041744094,295.89143479352896,297.35166399883957,297.86068571998135,299.96727562931505,301.26949898420344,298.3538526668844,301.0883051662154
156,299.33347289163083,296.4246349581831,297.59048842325404,298.5178127112824,299.9197765866033,301.333674684193,298.35421574861266,301.0407179909714
157,299.7222147431602,296.910351052774,297.9727916532756,298.9748239688617,299.74403091829123,301.1642314327451,298.3396289322863,300.9327378332002
158,299.8560107228346,297.4301328341778,298.50021375058697,299.23085962183035,299.8359001236209,301.18775703612204,298.81384082274053,300.7883796376398
159,299.7746389832621,298.1627346314387,298.9886281979259,299.4247715670031,300.36548462147545,301.22621520655025,299.60680458289403,300.97141748437093
160,299.3725794427601,298.8994745795762,299.2150880735415,299.6663707240625,300.9624616871522,301.04407693575143,300.2206123362718,300.60466833433594
161,298.6025777140381,299.2166826690312,298.9787260089034,299.71140058401227,301.03542534498075,300.3474348869941,300.1750779429962,300.06712600130214
162,297.76730333444544,299.07380228029956,298.6834918378374,299.4476692839158,300.9335773961088,299.5148950837641,299.6330652813271,299.2482292222849
163,297.11421511759113,298.82692097582895,298.51297749687296,299.1059999018601,300.8965746639216,298.7611503289536,299.2303794625632,298.9355027078845
164,296.7784695040203,298.69068469084226,298.6040255313795,298.86151631249135,301.19900184844664,298.4307849787859,299.07422878607446,298.83127440572906
165,296.69816188010736,298.74658901978734,298.76475941733196,298.9044618032037,301.71625048107353,298.47057802667865,299.2645187018848,298.82364639258105
166,296.8234581111152,298.9557758158997,298.95659341398346,299.18614532458054,302.1847528308165,298.79506294897845,299.499207364912,298.8661518151834
167,296.9012632908495,299.2761480541266,299.23216018778453,299.4264738315501,302.4909018503911,299.2778244809496,299.7759804364372,298.86214809039694
168,296.7719629156465,299.50222161259484,299.4018803177302,299.54513263053326,302.5093780130724,299.4245540291725,299.99173810648085,298.75354533458034
169,296.7006478298643,299.50114008789086,299.42859112307934,299.35993463757836,302.0215795665763,299.5525071559604,300.33870508397234,298.6911229327222
170,296.918619809372,299.5418083656313,299.496127626813,299.0380007438126,301.364055779313,299.56136409061884,300.7445838184024,298.97946962456814
171,297.59254232182315,299.7789732553869,299.5487142545752,298.6226660654843,300.5540774627687,300.0338800277157,301.06527721127173,299.6803294409437
172,298.10343764535884,299.9032010139064,299.3873346225178,298.06834198829097,299.4062746838538,300.42498193474324,300.91250460648274,300.2517377933206
173,298.1152607955981,299.52903419696673,298.74261035156627,297.50312183529127,298.0714754080937,300.5147764395526,300.4034658326834,300.17373950515554
174,297.7597826251017,298.90363929756114,298.090462917592,296.93521141305786,296.8677310611909,300.1858490049906,299.88622692007334,299.827989449639
175,297.44898708304214,298.4887571100232,297.6683492780231,296.66837907785083,296.5325931853519,299.9040871375285,299.5486747723522,299.61663542091515
176,297.4491516050855,298.4056245981356,297.57942029882855,296.71238596932443,296.58808494535606,299.863914071175,299.5136756250824,299.91457926149013
177,297.60737897241876,298.4582373013149,297.64391881879914,296.9732390393912,296.8371745592836,299.97082361567925,299.47101301623013,300.29011437211483
178,297.9152000981742,298.59289699937864,297.8864365838004,297.2673777225405,297.05736153165003,300.0454330251858,299.62975575639786,300.68273538934085
179,298.3102414206752,298.73911007962334,298.2521005916669,297.7244662571309,297.2515503603727,300.1036497882705,299.5752560475701,300.96948821223253
180,298.7219246996428,298.670707155816,298.65244667831485,298.27104881101377,297.4850462036238,300.05643453901473,299.3513644436019,300.90503495888976
181,299.1019065394646,298.3505383885557,299.11205042315567,298.81183905185935,297.87169125959093,299.7522152561257,298.99405634215407,300.59226984455273
182,299.37110414644695,298.04596854061396,299.4706848913773,299.2848959584946,298.6004161269739,299.720035889382,298.9644633647993,300.2721047914827
183,299.54273612206276,298.21039709615474,299.68436285696833,299.71346767694786,299.43687402987206,300.19500111797475,299.53503123268973,300.2906372089122
184,299.55619919125246,298.45658185119174,299.4488560304579,300.0308893309675,300.0262176619677,300.78411708862956,300.025833154832,300.00598436307206
185,299.26410210940963,298.2836567397566,298.7751357334277,299.9554610659936,300.1503241880807,300.8264995604007,300.1531875233192,299.34483875059277
186,298.855909774431,297.6240507046342,297.8890538507209,299.64210338597286,300.03789868293455,300.3703392697801,299.7586031349959,298.50886026832933
187,298.60071710222076,297.1611426926612,297.45900717087557,299.406963099336,299.9278990467118,300.13898108551194,299.5247007533939,298.0610628635239
188,298.6566407223097,297.08863184904453,297.4716104291876,299.2615397378108,299.8576016471139,300.2422864798824,299.5160863838865,297.8641020222769
189,298.8897338107317,297.3740714957501,297.7525844387806,299.15433886430105,300.0154373683363,300.6422455549339,299.8309538117484,297.97530085534163
190,299.2802854123536,297.6568777216641,297.98712058694764,299.13614337273026,300.2850301624043,301.0985724140267,300.34171892075614,298.2592377307126
191,299.7263719007993,298.04062168466334,298.21430899696264,299.3549373853429,300.7070415455821,301.4802989914735,300.875862140003,298.7960697241855
192,299.9542895939014,298.2341483221341,298.3443826076498,299.3348103337814,300.87776940125536,301.3835748702226,301.0550227655195,299.218647257011
193,299.83835172211894,298.47398371596586,298.3363861721817,298.9111258412454,301.09488786249045,300.8378892899284,300.96064832630896,299.7641664730755
194,299.6407958318112,298.71246657412865,298.2963063269813,298.37438205636823,301.27152602829966,300.26535045349425,300.8423186966414,300.32165714308377
195,299.38453980816837,299.08548435952287,298.34641067014456,298.328986697522,301.51831524111594,300.1212643218447,300.920960091928,300.8638842112661
196,298.74236419176157,299.1873671523999,298.21909099864627,298.33257556339896,301.23205673132946,299.9124964476937,300.8792463302346,301.08198864178615
197,297.77539764185195,298.8958741519441,297.7804237325293,298.0524108409768,300.5080485737583,299.15161720016886,300.59244868962054,300.86288741568063
198,296.5828893244158,298.3360116937165,297.0708147640871,297.43716451250754,299.60717234812574,298.09043852154196,300.25280410556894,300.43530637607154
199,295.9205025773918,297.9818443876031,296.71410086701593,297.1395752495758,299.22748226523566,297.42570644123015,300.180613698797,300.0791746235839
200,295.5974440985919,298.00386026569294,296.74247497114453,297.38313256893093,299.3523085247171,297.4283131863577,300.37332563319904,299.94553703003857
201,295.7810887625217,298.23253763579856,297.0559875342905,297.9574034649932,299.65248369198724,297.77266365181043,300.7904940107233,299.9364392378024
202,296.1729416465393,298.5601928641768,297.39077513885974,298.6078926081273,299.8797212155513,298.2101420998448,301.2606614896429,300.0375295678505
203,296.55100377293405,298.7929049285926,297.78654618503447,299.07215523656436,299.9057099318323,298.44712271381667,301.6291539059198,300.21590281585287
204,296.9538033403148,298.882973977106,298.3267550056218,299.33213438108424,299.6657717276167,298.53583132593184,301.60294179534736,300.297815945613
205,297.3208815000534,298.6304654874595,298.7346718093058,299.512286288058,299.23784296795185,298.6693302463587,301.3987728948318,299.98668258522366
206,297.94461414613437,298.456641882269,298.8324201803752,299.772700251133,299.17552630749327,299.0680651249761,301.08933203718726,299.95835460583044
207,298.4987318447434,298.4122167506102,298.7869196691479,299.89275587654146,299.4417299582578,299.7346906866821,300.6494917217971,300.2048303690581
208,298.9739576486184,298.391035354178,298.5708299859387,299.6564634542406,299.6076395942984,299.96420764224996,299.8033286754273,300.6762030289436
209,298.96503849562845,298.0592902796125,298.28886934314124,298.7740115269774,299.1469174080669,299.63932470796607,298.9377495589809,300.5171975796921
210,298.7376832606896,297.56262235148535,297.8138557176892,297.7249878307148,298.4039443236844,298.8285087586581,298.4377078786984,300.01289321576996
