Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585,ssp585,ssp585
15,298.05050494314406,298.8859151362714,297.96337786524015,300.13016792110744,297.9218216466707,300.26765193005986,297.8704543498205,299.86336014680785,298.5072707945722,299.90305034143165,299.8927738801696,299.77920841068493,299.0590005515874,300.22042922771794,301.11285575545133,300.93066948038285,298.6459956551262,298.9954359410832,300.5784090155596,300.0478947335064,300.0239140462383,299.46692021276544,299.76355715565796,299.927449715311,300.68298589767306,301.10217417777716,299.09474279190545,299.3984562595004,300.2347355684819,300.33687898020565
16,297.44990885410544,298.6567608356158,297.95119416776157,300.0450627604369,297.57610503983994,299.75116760365444,297.63025350485856,299.18751176530503,298.1972379390314,299.5565986690495,299.1066933682298,299.0511013166575,298.6409244801071,299.4437180218885,300.99833553403295,299.69318674352706,298.45379351974896,298.64579686960565,299.8027977813352,299.23543051496705,299.34651125198167,299.5264808144488,298.93824023584017,299.79823922722295,299.8261264236391,300.019259267201,299.02485200665046,299.23053646811917,299.7248211761802,299.64587587535
17,297.0681287134171,298.0846434785129,297.6341514969617,299.472879636629,296.8944394064891,299.1359418894168,296.84061132949466,298.35794832229277,297.33237387425265,299.0235522448693,298.3025239047952,298.243062763258,297.8952956274698,298.3301440268595,300.25207621459384,298.3391392106086,297.8171818580627,298.32211917338236,298.76726031601754,298.3351570222474,298.58649512871943,299.25558770828206,297.93749004279096,299.4184517671492,298.98598926781483,298.4310534980439,298.40958220954303,298.72853629455676,299.1752029532747,298.68125565698375
18,296.6265757922715,297.66498802073625,297.22136446354966,298.52782624051366,296.49232335836194,298.651998510953,296.4565486983133,297.8082537393543,296.6435460599841,298.5958237533267,297.6451973793839,297.66438437315077,297.17475329681565,297.4201923727189,299.407089806281,297.5642275700922,297.3658550192983,297.94252371267567,298.0814961941248,297.5529011981232,297.79773567662687,299.0102240549284,297.25796809127263,299.32845918590823,298.4452338379104,297.12328536838874,298.09030397019774,298.1309605841814,298.80366264101264,297.4925402510374
19,296.209761213948,297.5186376295051,296.58616964979905,297.8295390470539,296.4943706662541,297.9848379649202,296.198484194171,297.58282543027326,296.0640803068339,298.31694383950907,296.9907456825734,297.48100950384713,296.51858822178696,296.8534173412572,298.7860278516385,297.2184890196515,296.94175987651425,297.45775498543145,297.7033987400759,296.9747659662355,297.38083083596115,298.6962910610725,296.8187114499213,299.35358114281604,298.2768825428945,296.3322278465793,297.95495798289227,297.41510793179344,298.7230525656377,296.7719160297001
20,296.04011488674183,297.57844013982066,296.1836804687921,297.5175601885172,296.73003377280315,297.58051725481704,296.1817260568339,297.4276560116364,295.77149969263195,298.30992872752176,296.77840415612764,297.48779521084487,296.4321761486055,296.70912222595734,298.6251221473146,297.07181230109296,296.51397235028224,297.24882220579866,297.52427381113534,296.53841001114955,297.0821970051907,298.6443513454099,296.67475590865587,299.51566360659547,298.31389729360995,296.26086048004214,297.9277810068226,296.75976380930484,298.6062471530852,296.5891369473397
21,296.1530386807999,297.8423260516732,295.9786145205819,297.601583681528,297.0459260441864,297.751429490764,296.43918427146735,297.4128406893187,295.8380266451131,298.49487960464734,297.07023163545114,297.78739499064704,296.77423526887446,296.9632754190168,298.9251552273724,297.01114189488936,296.49867332873447,297.24128522751323,297.94437001195314,296.6182562569356,297.24550522728526,298.9037525763708,297.09729170521774,299.8280399811933,298.6083972714273,296.5980584632788,298.07118243830064,296.674877052501,298.87087145747364,297.1789743246531
22,296.49599387475945,298.291406029446,296.2936525897833,298.0226361457939,297.5255345893815,298.37252283699644,296.8673239325699,297.63461287179183,296.19419057345505,298.96505714341305,297.51535325489255,297.95273689860664,297.3773751664865,297.4839424636771,299.5477039843851,297.0719300323097,296.80510004082106,297.55416773936935,298.465696004788,296.9451378429103,297.60354805765087,299.41208992781276,297.70171624437313,300.2635485398407,299.1117451635305,297.31900205035856,298.45570517631853,296.945219672313,299.29575830456014,297.97286137738564
23,297.10721483862636,298.92345276099974,296.82397166432696,298.70243490460695,298.21024298300534,299.0751469662786,297.2441108988298,298.1429607794182,296.7966324708271,299.4223973522435,298.07772367535716,298.3217681387063,298.04248930884086,298.1290043512616,300.11384586311897,297.4320979068818,297.4875881478761,298.14338809955916,299.0233033338545,297.5054249767718,298.1802094312919,299.9748367461303,298.32234906268894,300.74328308620636,299.65343895984256,298.06551116977397,299.09266964059975,297.78335102721064,299.8041825497193,298.3668221291345
24,297.9582444507621,299.5474492085147,297.3710247662477,299.173115874903,298.9979552176621,299.16272335040725,297.60105142981746,298.88763569835356,297.36979368881526,299.9122212474508,298.78159052959273,299.01029519687427,298.8786343756752,298.81242182800935,300.4746351377076,298.34877966100885,298.0849356218252,298.9887430413221,299.0389289138853,298.12780872863186,298.9009653459605,300.4747099693323,298.8030295780227,301.19061350954223,300.0379998125263,298.25622719031827,299.6022890305017,298.6358256706759,300.162206520673,298.61481055339596
25,298.6813746555419,300.08378981279037,297.8645815032567,299.28355201438893,299.71808327221265,298.95181874739757,297.9151537956637,299.4039910800316,298.09292036734047,300.31828371795893,299.3559494782769,299.8383726113365,299.4270843834483,299.1217620834817,300.6771765362472,299.1452993714494,298.7773355610613,299.75131134764894,299.2066699316597,298.8592560755673,299.66487567087285,300.85440815513743,298.98092999831766,301.6350684846626,300.3611483796288,298.2213454540192,300.21542808683245,298.91226939560426,300.4087045527186,298.88363000571724
26,299.1418649991362,300.41412626436914,298.2994097717537,299.37504956698353,300.2830987425256,298.8401395260259,298.5301415797096,299.83236284255236,298.82415863438456,300.50059841602325,299.7645029942819,300.5555252197987,299.84341358100176,299.6339479188267,301.08592209453514,299.55219432295144,299.33562123601564,300.3682791745941,299.60327547414187,299.4821261453815,299.85348173079916,301.06640012296,299.3783096706718,301.98101261660463,300.59832571601453,298.7190352666908,300.69484046129986,299.0822468744056,300.51121977152735,299.58176509000924
27,299.1663030106608,300.154176753283,298.59255013707264,299.52010925637654,300.3940918129917,298.47815512708524,298.9905731893702,299.43876156814684,299.1437054581048,299.9346393914009,299.64092865540783,300.4108602217286,299.8423362534333,299.63971482193205,300.9823716388382,299.4398863696849,299.6935564767521,300.7698703767712,299.8664363565055,299.6349309580382,299.79888416165767,300.8056736953313,299.27591337582516,302.0573349396578,300.4871023360894,299.0498248050416,300.9500750813301,298.59702687261716,300.2516133168936,299.82582491319783
28,299.05583086239795,299.5982878685342,298.45385214605864,299.65043225554365,300.12056554209283,297.87499549465207,299.0472023112116,298.9192591462083,298.9921341208729,298.91879318332485,299.1271115206859,299.98947595132296,299.663634497627,299.74908184148677,299.96342650587945,299.2071654073715,299.6659879995888,300.73818583705975,299.6269894131613,299.51768594135854,299.3146291808996,300.12454688525605,298.94605013643144,301.4039583563156,299.39616483365927,298.95568391486216,300.5712387957917,298.5210856536619,299.53120843279027,299.6099513918634
29,298.5569746334517,298.68068821536036,298.0543256041541,299.2799835406726,299.6036280743695,296.6895911304643,298.5419765376855,298.2003915524555,298.54892818068913,297.7582780339065,298.450795503391,299.2717435884587,299.1095157745887,299.0867857575033,298.6693335151819,298.75710207799773,299.3136448217135,300.2732277769773,298.92607279232635,299.0552062730823,298.99323575734314,299.2775822630242,298.280324184467,300.1297578341871,298.12896516650426,297.88685505803306,299.6764063511509,298.2175149205749,298.60522318182797,298.8309438425254
30,298.02558982056615,297.8625727113301,297.66915593759296,298.83635620915857,299.1996928950692,295.843019353746,298.0312864505344,297.72809201900117,298.36240827607276,296.98229764539764,297.82631329227905,298.9149481255543,298.5163737119728,298.53032958960847,297.6412638262926,298.06105852317677,299.1041965208952,299.5113234773581,298.36418241319814,298.53876595024025,298.59822060763565,298.40815397392055,297.88241533190944,298.97575965839474,296.8746955787433,297.25971338936455,298.67592838837385,298.028515468197,297.584228068929,298.29148288145643
31,297.6865433724236,297.19054067881234,297.4179465063555,298.4338376143626,299.0721153129496,295.59606706923984,297.7006159920207,297.4088747774365,298.3346883285477,296.58268572314915,297.3629160488556,298.6552594213097,298.1895316866474,298.0870048364895,297.3968514629075,297.43497632935436,298.99372664298613,298.9760318292768,298.10400308526414,298.0594423136466,298.39267396639457,297.7728858623609,297.80420286444513,298.18328342138904,296.31976565095874,297.11592988944386,298.0402363156525,297.84826057841263,296.98336020253095,297.8038574918491
32,297.7212985352919,296.8514020806927,297.32007354367016,298.31225913609023,299.1946052912653,295.62356638447744,297.52667063761555,297.3289532930203,298.41460008938066,296.7118080734728,297.1858741592851,298.68612712248165,297.98839255357774,298.01189144781614,297.01668775014247,297.38879516822857,299.08555095094806,298.89685840982276,297.83341978666,297.7334550618532,298.62042494506665,297.25031338291643,297.73608357244774,298.0548539663674,296.0443278186119,297.23403991286284,297.80431607603333,297.6433588316286,296.76061271254383,297.59535240366944
33,298.1474233275267,297.00658195751816,297.3700968898443,298.5198401156743,299.53930576099975,296.00775259501296,297.5693794420661,297.7243909832134,298.582518775015,296.97059911066236,297.2929253004249,298.9743498223135,297.9985037659365,298.226137490135,297.14113096758916,297.76313901247005,299.22562833258456,299.132192650633,297.73762279382584,297.8978148464326,299.0480034593623,297.2222481557169,298.0091464393152,298.1558865562102,296.253033363575,297.5160597507874,297.9952466200726,297.74783184339486,297.3378710433874,297.5656596500424
34,298.638455198425,297.43597672866946,297.6435969145612,298.97446443396655,299.9349131712666,296.2940978433697,297.870437821567,298.2685479369159,298.8659737432237,297.37977260170436,297.83297983333813,299.5722737786004,298.27890797537,298.69713638421894,297.5026762103251,298.33767783354415,299.5529755473379,299.52649092551525,297.9032819888744,298.18784836789536,299.62349718342733,297.61955908696115,298.511106483491,298.51753931193224,296.7368771686504,297.93064814431415,298.4278094504104,298.09054814761294,297.9695215626355,297.7680020393456
35,299.2637175565674,298.0983516831379,298.0317431750944,299.50451211363696,300.3558499783291,296.8562146788342,298.38240624431023,298.6125429553194,299.293701175708,297.6856693562608,298.42963515300454,300.0685449031579,298.75364217970986,299.0144684072447,298.2889194578333,298.73894784466796,299.96016810978784,299.90176104331346,298.4696780406044,298.75849310001735,300.1090560830133,298.21614530412853,299.19659494981664,298.9805057378663,297.2111144563508,298.6106852217261,298.97581677309836,298.60688444420094,298.60663910226543,298.16694732792234
36,299.78096923080557,298.96873471398834,298.69797550549066,299.68377755080195,300.8016374943689,297.44826464723354,298.9540011516258,298.89346126646063,299.8088163456698,298.3020240950506,299.13145354858847,300.4082437571292,299.03741170029735,299.3259977783111,298.98055734276255,298.95698970125596,300.4806982748643,300.2527016506987,298.96508419714957,299.27528670267947,300.4956724019169,298.73876274372645,299.7911159787465,299.28562489009505,297.95011155752167,299.4967811043125,299.69722945074096,299.33893814028966,299.18659403066937,298.7506188709828
37,300.1743960407692,299.75701915967795,299.49387183060844,300.10718439397897,301.04802527669966,298.2356136464012,299.49088952482475,299.1491432501325,300.3517781081968,299.0519226322653,299.60416398803744,300.599055187693,299.2144055804592,299.29829401680126,299.5391752356962,299.1641526298275,300.96133540943634,300.4844546578351,299.56038843051664,299.7932341490662,300.784775403531,299.05220388524816,300.2622474205518,299.1148612129634,298.6795041696313,300.0829000958692,300.1471661070977,299.93523574476035,299.7636281871988,299.2718393931635
38,300.35990422990517,300.2862288897532,300.2053333506645,300.3831223903115,301.1522507307797,298.70640078162864,299.8421068193432,299.38104001324365,300.492626980751,299.196838662868,300.0074062557815,300.76044634733313,299.2790704728331,299.633062493841,299.86412198273814,299.5019508265839,301.4406620869357,300.60534069891384,300.02200369895553,300.35080779387107,300.8026547386221,299.13234294195087,300.52430370842194,299.30929840504854,299.207325203586,300.6559905798211,300.40480202378285,300.4988600278475,300.24043715573185,299.6808694683228
39,300.08990428139714,300.3833739760702,300.50667324010004,300.3314496715946,300.69721204747856,298.8287141029428,299.7675003821858,299.1100049021051,300.0259995480726,298.8989022804585,300.0742241783161,300.79159966686643,299.4361683786683,299.17060133774953,299.81686722785776,299.5517838167041,301.48905092767944,300.5200919445105,300.01485587803876,300.6677515721098,300.3884940635547,298.8435436128937,300.251026974887,299.044155428925,299.19737126215244,300.8283885440559,299.99042028401385,300.4271526631947,300.1668666843794,299.7353962998653
40,299.45020619711727,299.9127201486397,300.3489149469823,299.2101667523306,299.8868159966678,298.30315572997824,299.153849421187,298.8320032489616,298.9133022113254,298.2621629518876,299.79628686084425,300.1521641590809,299.24555333578695,298.7971968970597,299.4497907362065,299.3178173904762,301.16729273559673,299.96858861378524,299.35838339947736,300.26406816194475,299.8301532724938,298.4143576371063,299.7128211202061,298.87770822800184,298.86416584089324,300.8810522433176,299.2371068769982,300.11588838568514,299.8631287604878,299.571121341585
41,298.5802156062429,299.18412209046966,299.91463138247786,297.93001489130876,298.76225727800716,297.61599181897947,298.2680565911391,298.554196880935,297.77835481068735,297.7370545917281,299.1922634095418,299.20407056311905,298.6973199148739,297.99256247338917,298.87507467914367,298.4164089794492,300.37035778111334,299.3856396482761,298.23305342164105,299.38605161673536,299.1359506749746,297.7833253018851,299.04521419814085,298.01810814133586,298.33759769077784,300.3604326319593,298.30346702758214,299.42901611533534,299.47918751895776,299.063582809129
42,297.949845636775,298.4044597132616,299.3458733458021,297.0304146543401,297.8279771747635,297.0769563344204,297.3811180038211,298.3607034160136,296.96832645471346,297.0362956830408,298.7429727193517,298.1432728915441,298.0389739687678,297.87756490488226,298.446642672962,297.71358671681793,299.6200039486336,298.8218086655423,297.441569459299,298.3545341282219,298.4266128754104,297.2479870055403,298.5460777129672,297.45101873813803,297.83431386860724,299.52103585807555,297.5425276656736,298.8324927423119,299.1204904785944,298.4098134967244
43,297.4733256766417,297.986041612988,298.881742369066,296.7572778304473,297.3504789937918,296.9742316490556,296.7072406469906,297.9795788500753,296.6589524888707,296.3969993426022,298.5036345368244,297.6055231923072,297.5047536146945,297.92488866344667,298.3455973752654,297.2099688566588,299.04627250912966,298.6247994267249,296.8482456066172,297.99333276243374,297.74638496485,296.71911480333546,298.16241258476106,297.12985152889706,297.4670942305858,298.8361473132317,297.0124568784582,298.1512937740494,298.76116964642415,297.9140279991747
44,297.22162071839824,297.9838257694369,298.7725315697415,296.80087675525584,297.39844389810736,297.08709982560913,296.3489448235436,297.85798279556025,296.75841974068476,295.92139086397316,298.54063051669624,297.5497577027205,297.61407636127774,298.1812753949152,298.33417635815607,297.31269003721906,298.85248943397124,298.3774670913072,296.8522442397884,297.90417618265633,297.4643024043524,296.5445435849637,298.1179118461398,297.041832677514,297.39175213628033,298.492242900496,296.80051946691924,297.53349450341415,298.6555589980406,297.5810392148773
45,297.2039191079004,298.3070683631391,299.0675089507206,296.95979361992687,297.92293162452233,297.3855190207499,296.3931455761803,298.1953199865951,296.9455028479128,295.8243586271105,298.8120181192433,297.93094940225643,298.18877395617505,298.6660811584865,298.5827397600638,297.63402222237715,299.0695234864738,298.4321948064008,297.3208222401401,298.14965230871604,297.99262375008874,296.81262073205863,298.4487678913673,297.3796430452874,297.79465469594794,298.7081820663737,297.19253049147136,297.3808284442898,298.8323441508283,297.745752291265
46,297.4791548678102,298.76322091254,299.61139402939995,297.30773907029555,298.6367193703515,297.72251497925475,296.7303383838747,298.8212281811425,297.3216307416547,295.9330141699295,299.29027131536924,298.51367949019016,299.07054963588683,299.1761094501699,299.00885439582436,298.18068187732183,299.51053506794307,298.7639820719214,298.12079893842974,298.6130766506463,298.8100046641353,297.4252582137453,298.96682263497195,297.92433659514256,298.42552444813214,299.25543562338663,297.797981650033,297.78475455659935,299.3893561958875,298.0566803525042
47,297.7962721312973,299.1480053314137,300.1653649147856,297.69579729676593,299.1753609371053,298.29129064538,297.4489829819231,299.3891428838169,297.62982209929254,296.4197737104893,299.9408667260882,299.06920609393154,299.87174245663545,299.76792836287075,299.5651382798757,298.8143241697673,299.9959992792865,299.4295142495035,298.7589032646389,299.3335808070489,299.5703639369128,298.1685056772846,299.5601058050294,298.4694292538184,299.19413092773726,299.8978042338849,298.644348278452,298.5463323861722,299.94498169543266,298.6046795018263
48,297.8920627456734,299.4805076639591,300.5972657678144,297.89862620051525,299.3071902946897,299.0076539711584,298.212849550288,299.89881622857257,298.18886327442874,297.2106965852479,300.52741092307787,299.4500450088031,300.62529099119655,300.266631576263,300.07066134874236,299.58023412368925,300.34004438086,300.0812634920173,299.37859152549004,299.8216645344928,299.7706969616523,298.8068717847445,299.97187966243484,298.80941243750584,299.6201245321508,300.50193000498865,299.0332188573946,299.3533877619005,300.4934218102966,299.1926154145926
49,298.2371701359286,299.52597051595706,300.93434122437975,298.2988975571068,299.4135031099675,299.41992033086973,299.05185143620616,300.25470288783936,298.3298478832572,298.35804743301827,300.94386328820076,299.73354608103074,301.0976995552596,300.5147190673683,300.3383279233368,300.2728063496908,300.7668418537937,300.4816237252417,299.7723319410657,299.97259464150255,300.11430923679836,299.38929285919784,300.41514465853726,299.3044260331001,299.97890318055465,300.9175570002937,299.19964417708974,300.1100643023024,300.8466559529299,299.6484919968364
50,298.5197976478741,299.3895282572403,301.0324825125904,298.89227199593125,299.54787452194483,299.8135807894643,299.37758901531294,300.41450464288874,298.273489215167,299.3282469888088,301.166372441413,299.94444075252324,301.3961935691804,300.7196910145243,300.6224973195781,300.88316176387303,301.0051196530543,300.6781183702837,300.1014774414832,300.28107302734264,300.4231748905431,299.8184843070017,300.74053319775754,299.86221325920707,300.32437202892186,301.56071045718096,299.6071756758355,300.48608346996,301.19092891843906,300.15723479993017
51,298.85535910615795,298.3833003284864,300.53986034560387,299.1313568393429,299.3726480950115,299.6063698752449,299.29662565513723,299.67451282232554,297.7867493866809,299.6210076627128,300.724615737329,299.8281927675166,301.0356950869201,300.66326195797234,300.5860183044364,300.98748200178255,300.6016383097787,300.56935223300167,299.8334634962937,300.28451342629046,300.36460970346064,300.02245719384024,300.39781072219915,299.945562076593,300.5580109853427,301.5067414529514,299.9525883278689,300.23225632524696,301.05353592338514,300.1156697438436
52,298.64117647032117,297.3390712883333,299.2307005495967,298.8726167180489,298.52523780867176,299.31934478882766,298.79391327250096,298.77394825993537,297.41894926732795,298.9700211450927,300.008261424654,299.47455830539485,300.26765119666794,300.4867023485288,300.21061201843645,300.76157934925897,299.4883630136072,300.1546554902595,299.35103655621623,299.88989286628254,299.64993945192185,299.5510072706766,299.48110865409166,299.6778992062794,300.53802041391407,300.9221814949467,300.175782079999,299.41158122561166,300.4814584669011,299.73312925807204
53,298.21580705544415,296.0651200089739,297.690069659989,298.03958100660367,297.23928897550496,298.5317551333891,298.05236419580245,297.59459499821406,296.83794428839377,298.03404400187884,298.89748253096565,298.71357192138953,299.1122764539969,299.8518216779228,299.4127987281407,300.2041953396982,298.0935195369042,299.2716566356089,298.6626749996958,298.7311870639196,298.77798431804723,298.86943830596095,298.224491209816,299.01763986890484,300.21580137524245,299.70364024458803,299.7491056969804,298.6045442301858,299.5231942759719,298.958459441065
54,297.511763475661,295.3849730540226,296.4321851164086,297.46856018970203,296.23093840266876,297.7076037916305,297.2153158370641,297.0443559325247,296.2037353834007,297.2063059685554,298.0964027475423,297.9234478541556,298.2977799923023,299.14135459036123,298.74968335143325,299.74792230205486,297.16114548840324,298.59789146188945,298.30679736758765,297.72840170772656,298.48666906098407,298.31857921264015,297.4590232600583,298.4626573136602,299.90289841133597,298.7186075898962,299.34275690350586,297.923803240759,298.6556984999033,298.1350668619223
55,296.90419990000527,295.1654033570648,295.77134377014954,297.01793810336727,295.9885752589708,297.20542771683915,296.5896270593364,296.83587379710815,295.72134490843837,296.5382897204805,297.5784730018399,297.41350909346215,297.77348107262065,298.7361406633354,298.40508423884904,299.40072319119605,296.8912655568563,298.3371017833436,298.00494402912415,297.346139717628,298.347651028502,298.2975130188442,297.175839381855,297.9082348047193,299.68631871010854,298.17344345796266,299.2423777111426,297.3298958583682,298.1553314666309,297.6759124864627
