Experiment,piControl,historical,historical,historical,historical,historical,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp370,ssp585
17,298.39500630462555,299.0374805198542,298.42970446037157,298.56790321151175,297.90121905538473,298.87409005721696,299.43744257162786,300.4416139491573,300.0972154299648,299.5631748986347,299.2107753662899,300.5718458995252,299.4140709861108,299.5132822841094,298.9871403529639,298.59448695436413,299.1571143346819,298.57168145531654
18,297.6947779111122,297.9829529475317,298.2992577345949,297.7921950581086,297.5622280552921,297.7294462825186,298.40786024287024,299.9612032838381,299.7091348087057,299.1465571273914,298.41921529692837,300.08303144340726,299.1095714748999,299.2018189535632,298.23876894913224,297.8765145735706,298.83804673771243,297.9805919647568
19,297.14107423411457,297.5680759320265,298.54560939990006,297.36657601634306,297.72116472170745,297.11917054038537,298.0032552992909,299.6844950539507,299.5123334030479,298.7512436816255,298.0358251565812,299.8299370794161,298.9901881509938,299.12924824932895,297.8848034601778,297.4700606501956,298.920462407848,297.71723669958584
20,297.05173788677513,297.58542961555025,299.0417180912056,297.4457217509844,298.21069457581774,297.2591863721345,298.1122285534293,299.9367123692444,299.6931064295277,298.68057273067524,298.1504572469504,299.87475797289926,299.2131900551124,299.4732258961918,298.1111259539121,297.49273641125995,299.3841907767688,298.0773761533881
21,297.39537990942404,297.96212584394783,299.62906067596276,297.75792300318034,298.71544419580397,297.5829121381496,298.3902800398287,300.57473072982583,300.2077221759551,299.0910404932659,298.6045540410036,300.3869400732794,299.7536916496303,300.1659477107975,298.6883844501094,297.80180286696606,300.06778227057606,298.6761762331501
22,298.0068774514034,298.464447413953,300.2924702902502,298.1657467032747,299.2422658392383,297.9078515278973,298.86229305552075,301.25819526962687,300.8430388238819,299.78480606613067,299.18093639319164,300.987827789482,300.36974369192683,300.9470319634759,299.387482773679,298.27780090922045,300.78161489370797,299.29076012718014
23,298.4825216747979,299.0470888163175,300.85426997118003,298.4750236579582,299.7565864868877,298.0956617848412,299.1967476666136,301.7761803814303,301.3956030225267,300.3217283338889,299.7375414466723,301.31791989353366,300.8487093992644,301.48239719284226,299.8407618956452,298.7071151941644,301.3388536083897,299.64985104602806
24,298.7403089529222,299.4974206092558,301.27291038532184,298.8428926522018,300.0728979839315,298.29049613964236,299.3383469891309,302.055969584994,301.75068864804985,300.64823341056393,299.96510894904833,301.28742288258803,300.98370564206425,301.765009946608,300.107377596393,299.08305632536843,301.73119592556935,299.81670860519887
25,298.7693296668014,299.8075705797973,301.5186553059263,299.20708991054045,300.2040015554696,298.4835892700492,299.0556279946613,302.288418743179,301.8506033412705,300.80406819000694,299.9419104178041,301.04540139678824,300.8863393499667,301.895701280924,300.107162507292,299.2978914993419,301.9957603485905,299.8110986356314
26,298.71303806198233,299.9960840602385,301.6832127729756,299.3814885147461,300.1853942435914,298.70071491158546,298.96109750472846,302.43928979039583,301.8359557447006,300.73286488705685,299.95469918913597,300.8309778085348,300.8334941653176,302.0213317413684,299.89575517805366,299.6037791714209,302.1737800919897,300.030160586366
27,298.6038776964852,299.78737539044084,301.6606226907195,299.1496431285863,299.7754545470161,298.44454110978944,298.7659236656231,301.91007454849523,301.3752251944392,300.3506619473705,299.9076954793226,300.5343539614156,300.7034049766824,301.5865121282234,299.5953411971029,299.6157085219306,302.0642304012249,300.2444802749485
28,298.4784536652329,299.32089598541194,300.87395708605055,298.69043975006963,299.0213528737543,298.0926055349222,298.4872455620094,300.7008157412534,300.6992718978191,299.77976879765873,299.8092868801031,299.8951216298204,300.3936682854647,300.65324002834404,299.09973063915555,299.47729430477494,301.5118991741486,300.3423346223394
29,298.22477961894236,298.64736105684295,299.5728734206923,298.0725835716112,298.12431831992654,297.7098674014278,297.9127141398798,299.13167042235676,299.6433696834335,299.1361189862673,299.6265024149757,299.19411835623606,299.91715397692406,299.23407098415174,298.79290876148536,299.0473156210582,300.5365443897727,300.0428103527519
30,297.8667230158707,298.07014015623395,298.3142270881096,297.61498875378487,297.6124258597413,297.45869528014265,297.45480425510965,298.0932389022077,298.9131931896116,298.5720136145217,299.42920284357524,298.6531808772827,299.4700040831007,298.10235852520515,298.42758057109387,298.7530882637739,299.31618277000706,299.5838472942582
31,297.58891248390256,297.78803684950077,297.67415540069055,297.45206790061934,297.52112971877983,297.28518069082804,297.2884457182185,297.6156230955067,298.5889139672306,298.26742333230214,299.3062807034964,298.62305687100746,299.2825694668583,297.4604770756046,298.44473161615014,298.6341583498788,298.3921064983285,299.3193704901237
32,297.4161728320692,297.89431319151964,297.4526458423591,297.52951531360253,297.5792112214897,297.347825042337,297.3333052279507,297.5327402768484,298.79425089948404,298.34894590354503,299.28604980702556,298.8847073056945,299.40500702773534,297.32108852024584,298.6733639101569,298.6530600187721,298.07225776492237,299.391474064579
33,297.5475730041316,298.3314564823833,297.38743716049504,297.68388611003235,297.62839645605123,297.84378200699445,297.4691887697318,297.6874563774597,299.2524000465232,298.78166103922507,299.6842208340674,299.3332934210752,299.89709168659346,297.5070524481691,299.26728279800005,298.8339270358144,298.26279805106606,299.80269653929344
34,297.8960445896295,298.87168375507184,297.48879303719235,297.86923536143905,297.82213012332414,298.4904613055731,297.7006078811791,298.0014479621406,299.74005534018505,299.3179681069916,300.3526393638965,299.697408839199,300.56088590879534,297.8692651964547,299.93532048944525,299.25162327200843,298.6510985339114,300.35874286745667
35,298.3291427117371,299.1808382699397,297.61032781738356,298.2288100459516,298.0927332601529,298.9342705817665,297.95248777943766,298.2522226398659,300.11910474704797,299.7241101809786,300.9477874430257,299.81258736363884,301.19075289328634,298.34270100941643,300.4554320077505,299.6957401469454,298.8675964419007,300.8388893596338
36,298.5943069191965,299.1697590974732,297.58829978099715,298.6878643605018,298.5127039395283,299.1495844271418,298.35333610890456,298.5549291597777,300.2864455206284,300.002366522268,301.21564081318223,299.7931882388607,301.6060004545221,298.6201285950452,300.7030565914908,299.94738380680064,299.0023256233954,301.25616679853715
37,298.8866583534845,298.94151620431427,297.9175293987782,298.8884599620178,298.71677946336985,299.39632039643277,299.065140160197,298.94422422014844,300.3258185543864,300.291619486799,301.2088236657111,299.6221686103086,301.86948507194484,298.86614457735186,300.7675960651466,300.0852628983476,298.9585075837165,301.53621397669923
38,299.1475657442464,298.4623162050211,298.2517368160806,298.866282509163,298.9684944999115,299.68120352952445,299.7100454698795,299.32225316250884,300.35297190570134,300.4607696140429,301.2343084097236,299.34337720790603,301.8087600076381,299.1118854629742,300.85125588457623,300.1112206788951,298.96424554503733,301.80825995989863
39,299.45700578694994,297.9347695381257,298.3364116728739,298.53558864182537,299.115355260628,299.81088467624875,300.06423161342883,299.2831816420307,300.10009281154703,300.46543865448245,301.02007826337314,299.084441434883,301.43872013388744,299.1842121850089,300.73870257632103,299.8797407913058,298.7424301926299,301.79572744133003
40,299.6430523603594,297.4738423005087,297.90002541647226,298.2225122392756,299.2002996287772,299.69656373092886,300.08596287288293,298.92214588734174,299.61939118210773,300.1210523691295,300.3918861103723,298.9915894320234,300.67699426794405,299.0355703074199,300.659420708592,299.5333838696228,298.422582801774,301.5556206754889
41,299.7720420218327,297.2518456336989,297.4097301620446,297.96860822260714,299.0890155874795,299.2863313354051,300.02938827837687,298.3502954880839,298.92499779690985,299.80381939696804,299.3850441729888,299.0629462554394,299.74024067164856,298.58899696821703,300.33306152640847,299.0943290972672,298.0417484521858,300.846270856438
42,299.77251982951617,297.15619794795117,297.0800213734005,297.86488207173824,299.00451759503204,298.8388994061377,300.03356130704447,297.6805873346289,298.45328313984646,299.50929588342257,298.5479221058586,299.0359590982188,299.033585117932,298.3544104775847,300.074888869046,298.78777272784606,297.89778451523614,300.0376590855646
43,299.80928461999093,296.9971808272242,296.8793895447322,297.9695340174913,299.03554581233305,298.6131050480299,300.0670961176495,297.1773892686927,298.4193049589938,299.51335579543684,298.3724452262119,298.9716860184845,298.7954054736783,298.346266124534,299.7700596224002,298.521345996315,297.8765534903193,299.6205192443356
44,299.9226148202399,297.0683677261476,296.82090081818126,298.23076253503405,299.1444800476927,298.7526854902084,300.1981652878528,297.0673313063991,298.8530238088925,299.77874808140564,298.5014582166311,299.1382098694302,299.1041307831601,298.61034909273104,299.70480662418913,298.4605136374057,297.96214231710184,299.7219743579426
45,300.2222773503656,297.37636166223814,296.88522364964547,298.6111283798488,299.3565931194766,299.2064114978694,300.47402484441767,297.4223277665286,299.58631016235785,300.37709342706484,298.93711020496954,299.53974764964397,299.55152426792756,299.08964129951784,300.00559683976604,298.6991434515388,298.21147375095205,300.23317121007
46,300.5780675341055,297.92686232045685,297.10254387304843,299.04284572837804,299.74129288093053,299.73324415683874,300.97301151574453,297.9967234511642,300.27703396531336,301.1106044947081,299.32454699221284,300.08630244814657,300.06407585580223,299.6299187067713,300.5774936579182,299.14741451113537,298.6956134101098,300.7599268289911
47,300.9683835614473,298.3850555736768,297.31984837604864,299.4346657141053,300.1735089760793,300.2852536743797,301.4878314019552,298.5336601996094,300.71563513420614,301.64374904318544,299.74976781816,300.53143531681445,300.3664605798095,300.11912259339294,301.11393953231754,299.60459509466006,299.1786633647416,301.1726407726742
48,301.26676030412773,298.7554737678235,297.5404280636478,299.7204168868802,300.3320237558684,300.7469789505245,301.80981536353164,298.8767806064347,300.8589883682546,301.860826802856,299.99043125143913,300.8747164383651,300.61648273538594,300.5050514226029,301.354495603987,299.98080444324575,299.6741668741194,301.2142085840225
49,301.4829335764712,298.8588288269393,297.91476264742283,299.8079604380786,300.0379118444023,301.08008780213476,302.11870806901317,299.08521902126216,300.9062132252111,301.87858989187686,300.27574177495484,301.0613857708952,300.71032758910525,300.810761409898,301.46634628486794,300.15968293931724,300.1660456895561,300.95800476363365
50,301.5542188468862,298.8121315478274,298.1819592588733,299.87302856250636,299.6852691064928,301.0839402588601,302.31131046067424,298.9940983456881,300.7580461465769,301.9905431503674,300.37562084692166,301.3244560765482,300.7825955391408,301.0160459697393,301.49439461008336,300.3354975097752,300.49236638030305,300.8224828797563
51,301.27772661319085,298.8019540114938,298.2293148458584,299.47706527531346,299.05918164372093,300.7623990549666,302.2000776355749,298.82255317337894,300.4324233949629,301.9245687474801,300.30061516507186,301.2541135260561,300.67825162018397,301.0876965485757,300.9482442355674,300.3966614928211,300.6696843652726,300.56664096028885
52,300.5356757866288,298.8637483906601,298.0877757187352,298.7459664072739,298.472188667187,300.0072396040095,301.61451204168,298.4939307608822,299.73470082186697,301.2619343976526,299.9072340116548,300.8686344780826,300.2969414601971,300.90142937347446,300.1420778648647,300.52145474198636,300.65972714557194,300.10084053492864
53,299.40998902130286,298.9249062227392,297.97425210396386,297.47055046708624,297.75942558921736,299.2441347233566,300.84875474374996,298.24202075633644,298.9962950683225,300.03389924356514,299.5522866813414,300.010538431768,299.6419100462113,300.54239782954045,299.1667898847422,300.4725874335899,300.4699498995113,299.16741331136353
54,298.4026213440765,298.72977349443386,297.9056308726008,296.3966301672356,297.36701041289683,298.4567632768393,300.15310746003456,298.1336966101247,298.4615448843793,298.864241976776,299.00303802455693,299.36458215436545,298.9473878670146,300.08788115236524,298.5897485839569,300.19699462382397,299.95969942605876,298.330235929079
55,297.8589380473058,298.5502183921221,297.85749151762667,295.96082958732785,297.1694238461276,298.2286946490514,299.77255881603224,298.2278344491835,298.3948925218214,298.42891656458795,298.5980633401247,299.2711930551295,298.65566784871015,299.934154500512,298.27067766430133,299.9456421897267,299.5882380478695,297.85096117558936
56,297.8341042201162,298.53434514907985,298.0019219689871,296.0628997676398,297.16966551216717,298.31142664765827,299.45732373937693,298.5453373145886,298.69032984218734,298.7546939937792,298.6183987559877,299.59393254275386,298.80860348309426,300.1742290554658,298.36945786006777,299.8586555143437,299.56753746772796,297.8289386362447
57,297.9269698981612,298.82338190609045,298.3939488535912,296.5274296687242,297.4738586052462,298.78005067100645,299.5419376894686,298.8953589063889,299.18164632394604,299.4252778459997,299.10547994238794,300.1247573775051,299.29063312472385,300.7406619888641,298.7509584510904,300.1299705211018,299.97359866949597,298.1616890409862
58,298.0073253226361,299.3086749678135,298.8725686780092,297.029043950067,297.9755257491724,299.23975212404014,299.7775657454112,299.3062845180372,299.6891489584106,300.1007324410477,299.8666045289888,300.5862058783508,299.8099253343382,301.42585315552543,299.2012119856242,300.5631827116838,300.49507323202386,298.63233427387814
59,297.9766391908965,299.69415266491774,299.2625974495245,297.67999540234035,298.4348006295738,299.5561673579089,300.2245174376976,299.67649183067084,300.1281246381986,300.49309443511527,300.3925974010986,300.9335181117142,300.26427105590653,301.95328286950513,299.4780869616512,301.0072810636809,300.9024008871276,299.00629987331666
60,297.9621891912713,299.99659905787445,299.6312384604428,298.30188955061675,298.6595568007226,299.7529596397961,300.4500817688908,299.98294159516854,300.17009582970667,300.71778344880835,300.7017899829024,301.13835651780687,300.3443745922728,302.2795858898003,299.73820403164865,301.2729113204375,301.2085808809655,299.37791243155374
61,297.93518816803606,300.368761644871,300.0976663496604,298.79464529434375,298.74299045887545,299.84978947519403,300.57050928384734,300.11091087923063,300.0585761806479,300.8836980800897,300.76365779036684,301.1118084358968,300.15042522551704,302.36666640397584,299.7868064823302,301.24727973949774,301.46909712468965,299.7142228732146
62,298.04468058918116,300.81831760914434,300.48621690875285,299.1504469246283,298.7555868050426,299.556265390085,300.4942702522962,300.10747925561026,299.9749059201402,300.7512208205,300.8103645251742,301.1574082426417,299.89319422002,302.3364062840233,299.60074214855985,301.1388869643408,301.66626396876467,300.0168529228949
63,298.18364492666575,301.12140558127425,300.61588313825877,299.29541134674616,298.6376656822329,298.873212212161,300.2076585846471,299.67940551522673,299.78458313715413,300.39865954980746,300.5582958598632,300.8811007128281,299.48039396334724,301.75006046716146,299.3984744896959,300.6755064384884,301.44322559172707,299.9452100230058
64,298.25588625563006,301.0605703066977,300.26395479273623,299.3963020679889,298.377371630811,297.9360904896423,299.5320891304164,299.1431230722874,299.4656106946099,299.9416641518133,300.25559815681476,300.24676995072224,298.68679213162017,300.7216524559449,299.11191436936764,299.81979988411746,300.94062930129843,299.6627962346535
65,298.1076276243989,300.4086160093165,299.6403818864973,299.2736487637434,297.9554617812093,297.28892420023095,298.8636319981267,298.5779108354514,298.8050400308872,299.6105024683656,299.73344395730294,299.2734354918882,297.8812947847569,299.5036127481887,298.8651589311187,298.5118945673241,300.4409000963898,299.2403416185678
66,297.8429807219746,299.2813002721309,298.9953869564089,298.99202336351254,297.37299683200416,296.96566339244765,298.48146351859845,298.1627272359394,298.42658803926287,299.1782003285472,299.3323394167001,298.6161559497626,297.3454206144508,298.5527734945683,298.44622753556337,297.51899767852177,300.08656305492013,298.8823315954248
67,297.807733790435,298.2857756676493,298.6954424680623,298.67242127310743,297.02438601821535,296.82919662869125,298.53465545646617,297.79345007748174,298.3731249972775,298.75837304206607,299.1261214748395,298.5870052640334,297.44964601523003,298.11210394377304,298.27681990907746,297.1369517955954,299.9998684065667,298.68542440557087
68,298.17768694340253,297.8806998976208,298.8334221378689,298.5176984534964,297.0586746728715,296.8915146132914,298.86080616854724,297.6332639677644,298.7986505281919,298.65731356011867,299.2476331456555,298.8872826890843,297.75100493923907,298.09154349464325,298.3663634731066,297.37526147260263,300.08776628572633,298.80479929324815
69,298.8118516803942,298.1347569096648,299.31897789390615,298.71251304615856,297.4507016631639,297.0787929008049,299.2767221839089,297.75130318428523,299.4671488723709,299.0678369726611,299.8072352657924,299.3732125860766,298.30124571959544,298.50269450861305,298.75114027930294,297.8451501538605,300.485861472675,299.34816322314305
70,299.4642411376845,298.5650362999283,299.9244111032524,299.11029696111575,297.83840272099525,297.5431219237266,299.7704971071565,298.18451995053607,300.1455161853126,299.6991493700196,300.48791749804565,299.8619492528166,298.9118378265527,299.05677347218034,299.309114896248,298.32502184154623,300.96455380262586,300.0142910047999
71,299.9407354295964,298.9033267279255,300.37130205325093,299.5562967522796,298.1080045261704,298.09680662434613,300.1894106253006,298.5733971028797,300.65809327090255,300.2179891445103,300.9871267092979,300.40898359257505,299.34483483331377,299.4715462035139,299.78648459580756,298.6526135498455,301.3603249621263,300.48559313769636
72,300.2580296651419,299.1610811352633,300.5025068895865,299.82395712148946,298.46351878343216,298.66128422346264,300.501139670456,299.0118692120404,300.98774102243647,300.5582825379228,301.17264238238505,300.7293170545326,299.63971851315097,299.72844292693645,300.1581920437662,298.8565923951287,301.55178574266927,300.4757886024957
73,300.46619101433595,299.67324460473236,300.2373816028114,299.9321423367055,299.00523732607184,299.1746368188365,300.6157754957904,299.2882741285373,301.2138544577405,300.6536739225123,301.138588804413,300.5555612290084,299.8797079830584,299.9585909038763,299.94781907690003,298.8700462246995,301.52015443139663,300.38819291808414
74,300.48088471044406,299.8287890867628,299.7737136145824,299.9197757584702,299.46959765330394,299.38381162432415,300.427462850332,299.5090520846473,301.3963045176844,300.7704730987339,301.25114061770233,300.2991201702548,300.04420986075417,300.37218985135956,299.8561711922684,299.22451247277223,301.2149159962322,300.3258131153578
75,300.0375716219844,299.33744005183735,299.0783757431207,299.4130323183784,299.64681550817824,299.26306074925196,299.97611906991847,299.589545425533,301.30742447044196,300.808351988762,301.13038776282195,299.94426619561733,300.14358278715525,300.6978683667913,299.6069931556924,299.6646040860475,300.54423032315736,300.16661352118984
76,299.25676305637813,298.19534222806936,298.4376224824168,298.7397451851586,299.361771959898,298.95360075201455,299.2414848030417,299.720798394503,300.9669193796736,300.83219438753343,300.7654269756087,299.60836718395666,300.08475691593503,300.8473205242129,299.74338563565783,300.0176406000105,299.7019235994525,299.7687529254384
77,298.39722827595807,297.20531623336404,297.7344312157719,298.06152782489204,298.88167278978557,298.66997951001105,298.42210613482604,299.7223895719955,300.3015660890638,300.493552741971,299.9788485628926,298.94806008978844,299.90346863464316,300.5612630027294,299.45778770417513,299.8900486718614,298.98733041724887,299.1924692296118
78,297.8794470417081,296.62183686060695,297.20772060535245,297.8636461121138,298.3793245272742,298.5335568217877,297.89452274300874,299.6503736694503,299.56897336557023,299.90155928858917,299.31207765385824,298.18991615390036,299.4361256923094,300.14521912928535,298.9015135650653,299.4425437312677,298.57394736027163,298.7440094244681
79,297.7506565446451,296.4897272416236,296.8492915790038,297.9658122218744,298.07310335433846,298.4943568848957,297.6889071696988,299.4699636411778,299.12836590343005,299.40711819918226,298.78809253508376,297.8074886388222,299.1352844157362,299.90496292934404,298.3031960918783,299.18694149317247,298.4741907672449,298.5481135252484
80,297.9411489543465,296.6266324535524,297.03210638074034,298.360145621416,298.11021954190034,298.6993708951789,297.90082427521764,299.38215246824524,299.3268166905993,299.23008890446897,298.6367821567869,298.0640569208048,299.258618215442,300.07746460280265,298.263963260827,299.26400100303186,298.6405424516022,298.68356574263095
81,298.3180509589119,296.9341529872726,297.381474120626,298.894544594546,298.52316007440373,299.07396930103755,298.1392042127158,299.5268426917201,299.8844323703756,299.54079704989243,298.87109787995774,298.74749528488707,299.88208673131084,300.53027738248625,298.8348584660085,299.6813222016428,299.03630303874553,299.18473567604536
82,298.7325892224431,297.3077599753429,297.9771287054779,299.5178503865962,299.14954854004446,299.500152534361,298.6109560212977,299.92732319683347,300.51114148918145,300.14648624712316,299.41759324190235,299.4802685668805,300.6475116495073,301.1194161540258,299.6068442780224,300.24996457035445,299.4647530907675,299.7276530561418
83,299.12249914995,297.67179604936604,298.3923014279867,299.95820829332354,299.7184811569004,299.8635799317264,299.0795384507294,300.3853010578375,300.8628076964695,300.79013169879244,299.8381457160833,299.88958062489706,301.252540991711,301.54990424531354,300.1303442604747,300.6840653589481,299.7654656323779,300.05146168018905
84,299.4919563618316,298.1427479183289,298.7890761594139,300.3285428580141,300.04821354495783,300.12911034262476,299.4329992684459,300.81738851614307,300.989402433169,301.2359320364128,300.1786971175609,300.10418528221106,301.6099131541777,301.8180649975011,300.58041800432875,300.93371440159785,299.9690536611697,299.9419708072789
85,299.8707235276861,298.601996591076,299.0850927806251,300.4560423950684,300.24112283231335,300.3569441922017,299.73121304317937,301.30912912943796,300.88909029353334,301.5387688302672,300.3928454129005,300.1892816107185,301.84040100410454,302.00623852032953,300.9250549976464,301.1437241958192,300.26867491565844,299.7380863908252
86,299.9308059683097,299.00730023666307,299.2910053281871,300.5386104864729,300.1254819062621,300.4664659674152,299.6622315032568,301.8136036124754,300.7790738134968,301.62806947770787,300.68363866175025,300.31144908673764,302.0238905401386,302.13071133253567,300.87062159150315,301.23206548755115,300.7856023991721,299.4970264748874
87,299.8063849006166,299.11709475426386,299.3984658884413,300.3208904220617,299.99681393659347,300.03652562943256,299.19043110801846,302.0491963743847,300.6655866517008,301.28254491253125,300.6231833002601,300.1197085556768,301.95442484141506,302.23546930084166,300.4829162782706,301.0402390783742,301.0735859609594,299.2274978345285
88,299.41961422479386,298.95538737322744,299.167645004069,299.90943004176967,299.58021382188997,299.27113298509136,298.4315013139905,301.93393418250463,300.30827272969077,300.42397917432436,300.4062041554323,299.5764765615177,301.3001100185863,301.8875008730242,299.96380786479904,300.6219505939789,301.03886688893226,298.71617480979796
89,298.92154621700956,298.7748955716482,298.6937746712392,299.2686858596772,299.2268775214481,298.15827776161086,297.5428276248169,301.362205961889,299.5782265381263,299.27790507705936,300.0962712105679,298.67195231677897,300.4046081314244,301.2564198364693,299.7550755631063,300.0622948065449,300.56943279939355,298.34524614224927
90,298.3359939408677,298.6617451591696,298.1021025644643,298.5967836813558,298.63791911289627,297.2965727599805,297.0260027796298,300.72828334232287,298.81133187047607,298.1897525110494,299.90135327500764,297.90396925957367,299.75013169039386,300.35535073426036,299.38116740339495,299.3708626665885,300.06901127410566,298.2476456627831
91,297.93194183103884,298.786917733014,297.84069930305935,298.16353908930864,298.42151410928,296.981251394453,296.93341635642236,300.35172310913913,298.34642363927793,297.6714747628545,299.9947445771481,297.4062980999472,299.7074159094797,299.8896524817385,299.0427660593773,298.89973605222536,299.49279618818883,298.4528001345629
92,297.8240303343668,299.0289915467386,297.96585161200215,298.0706660435349,298.4887896720576,297.0585133634109,297.397101592654,300.4017698988084,298.2672936681022,297.7312520421221,300.26762245787705,297.2814544826206,300.00474848615437,299.9807091128618,298.88646345057754,298.71839483944075,299.16595273017936,298.6877538767355
93,298.0402466680454,299.45994644092474,298.45407606747364,298.330998462408,298.9597020867016,297.3923892855821,297.91547139182745,300.72447038056225,298.4133884107357,298.2033138082113,300.7190274445684,297.4821879536698,300.36169877218964,300.4689944936024,299.18590066076985,299.15465595803863,299.20471034376345,299.16943327466726
