Experiment,piControl,historical,historical,historical,ssp126,ssp245,ssp370,ssp585
141,299.45163486828613,300.8226456311714,298.61061132552874,298.8092590275194,297.92343456833106,301.7497918509965,302.5835556816135,301.05567981973724
142,299.17850653373085,300.89096926792166,298.98617517315813,299.0358955947034,298.1724531845953,301.88017052420406,302.56498670717593,301.0408967505313
143,298.7892022581115,300.9880594767983,299.39000841254324,299.1901919334853,298.42972374593154,301.7702680901718,302.3257768751431,301.05957291229873
144,298.4387630975457,300.91412783817196,299.7121941275609,299.20982772298794,298.56959583701996,301.1633388910068,301.94316597016063,301.09973554660945
145,298.0804158492917,300.4906164014407,299.99969582693257,299.070757999568,298.7308319186084,300.20580385235104,301.28460094993534,300.9421447923143
146,297.931766194098,299.98763506581855,300.1673701335254,298.8691104404386,299.0826586585407,299.7079448180476,300.61375665037843,301.00198544826543
147,297.8546975415485,299.4478603525285,300.29308541632514,298.9161511247053,299.6458944923689,300.0058714102301,300.239068792267,301.2293496703408
148,297.99875343402783,298.81624113213417,300.22917910897604,299.06546307384076,300.2287500122149,300.58307156484784,300.1718062712941,301.67461243740576
149,298.2065884816491,298.01931851335934,299.9800615187377,299.15305459338464,300.5134691097051,301.00755770781166,300.0209897408766,301.8379878654925
150,298.4319382759125,297.09731215858096,299.4502776546985,298.91114056969025,300.47425763189,301.17324635215556,299.63044663668614,301.74388162360697
151,298.5771662840964,296.5312320092838,299.0578668330276,298.64260958597885,300.23984418034325,301.37954578231,299.1613867023785,301.67628354235177
152,298.6890624462995,296.2965189428092,298.8074978029609,298.57532872738904,300.0726215679752,301.5028338178685,298.9837686352823,301.7192708196241
153,298.85835226717546,296.3253810661925,298.71724888519634,298.6838068971313,300.06478261739795,301.6285038973299,299.0457354118909,301.8292022482633
154,299.10717736976716,296.38849560075374,298.705150346475,298.85085406251704,300.32785477051925,301.78128313356444,299.2909703164432,301.93130063858405
155,299.35933288709845,296.34010318559785,298.70844569072057,298.9796325276629,300.61833809042656,301.9719384117359,299.4105628485152,301.94248172849854
156,299.6184108155193,296.5430587067326,298.6766345918764,299.2118057979923,300.59914487370725,302.0169059757208,299.4684266558441,301.77200932824866
157,299.8523834693718,296.92492511781535,298.7013177843912,299.47334035966645,300.4444708222814,301.76615520072806,299.3820852487504,301.46703374966404
158,300.02938192841447,297.54511357970136,298.92344904797613,299.7329333149426,300.41898748576295,301.4791539424205,299.5601960384492,301.20835227530415
159,300.0730117106929,298.06555170699386,299.3084253644931,299.97820850879157,300.84389455301044,301.4353365452706,299.96667346715645,301.3070099923832
160,300.11575754619594,298.63866193981085,299.6324643468514,300.22550863296755,301.41793840102855,301.59327349124624,300.47484476387507,301.383202644547
161,299.9546059492473,299.1407120995157,299.7520953906706,300.4393119141691,301.85582014893794,301.58486978550246,300.8124851557216,301.3589970917208
162,299.49156550271806,299.5016097382059,299.8170620362552,300.4723649708009,302.11206537799677,301.2076178536454,300.77885074501506,300.90983542997583
163,298.89140657813135,299.6560485940623,299.8985347959815,300.4093220148269,302.315234819381,300.6809794070033,300.64010980391475,300.49474183765886
164,298.427005311355,299.660133157517,300.0331009382871,300.3315242837327,302.62872722091635,300.20889624134384,300.5786455120569,300.30660604195776
165,298.33066265249977,299.6901339276502,300.18140474062096,300.3356180448218,303.0290321955221,300.02400379733353,300.69760520018826,300.380631069927
166,298.3100277226367,299.74094191813924,300.2499198218621,300.349275556526,303.3602606490075,300.01468450634525,300.81639000642485,300.3256528541727
167,298.13626334167924,299.8143457934895,300.2308280779921,300.3409498217372,303.4231233798842,300.12805848902167,300.82740303430813,299.9842594063994
168,297.88714756700955,299.9130159760495,300.15037757761036,300.2017930588715,303.20339323676444,300.1309876834869,300.8274803962973,299.6499077965947
169,297.7038245250708,300.0281459228626,300.09772137528995,299.9457825113758,302.40119561715125,300.09247456310595,300.8698490091991,299.5171616386872
170,297.80170410430077,300.18395259675367,300.10755457391133,299.5267855118231,301.5269136258175,300.21701690613014,301.0625019450553,299.7480037185462
171,298.14527567772814,300.3961976355418,300.201610499906,299.18759624327186,300.80124787769563,300.55531536606117,301.3584042513227,300.2044175878532
172,298.62015110231016,300.60396561208074,300.2978334389043,298.96737476154794,300.1202059786677,301.0745315135462,301.6399271486937,300.73174263061463
173,299.01779033924385,300.73599964613044,300.2355120907485,298.96398777954687,299.4450074657693,301.3735965962424,301.71436206285097,301.0341666368876
174,299.1871868844523,300.6346050626672,299.8997110424292,298.8192784428902,298.57427105027494,301.4112721569504,301.5478162602048,301.09158598648474
175,299.1473398799696,300.4808415075916,299.5600255191245,298.673816555613,298.0249269486647,301.27827719413546,301.27923755488933,301.0755301745408
176,299.1166663664624,300.31144740142196,299.2934686748284,298.5354793606673,297.6914190710998,301.2270725696895,301.0749772457977,301.1774323360323
177,299.16950939488447,300.18312614869257,299.28024910714163,298.54564855760293,297.68540708085067,301.280893171483,300.9409653448197,301.4418478078258
178,299.26733083645263,300.11479832628714,299.3052646442948,298.5431234451305,297.86193544879455,301.28093596864795,300.9249379746496,301.72116381026837
179,299.292075268959,299.97931522790947,299.39623496091417,298.5624530833918,298.05752603853483,301.205589215748,300.8493848454486,301.89498107735943
180,299.33042796475996,299.79241615308314,299.45963644187987,298.743079351685,298.2467096607008,301.0541186966407,300.57593551126473,301.780993983899
181,299.515624929443,299.3281953365199,299.5947714926488,299.13986860866436,298.50171349464426,300.7679861548543,300.0369913231677,301.4433269975296
182,299.81999317015476,298.87421904767393,299.8694792487708,299.5824737990052,298.9740429788837,300.6307949475676,299.6532792984264,301.0681331396393
183,300.10522535257905,298.7392425011072,300.1471964271436,300.0419039644951,299.6199973316498,300.866440530126,299.93728709761064,300.92920935149624
184,300.31528786256285,298.9580836441964,300.3298941627702,300.41496286577564,300.32310414426973,301.40521973834535,300.5424257432269,300.88209580164016
185,300.3785241149799,299.2835757603672,300.24346206421495,300.6625403711779,300.82390198316824,301.839270239979,301.04889293920684,300.7503990216723
186,300.35438474442554,299.19519715748464,299.92760267000034,300.7227083360592,301.0204021248887,301.9433945321692,301.09228361430405,300.3894904416953
187,300.3182178663048,298.9047230132885,299.59546580498676,300.6901033827391,301.0154255733806,301.861164177368,301.0146428689082,300.0391279026771
188,300.37616252070137,298.80587089148736,299.3953438249604,300.5855357427014,300.97612253337724,301.8308205844867,301.0055423957763,299.8351039005732
189,300.4912788323685,298.9591048178139,299.400795111315,300.4803427013805,301.09377829028875,301.95457145748713,301.1990635359202,299.8320992292816
190,300.609081046402,299.13953518428553,299.4328237237292,300.34964551853466,301.2902029416374,302.1735633450204,301.50214811283735,299.8598396765487
191,300.57047503615087,299.10022261518264,299.2987134031819,300.2191693355997,301.44795969629416,302.30121852978704,301.7378450052735,299.92556429120776
192,300.4751393575215,298.97634109506976,299.13870396948715,300.08240752507703,301.58519130992244,301.9355568366669,301.7446520177255,300.00821767813966
193,300.1984978869362,298.9617743496721,298.93171830456754,299.59973202756777,301.6543881748146,301.2001713332337,301.55726858670846,300.2824029253348
194,299.98263078449963,299.06065817759327,298.8237065371412,299.0855206328999,301.74380009260295,300.373814019317,301.35106362080023,300.6762611277815
195,299.8662603108009,299.37627333560226,298.9268187327822,298.88820358025765,301.8855854634667,300.15276611116525,301.3981880329457,301.2077920806266
196,299.67746390198545,299.7107668665392,299.0428322677619,299.0978264435815,301.99550767479167,300.1385235022075,301.59381881105907,301.6509772505215
197,299.33932604160844,299.8880985340938,299.0706667021055,299.3792187741216,301.90281007423715,299.9589622483875,301.77424660358184,301.90166775659594
198,298.5518359968567,299.77440752419767,298.7570830141945,299.1730173341632,301.5439231505137,299.50195915007777,301.7494541967226,301.83900926356324
199,297.8541457097904,299.5598551714987,298.45730064418507,298.9570991209869,301.18918687746685,299.1086340976721,301.71539091156234,301.72075498889166
200,297.35528404947576,299.5148379108748,298.4480716759712,298.9289994860894,301.0446274094316,299.0628577861282,301.87682208071215,301.5614540354122
201,297.2884095121847,299.6461107328424,298.6241689293125,299.2711260210863,301.04209247134594,299.22882384872656,302.18661732304645,301.41495821364305
202,297.2794702174969,299.79562656459024,298.82907707919816,299.6436932331383,301.04511796080044,299.3657201706482,302.46806593765035,301.2471731882951
203,297.1984822596567,299.80197186546974,298.8439819633428,299.8961059426843,300.95776292614806,299.37205030275413,302.56758117301143,301.080095239625
204,297.2546628489963,299.7341765252192,298.88576477213473,299.96476989986485,300.69876957247874,299.32778788513383,302.3338106037516,300.99012511341846
205,297.6212082959232,299.5132240149005,299.0271949840438,300.03337208080114,300.33878453654023,299.35215418991106,301.81333292498636,300.89240279398456
206,298.15666308889587,299.33249158213624,299.1805890840534,300.13365089226704,300.17337730846543,299.57968867402496,301.32854216880156,300.9149787025461
207,298.60377886545825,299.37927450376833,299.293953489381,300.33987756743954,300.3327371874752,300.0636836188519,300.9957315685073,301.0802599537393
208,298.9204060594437,299.600514320643,299.3918177008056,300.420032754799,300.5504732801617,300.56944045096304,300.76034838260966,301.4425046798771
209,299.20774731095554,299.6863913934958,299.45925913216615,300.2132797010635,300.5598072051227,300.73349851250543,300.5981579139127,301.7574533388426
210,299.3241125996307,299.41932550529253,299.4250132330977,299.54556534290754,300.2776290575868,300.455589722155,300.491608895207,301.7683202854014
