Experiment,piControl,historical,historical,historical,ssp126,ssp245,ssp370,ssp370,ssp370,ssp585
31,299.396826366689,299.0102327969183,300.4693351987931,299.7552814232153,301.29704958910276,302.1907179543478,300.49462380059134,300.0507169154226,302.9210354224295,299.1426375639956
32,298.88004881022493,298.4856241146618,300.1988783918926,299.06717553515097,301.10230937997443,301.9120949133778,300.06106367846746,299.4186474234405,302.48687466649835,298.30997584937563
33,298.60077724213073,298.29068766667723,300.2983534090326,298.70391786076834,301.2757991746163,301.9197366310099,299.9030844234844,299.17547506248906,302.4473855271206,297.8683183659297
34,298.5689318872891,298.39206768467955,300.65747407008206,298.6835072195806,301.7322527171005,302.20847219481936,299.92055107709245,299.2952852194819,302.8661652982112,297.7724940124812
35,298.5875070772604,298.74283560660757,301.0588643864516,298.79818710397143,302.2520874436578,302.447344926155,300.04244275036723,299.30907388587826,303.44279220776156,297.88316812027796
36,298.81942148735266,299.10412328151114,301.3481770862457,298.8545635206794,302.64365966661984,302.6470057920026,300.36304455395236,299.3471384251006,303.7369616636062,298.229109919971
37,299.112311084385,299.665627146401,301.75068852209307,299.08653531669705,303.07534868186957,302.78738220335174,300.88163522451913,299.5261362287638,303.6258451972761,298.90246265878767
38,299.61896863121325,300.2707930997987,302.16377878631977,299.4821081233462,303.4161378950784,303.08487633247,301.61764832147486,300.0391762144238,303.2471468140764,299.8402390276975
39,300.06445448042666,300.748583273362,302.5287603580912,299.85642636577774,303.79609298749875,303.25405921751593,302.2523539733545,300.55041764716424,302.82527925942924,300.65460929918186
40,300.2831471962358,301.00642901256236,302.5579170864797,300.0542103650238,304.00614220179904,303.2771138507857,302.70212793962145,300.9597122424434,302.3465349762141,301.1506598590827
41,300.1669944161717,300.86626082346515,302.1876282246858,299.8570927946524,304.08523861406115,302.87555875162207,302.75183046666115,301.00972426258903,301.64125089633467,301.3026499098101
42,299.69029289790393,300.4733271123268,301.4732710944873,299.3225066934778,303.716404840675,301.99066653323,302.2973362538856,300.7098013121624,300.80564669385257,301.2433362127874
43,299.1316889888248,299.90434438243705,300.7018108531087,298.683835799611,303.24446320758005,300.8538941079209,301.71034008518296,300.1675200579602,300.0959639110682,301.0962136298238
44,298.48671512013624,299.50800677681156,300.1509568858382,298.17242382879175,302.7939047250529,299.7252661206444,301.277204209567,299.40318400996006,299.7488225332697,300.92295847270447
45,298.0191885973022,299.2764254717652,299.91058351682295,297.93778801889863,302.59962724361816,298.9621025058938,301.32632089918076,298.87169240844946,299.7256517819491,301.02895097396487
46,297.7683501854622,299.30474383815385,299.856716913958,297.9093133221754,302.65536662740084,298.5728899022917,301.5308763838286,298.52800238904314,299.8365759247599,301.31914599456326
47,297.76194642827124,299.31310663424796,299.7085248351612,297.92816262766183,302.7091260064638,298.39785215114927,301.67806066316643,298.4456948129718,299.89309381088464,301.80502484781374
48,297.95866071087517,299.50466756936544,299.62450921435266,298.14286103046385,302.6944014346287,298.3930966212294,301.6778839986251,298.44934475972497,299.94688806657456,302.1169054141567
49,298.3395652855556,299.7348733394649,299.77788860604585,298.6426993821188,302.4340971066334,298.704608392545,301.638415859952,298.6859227737055,300.17354749227167,302.5747853312873
50,298.82258579556384,300.0626112216452,300.235526670587,299.37820702883414,302.1467476736036,299.3305835843953,301.5593087118173,299.21452835557255,300.5981894778328,303.00957609545463
51,299.27974117449554,300.16236653309005,300.62929810280986,300.0182469132216,301.9715576219562,299.83906955901057,301.42113293148515,299.85873417390263,301.1229183620131,303.37636980089104
52,299.6637060895952,300.1357822859795,300.77638884058086,300.40557456645223,301.82389017473974,300.1258925578098,301.1528011256599,300.3837504375356,301.44882935721733,303.3351571932652
53,299.8679614793181,299.90969804765626,300.52425378693744,300.5218314510289,301.5021537783728,300.06434970005625,300.62153013926115,300.59864583977486,301.55126049725556,302.74677359113986
54,299.8060668742824,299.4797974850788,299.8325057378343,300.347748470384,300.8338201624918,299.8446658605148,299.6687687733766,300.4839765093744,301.17389808546085,301.8416253546465
55,299.66460201346996,298.8622793931747,298.8596100746529,300.02340551471934,300.1090186137044,299.3960847019084,298.64046785282386,300.1952095065246,300.5947727895853,300.97246830981777
56,299.5766742770727,298.2345370402445,297.761324345963,299.6360356450799,299.42220425626675,298.65949674704564,297.7392418096484,299.933317194693,300.02556716298454,300.3638633129265
57,299.67593104474594,297.935275745539,297.09468716016806,299.55045105095047,299.22132994258646,297.9630709904074,297.33427182241655,299.9497565492904,299.88452718641634,300.0579421043351
58,299.83285957127055,297.9690374384805,296.77500992407727,299.6021779703217,299.25931497870016,297.4735276216195,297.3332901889036,300.1304735989638,300.0378666212778,300.0482461296306
59,299.8671360085678,298.1083295185377,296.7986764689908,299.80632017155045,299.50852289876605,297.29821793105293,297.56530315472287,300.29724640706837,300.22817610933276,300.1468359740032
60,299.921535012732,298.35240512026644,296.9248727424784,299.975372899714,299.5889661539317,297.48167848888465,297.92299888383434,300.37639096681437,300.2576550380484,300.4317810146863
61,300.09909138543884,298.9740328162905,297.45576454216325,300.3057199249783,299.87047359517527,298.0112356582206,298.61970347598134,300.6747188742521,300.54286161225565,301.1038836552116
62,300.4520807958235,299.7542161253804,298.0819463210972,300.7118074092846,300.29115981175124,298.8331923552055,299.43497207760635,301.216204144063,301.02456151885934,301.9602532214528
63,300.6253088275708,300.5221908654433,298.67671792046787,301.0079419586868,300.9114537901418,299.7155240995956,300.2821625014598,301.76287330673733,301.64485715650363,302.6313222475887
64,300.5729596325247,300.9333203959031,299.0424813378092,301.0825939832528,301.2715109215089,300.2989555131861,300.7199515846725,302.0466151007377,302.11926668358973,302.95012783899125
65,300.07203838151196,301.0528283742197,299.2535953490447,300.83008124404205,301.3568605601277,300.55801046427945,300.929306299247,301.9325639765769,302.3342908560039,302.9789000311293
66,299.20190024649514,300.79775682073546,299.1529797556562,300.43013089326524,301.03628610851064,300.3491385098476,300.7789852294598,301.46304600115826,302.19974501417283,302.7001456572563
67,298.3000124169366,300.3911277124754,298.8139911535921,300.0137376528612,300.57263276193794,300.0620972713541,300.51325329171544,300.73141899364686,301.8237719875828,302.2018877517082
68,297.5478479175938,300.23592493201517,298.4840967901557,299.8279983542726,300.04539334633085,299.71723085683044,300.13751324139525,300.0878612326703,301.5299966059828,301.76587622272575
69,297.15485136832694,300.4420567623615,298.3947555335568,299.891391608622,299.91730859315567,299.6479706814518,299.93768113155437,299.74970128010784,301.56721759309016,301.76226691420237
70,296.8014565487496,300.8043350330561,298.54184735052775,300.1234047893584,300.0731241098793,299.77638443805813,299.99069476974176,299.81790734527135,301.9431931538846,302.1363614045346
71,296.6258807193985,301.06974439837956,298.7431435910832,300.27758838943015,300.4162106291123,299.97468825620393,300.18260260307875,299.9822702128514,302.41631312371345,302.73339602068614
72,296.65457539031286,301.18556528240623,298.93082851169663,300.38528573190314,300.62540544585187,300.3162875168566,300.3830414393166,300.28839850851745,302.7819857758048,303.16967354137984
73,297.07402019346154,301.36869523699687,299.28818794898694,300.38519507186743,300.9455923533931,300.9962810914394,300.62955711625625,300.8411997919646,302.99608255439006,303.4103902642368
74,297.69070329458594,301.56088848409996,299.7676837562144,300.4829035218601,301.56558326303224,301.9216953546109,300.994809269665,301.51875061061827,303.1118367352245,303.4763572407876
75,298.193275728566,301.6789060359147,300.1364125072825,300.4326305570815,302.28597570611464,302.57213721337,301.4311928169836,301.977635377127,303.25204007457245,303.5716264299767
76,298.51092864310294,301.4763032395412,300.1852007283572,300.45554779915483,302.9763536376956,302.87298514197187,301.76735671947523,302.1003916255561,303.183727991086,303.5870279879993
77,298.5289542129879,301.0112050829655,299.86996009252243,300.26028237223113,303.2884625539776,302.8028557064942,301.9035740975101,301.89969356675675,302.7120080815792,303.30967541802454
78,298.3977400696271,300.28893267855483,299.3162311350784,299.78822532518524,303.27857112628567,302.50407897195356,301.7331353290688,301.3790199422485,301.81992307645925,302.5176167454105
79,298.1616452894593,299.61996487090477,298.69367409915105,298.8929679055255,303.1001320979828,302.06843375929196,301.3702364871219,300.700462098247,301.0250322730162,301.68371041957806
80,298.0087588316654,299.1099918880319,298.12010499117997,297.93680084546384,303.0074917566473,301.7897730155484,301.059000132962,300.07123994807165,300.5336412957519,301.0492997908511
81,297.89239821070504,299.1116561875901,297.798471115474,297.4090413180384,303.23798560770905,301.8384687417606,301.0493227955762,299.84314730776356,300.5392311529355,301.0637159380335
82,297.8556079552283,299.48170646687913,297.74310842472954,297.3915311168569,303.68181472761967,302.0827023905321,301.27447202065605,299.96262765428395,300.8038970761565,301.28396047048494
83,297.85969181982756,299.9381685609528,297.83546777716566,297.56507969698555,304.03157702153703,302.36680809977304,301.49721785070346,300.217150977176,301.1386743143889,301.5794250351226
84,298.03464801145816,300.23365633905274,298.14574030380345,297.7087257218259,304.07713160605175,302.57009413094084,301.6551994776678,300.4774941636918,301.1434723460411,301.6606994010715
85,298.40598630857295,300.6362167815334,298.7363804694414,298.0504728673677,303.7568021304073,302.79775232133255,301.8764302206298,300.90039067782124,300.8356674699498,301.7483310304694
86,298.99937309801834,301.0969025783634,299.5174317573429,298.6781643551091,303.36615543351064,302.9585385838675,302.2230056843933,301.5188962451262,300.56675962564776,302.02781722174353
87,299.55145899948974,301.43780704026085,300.0777098743526,299.3726757259138,303.17893195960414,303.0315962756662,302.52717259868876,302.18260471027804,300.69629343715354,302.4770204066485
88,299.9920578037038,301.5290339124154,300.292196307857,299.8410564198158,302.99207529343226,302.8030926048612,302.6495165766875,302.7072376500043,301.06522951401826,302.8053077010216
89,300.1149163367808,301.1086095388049,300.1227092742592,299.9183621862084,302.45709817480133,301.90364260528395,302.4894207130336,302.9748578342028,301.30566527512997,302.5524466567719
90,299.98403670449966,300.2651159823029,299.5959755756078,299.6262137402339,301.52874347827446,300.5800338514698,302.00360331437395,302.86474723504733,301.12294538008183,301.68104126442404
91,299.7409346518587,299.3684712877951,298.94791283425644,299.24703906497245,300.4445429974657,299.3760489452723,301.26435768880066,302.4504146009389,300.73070180750466,300.7877829628228
92,299.64688795265243,298.62644842941774,298.1884793411428,298.90380879734397,299.6258810004543,298.5850122263218,300.5452073906261,301.9165045869866,300.23946650945226,300.02019509740234
93,299.7408559459528,298.22531770646805,297.7400799351638,298.9081812365602,299.2338363795739,298.20060978892417,300.22744522603233,301.7450759212386,300.07626930439005,299.74002626618466
94,299.9881814785572,297.9329914277438,297.58182606190917,299.0535588777177,299.2500847565287,298.1077395175542,300.3542606417281,301.986166340155,300.1771780660513,299.7224232262345
95,300.1613106055512,297.88389434096024,297.7253931276642,299.26208329480613,299.3805208631786,298.23781642880004,300.57231118541125,302.48317414345985,300.4593997687477,299.9289523046343
96,300.3401884103965,297.9862935040641,298.09068001269,299.4031686225796,299.4295986316857,298.5147113438636,300.7673829320694,302.86120818904095,300.79632153388565,300.15421770909535
97,300.61680668082414,298.27179714208455,298.7252663567571,299.65515543966006,299.66478540057443,299.04052884868224,301.00577362310065,303.20336180594353,301.32568283710293,300.41536553332213
98,300.9955078921443,298.6458302058535,299.6682005991291,300.0526761445285,300.0955592677379,299.8495042209978,301.44995100164675,303.48701299542046,301.9927605912795,300.8894477812787
99,301.4448187042506,299.045294737652,300.2926729975893,300.3688342356948,300.6421065842132,300.5454828349703,302.10878395949015,303.59722970105065,302.53646013468693,301.3328457984106
100,301.6724414384297,299.3787194456341,300.62960615103265,300.5048442613817,300.9514049838303,300.9867472512727,302.7882482132829,303.5202515143098,302.6750457978433,301.71091518914216
101,301.45824791360155,299.46092912802027,300.4909161916296,300.37877694922673,300.9943458058462,301.03185410385254,303.1812031284346,302.9816055366179,302.41511146502626,301.7313981511779
102,300.797175142435,299.2017671035289,300.1836543570614,300.0295252326517,300.66387798117586,300.8837618881392,303.0048884135201,302.14978001254934,301.7119134235979,301.4510991871567
103,299.8923688190375,298.76668040393264,299.80210267143394,299.6461261504844,300.27495610885074,300.6346559333726,302.58688501666165,301.16068572924905,300.8564418126641,300.8881438471129
104,299.09956959904287,298.4170964488136,299.5093750455847,299.2762622600096,299.93753156364323,300.198129313611,302.3655800903648,300.4912461643545,300.18322466311116,300.30333329244655
105,298.62961433880224,298.30445252193755,299.49888565530887,299.1097870112683,299.758417149739,299.81944071097206,302.5180361214402,300.32274192451024,299.8478789388582,300.11128851626466
106,298.513096253127,298.36036654153554,299.6725892073974,299.17854521263826,299.82478940498936,299.61804823194245,302.9877714420882,300.40915823502615,299.9193103601627,300.2821962927066
107,298.691388562967,298.4996585763954,299.7954375217861,299.3671534463279,299.97493082684963,299.6835525449257,303.4068357755845,300.4852184788219,300.05991634779366,300.56458451606557
108,299.01895563357226,298.7593985319275,299.9134717490056,299.58083029191846,300.2918379056652,299.94187251791203,303.6600506324043,300.47063693644105,300.35337354117706,300.7605152316254
109,299.6831087699192,299.2169239002313,300.1286444203302,299.78722348934485,300.65189134709044,300.3499996871944,303.72260637439035,300.69582501186454,300.8725994250798,301.09586033969373
110,300.4662931348503,299.83760236174624,300.6229058440415,300.0365756796188,301.2397265732043,301.0506129358526,303.6980175392119,300.9025848480237,301.66281563887924,301.5824569791842
111,301.1303248894123,300.45109161995464,301.0099860986971,300.23951711685413,301.9676419093443,301.7109006329285,303.6414895358161,301.1046100895099,302.3663246026531,302.15506757535
112,301.43507134894406,300.79352241256055,301.1476372000363,300.20468247057534,302.6834054960864,302.2093991597297,303.5060125359801,301.2127947884646,302.9392864778965,302.62377872924344
113,301.2723654790722,300.73248848817167,300.8490589670937,299.6825724111119,303.09308908928324,302.2463654584674,303.04101648918305,301.22642721569605,303.102428449235,302.8112523092247
114,300.76502370111075,300.24328295115123,300.3074740541668,298.6536617291692,303.1179247817731,301.8987419956097,302.1958604798676,300.78784147340974,302.85132384934235,302.59689777248633
115,300.18821123590817,299.70590665751797,299.64164399555597,297.4611910317037,302.9488950475939,301.3965775727793,301.05283390246154,300.0857127836537,302.3149383552023,302.0208085605478
116,299.72770996896054,299.12044616409827,299.1741956065783,296.3607420093412,302.7464163107855,301.075867081662,300.15716605321995,299.4261441278534,301.87293978055703,301.68493445771156
117,299.6416159439826,298.74150061663863,298.9998635956424,295.8152828044943,302.7805458504335,301.2130229660824,299.8194488783275,299.0257034515675,301.88531730712515,301.75476530614526
118,299.78928019789356,298.53313655552836,299.08644505570595,295.72844161825054,302.99568467520885,301.6443052813993,299.9238681126867,298.8332376610772,302.17532163674304,302.27257174483515
119,299.94811045850867,298.4952959357839,299.1265548911528,295.93381435082574,303.2529408151717,302.18796091763016,300.04884577447484,298.73762409345443,302.4985134211755,302.7880642080169
120,300.07582028501747,298.511940027471,299.1464645913192,296.13685888442575,303.4185557330648,302.63883406844894,300.20261043298717,298.9281869978934,302.66424230387315,303.14943679691027
121,300.347103250848,298.72141914695106,299.37474122622694,296.6012461222201,303.45152739529385,303.05621633893884,300.55143413383894,299.55655547735756,302.75899176402294,303.50071337748193
122,300.7929459449762,299.1278484388065,299.83889158807625,297.3967044777425,303.4889189936717,303.37003215177884,301.11142356458896,300.3705972174586,302.8621394458867,303.77660039003973
123,301.19895587693014,299.5591995459697,300.2654124852469,298.1119951602763,303.2270368620445,303.622757309586,301.700169063585,301.03102152945837,302.9751070743232,303.9287148822843
124,301.3969930537133,299.74689696315994,300.42451967844977,298.6245621178645,302.56882380505976,303.73769017224953,302.0748698400343,301.3049574101351,302.8378196902168,303.808467699251
125,301.3370428478557,299.52840697420675,300.2327393745599,298.7060820392579,301.38494505882835,303.4219342156344,302.1216736077926,301.25578715797195,302.1059847879824,303.2586989000284
126,300.87011506159007,298.7988555900178,299.8239608917424,298.65796446910986,299.90810391211875,302.67645249833316,301.58546339453176,300.9011028664468,300.76463508979344,302.3164194473724
127,300.3432409675074,297.7438054556946,299.2788016106336,298.45645589491124,298.7252763365382,301.84020305158737,300.8951519065742,300.29638070284204,299.29879674712225,301.40242159021096
128,299.9377429593782,296.628857430305,298.6336348700692,298.2084201689917,298.0797037131874,301.3060551216361,300.363180514087,299.70283958999926,298.07479645471335,300.69869481812276
129,299.8785365281522,295.8756052911836,298.10928769700826,298.0847515288601,298.05249118800447,301.131111691976,300.2902305699867,299.4571269787511,297.39056106541574,300.59784904781253
130,299.98382394113827,295.64152306944584,297.6792367884525,298.1078915360017,298.34563803211825,301.23647066344336,300.48057503302493,299.49989416826133,297.3587825079937,300.70037645552424
131,300.17150656912037,295.8114225481738,297.36354813865967,298.28092717145523,298.65391116674755,301.4938143338073,300.64132755246715,299.66130584931756,297.5799345045811,300.9709735480192
132,300.3927209216882,296.2179575168257,297.22154021074306,298.5735822820845,298.9932404322803,301.72259708293376,300.6789881203918,299.88920604377205,298.0205067380768,301.1228356472493
133,300.6144730209387,296.8450983754782,297.5567882202023,299.10140724077905,299.6930164162954,302.0084285288413,300.8755280817547,300.41113064724004,298.6548034970558,301.34095428699675
134,300.8089654236391,297.67984369116647,298.29973805757163,299.7351304350347,300.4923379575002,302.34648764488554,301.2686096806385,301.14381593625626,299.59872686088073,301.68101303023315
135,300.9988380992574,298.29641926961403,298.92193802078367,300.2029673168201,301.22898242129503,302.63366163096526,301.7192411697534,301.77271490876154,300.38139847082493,302.1386817125987
136,301.1896544801862,298.7023363066434,299.2461454500455,300.31364594865045,301.46851243790644,302.650511025287,301.94947453112957,302.04264016884923,300.8322692136348,302.5879115841056
137,301.05645935531425,298.7566519632405,299.2481870221529,300.1122992157,301.4618844840511,302.3678795472235,301.8631722777895,301.9584548025798,300.8232746274469,302.7207430002657
138,300.48804922136287,298.73390574636943,299.0623884805477,299.63885491347946,301.00845236873346,301.76913511939193,301.4104355871282,301.5135434050109,300.4320968566753,302.34506706874123
139,299.59206086677636,298.5190437790015,298.7624652882866,299.0617092726762,300.32615625887496,301.02227802071144,300.8774037210199,300.8761333562115,299.75910747676494,301.5924230295947
140,298.7365748425386,298.160795164901,298.5324997799019,298.50843519936967,299.5576237505378,300.3556149824524,300.39478406347934,300.3088645858864,299.0253494588529,300.8824800095039
141,298.18530424283966,298.04133322845445,298.4892309767939,298.1564932586544,299.02461767474574,300.1527625581487,300.35664359076355,300.0446258651744,298.62279952368135,300.5054654787506
142,297.9995987068245,298.1282067040978,298.64880298612223,298.00437525636397,298.8564320785752,300.24303072708125,300.5296226073884,300.2198842463759,298.67048144198384,300.5704375704573
143,298.0642620691208,298.4224356486211,298.8024770182612,297.96167321488656,298.7912037020823,300.27491092254155,300.73034845223384,300.55284209979527,298.83850301365146,300.7173205443181
144,298.313952206981,298.63032017168644,299.1069634851878,298.0225087791165,299.00142928875323,300.31964555918086,300.90084503857094,300.9179952800309,299.10979074596435,300.87956030873613
145,298.8609244646552,299.01879352992506,299.46408079498156,298.4409022956216,299.5318782941032,300.74470073518677,301.07767489344184,301.37886226503275,299.58656012641336,301.14158919871494
146,299.48733268545556,299.4438903645128,299.9424354161615,299.1407561368494,300.355967747898,301.4679203555162,301.4084303750115,301.881644710326,300.36351686027325,301.6232401405877
147,300.1174365622031,299.87805798337314,300.3011632682587,299.8746941305115,301.0255285799457,302.1952682232731,301.7682279364339,302.41799086291826,301.22186519994034,302.1301376416483
148,300.4520598644178,300.04363283876665,300.5947694550152,300.26825162770433,301.4221167975091,302.6010588284003,302.15479058952263,302.7373291735808,301.7938656771711,302.3994943361308
149,300.5621978511513,299.95477790920677,300.60571542330223,300.2726182359269,301.440926751462,302.5949047456813,302.3775086735684,302.7135674135755,302.03295425302633,302.325660667278
150,300.2622204487197,299.5657380605978,300.31976646346294,299.9775216557933,301.15881527550835,302.03090426444896,302.2611943172912,302.4037983965709,301.88423756166543,302.02817033778206
151,299.8195100907254,299.06360012801514,299.8282982443511,299.5227240421888,300.7667294890332,301.2802862489082,301.95570945794753,302.0262590270339,301.7200757007223,301.63067726351784
152,299.31049941245584,298.47348911038057,299.41131364984415,299.1663476645913,300.5299041234396,300.769231625735,301.73313652761584,301.8278628590602,301.7246229170271,301.3178158414699
153,299.0956991897931,298.0673554984732,299.27644289602205,299.0915408278552,300.6255519494125,300.8120056028608,301.8472877806859,301.94188788686114,301.97293088167606,301.29655206143394
154,299.0913890724543,297.84556568706665,299.26636496034916,299.32826039219253,300.91091338315204,301.187534185332,302.23418936808076,302.3477721489787,302.30555510418094,301.56185154793945
155,299.2522754719245,297.802971742299,299.2894712769959,299.57641465568736,301.12314653558775,301.5188258812963,302.6927126996237,302.70179917225227,302.5955673957167,301.8366200262756
156,299.4532991979188,297.9195902987087,299.30147223219456,299.77691244141914,301.3399732211075,301.73692790544374,303.00442388080074,302.9245272715646,302.8721319419058,302.06325748717524
157,299.75875039260535,298.40141444294477,299.5291748084552,300.16496378899484,301.5951967635622,301.97086803405085,303.1233415324571,303.0889545371269,303.1306096848239,302.3489658140523
158,300.16689664222594,299.2204651104468,299.87373482573724,300.695778711648,301.96153535470154,302.43428733782474,303.1976470982118,303.36754771239436,303.341579728343,302.8193894113901
159,300.4715773550331,299.9804648974219,300.1975358640845,301.1606234063948,302.24063455844254,303.06855140194966,303.2561020500003,303.66456117501934,303.43134886502816,303.2779484959356
160,300.6124441426849,300.4177368592611,300.35279631721863,301.3381293104598,302.38413017428365,303.68373581554056,303.2394643495779,303.87402353943713,303.27944853115133,303.6350004782896
161,300.5107652675359,300.3258969704448,300.2859046286466,301.10232388382326,302.0958015164716,304.01115042728287,302.90991682243344,303.8208691591898,302.5719472832804,303.55877742866477
162,300.2357510256051,299.94480910092005,299.99062328335145,300.6404031596967,301.309660070926,303.8593758755377,302.2219258176245,303.41487420705494,301.429392232817,302.92992636867024
163,299.97863499750855,299.42756804813956,299.7132601078995,300.01202973932334,300.1956950951728,303.468987150185,301.4503664117479,302.74928300588584,300.27586906886637,301.9934864130865
164,299.82704082047024,299.0438616757077,299.4690963965432,299.38927742513937,299.24634937731406,303.0725571146699,300.93841096793585,302.24118943712824,299.2046653817983,301.1800463510277
165,299.8290483875979,298.82389890207645,299.3108722854786,299.0399114894976,298.8929348587774,303.16285002002434,300.9368343027156,302.0736501511207,298.6350092163471,300.87469640861565
166,299.8755430923008,298.80807755169974,299.1541029304296,298.9019739350556,298.95804823057665,303.5970070784738,301.26535197568063,302.29298534692794,298.28007759942267,300.88075216655307
167,299.9266444460187,298.8815252422266,299.00297027299104,298.887390898618,299.2197587429059,304.0417817576462,301.62165622255554,302.38788787894157,298.35962117449066,300.96714713595617
168,299.974766592579,298.99470196266566,299.0050648131883,298.83840028373027,299.5046698023045,304.1110578842956,301.72813235684896,302.496689520026,298.6000513445396,301.0075896080719
