Experiment,piControl,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585,ssp585
252,298.6858264442272,299.16528960786496,298.22586218437345,297.17842441380725,297.8681171150691,298.47047663516327,301.43586692735056,299.2434091820741,298.7696807767438,302.643335632684,299.69688319403946,299.2733748988771,300.06438276202607,298.1071624091597,300.43315612234136,300.83566841686303,300.0703131999436,301.3593968417196,299.9544655256694,300.2870461235925,300.17994485383616,298.04162987325725,300.48111364357504,300.0404961696545
253,299.3263903046716,299.5486869133384,298.5445266257036,297.97911803133997,298.0041162662437,299.0203453615561,301.75985730165917,299.77372084175164,299.41995226238305,301.9691771098723,300.3144101892818,300.24029179078894,300.81749346060184,298.70101671109296,300.48266206224145,301.2371653614056,300.522112093409,301.4671644363172,300.5597450180125,300.45062146824097,300.47616667339196,298.5664698365106,300.8385098840907,300.0901364580905
254,300.2715664639405,300.0126823859518,298.8683354653381,298.97445680257005,298.30077282728513,299.7732290513183,302.16753319766025,300.7308120454787,300.21263259970755,301.35983177761364,301.051548369096,301.46745321920184,301.5378738919092,299.26596667761356,300.6273060390299,301.60994522305197,301.118446126827,301.5196765158789,301.24132898318476,300.8524138889518,300.91808359893713,299.3061485643182,301.4350002068142,300.5580470687781
255,301.10389865011877,300.44031133577863,299.6944780863295,299.7896114209886,298.73244558493815,300.4026105817796,302.4917603075117,301.69981439611365,300.7720762045248,301.27012036524366,301.49719863120777,302.41051834162977,302.0952339189757,299.96494157357114,301.1946449585043,301.9522830359295,301.6939445444491,301.9504768821789,301.6775329417721,301.32729822836626,301.3873162600452,299.9276198129193,301.93922128592334,301.175658201667
256,301.1621842899767,300.5707647119884,300.1263693505013,300.13578872422505,299.0769551849196,300.4462655758684,302.17822556844385,302.32688336246656,300.99917087280477,300.7652331599997,301.3551020491835,302.9050355872898,302.2413321809245,300.67807811693245,301.65243320401095,301.71793359747363,301.8097526021615,302.00269140330744,301.85594037442144,301.6321839426198,301.6464090663572,300.7431660477918,302.38795713163205,301.9270381235867
257,300.5156319210015,300.04883637764874,300.24732718310065,299.94298208302894,299.08677508680535,299.93057892675154,301.1985433182991,301.97565352421447,300.61842414676477,300.0188644355478,300.89635986386276,302.5503669792952,301.89171827997137,300.937435368325,301.7809121616627,300.86331207770075,301.38577029890826,301.5532214730711,301.482801788867,301.42130701693515,301.21597034804336,301.2244712525265,302.08447292137606,301.81589733613356
258,299.67771715453625,298.94279216181593,299.682441148304,299.1965053982149,298.804945776291,299.07920824027093,300.0444356092517,301.45447814055234,300.0791731981695,299.19874399413743,300.31074417166127,301.735280678901,301.2326392092203,300.3043293151569,301.1928727016638,299.76685196871796,300.6417609645225,300.6109254716688,300.8463055900841,300.7502825027329,300.47323770984246,301.16580768279977,301.4596115811148,301.0846357476925
259,299.03946462264895,297.856724173479,298.98718226621503,298.5063964992941,298.2449151722445,298.21923808655544,299.06593167727436,300.87402034503066,299.51853012897226,298.8930519077776,299.74455323031845,300.7675422012956,300.4111007773496,299.52545118698436,300.311468431421,298.9348777436183,300.00615776187874,299.8108223088237,300.1232304700952,300.1330960871624,299.7537388011354,300.9087249055518,300.84354519492615,300.44461772618337
260,298.6021694443028,297.40087885409446,298.4982201687597,298.2367997464864,297.8108657094668,297.460849924824,298.62120718272564,300.8207749125476,299.39564572803215,298.5757234474855,299.3469958864105,300.24973290437384,299.94314750477264,299.0312521978436,299.9720169806803,298.8534047715255,299.980706352023,299.52005301520626,299.5652027566609,299.85746440532347,299.32373419505825,300.80593471098933,300.52788102775907,300.1662672980987
261,298.29415018392234,297.3201483893418,298.3259103532652,298.29694240526527,297.61911079485185,297.27494097426774,298.7534390442713,300.9642058708691,299.61925862031603,298.2397063120674,299.05735332065393,300.36473000202943,299.76842241882315,298.7652773051502,299.9872333668447,299.0181137211074,300.08758428651754,299.5592904943093,299.2572726170112,300.03266291815174,299.1821744551741,301.1863128545568,300.7403503949857,300.2652456116322
262,298.08534156772015,297.5178856710301,298.5682131923263,298.52092723081205,297.74426056290986,297.46433527855226,299.2431531932606,301.2435888907999,299.8867714076345,298.1876362333051,298.94544638617214,300.89393687471824,299.8260915633493,298.6987324604159,300.2974684174974,299.45553604486526,300.5941847082468,299.7928322758093,299.22759314271684,300.2510849165435,299.2539387348851,301.8054376485083,300.99251809450345,300.4100642070194
263,298.0491497199523,297.5588634523297,298.8039250641319,298.7695118471095,298.10258185556785,297.6727356581936,299.7070153154337,301.400515088409,300.0897543967262,298.53542988806635,298.8439580572048,301.2512924675864,299.76630209582623,298.5667846631677,300.4492388354345,299.7358206712398,301.00442804560254,299.9677253277983,299.24542587003776,300.42886850804024,299.51278784446373,302.3323610575313,301.26513501426854,300.7146898596884
264,298.1694544944479,297.82636278705377,299.00354603260877,299.1826519289404,298.4523623151172,298.0528575261971,299.852145782725,301.3217965472656,300.03773752746014,299.1294719320179,299.07937779816774,301.4398840596586,299.729561349466,298.5164709044141,300.6256572108779,300.1056253755917,301.2318002096754,300.2144662542777,299.4167766820306,300.4707811816142,299.8127102693564,302.4492314241273,301.3672830517047,300.8096048593488
265,298.65058613953966,298.5474697727908,299.15092796799127,299.6451642738361,299.0912662936616,298.5634179651433,300.4191800717153,301.2174032482897,300.2626844220367,300.0951171504743,299.6279760712848,301.4103021232927,299.6622202222166,298.80640784430364,300.73261080069665,300.36211552311494,301.1411566940912,300.71812968757393,299.93166262681615,300.810637329454,300.30879553898285,302.1591459791163,301.3647693968585,301.21386655812535
266,299.3825373414474,299.62938840019115,299.53331720651846,300.09059477051227,299.7164072608495,299.33281507293106,301.01151565314495,300.97433721384454,300.87016263125025,301.07701949398114,300.38088042007865,301.5079505878998,300.0615726259166,299.70953488396395,301.12545954068946,301.02674495753223,301.1388183166523,301.34565126125983,300.6841075991529,301.4822834142137,300.74272155791294,301.94995919085915,301.4858834470885,301.7519187816121
267,300.13168515321905,300.57413074381185,300.06998745853986,300.34711370200716,300.41066957005245,300.08224026194944,301.5981037773808,301.24173616123363,301.51685888639844,301.950947286971,300.9845998888568,301.7317935141212,300.28844988386504,300.54893764752035,301.72743268437586,301.76491590448694,301.7649018311717,301.805026736702,301.63400339322646,302.1308856979563,301.18928867666403,301.9180079302739,301.8283944667308,302.1090902131174
268,300.6023292138155,300.72165901584316,300.28788269481225,300.3282226427026,300.93053245506104,300.4243571185785,301.37316115293083,301.5453907845799,301.8414112384989,302.3600458420015,301.3016628743673,301.5122555797472,300.54391238725833,301.1237251307229,302.0871684441957,302.3762493693882,302.33847535822883,302.0729712719426,301.9411153798332,302.35829785049947,301.3958557211024,301.8028139222145,301.7395426008918,302.0334024005249
269,300.4822439191529,300.30596593079196,300.0389335227281,299.7251310356375,300.8174210878016,300.40242697086387,300.80401719553964,301.3462639486906,301.61203487006566,302.2303321434718,301.21193092638674,300.6416126181226,300.04014897087814,300.912128929312,301.805325293477,302.23329973780983,302.22615357157815,301.6886463274688,301.7762880504849,301.9322759581175,301.1798083992176,301.4750320134231,300.83039908523966,301.39189473495156
270,299.8980693787648,299.52155801940745,299.2644384906709,298.83698900640576,300.33157601900353,299.8364809432531,299.8041312559779,300.42548708207954,301.26569495771736,301.3970899910503,300.76016490263044,299.2026920206205,299.4939755772696,300.6494726522113,300.89751668703593,301.73198910584307,301.5910251960366,301.0487032477086,301.055760461749,301.2113723066395,300.5883129405226,300.5718880835944,299.1990713722543,300.56934499925063
271,299.21997223071617,299.12968783264046,298.64387692387055,298.08234996654477,299.4823101815685,299.52613451549774,298.9229654071535,299.19386765260793,300.7092623876852,300.3974550634473,300.34610259731244,298.0256156548117,298.83172843313343,300.26745220181135,300.30942849922786,301.1754102654716,300.9642671251003,300.26890225128403,300.56636306176915,300.63100523311255,299.98800792831014,299.89689901509536,298.0535294377096,299.7549484164894
272,298.79289284441865,299.09167345623945,298.29090896557904,297.6329367455208,298.80314311073295,299.2209962109088,298.35495082136475,298.4709945486407,300.37463823904767,299.9815586656761,300.14213843941957,297.5271984896347,298.4491255621219,300.35446101609375,299.9826278611627,300.94305003638493,300.7385503670667,300.0148336540023,300.4344872064421,300.3620750320097,299.53205999427126,299.46022392647274,297.6959421166985,299.18223900973
273,298.65326003041764,299.44693871970526,298.29354640593357,297.5758189271144,298.41968595096176,299.15880110433176,297.9857597038809,298.0624489566271,300.14451413493174,300.3108623327714,300.40575642136076,297.34931482912975,298.3999731935665,300.7053046591713,300.18704263443504,300.80455819496507,300.9536892979391,300.1068490202953,300.4739066604848,300.36662603039935,299.44485307465044,299.6846055580209,297.6840192367525,298.7565657268219
274,298.79511142636727,299.72554319114334,298.5327428447545,297.69922164312607,298.3836232913124,299.2626879692972,298.01991540643536,297.960694767053,300.1331517483416,301.21890010970895,300.8548269180407,297.5778197427131,298.65317372077465,301.2087810178493,300.35940861781245,300.8422841122026,301.17827158697565,300.4650228228171,300.7821677055556,300.521874158706,299.4348494222915,300.34236046287856,297.961935622555,298.6819675552713
275,299.0445795155494,299.94092225626633,298.71020699646914,298.1290839141243,298.60603106846696,299.33009306957996,297.9624382267319,298.0054102609324,299.9962191223411,301.7265580755167,301.17879611116985,297.8855111612167,299.08105349330975,301.34480310235546,300.64627540356383,300.7970611109284,301.416796394032,300.7666926668475,301.0776150436208,300.7238270317569,299.55806034443617,300.72178453634797,298.37706570734673,298.6206859075187
276,299.3403163040441,300.0429490489369,298.9567198625438,298.32727157473363,298.75700175513253,299.3795335979633,298.05269227213125,298.1129059115353,299.9840059080019,301.770374622023,301.1540856382833,298.5725851556681,299.5628698506776,301.2568244537233,300.89704270325575,300.66788335089035,301.4191314891056,301.0393414021459,301.5225005283647,301.00252490540385,299.61485949014815,300.81360800142943,298.6781631710019,299.06390781803503
277,299.6440614543792,300.356045539186,299.47427275306444,298.53710208470767,299.2356693671747,299.36907210574213,298.5321440059818,298.5472663938007,300.48800083980365,301.3846808214973,301.17437928176736,299.4661379554188,300.2104480974064,301.1042489898438,301.3736713267637,300.8224705142821,301.39177929443395,301.33793705311547,301.9297379015316,301.29917856934327,300.0302249189303,300.8784024758916,298.9834169797596,299.54155512991093
278,300.10933329317015,300.7935132859218,300.1713919326826,298.76794402533363,299.83725628273663,299.77157447213034,299.1117176941926,299.4861426132706,300.94668687053365,301.0667149491322,301.5607359671346,300.48266961541157,301.1499072338018,301.27435218569025,302.0055878651511,301.16427288584356,301.35727842709406,301.8641809353232,302.3762168495826,301.73356374453687,300.6819552846955,301.21651048338435,299.35191437163917,300.2413111658382
279,300.52606132747854,301.25750046726586,300.8373701579265,299.2751453591024,300.4751261687056,300.38103318119346,299.83202384638133,300.4264317410955,301.5815835725136,300.79824242199294,302.1287566049903,301.2573978236754,301.76075237282384,301.7955804426684,302.39590251776485,301.4935565812254,301.38457215301156,302.03716259046155,302.6315560056626,301.98624194194826,301.54112481916803,301.7625551769122,299.9471603217822,300.6903777762776
280,300.6718045255503,301.3068230859176,301.1001059896748,299.7642097093748,300.54276848559954,300.54503408411557,299.99397746859773,301.19330831379744,301.71549764437344,300.08221576960756,302.3737060134337,301.50143388910027,302.07925466856767,302.3056199581724,302.3977776200092,301.13833453457175,300.64100783734165,301.73439542379856,302.4375663846642,301.74630861115446,302.0448156251521,301.8391106481347,300.2382709895425,300.9994519156801
281,300.4089562700669,300.9016633500657,300.8848892331308,299.6334448149468,300.03644718306435,300.00015665626483,299.8711926309631,300.9799688202301,301.9118831971446,299.1791405310108,302.02458973140256,301.2005569696462,301.634856336028,302.4108047176771,301.8515637297035,300.33837711158156,299.4593994041168,300.7838511962447,301.6112901778713,300.9084283541392,302.04683160313425,301.5188732355275,299.99093667870505,300.8204787108015
282,299.88700456035644,300.16013282013756,300.3919687151124,299.14345581743186,299.19217626392964,298.7707287922891,299.4170316978909,300.434982055802,301.54905272223186,298.1334634924972,301.32469675319027,300.44934738888907,300.9827618028317,302.20303638974127,301.1269401674826,299.3879559911581,297.90720436835005,299.54769273629455,300.4761428886425,299.7257705126469,301.65835194135053,300.5472811453737,299.32030868453586,300.3281097732873
283,299.28326541056225,299.4543860195209,299.8997156052413,298.4515945588061,298.24310878112095,297.8485293785097,298.85646802168236,299.67343065236736,301.2134385431241,297.46313049241826,300.7766595519501,299.8554004522776,300.33939494336147,301.6513683418985,300.5221923832039,298.77365482897534,297.03309091444174,298.3192635525856,299.3823860302144,298.78902504317733,301.2395474898993,299.845313232935,298.6983658539795,299.79354983835213
284,298.65313872476196,299.02771627409794,299.64406364757826,298.1847778499535,297.68141374324347,297.3754639059334,298.3874608943122,299.187977057971,301.0188241335272,296.9247534757837,300.4790845140089,299.46055603735635,300.0998965613579,301.2633909462014,299.8418337127035,298.3764383903835,296.6283139135576,297.4506269778002,298.7958834841672,298.1555908024316,301.0959884094416,299.2255497404626,298.5195388431329,299.7038365693625
285,298.3999071128247,298.8277086832732,299.8203545151882,298.20632191040136,297.41505951608855,297.2600512847392,298.06018272418396,298.9997537569764,301.2087601482223,296.6123954139486,300.70087206288963,299.3507414480435,300.2895637651359,301.02117276765154,299.3141352165447,298.1259150718986,296.5617879228092,297.14682069884924,298.91580778001605,297.72354347661127,301.2499667617645,299.0685645670981,298.69986873025994,300.0346292689995
286,298.3835754048895,298.81494144644057,300.0627968311403,298.5708948655778,297.5521387541476,297.2809334559881,298.0740051556998,298.9766214443022,301.79882135952334,296.542226665675,301.1278401419154,299.5341893628733,300.7221205800737,301.10719455882344,298.98472421730054,297.9752961216941,296.89088139576774,297.25726760889324,299.48117019687385,297.45907218869115,301.57817979005716,298.928487376925,298.9814007702524,300.691060250213
287,298.55851152916244,298.8258698481693,300.3831145877251,298.9596370809705,297.6608530221738,297.363844361323,298.37888790759075,299.0391341068425,302.25753197911035,296.99351657311337,301.5807750094214,299.7143923113865,301.14157337325736,300.9858677422709,299.0208469352156,298.015819959977,297.22931577283697,297.5013285602378,299.96313188447374,297.24720031740065,301.8808186152074,299.0245350705604,299.1066354948484,301.0731256862769
288,298.730883607182,298.74983315665173,300.4294383239312,299.31430565576534,297.93529705585644,297.6886300512278,298.732035315356,299.23819556287975,302.42519724977757,297.6437294486089,301.78111180345513,300.1067163368125,301.335907604705,300.9873965308661,299.1117777688424,298.1882094356903,297.7365358852041,297.6962452955345,300.16751693015004,297.46221194592505,302.0691585710049,299.2030247879008,299.5163046419591,301.15605208971397
289,299.1454459139108,299.1554590838728,300.3871663619928,299.64654722508004,298.56252949042613,298.49098698057895,299.1954841860291,299.71150720706095,301.95898206790645,298.75616312924006,301.5606768467059,300.79557774490576,301.7245743182223,301.12539950550575,299.20434289319405,298.60590519605483,298.23774878277635,298.2936948488045,300.5505485181522,297.7952795411993,302.199335128107,299.5906418151922,300.246481293186,301.04337269551365
290,299.60012044137414,299.71711478731527,300.375811352507,300.2821468288474,299.5801261874453,299.52413280299965,300.04323095479145,300.5029727489399,301.4543731999366,299.7509625624282,301.33711614136206,301.6272229786818,301.9277551420258,301.58826561009556,299.5199424542258,299.0435304592254,299.2381001589228,299.0855613007471,301.07735843361473,298.71958383943337,302.31387687381414,300.40438839435103,301.17838486040483,301.2367959947738
291,299.98905243178814,300.2432353811117,300.45768811906026,300.7953597082795,300.360137144703,300.12498708257766,301.06347595071463,301.4139803610037,301.3453853561359,300.6606850601804,301.28786213973336,302.2606398187615,302.1907989534909,301.630469380493,300.11662341070826,299.41808688185694,300.07893482332867,300.07948679724683,301.556636337965,299.36996329702714,302.64975357453415,301.0981871421512,301.9245007866399,301.6639742609551
292,300.29099163431937,300.1599994835971,300.207588153214,300.99322783594266,300.6268549770332,300.1880984930458,301.7504961025583,301.8542392372545,300.3234405917843,301.0429945485991,300.89804438316884,301.96936671061957,301.8937191412205,300.9471143142603,300.61974990247876,299.79398905546117,301.0704363613334,300.8839669698951,301.7080305965167,300.11364884694234,302.57339649326326,301.3855651489825,302.0015834546252,301.58843820631364
293,300.23996771599826,299.41242611458665,299.3160165629882,300.4628290932062,300.2306384361127,299.45074232762016,301.5388586216179,301.9172192853934,298.64327479946616,300.8314762249848,299.9677969358091,301.22084905165593,301.10800798638303,299.73119049829216,300.72976842872913,299.8276330653662,301.2951434736444,300.97367328200374,301.49749561324876,300.0845763259414,302.01635819374064,301.0014159213593,301.58592261812225,300.8220630806923
294,299.8592657924176,298.3924381413358,298.0410814942397,299.58435727196616,299.71169518435096,298.68416221871786,300.92642561814097,301.34813429296855,296.7937952636252,300.1311073487074,298.51798742440513,300.16942086835394,299.93303162972575,298.4782933458959,300.3302785056291,299.69827443605465,301.16968971147656,300.77563783834256,300.7864159430937,299.7080204473793,300.9264655251213,300.28991815052353,300.83705586130435,299.44350221217354
295,299.2461722115053,297.445109586681,297.0173731939383,298.78960924490826,299.4030949954751,297.87237720643157,300.46012239353354,301.09512224692656,296.2530259506844,299.4480702300186,297.427941561167,299.5487539827175,298.73671186359394,297.6968483283151,299.89035931016053,299.22120361154657,300.90429866764725,300.3415313548065,299.89595089366964,299.24341436959156,299.937192544086,299.6672745562273,300.46705371513616,298.25653093524653
296,298.94142251458055,296.8078723784463,296.68070479617535,298.5230357664387,299.4128058661533,297.7072239771001,300.33015273164364,300.78577089144557,296.45671722938624,298.83296999897794,296.8508542594898,299.2298734600445,297.99505815470457,297.3764758333336,299.70542590471996,298.9115098120392,301.2067651191223,300.3219668207202,299.4152323338961,299.0426568830203,299.2203927299461,299.2440664101582,300.46253489389386,297.3880332915449
297,298.9068917715269,296.52051495177835,296.77133662742136,298.73363443626016,299.7761717634218,297.6665217643569,300.4848055451584,300.84194012110737,296.72961690652664,298.58154319741624,296.6096255624966,299.2225605003493,297.5504264896302,297.3499800259816,299.7171687364066,298.8945456924041,301.7640041467245,300.39434046944854,299.5444910536125,299.1834691537247,298.84622739871975,299.14374264448907,300.6609574228217,297.01507563650034
298,299.0223302799852,296.3884126967446,297.1294438499546,299.1136615201082,300.30152170318763,298.0351222873079,300.84743254888315,300.8202191353755,296.92627072747655,298.5310716744955,296.80774408769145,299.4956944227461,297.6016633833719,297.74050020548844,299.9596723860575,299.1211451993903,302.3669752104535,300.682708615677,299.8546053004063,299.43543685925414,298.70977625786134,299.18859530136757,301.09607565491734,297.26926850934643
299,299.1324754919119,296.31188697137856,297.3809023013642,299.2843728645818,300.7468643230145,298.41099329457256,301.1249300410124,300.8615616081037,296.9995443648789,298.70641291476505,297.1541814758033,299.79989990893034,297.9959838121381,298.1554262776768,300.0765042790143,299.44208472041595,302.6232512624184,300.89786101046167,299.92074929183116,299.72923691042683,298.7294358502463,299.3049044349156,301.5152687339499,297.7943566781393
300,299.47188913184624,296.29828902026173,297.5383365369543,299.28298459667013,300.812401366006,298.89737365552486,301.3140534140983,300.87031940558836,297.00458457268854,298.8675132483338,297.7413715619129,299.9587790471689,298.3557459814685,298.84085664582824,300.28323047964494,299.69587895837645,302.6588175018349,301.1192025694241,299.7582509032551,300.1647767806689,299.01159000608675,299.6700445126224,301.93653729544764,298.43470532050384
301,300.12549005687833,296.47357903597083,297.9306211868691,299.24662320821807,300.6271977367986,299.40565493915483,301.5682928373489,300.80321199909383,297.31989014338285,299.4687007710825,298.58757233425695,300.3245881560564,298.78175277912146,299.29763471992857,300.7500995289979,300.30903854271247,302.30109058772024,301.18659982646824,299.84157940598226,300.78030931589086,299.3215912853464,300.43824595183287,302.1772572219966,298.9356201699238
302,300.82302758767963,297.0168000528784,298.6177355938842,299.65047751518637,300.37567834161933,299.7965645418753,302.0355514990567,301.2313805799292,298.02364096007955,300.3262296088282,299.68962856877874,300.94829199962567,299.3667880626828,300.09357986315223,301.34479483953993,301.1473575164973,301.9726482162652,301.4684250979606,300.60787812802204,301.4728260790128,299.9399460125522,301.4593543926398,302.44030281917065,299.7423807951008
303,301.03185503300523,297.68408142066323,299.2932054719733,300.00844975875276,300.36379447324276,300.11656290162335,302.5357173400803,301.63211707972107,298.80142856119085,301.2918140422303,300.50432940784384,301.7733509681705,300.08821188836896,300.69259554669406,301.74058537892074,301.97640156478144,301.8759154623259,301.4965544838049,301.567034825275,301.9706021701907,300.2841885925915,302.1143475430476,302.7916087626973,300.41944619059865
304,300.7264680589449,298.1874230600609,299.44041277913044,300.17070775042936,299.77538125129394,300.1841606676821,302.5159905391276,301.8427821288933,299.3799788410918,301.6546755474501,300.7185094527789,302.2998312504203,300.62884987319177,301.2064454863313,301.38007906948616,302.11752960474763,301.22653401626343,301.12464619882877,302.13455276054765,301.9398191414744,300.7599720142341,302.383285499875,302.80016181220293,300.9398558560051
305,300.1468283651663,298.21620848290337,299.08534274330924,299.5623618997543,298.4829124716927,299.8971691314905,301.9422258531357,301.0997899470626,299.5184402506198,301.680588129665,300.30925445834526,302.16426314589745,300.6838406413632,300.823163351766,300.6043267837452,301.68204653193044,300.0923606007828,300.189368346805,301.8409267590871,301.26578006314844,300.7457321873277,302.004805531842,302.16614843044437,300.83152903055884
306,299.2652190127121,297.99026898634264,298.43489287609765,298.8124950103955,296.8469238594586,299.39818828969584,300.9390752461918,299.8738902266957,299.36113863299494,301.2746519491246,299.7446659737148,301.76648755665116,300.5071539030301,300.0337195954866,299.32334576455656,301.11428750924915,298.6410010967182,298.9722600511584,301.1774613135968,300.52351897857983,300.41588486391987,301.52832794343954,300.969875038154,300.50757097960013
307,298.53214809815034,297.8219348476257,298.18719667682683,298.05851098690556,295.57989073665937,298.9723552570129,299.91301828883684,298.7280136510158,299.1335426519981,301.0193743189079,299.2621415744533,301.49758243336703,300.41584350632115,299.18451922241644,298.35608463902224,300.7626775285666,297.84687350598705,298.0201861593243,300.73679585165,300.2535201702844,299.8547120079268,300.9815160748712,300.0030349348959,300.1686318304861
308,297.96070976777554,297.8103110754207,298.13662362434803,297.6459868737407,295.0548956905788,298.8346054726096,299.08310131928323,298.0917875651201,299.1618978467827,300.75240286440044,299.123261186807,301.8255098498246,300.44843733221836,298.8699073083548,297.51792601940946,300.69017087861647,297.6146569957248,297.2782715606116,300.57149003709765,300.4398923458787,299.43514659532843,300.8654624649735,299.302391214359,300.25750558233574
309,297.71205909942853,297.93586975940826,298.42670503139954,297.54236494156083,294.86263719464864,298.82984903897005,298.53744415082184,297.8285274609868,299.5690193827168,300.774924712626,299.1759851376853,302.45516849508573,300.7851138607978,298.926847384285,297.41359583852585,300.7949769722852,297.58141197200047,296.953549921292,300.6952743302953,300.8478751747828,299.26668087835577,300.9862566865863,299.37209571334625,300.6073670190447
310,297.6466954980435,298.139677103951,298.72418282338475,297.66345625445575,295.2371409006699,298.9408884543457,298.27456270997675,297.8571176752091,300.2828401549893,300.8546667372366,299.4157455488767,302.9172367585683,301.1773939023067,299.284967706038,297.57857313733865,301.22647840960053,297.9486379852464,297.0408392007478,301.04958311175375,301.32271444592703,299.32187327640673,301.36590801726805,299.4360827152979,301.22757878744386
311,297.7767820289936,298.4502230559005,298.97315730684323,297.7138109810142,296.0192965588855,299.09800192028206,298.1859266472434,297.8640187722722,300.81556123987656,300.98231718087123,299.54112967684176,302.7093187058434,301.5212143182325,299.59490453675096,297.99815091966286,301.57636630992425,298.7003697529949,297.51586340433295,301.3309435538388,301.68208133401714,299.53847995390197,301.6667701287397,299.76441700322636,301.6813790226627
312,298.0059018882078,298.82025153949127,299.2268744347416,297.82194423510254,296.97879389821424,299.25947504835034,298.2121207561267,298.0267977197536,301.1849667962429,301.1888982336114,299.75031241895994,302.13867911317516,301.6471853263581,299.8198774874808,298.42682632964716,301.8492687204787,299.45076126347243,298.11725366745856,301.4916276615022,301.70828278413074,299.6464477542925,301.801618298758,299.92346449449184,301.9502590497971
313,298.40176345509184,299.4018506090293,299.5611051220167,297.99610267035035,297.84024024331256,299.5539859374,298.6374665680668,298.47090456035556,301.4912334476802,301.5932697396959,300.2113025167824,301.6474696747079,301.6480575950741,299.9893213073553,299.2238677913063,301.64897914595525,300.0563876878825,298.95443414365917,301.75998673856907,301.3099031856486,299.69905418689666,301.9548353739886,300.4501691353557,302.04710800646353
314,298.68720540072826,300.1112716923463,300.26277567988535,298.67987014311484,298.4406261010943,299.87832541744643,299.2054001730419,299.17629520829354,302.0113281131661,302.0543737717831,300.75568345319215,301.5159204084884,301.60223859785225,300.58961582640455,299.8928829928735,301.59046428180596,300.45038636102277,299.8131111645226,302.14265214175225,301.2181273844389,300.24043834148165,302.1101039004351,301.08271904675627,302.2281848710584
315,299.2141209650383,300.77873607703975,300.7023505358611,299.2131721405124,298.88526736035664,300.49157258423,299.7571852407905,299.7742291429181,302.40297783555246,302.34720262160187,301.35216422986787,301.4021031612438,301.7588473677211,301.3405678680239,300.5316832466966,301.7499078851551,301.19157618808214,300.69362631538405,302.2707278237801,301.38175992183386,301.0017616657637,302.3322747315662,301.548853618879,302.499333803293
316,299.652984462616,301.14838397966355,300.58317639144667,299.845993610652,299.0954580542754,300.67503142575595,300.1901328914791,300.05757615251133,302.5407433598991,302.41162949221564,301.5082720506667,300.40349629036194,301.4296771631438,301.72815090383216,300.7284405086894,301.87720778568416,301.66856496458576,301.24038830043406,301.79622049044417,301.355362755112,301.67713902673523,301.90739967088984,301.6029458774468,302.28077602170345
317,299.5680606605904,300.82335910009357,299.7321902512494,299.75802951867416,298.88196530721143,300.24242638148144,300.48442950873147,299.79725593770246,302.21418431097686,302.2159374315334,301.35696872819943,299.24747195916166,300.65635626507043,301.38487029102777,300.706052871939,301.61825752288246,301.44937947278237,301.3059331198997,300.93478716704686,300.74735466613794,301.4824083820685,300.6473688145632,301.2011162630536,301.28830853903054
318,299.05552301032805,300.23786195180566,298.6170305432153,299.4589191475886,298.2262397745478,299.392197851885,300.487423982713,299.3324600789202,301.486953921795,301.74546728867296,300.74919989237355,297.9306811540427,299.11341891595345,300.6303679222059,300.3189305293228,300.8478510081459,300.5561837344133,301.01748769729414,299.9887789149775,299.63358460254625,300.92841999785793,298.8161363557618,300.2263467527062,300.09892335725715
319,298.2187108172381,299.4620055161615,297.65657112426425,299.0459407721536,297.6855225195838,298.6211266565651,300.19972771776065,298.84042223523176,300.78057663288854,301.05083408415635,300.2502988833173,297.2315014380286,297.81371770028835,300.18862355709865,299.869215378289,300.1006413037705,299.80950451982017,300.60079301615025,299.1588840258323,298.7235846927365,300.35855708992455,297.81563738905265,299.2876628131757,299.3034685908139
320,297.5893921550028,299.0256046619479,296.95217917439913,298.90356734168466,297.41307871850205,298.1659306359098,300.1122194981781,298.65025994573983,300.2542548268262,300.7637569965679,300.0499198918451,296.68973517851555,296.7434016942456,299.8403978385856,299.62908619830296,299.73611729480774,299.49724602407576,300.3917450032156,298.5338954498488,298.1182704965506,300.1077950067698,297.31928930319793,298.589067208792,298.85481511818904
321,297.3493308810853,298.88199364388583,296.55961317568875,299.0506840587677,297.4653796469271,297.9452618232489,300.3018409190258,298.8028611523927,300.16462263710736,300.92323807466875,300.27468429207585,296.48606743732665,296.3837272179754,299.5719301123351,299.7021297838193,299.8486237954288,299.67724621720305,300.4469587052336,298.1386087144935,298.00411079043505,300.3751577352426,297.86561053441807,298.3297295905479,298.4711254170907
322,297.3507408654925,298.9854280568091,296.65072019765324,299.2029190481266,297.7133238496322,298.0660299405949,300.78327923427736,299.15401234704433,300.2130280477161,301.37098360844334,300.7712819506715,296.7081941078872,296.39657385242793,299.4459287458403,300.0487046850251,300.3517574067488,299.96088609447924,300.64761948886206,298.03326840238736,298.15306441710976,300.9302157665217,298.266126339403,298.21394700246464,298.2546448103959
323,297.5141946465185,299.0825047888419,296.9466491551723,299.34558105116275,298.0042337681127,298.34489677545736,300.923066299204,299.49253917616875,300.0836289996095,301.6503998081921,301.2144345575239,297.48267457809646,296.85845350008566,299.4654597153471,300.43726425196996,300.6056430304092,300.2255492090971,300.937110284875,298.12575084371616,298.4760441368877,301.3610955009459,299.27628544969554,298.19568268780034,298.4458272594713
