Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585,ssp585,ssp585
257,299.6544672720377,299.5010515594998,299.30145696491826,300.17343502977155,300.7103421703717,299.95821329280625,298.7319351953028,300.10350075418097,298.5498801365853,300.1299130369135,301.5582995594696,299.9648809602971,300.64642184878386,301.05928455681516,301.16647390700086,301.29037657755146,301.3484157881864,301.5465411912835,300.43194482392136,301.23396756071276,300.84311194043454,300.32296442864896,301.2716481107552,301.92289073089,301.12930093169484,300.64783785088656,302.4409529115164,301.23344227703745,301.1975977043059,301.7350845471081
258,299.5734099809542,299.19975861037796,298.86702657062955,299.6647690044343,300.1588962851299,299.8378913755824,298.5746110667656,299.8040681282573,298.3150339801276,299.18684693156246,300.9049231682349,299.40996490532865,300.28704888976574,300.27444752603043,301.12991879586787,300.9778285989482,301.25594857156193,301.25513763779554,298.8592261145954,300.9922301379868,300.42163448792655,300.32497862481233,300.7584975060277,301.7471524822434,300.1843935263668,300.36546552023657,302.4200006871459,300.68979254795494,300.7870750437735,301.3866508727851
259,299.44180267736107,298.8368558239818,298.5878108967367,299.0918553978204,299.6082685662066,299.6720040132189,298.34906103380814,299.5156862007575,298.3051999303511,298.6359276349245,300.3536467738104,299.02332805883526,299.8573260660162,299.64524823998204,301.06789651574496,300.5327948762785,301.02752898976206,300.8699692206642,297.71779814598517,300.71151844478965,299.91529510959566,300.09887486568067,300.22179209094196,301.5118634161754,299.26765700164344,299.9855829064579,302.3066215942263,300.13003895489175,300.4303899601037,300.90883816380614
260,299.43142969944864,298.5901560897551,298.4424364771546,298.78948781875783,299.29098665788706,299.7232742872868,298.33904654707055,299.44233084873537,298.4664786103535,298.43272333327144,300.31482056915047,298.68196287510034,299.4147013372231,299.40980415684925,301.22406329747946,300.23260165326366,300.8207180150451,300.60974313785397,297.4502093473181,300.53999258666573,299.5081353868066,300.04864866160125,299.93440091145277,301.46938910558265,298.6841455013385,299.673182498121,302.23493496480506,299.9080197095652,300.1766122555438,300.6832466682577
261,299.5373477945058,298.57801719350135,298.7269255781212,298.79298759421295,299.4798510516243,299.9528076863384,298.40391481283194,299.73025375149433,298.75801077993293,298.44527555152524,300.7609138027249,298.6521490915434,299.3246966868722,299.6242666919059,301.64982275356414,300.24559755740233,300.8526334993353,300.72981850752046,297.7507129971428,300.6979795130378,299.40862049839984,300.201536149869,300.0453418696748,301.66858899460993,298.41891658931286,299.6020992496489,302.2794755757796,300.224736470012,300.2530542291279,300.81657998779303
262,299.7136291144422,298.703791515793,298.9924383782142,299.001417752623,299.80560882402915,300.20439536844555,298.4622994095021,300.21250193462186,299.1889658336034,298.27849708693265,301.19860702169814,298.8011214462148,299.4590749935201,299.92932862273386,302.1090927712956,300.44329784120583,301.1089862698872,300.982404063626,298.183389123952,300.92399540958246,299.44478447530673,300.5555585085544,300.31043745602034,302.03362038039967,298.5275391937733,299.7787841741472,302.44895039415945,300.65355576691644,300.38547130221656,301.12387552555225
263,299.8336217780633,298.94368882959105,299.14491371945365,299.06157879141705,300.0440801112756,300.23579044429647,298.4087122401259,300.53600042406117,299.4684929378495,298.07518161822287,301.43939894420225,299.0344067505984,299.74467775992804,300.121778171967,302.45025510363666,300.70228663859183,301.3440147420793,301.0230253037053,298.6142800930806,301.14512201639803,299.56689600325643,300.7730703230315,300.44586819532657,302.2655988842791,298.7288035175795,299.98165516829414,302.6591275393561,300.89327680006613,300.4949925216002,301.3462479676707
264,299.9444386269025,299.41077615381886,299.2796438121366,299.1422079715052,300.15085408172996,300.1185199785564,298.56979527989034,300.6137934410027,299.7273220218711,298.08007779483574,301.61552222874775,299.1483773833036,300.0850866160869,300.23603430339534,302.59318173200745,301.0063270146438,301.5085931750115,300.92452205630127,298.9800381191421,301.5294185372307,299.8858487658745,301.0167034068756,300.4633668336208,302.3918785349969,299.1392945603069,300.20261112459093,302.80631338772963,301.060392576148,300.4058779752366,301.6532256330891
265,300.06042204503024,299.88309418867743,299.5008169578377,299.35449944634405,300.3558093122178,300.2083428861356,298.8574208919177,300.72805058699424,299.9506781203449,298.16410572502997,301.6923775600885,299.0531655420993,300.50656660525283,300.4033935707101,302.6787505139749,301.5138379420481,301.73188533637517,300.9169345499835,299.3742531738742,301.7846294410515,300.36606557040085,301.23206941572556,300.4083973946382,302.5708279878602,299.5444874042054,300.22905712302696,303.0151685785116,301.2483552113683,300.61905300458284,301.9060856095171
266,299.9366346316507,300.4267633588059,299.9997250695642,299.5833109852149,300.55805681000936,300.3705562652228,299.4037166226506,301.0077542057801,300.17152211945023,298.33262861995763,301.67787536870657,299.2988402840956,301.1092988461839,300.5674674365802,302.7203134975463,301.99061188378136,302.11397257312086,301.28033120538834,299.91764181715666,302.12618054782723,300.7699332572887,301.5234563981583,300.6224792380506,302.862153218393,299.94530685333467,300.4734778718998,303.13982398467573,301.64758884386043,300.9938092980179,302.1221585122263
267,299.72580088970466,300.861091102643,300.3280813764271,299.6363352581307,300.6629714430733,300.3919141454699,299.66747806603274,301.3374628273901,300.25420105213357,298.5006245168372,301.5276432435755,299.96255885154943,301.5907836143801,300.71719264853095,302.7354893728801,302.20366296844,302.3867964091581,301.61317352223136,300.4102737728067,302.2949402010959,301.0233067863381,301.8135048759597,300.70681844910166,302.9530819889119,300.0963047388985,300.73748187626467,303.1054794301599,301.927863268153,301.4846606798347,302.2634851843757
268,299.5484636673104,301.3089209693053,300.46091243753307,299.4786628247413,300.3774584727323,300.15517834586853,299.77207056299727,301.29239907291225,300.07500607989647,298.74153980248093,301.27213880853566,300.67076999081183,301.98777313780437,300.6868907396991,302.4541676967353,301.94709205147046,302.34866398901767,301.925051795851,300.6593209942209,302.5108519541468,301.1207811662201,302.002358526454,300.76836409232857,302.74955845600107,300.02296419997054,300.98462391670006,302.81105833830236,302.00382902302323,301.89184683910867,302.2277680736609
269,299.4047718378151,301.43468226697127,300.20687066024806,299.2074792350608,299.97540521799255,299.813208277046,299.5228379906434,300.9351698656974,299.72395987074384,298.7844433235143,300.88286232433506,300.74760443996416,302.2461610976324,300.5275491113262,301.7112603170804,301.5865699525934,302.00770010283594,301.89158124545787,300.46298663159064,302.5360507870619,301.1458254914271,301.8268122494989,300.50261720581324,302.1280160496312,299.6162806913208,300.9222894733261,302.32345551628765,301.6389252949395,302.09406992219675,301.9018572040291
270,299.04018961252825,301.35365850257756,299.7393983262661,298.6735398479143,299.3898607812561,299.52661083930155,299.21858265560815,300.3597453186387,299.20436385870727,298.5617491345492,300.1556832129614,300.3144351537415,302.23981366657245,300.04654389971176,300.76196070424834,300.9077978916299,301.3836688452697,301.6508580349714,300.0626052343906,302.314279061962,301.01438345614343,301.3041352256824,300.1332673891229,301.34865526832596,299.33294791495746,300.6610454906495,301.58618742719494,300.980497944649,301.9921034004752,301.0211610215202
271,298.7094419088412,301.3026001026407,299.2934497620444,298.0699847430624,299.1348833522,299.12035299270605,298.8755183120192,299.93669679547537,298.78187318380634,298.3004351715643,299.434625877072,299.936472330716,302.04313226831965,299.53355063029346,300.1118569234125,300.25442447008,300.7692576242507,301.253450212425,299.60583401692844,302.061090325672,300.86668296119893,300.74583537332177,299.7120953197912,300.60633995336576,299.18012579685575,300.4229112616551,300.78411765193863,300.35545324588463,301.70041437033456,300.37004341137305
272,298.78877941943017,301.4147437545695,299.1007920993267,297.7471370834017,299.1743257901025,298.8599305904827,298.5544272867608,299.7801058030055,298.6632005755294,298.2032375090539,299.03920093581235,299.76308741658255,301.993711817705,299.4346846885871,299.9320715913936,300.0274834492259,300.316332358333,301.1224637242763,299.3770744405699,301.9288189819083,300.89360449793446,300.470731145692,299.38426990299445,300.3311599044212,299.2446854262237,300.331572893776,300.2198218497153,299.9208783907209,301.56780528953624,300.1627166266608
273,299.33010829308563,301.70628879248335,299.3803586481196,297.7794111599141,299.571115137434,298.83726512765696,298.3426366057402,299.84970769560954,298.7686325406473,298.258810480558,299.1641643233301,299.82454074892684,302.17387780818507,299.74509284454433,300.03570131221846,300.41042555701324,300.2647013679065,301.2797168152769,299.48512052908114,302.0633983643676,301.1522943235727,300.55165557754066,299.3740962330939,300.5851125804318,299.33446442513895,300.59560252525324,300.11897277039594,299.8658652587259,301.6327424897565,300.42169663577926
274,299.75624698224857,301.9109715978398,299.82682326773715,297.8847669456288,299.8380259630572,298.9268077749548,298.22054960419683,300.0464049394168,298.7815185511927,298.25120435944683,299.5612791181231,300.01508846093583,302.5802141886275,300.26669482605877,300.1104819666254,300.9863951412862,300.4724429123425,301.6262157441036,299.78105061635495,302.3485084062347,301.53765749484336,300.7291593683887,299.49566212743713,300.92929225506015,299.4751090553954,301.01035140875655,300.2303920908776,299.9686044235091,301.7746806800673,300.65421334260816
275,299.9570400900998,301.9616951885808,300.172507233533,297.7994143477531,299.92589087292805,298.88095174629797,298.26010785414513,300.17659261146156,298.6381030227883,298.2859903027877,299.82072576628326,300.2450600983232,302.72444442053774,300.60986620373075,300.3040574471078,301.19338398966164,300.7442524484105,301.73657570578104,300.0044517105562,302.5051853595393,301.79325886514494,300.81619697546927,299.6597630071149,301.0998633734218,299.7209494122399,301.3217404026635,300.3117878207438,300.00803581603304,301.86991213802577,300.7193946513898
276,299.9515490861176,301.7045666609769,300.2845357369902,297.68472831246726,300.0694331876112,298.8780956207088,298.4873714148402,300.2997165217318,298.72234994194474,298.5550208816217,299.8802209822225,300.3260721063216,302.6938713723528,300.8311598157983,300.4952543135429,301.2496785877792,301.0041653044125,301.75747401403254,300.3225661283597,302.5195890773834,301.98712091573196,300.80039130145286,299.9618951547429,301.17243297628494,300.19626726837413,301.52230800412747,300.44312252862227,299.998277910882,302.0447015120221,300.7657077427705
277,300.08999322492747,301.316957050584,300.2576788212128,297.77871611574034,300.3333881285752,299.15796636640795,298.9387467908832,300.28680554356487,298.8524734472738,298.96690565140074,299.8728113039862,300.4139327974676,302.5683240156327,301.2179782022958,300.77532206425644,301.38118332794016,301.09254092586974,301.65999487999767,300.66743021331746,302.3410678638834,302.1292991164011,301.0048790056655,300.3566038148477,301.3209404419906,300.7505790947526,301.7998622173472,300.5349058881258,300.1047686246662,302.2336952950797,300.8644971925368
278,300.3883749802109,300.97190732537683,300.516111871109,298.1690059214908,300.50372047421166,299.5024290307397,299.5494895770016,300.14994879376326,299.2094321840918,299.5644924816894,300.33889742952965,300.6189805772119,302.5259573406317,301.68879510004996,300.92477602348316,301.67259527883675,301.325959863829,301.6559071194525,300.9725146449994,302.30964447984815,302.3422330324681,301.44842474981255,300.86860110673564,301.4018479443895,301.3692726552672,302.1501307290051,300.96596042135707,300.53700380421947,302.5595002789477,301.4790013788086
279,300.77878293506336,300.7223227435108,300.7253598952719,298.6926586887227,300.5715019796302,299.5837010104522,300.0408034085229,300.0952758556727,299.358080749758,300.04010986094835,300.8182424843441,300.6570239888213,302.4953909347453,301.8968750627375,301.0254232966217,301.80002521169797,301.47912444036564,301.7138242489694,301.2070693850539,302.06686171593583,302.40110037179176,301.6049808924545,301.21348621998567,301.1169743043131,301.83189755044214,302.27919630974293,301.0485139364003,301.0356927559105,302.6940982995927,301.987942462734
280,301.02093682096233,300.1718220137432,300.6236275837961,299.0939382610415,300.47656375197835,299.2765846726411,300.3379114049764,299.78068968686074,299.4146976934833,300.41727876501,301.2949434489086,300.6711307807361,302.2576703760357,301.62621324090406,300.9134067083057,301.6047420247419,301.5020755398129,301.5381755622818,301.40114910175413,301.6471189456951,302.0776521727991,301.364926039844,301.38612914262114,300.60556907632184,302.291227368183,301.8921111951018,301.137626100237,301.45014920807466,302.82050338466814,302.4280084510105
281,301.007978964849,299.34131461637736,300.0016924999292,299.2230528665803,300.2492075139369,298.6869183557688,300.359575788403,299.4917900339215,299.16040929867967,300.41899861014116,301.1498465192313,300.39178369800294,301.8259585621683,301.2011021049137,300.66973734932776,301.1900348517116,301.1994419236278,300.86194763900954,301.4853003950682,301.05141609766866,301.61616330830293,300.8696364119092,301.19269475246915,299.94243926651006,302.59474218327495,301.4064397093914,300.66521401200436,301.46137595984754,302.6762531652733,302.22219208415436
282,300.7356045899115,298.4971745932107,299.26261073177693,299.155853232721,299.7096098032708,297.9583338558968,300.2426269497541,299.09282698451807,298.71898325579656,300.29789484764245,300.6458322187015,300.1601057206672,301.0339700177612,300.8641893873898,300.13276352475896,300.49116801487304,300.8001955955474,299.8682040508364,301.1915340847872,300.19880875732866,300.87502700703436,300.32107934991615,300.6971228497827,299.1860084220479,302.74547745640217,300.7338992294903,300.09129809034647,301.2321189523954,302.35667544854914,301.84009219670725
283,300.2217139638617,298.08881334401934,298.7146028259728,299.1470156570479,299.21731473973017,297.43994968553153,300.1089966469729,298.8289256690901,298.24500276293844,300.10582838627477,299.82104766131386,299.72700429729645,300.2671402584081,300.5451130787646,299.67368667510067,299.7390255672356,300.3549751752205,298.96552269757126,300.6670062301476,299.4262422439418,300.15528144813646,299.8088784403814,300.0858510271094,298.38834629268894,302.78479526753625,300.2851725585681,299.40481693794106,300.8877925216589,301.9415099738624,301.36103352483383
284,299.8236922259437,297.9665546107406,298.38047724121225,299.3577793848112,298.9631897863431,297.2531870832932,300.05188587439494,298.65628988454813,298.09084150593435,300.0902838047501,299.12994825188724,299.41431279144587,299.78774049699945,300.27823622079,299.60433833450475,299.1893759614829,300.1136234299036,298.72623839273206,300.4010418033117,299.02729329443963,299.7597168324168,299.56895965975576,299.7339227460084,297.89927128205164,302.9350013021195,299.9196265456621,298.9740806409763,300.7447372880436,301.7591797403356,300.9691264798558
285,299.7967431611076,297.8462927568298,298.3446523534246,299.87134236620733,298.9916383545139,297.42292799872274,300.329433324485,298.5824436668469,298.2214690120218,300.16087483302744,299.03937677070525,299.33820458967057,299.84032626053255,300.2887148960886,299.95024150137164,299.24211800870467,300.07912600153685,298.7889938796837,300.36493571142483,299.3041147069898,299.7737133194924,299.701394201639,299.5707468470908,297.8737746436711,303.2084440940365,300.14592210149857,298.96381010207386,300.9720688237178,301.9390825723362,300.87001202187713
286,300.0006938422627,297.6806736067997,298.3313700637779,300.38153872439244,299.1171718047024,297.4625564183873,300.6823860173666,298.7098239074082,298.5095971880167,300.3391842976126,299.2966012270833,299.38980949403214,300.0680688368771,300.63941769612364,300.48890845800724,299.5582802423909,300.347247214501,299.055602554113,300.51483938216785,299.77753882702837,300.14530893324496,299.959779164843,299.63009675665967,297.951251425136,303.44924676951126,300.55474368822155,299.0443840433136,301.4196456151265,302.2779029826391,300.9108107128347
287,300.21565362633606,297.8221668951683,298.3742269643147,300.737070384165,299.2226882083803,297.2705173386594,301.0146671840577,298.7978710145578,298.6028849504061,300.44935405348684,299.5767565804257,299.5143844464393,300.2188228663629,300.96413391359533,300.8184722132114,299.7394376237341,300.5244276975665,299.0710826365064,300.40457409587134,299.94787964670985,300.22327092548636,300.0726829478946,299.7026688755579,297.99091275040377,303.4453781324807,300.9216926501577,299.07754079568025,301.84596342018085,302.4836885837694,301.0854513175899
288,300.3594235980142,298.0645664726509,298.37929074135934,300.8638708671586,299.4197904879496,297.0419308076688,301.0811100852159,298.99718521242534,298.7084923435121,300.5516580536458,299.8100414062041,299.75122275637517,299.96992424011756,301.1215387773723,301.03479131593156,299.79253815198484,300.65297300281367,299.1014166383049,300.39622062141495,299.9742232560838,300.23991909072316,300.29949416956373,299.95867692870763,298.2664179522085,303.2049179423919,301.0671863992247,298.90241323387096,302.0634206899066,302.627045187312,301.15137479361186
289,300.65322959255906,298.212946514237,298.4281702784497,300.93234584786336,299.5758748162088,297.0148690056437,301.1179856963344,299.27597556375434,298.9992712200571,300.7034924764628,300.13493064443446,300.12561135329105,299.8021532864202,300.9769653956371,301.040013933984,299.8788192577064,300.995026285603,299.1884975853052,300.5856420920201,300.3159481690621,300.4088262268308,300.77641663878796,300.39577509799255,298.9106866004311,302.88619499742373,301.25135970046483,298.98231394596974,302.23728719966005,302.6795520583116,300.9625036275069
290,300.90227203273497,298.2821075364873,298.57611894589064,300.99300482952975,299.91115319648844,297.46351356593283,300.9315146387439,299.433145956393,299.51348221272747,300.9462713774256,300.83024630732456,300.68693925749807,299.8660369459679,300.94488367650104,301.1227815552266,300.1414967716014,301.43820705765955,299.5691914614759,300.88674466844526,300.8950449474133,300.8208278560119,301.53830467425996,301.0540698984476,299.7427378203379,302.59480264956056,301.44102977708354,299.38110550503717,302.4267245916342,302.70443551950797,300.98266411766855
291,300.84212265516624,298.30756989939476,298.97272970804823,301.0151601015547,299.9002941441022,297.8834428478586,300.63223083831986,299.40180651432553,299.4974317330685,300.73557479641414,301.30360111066983,301.03677799324964,300.3928905252792,301.0280177262536,301.1210722304124,300.45842002767466,301.6977406277293,299.8689657281697,300.9483928952196,301.3801251341569,301.2772462255963,302.0767573196403,301.5740534452895,300.4113866406331,302.40246047469896,301.4916252383013,299.96569254908906,302.60832421973276,302.3682706043142,300.9146421215146
292,300.24206404797343,298.44446595511727,299.39786884415867,300.8674674931327,299.7501796655444,298.13450526143623,300.1379592568312,299.26545524594354,299.3019441868334,300.0645611438464,301.55634439834176,301.2091438446941,300.74795570052265,301.26709091866945,301.02947284254327,300.75161039104916,301.5533824360652,300.1760135519867,300.866692511084,301.51311432133326,301.5274990149193,302.3605884250217,301.9438953325748,300.8718393824184,302.0483544373203,301.4712784182752,300.32083256224087,302.5444944750768,302.13122307028107,300.6920091189163
293,299.37598103655796,298.28396348896405,299.50550201453825,300.57916220148337,299.28172495405767,298.08085413408526,299.52843436079064,299.232255042006,298.7564093413943,299.1583406264746,301.1544836781429,301.0412797742423,300.6330232314506,301.3310194555661,300.7926616808837,300.7977879420816,301.03521791258527,300.1450771644458,300.8083488452372,301.3358056274996,301.4168495475037,302.1171499163334,302.01421539240096,301.0421583322125,301.273264340347,301.32141637523563,300.1492448600587,302.28747089528235,301.8380149284598,300.11975585150714
294,298.6495719678412,297.8785716553246,299.1718275100633,300.0894560392359,298.7464837105518,297.7310492325239,298.820464892991,298.8927912228887,298.32277958686547,298.52825418219635,300.5677110264169,300.75588759111776,299.90626592147913,301.0230246751173,300.4960583796383,300.6241586619039,300.17555048832946,299.9779193679038,300.76258770675685,301.06549795809366,301.03005083482344,301.8454121687319,301.9823786120644,300.9142300750432,300.24262687409464,300.89080262335324,299.5324046697339,301.7536034594486,301.30433018817234,299.5028432261218
295,298.25735510483156,297.45763956824493,298.8348249733834,299.5799006630513,298.30408262042687,297.26478598304703,298.13728335126757,298.31362971292475,297.72705680799913,298.36757290641003,299.9920770249488,300.53109229821393,299.21747824054165,300.4658610564163,300.2325201975346,300.3238527670019,299.31961698803997,299.4862172536479,300.524338046459,300.6705826940329,300.58675556372526,301.67026380442877,301.8477665222432,300.59086684385153,299.41097222254194,300.3905260005739,298.75330501860304,301.1766326166385,300.55244569952833,298.97673746842077
296,298.22056076929874,297.2204790493208,298.724088172165,299.2109529804652,298.0571077454735,296.88792884838807,297.82073762683643,297.7986990636943,297.3531309854023,298.21824950576803,299.79930306428605,300.5146374158685,298.8270453357374,300.2161314992772,300.14346307130285,300.2130193171719,298.77756637470867,299.01891668811504,300.28030659305233,300.33111264626626,300.5563299956354,301.8474827660256,301.9338286528776,300.37103334990496,299.0186720887789,300.2568014090336,298.2360855512455,300.8317778428936,300.0564841081645,298.61700596179065
297,298.4162992838587,297.27219881664547,298.8565229530904,299.1464786152686,298.14625845605246,296.82996240634264,297.85117106971546,297.60407600790444,297.211723921158,298.2747724698474,299.95254679708114,300.8136915718572,298.98132383352004,300.5323074187817,300.42169177861774,300.39976932707555,299.0189638716561,298.70833432043986,300.29776098936446,300.1952937059097,300.9091561896614,302.1800274621933,302.2669544179799,300.2964368329199,299.01885986843007,300.7119558824217,298.3854049703898,300.897841235668,300.1407062255334,298.3370482961407
298,298.6888090371912,297.2916958160838,299.07126377859623,299.1649485184033,298.2877817877624,296.87070104425317,298.0418901872784,297.72729990138265,297.25294672595686,298.2064540664051,300.2291700957065,301.1904909397359,299.2931047702854,301.19011772258347,300.8878203075537,300.7130885159502,299.37024190216846,298.6841262788041,300.553357706558,300.22533036716476,301.4286599243017,302.6133197939245,302.7031622515886,300.25564778936746,299.11930364130814,301.2437049158096,298.82296324550185,301.29364558251507,300.5492290359947,298.3652728077308
299,298.81156550969416,297.2389295395581,299.2043078646873,299.1313090195263,298.36927525784535,296.9332557889342,298.2429864480308,297.80606962450184,297.20072930820714,298.30357743323935,300.4272878607171,301.50955642117884,299.53687032727544,301.49860397320185,301.2076443916806,300.92607937496615,299.64587971334043,298.78162722048495,300.7544231867169,300.273397895135,301.6802666998373,302.93879937951243,302.9439570954359,300.25739741907876,299.1345887177654,301.47470727840704,299.2677541723395,301.6590450499155,300.6896886203798,298.488462074148
300,298.7902818251828,297.2621412279157,299.3587897536801,299.1942744050702,298.5710861795702,297.0307059233686,298.5739668746178,297.8923379249344,297.43896653291273,298.2626455792769,300.6020945771323,301.67446312774854,299.93409396023054,301.38281753751835,301.2530350547088,301.0680123130877,299.76956828023816,299.03102920040607,300.8801527314458,300.31745652161703,301.7185722470944,303.26425150531435,303.04213541274686,300.35659766184,298.9986299604823,301.78259394311016,299.55868081917833,302.0737955213105,300.8091502806837,298.86152704438996
301,298.66543114221696,297.54828762473113,299.5594813083757,299.5169777334547,298.5865904761907,297.5159660675738,298.87067286089876,298.0332255874965,297.57188411172166,298.16297374330844,300.58332895340334,301.7393638817755,300.04445618257625,301.32328248882266,301.45608723789246,301.39365249361305,299.91631479570987,299.40044802715744,301.0366804321832,300.63596203266667,301.79392616835486,303.4085055730086,303.01190006817683,300.72158483846357,299.05716970612406,302.0056930305279,299.9402108946403,302.3844855467057,300.78918327636694,299.38528538216826
302,298.76337793204624,298.0247974698367,300.06870893165456,300.081667580047,298.89502857236124,298.1684228056017,299.3006529711467,298.30730824250423,297.89462044105807,298.25377726506366,300.8236773243441,301.82291981693214,300.13320577921417,301.51770543833953,301.8284217608195,301.72708217736096,300.35578970286434,299.95899842120826,301.3727988502339,301.22097901535295,302.0529861642526,303.4720380690805,303.00456177299753,301.24370957585137,299.5275377133424,302.43203939896847,300.50548459233164,302.60031189010846,301.0753293243628,300.1794566500528
303,298.84908815778994,298.37884291535426,300.47792449811294,300.58749591774176,299.171713433846,298.9171265668574,299.6262715745124,298.57590328181647,298.0884890932063,298.54911933603194,300.9491872049027,301.8635534888111,299.98293627236035,301.64733202613655,302.1905623976068,302.085270560764,300.81043688062164,300.4859478658942,301.6273743789258,301.7942634515071,302.3199014330315,303.4406932585838,302.98408178334245,301.7509647991076,300.215191033714,302.4968671716276,301.0641657975238,302.5774397022842,301.00570945723535,300.72924746642974
304,298.9647006277878,298.5092545360314,300.5784158307467,300.86897827029026,299.5174155905654,299.316980377877,299.99425720868044,298.63285949456935,298.3346675728007,298.77834724956324,301.19334546314195,301.8150190266974,300.1553433588573,301.6027082922447,302.2453224046528,302.11778237314593,301.2860379936478,300.7949840130587,301.7595178807336,301.9809177396562,302.32569417786755,303.2615845280033,302.79292508803394,302.14490589022256,300.5021082652963,302.5346445412269,301.5381743145629,302.2661900809442,300.3738539691437,301.09201630781837
305,298.76802673343656,298.4467774729015,300.32387683793013,300.8564853535276,299.3728420097429,299.46153499290637,300.09095205829755,298.4618505560097,298.2680905939306,298.5499932986568,301.00397452970736,301.6140242959904,300.1372439822066,301.22586781777045,301.91470209181665,301.92762189166643,301.2901936093092,300.68029043524933,301.6564335018877,301.7751441339394,301.9328711955393,302.8219080164434,302.517829349129,302.2239622879553,300.3479465292274,302.29567482172513,301.81286286500705,301.7685227958801,299.39220388618537,301.03292292654845
306,298.28597229065105,298.23037556507194,299.88295659121076,300.6109661246028,298.7273985065564,299.3043676568935,299.93971211491015,298.0504961993132,297.98812088448466,297.89404589352813,300.55312812818505,301.20406933444104,299.79001276910986,300.87530373159706,301.23369786533453,301.31921431291227,301.0298739885485,300.1192732586955,301.3536822415345,301.31601860597726,301.25628883747345,301.8470442569081,301.9144307661896,302.1280583880499,299.7818086444349,301.98670615473185,301.8695427580649,301.1818669897345,298.5907881555083,301.0057656947274
307,297.7094810338142,297.90880275917556,299.6152969253437,300.24461928192085,298.008144039418,299.052615921298,299.7897267859437,297.69456577347074,297.5896252299967,297.21988400942473,299.81897071810494,300.3693259622298,299.1818348567426,300.48860643909546,300.5807020421184,300.5919870958375,300.69507638669944,299.33878694260767,300.894523994635,300.87670090216096,300.44756746527685,301.0146270976275,301.32554867860205,301.88722608771565,299.31632992149156,301.63201464397156,301.79084093452366,300.5314288047555,298.2826795302598,300.90790976512324
308,297.3662467204302,297.65733533584694,299.4353352763563,300.02965394257467,297.5298467982641,298.7881093084017,299.85568954538746,297.57165739383436,297.1617883980651,296.86156104555795,299.15267899259464,299.6647688770955,298.8505025277697,300.35226850002937,300.1453778196169,300.2320958746673,300.5997653099419,298.66701346892484,300.8421976620612,300.7031378614061,299.8505603425322,300.5728845010763,300.92504920881925,301.8918691782076,299.02117279710467,301.4629756337884,301.84748451970995,299.862872722302,298.37119515745877,300.9151574287087
309,297.29458426641963,297.5498603679401,299.45425580963797,300.0984995749306,297.2822727150087,298.61764471721216,300.15568344732515,297.68926436872584,296.82150758183457,296.74252214837804,298.783790623817,299.2987417620546,298.96553728196596,300.57458962435857,300.2485477634247,300.3379434680397,300.6704394629374,298.4731824032987,301.1161328895129,300.88406843942244,299.5564364286588,300.7658703435623,300.9594966951276,302.28230168624435,299.0579712238798,301.5125950693387,302.09534834252014,299.37384545211626,298.87327209513586,301.0969857085882
310,297.3977404657201,297.5797509495407,299.527448278138,300.34762962609324,297.2446847823946,298.52572735563905,300.4803500622164,297.7960700206242,296.70947273537735,296.63736430457647,298.73602709905293,299.5254257184126,299.1467970659304,300.8476249269817,300.48310132781444,300.7349313099642,300.8215426407548,298.67793911505385,301.65523443160583,301.22238317592377,299.584044384367,300.9695575416679,301.3516013727574,302.87040122494574,299.1487016062118,301.64006517384615,302.4478844390508,299.1147034176626,299.3553893569633,301.3767726462122
311,297.5210989785282,297.4580772076733,299.6284957620701,300.5428329233911,297.30091716622724,298.27650894915297,300.5780645308573,297.77708906565067,296.8147215294038,296.63346081913056,298.840420750736,299.78116002866335,299.3049511484021,301.0931944253992,300.7590963940632,300.94631018176875,300.9471857458878,299.05946716657195,301.90576043222944,301.50818212883013,299.67603806277845,300.9335252074405,301.70647316910413,303.32295585624166,299.34053489477975,301.6230971627165,302.69231645628435,299.3793280498816,299.570644578118,301.5649239955901
312,297.81757058849036,297.4875540172565,299.8055213845035,300.6999782954085,297.7429926895797,298.1614256956245,300.5502804356643,297.9582684991189,297.0965204450997,296.70676367775883,299.0224541233399,300.1897878939569,299.5324718688079,301.34536669099407,301.00583335987295,301.0584520801827,301.10125681830874,299.3890248628157,302.12268978330303,301.6669025609844,300.0129990049302,300.8065714533272,301.9333507743225,303.47917001160744,299.45175252987104,301.575030877565,302.80741788621873,299.64669309702396,299.7814776838222,301.7116371966069
313,298.2359528226553,297.7481804811495,299.7930759096402,300.7255125065603,298.38652719480575,297.933922166912,300.43925618292724,298.514532297868,297.379779304441,296.95879473089917,299.35138155516466,300.66061310355445,299.95451850393766,301.8440998435091,301.15434708076333,301.15152092029666,301.4305593046288,299.73040321724017,302.3295965101948,301.66309197657733,300.37794324585354,300.7444280431384,302.115943687027,303.48799908950105,299.7271065641963,301.65685964826724,302.797637717373,299.9637234173199,300.0839343531881,301.94421971031943
