Model,BCC-CSM2-MR,BCC-CSM2-MR,BCC-CSM2-MR,BCC-CSM2-MR,BCC-CSM2-MR,CanESM5,CanESM5,CanESM5,CanESM5,CanESM5,CNRM-CM6-1,CNRM-CM6-1,CNRM-CM6-1,CNRM-CM6-1,CNRM-CM6-1,CNRM-ESM2-1,CNRM-ESM2-1,CNRM-ESM2-1,CNRM-ESM2-1,CNRM-ESM2-1,MIROC-ES2L,MIROC-ES2L,MIROC-ES2L,MIROC-ES2L,MIROC-ES2L,MIROC6,MIROC6,MIROC6,MIROC6,MIROC6,UKESM1-0-LL,UKESM1-0-LL,UKESM1-0-LL,UKESM1-0-LL,UKESM1-0-LL,MRI-ESM2-0,MRI-ESM2-0,MRI-ESM2-0,MRI-ESM2-0,MRI-ESM2-0,CESM2,CESM2,CESM2,CESM2,CESM2,CESM2-WACCM,CESM2-WACCM,CESM2-WACCM,CESM2-WACCM,CESM2-WACCM,MCM-UA-1-0,MCM-UA-1-0,MCM-UA-1-0,MCM-UA-1-0
Experiment,piControl,ssp126,ssp245,ssp370,ssp585,piControl,ssp126,ssp245,ssp370,ssp585,piControl,ssp126,ssp245,ssp370,ssp585,piControl,ssp126,ssp245,ssp370,ssp585,piControl,ssp126,ssp245,ssp370,ssp585,piControl,ssp126,ssp245,ssp370,ssp585,piControl,ssp126,ssp245,ssp370,ssp585,piControl,ssp126,ssp245,ssp370,ssp585,piControl,ssp126,ssp245,ssp370,ssp585,piControl,ssp126,ssp245,ssp370,ssp585,piControl,ssp245,ssp370,ssp585
0,-0.27469456804170145,0.5597341418204633,0.5542328449807952,0.3992658548356259,0.4119862061497271,0.9515163738648563,-0.6933455605895797,-0.7969883773900956,-0.6735592074718848,-0.7148645987841629,1.8014117720798766,-0.06264216894915586,0.10103709111517167,0.09101225809380997,0.1968882201796709,0.8454785699511635,0.22591486946616823,0.5517332847469326,0.21199134993479374,0.2911466662501304,-0.06123564109694202,3.2758757622092247,3.2928685282765713,3.1490326397042594,3.2236591977546567,0.15443217458063735,-2.285809477884702,-2.3293065941222197,-2.357576882598498,-2.2226767766713396,1.924465678818014,-0.3594891158641309,-0.33731457284235433,-0.44155644170515473,-0.3826509737795283,0.46033993278584656,-0.8422464292494225,-0.6937131606645663,-0.814364503746384,-0.9461282627418597,0.016527930249437047,0.23729940256947196,0.3172861872025646,0.28105933631894225,0.25129252085326464,0.25451891221183426,-0.24916593512278334,-0.1936944627378177,-0.20221730636972618,-0.2676431809242042,-0.6514475627252605,1.7177547221198761,1.722895147733139,1.5565042297575342
1,0.09210842093132526,0.7921338430127149,0.7869088595485834,0.4165019145128155,0.4764984513919841,0.8946884882125989,-0.7672005805459524,-0.947160055453728,-0.5723988645937287,-0.8589840030665162,1.4774109344662427,0.037544656124072165,0.4367367954993881,0.4186796830010337,0.5088568412002303,1.0277709843046545,0.3634093921237227,0.729588616485481,0.4154262098826198,0.3515753486290496,-0.06078462520403105,2.824970760442199,2.880569993072044,2.846220754233372,2.7305997288582664,0.14429848080356455,-1.673461090997233,-2.1307398827066035,-1.9132700171297015,-1.874205395493942,1.594516250927037,-0.3182125542589444,-0.21416471272773213,-0.5760979117529911,-0.17825624424353753,0.40552807108989836,-0.9322131080689036,-0.809980246239856,-0.8798608361574582,-1.1136988205044775,0.25823263523464823,0.17831821566870915,0.1364028657828969,0.06592312254930605,0.0847322426624389,0.421838120401899,-0.01079441228944393,0.1070326244666246,0.03790059684666698,0.13237175260684192,-0.6603284459792524,1.1952477963685542,1.0941853300737907,1.2096214889599455
2,0.41753012056650446,0.8591455084458206,0.7855610602276928,0.37113493727521557,0.33692616003959613,0.9021514946728689,-0.790551935563921,-1.0613478649910728,-0.47692487187866095,-0.8119348656632421,1.3160691432621423,0.15193657290118584,0.67529708812689,0.5485889610693924,0.8653854819078013,1.044792541370216,0.515821651624892,0.8820516017229941,0.5645640188089395,0.6054073048816256,0.005515545563486435,2.166977352736159,2.236735631351768,2.2625341050189482,2.007236794240361,0.11881914470655208,-1.3655808878654683,-2.099529480805478,-1.975462234524406,-1.8279945311508699,1.0662631582406898,-0.24711782863851445,-0.03841657473980481,-0.7396717400024988,0.0377648051385871,0.2585457147489133,-0.7683339824729587,-0.8129808867182846,-0.7982373138978773,-1.0141224390219095,0.4789240042984698,0.15723015980294952,-0.051300264575118826,-0.12875834264532693,0.036039527154841045,0.698966493093729,0.22190681064040313,0.5142522446895421,0.2712382771915693,0.5128214780697229,-0.6617158325854465,0.7861486283638834,0.49331121493451574,0.9207465083609288
3,0.7045287282824206,0.7153880288829209,0.6771486360792887,0.4531378206623566,0.2679090864647486,0.8651047857731807,-0.7834375209915788,-1.0736962829677124,-0.31933354967400873,-0.8174330637917774,0.8170110415338805,0.46982728992024825,0.7534860167095747,0.5972701823742899,1.0947024782345682,0.602692082505982,0.5907054181595321,0.8617740734115977,0.8880569240872114,0.8146274982148634,0.25912424687566504,1.5383620061472985,1.5942577335881825,1.7299393247664798,1.2722808161188541,0.14378591869149937,-1.4115828383215756,-2.1354645846175773,-2.0877753143934656,-1.963746949324556,0.5515755502716336,-0.02143717985547977,0.22056805013595482,-0.763544744409342,0.30186460432018936,0.06991514536724702,-0.24835727585381207,-0.7082678503395304,-0.6685936309127446,-0.6086768872854468,0.723372573323717,0.1559179705899606,-0.11984250726821022,-0.07726687846614089,0.0657208875437828,1.0192562062332151,0.5196068317552484,0.7731715018752477,0.49835785892570883,0.8393398320322315,-0.663547134897308,0.7517350672041626,0.25380042739312747,0.9383451789794431
4,0.8806832505662036,0.4565914419897667,0.48536653502419264,0.6292212533914581,0.20007008981247915,0.6708942711216481,-0.7822239027383123,-1.0619807056391752,-0.34817916409557237,-0.7105417949987644,0.40020273111762994,0.7884071184429964,0.7108839184816766,0.38008055891072634,1.12291014697093,0.3496507594452307,0.6269787651760768,0.9741799375079128,1.1127400310097502,1.05696458154425,0.5761122210324378,0.9686821425395283,0.9703266289297904,0.9778627235407885,0.5207967730109363,0.039815408473286906,-1.8086920944822322,-2.082850096211182,-2.4329952455143413,-2.0511790720875567,-0.03777722456217991,0.3196334141862115,0.47783797431644126,-0.6030518486221746,0.47163794610365295,-0.16197891720253235,0.1785570736474255,-0.49434474029442305,-0.4995394499100599,-0.19524685550663895,0.975111198550346,0.16100815598621143,-0.11783924928296396,0.0387563471854141,0.12416112696711157,1.3447967410251584,0.7967093783690509,1.0058950308069463,0.5835323016975373,0.9988015682281663,-0.7053518639097262,0.9358108396302985,0.34274223633834466,1.11305984902335
5,0.990891457811242,0.16278066697172364,0.2732856478245188,0.7874839609174095,0.1640756656200145,0.3547268920908885,-0.7834506426617109,-1.0603196229926708,-0.3093520534976107,-0.6865555305947793,-0.1051642222492975,1.051712903547169,0.6250421036388467,0.30569008604901104,0.9935300758285586,0.12893474764403196,0.7223419841544594,1.119613881629098,1.315885465878912,1.0133989866551385,1.0918083199729984,0.2558864115982463,0.4120235612199029,0.08701523675679013,0.026693534974433386,-0.16366044235773253,-2.2692996069478406,-2.1280067228294977,-2.398366311885156,-2.1919650713316807,-0.37437800092608003,0.6080506517343707,0.77516491712461,-0.4126359236885577,0.7071655803552772,-0.46120938935713807,0.563398803570976,-0.18120475307773656,-0.2218810379054619,0.12381597221940385,1.3381205428232836,0.11637256854846534,-0.05396048512726814,0.1583343913594124,-0.009018153196953094,1.778548518813413,1.0648019810855607,1.121953195069006,0.6527154532911317,1.2035385402156697,-0.8086155274353398,1.0588792222527843,0.3768501284789353,1.449447032162567
6,1.120570575030231,-0.21486991285451285,-0.08556208873835904,0.8986832976319168,0.0231537474757577,-0.007976544280597353,-0.8113684533988482,-1.1103270791871642,-0.3356836634567123,-0.5780372471125822,-0.18159408450976516,1.2427666678785867,0.628554549588503,0.2216064874198222,0.9889450826135002,0.023478581632032203,0.5489553125202996,1.2052566186764941,1.540989616207164,0.9179825447780353,1.5166327497739232,-0.5070923515556125,0.14346940677593592,-0.8842775334627924,-0.28428173922996725,-0.29738118559371707,-2.621438938216707,-2.3961955881158956,-2.5686773884793666,-2.4230256229210254,-0.46466305387995416,0.7871116976198127,1.0519844303063255,-0.18927968190718875,1.0088374867162802,-0.8067705657051458,0.8121694869439426,0.1497495354351901,0.06919007786056741,0.26220945531501516,1.7959786267367885,0.05552371874745937,0.047785348971452424,0.1422618384474466,-0.3069583560439279,2.1339710653814516,1.131876808700842,1.1679816837983066,0.794263516260632,1.3279351009925375,-0.846643528902663,1.2928286315185422,0.6137698657435596,1.911685110850154
7,1.2453812381773617,-0.7274560875569568,-0.47534483106795494,0.9714808760054462,-0.07250107580551676,-0.22266384304893772,-0.9211686897559611,-1.2081302495209223,-0.3069024790587941,-0.5021152336517384,-0.2592744042446562,1.4635330024933528,0.6645472734988294,0.266780392675617,1.2404779580517589,-0.22691623951729822,0.3036972732585195,1.2556552101861325,1.5562783789490435,0.8195860988632102,1.8305234786695237,-0.7959520059421222,-0.2848517144080872,-1.454309893856528,-0.39661485008303565,-0.4707166302608906,-2.900725690556878,-2.4566435317653186,-2.5876925514741442,-2.527238515904041,-0.4749277445687067,0.8436935763404763,1.372755235894394,0.018228521855539304,1.2852021087976682,-1.1067837101676417,1.1640471526686345,0.41137325338816777,0.1911434069773652,0.2497796286775913,2.3442082309821637,-0.09729428392163622,0.14238393410547265,0.2522337466122817,-0.6577291200343129,2.4635575740986195,1.0906799231778517,1.2527981447988235,1.0873800683435841,1.4447587738683931,-0.6971572383908307,1.4809060624999948,0.9041497558691536,2.494661845224724
8,1.2928933043919475,-1.1263822817260631,-0.8735277825981427,0.9093706437551135,0.013946041443222257,-0.3002468338779383,-0.9867794747701485,-1.3246507782229489,-0.31732174583479245,-0.46597880577101913,-0.2027192606919993,1.6870715938667267,0.8243743209303538,0.2571934056206764,1.488457320646028,-0.6066158435334964,0.051854170903676944,1.4771262462010912,1.702233817198557,0.9098456345564857,2.044560368978727,-0.9977120356894702,-0.5424999650084701,-1.677391520391221,-0.6876537955165063,-0.5346146372264989,-2.901566768732105,-2.351570856202225,-2.625268186494518,-2.6345749951821156,-0.4386550507733895,0.9126404140798418,1.7001538351542211,0.22080650603291085,1.600867601198924,-1.1238494072657548,1.5489027639931607,0.46159239511938777,0.13832335716874977,0.2674856011880621,2.8048883242164147,-0.2831650260408459,0.23146281450633166,0.3741970513838474,-0.8566424929394693,2.719711096572427,0.9964251062252784,1.429109329237296,1.6027195279166375,1.4398938339477394,-0.5700931501448929,1.5796930779164444,0.9259041733001385,2.7345772441027085
