Experiment,piControl,historical
223,300.3928265388583,298.96950477365186
224,300.4274439943438,298.6953525965764
225,300.71317152161475,298.62877429667816
226,301.1864718095535,298.64623204334674
227,301.50470540630937,298.53736409230913
228,301.63189728491585,298.66779499112573
229,301.56791891315146,298.9726984578703
230,301.44203961998727,299.5317001623483
231,301.48995448284785,299.94799743245636
232,301.2677169466134,300.23476701994196
233,300.66892784725155,300.19063047974254
234,299.46056002620554,299.83070574933816
235,298.44870947282993,299.29805953196217
236,297.81228639684485,298.9257048989905
237,297.7345221055942,298.8882697863608
238,297.65335224194513,298.9542428510177
239,297.6596221363298,298.83213263750326
240,297.5426310736969,298.67221016690524
241,297.67090026600044,298.54279933532075
242,297.91518215864056,298.8043223569239
243,298.49754778672735,299.2281509403533
244,298.92356391551783,299.69514111903266
245,299.0348289455447,299.79213630418525
246,298.77457999266716,299.5525106015097
247,298.5738690313449,299.26357897764797
248,298.45135280359455,299.1574367088221
249,298.44470830357443,299.2447740986939
250,298.49234383201104,299.4093690355407
251,298.57949660897583,299.44714377189706
252,298.72410517198017,299.3810820137839
253,298.9947470638222,299.33893264395715
254,299.3951981342496,299.5312617837488
255,299.9093882635989,299.9593166199341
256,300.3013898778596,300.36575796947676
257,300.41912996821765,300.45948243134103
258,300.02617858896093,300.09688554501906
259,299.63498629860163,299.67488798844875
260,299.41313323574633,299.3891766492158
261,299.47899463860307,299.4136583926409
262,299.52368365874776,299.55074636097606
263,299.3912177413522,299.5730330324716
264,299.1335025795777,299.53347266581153
265,298.932448717143,299.55794542324384
266,299.0630398842539,299.65991513821535
267,299.4586975513467,299.8440225557718
268,299.90560032105964,299.92956282787503
269,300.07661882497206,299.9118953349978
270,300.0383745503852,299.6409385169552
271,299.9166539614933,299.2762026953464
272,299.96162742669173,299.10543497491875
273,300.2187304351036,299.1289799627331
274,300.49829476888937,299.22831832094386
275,300.73595304960014,299.2453570409511
276,300.82325829225596,299.315181192103
277,300.8792065868958,299.5692817616807
278,300.9531411973707,299.9332563804494
279,301.0926776317279,300.3223300762659
280,301.17896244627843,300.55932487929755
281,301.0788773366278,300.56689850298676
282,300.5593750394673,300.2997211598015
283,299.8353321183002,299.925504660363
284,299.3301428603859,299.6379792274544
285,299.0405386887875,299.5977137489503
286,298.980709767782,299.7091041990963
287,298.6234034512532,299.7457225341321
288,298.39942006507033,299.7158582728426
289,298.4099438747564,299.7109357892016
290,298.68591135370167,299.85412523755286
291,299.1600087987122,300.082890974789
292,299.4101670382183,300.2969008401664
293,299.43732348340615,300.3626724431556
294,299.1279896223224,300.1229066417381
295,298.80889667453135,299.7099974537661
296,298.749691912034,299.41464120396563
297,298.87358597385827,299.4238545333226
298,299.05984934463504,299.64893010767145
299,299.065320542305,299.7934776779543
300,299.1199941450042,299.78478937605456
301,299.35739775409974,299.7232025947203
302,299.79893869834206,299.86348768775605
303,300.3006445761923,300.151805573452
304,300.69512528907245,300.3572753615146
305,300.90955338210256,300.34471627419333
306,300.8104327937507,299.9772640505226
307,300.60379076017057,299.49259463297767
308,300.4913653191343,299.1614962140257
309,300.73215343147626,299.1052100091599
310,301.20085876650916,299.32043439162015
311,301.55538498361676,299.436150391469
312,301.59220220619954,299.490136157324
313,301.2664156901929,299.6135312815607
314,301.0542804914386,299.8103212980393
315,301.16071079022237,300.1627104362542
316,301.490783353541,300.41134769405943
317,301.51222011166453,300.4079629934133
318,300.91336984049235,300.0953992611983
319,300.12755043581177,299.6803015179816
320,299.4956053230336,299.3173315854328
321,299.2075265419145,299.1380638819274
322,298.9790482601953,298.95272891481994
323,298.6988006840724,298.7935201775565
324,298.47971001743,298.6335088260623
325,298.3926978915193,298.59566293311985
326,298.56155700131757,298.78286061013
327,298.92773028216646,299.14252793786255
328,299.314810472892,299.52059698408533
329,299.3862663796928,299.7305525132712
330,299.2044460621235,299.72063068540876
331,298.8829108230837,299.6341029786363
332,298.7162518637959,299.6647563652131
333,298.6356889224735,299.811801058668
334,298.68477343507266,300.0006883182413
335,298.6719504734977,300.0648388470394
336,298.72273340924716,300.117941182017
337,298.8444228562262,300.23065584167125
338,299.2068293009843,300.4736651727547
339,299.67341309992554,300.6778146240003
340,299.96695283965147,300.829120999344
341,300.02499897098386,300.7422340223555
342,299.7475056817614,300.343371076178
343,299.4206379254724,299.87617029023323
344,299.10369338086304,299.48434210423574
345,298.924416196604,299.35101051436015
346,298.9144839339802,299.30381874970175
347,298.8792213375086,299.24093562091855
348,298.9019086716601,299.1368332649863
349,299.0663084360115,298.98036115820634
350,299.3800999769202,298.862423238609
351,299.704349925783,298.88784339921216
352,299.95347096956766,298.91186024821224
353,299.9122488665589,298.8769370977828
354,299.6777836798221,298.5951147777378
355,299.35240219427277,298.3301979327876
356,299.1557769468273,298.11178758836
357,299.15254527989003,298.08757734644655
358,299.1885549397992,298.13505817601464
359,299.2167686202319,298.1589827867902
360,299.2075395437744,298.2735745395109
361,299.2760358041041,298.56582863167256
362,299.59635790435595,299.0590065864092
363,300.0857603195953,299.6169269670075
364,300.5588358201156,300.01594072933864
365,300.6569131778772,300.2271656698021
366,300.40606690095257,300.1258338692537
367,300.1671880965179,300.0301982943911
368,300.0884548010195,299.99423915688516
369,300.18395821328477,300.21858454671866
370,300.2373540627297,300.4459069557083
371,300.2057498173713,300.5621961977062
372,300.062030942918,300.4848894404161
373,299.8323452185817,300.4197565905963
374,299.8093646636061,300.46669766827097
375,300.0991154710029,300.6225399731686
376,300.4421262596645,300.6586318927821
377,300.5690086460723,300.5478366405114
378,300.38804585726456,300.09043548373484
379,300.1429006557201,299.6861511007408
380,300.04227809841444,299.41506147441703
381,300.1204235527497,299.599768917497
382,300.2917989491048,299.9295914947104
383,300.39435573937925,300.2097979800135
384,300.36583437800005,300.3006617544497
385,300.276066376056,300.2523833758833
386,300.4266117928978,300.38409287369956
387,300.6987583257726,300.68703973435254
388,300.96353374550466,300.9870389003184
389,300.7290574844304,300.9813674757978
390,300.1234117823494,300.59689579488963
391,299.5262147613274,300.180956549616
392,299.2158458592594,300.02284060813355
393,299.307625513666,300.160031282405
394,299.504748693145,300.4044895966246
395,299.54321245152994,300.47149487235305
396,299.43925094980074,300.3900654314025
397,299.35264085880794,300.23343564636934
398,299.7407488252192,300.0932156927631
399,300.2149711882967,300.03558324214856
400,300.538373247487,299.86916779560886
401,300.4175216871375,299.60329013066115
402,300.1235739519397,299.10607018969966
403,299.8236305055345,298.52544584571524
404,299.737436890826,297.98950420174293
405,299.8244715047846,297.7388180192973
406,300.0131085281167,297.6466615990732
407,300.0856434238446,297.5577318108181
408,300.07136518789076,297.53476691729423
409,300.0768078952514,297.78697200753567
410,300.2688965835171,298.3952166743934
411,300.6185063179982,299.2906485687336
412,300.9011683027802,299.88458344598786
413,300.8215089990744,300.03013067676045
414,300.41814644201264,299.691492118413
415,300.0286276899582,299.5397375265042
416,299.6778031883445,299.6057126905136
417,299.5933982915228,299.81589643734
418,299.6719122724107,299.9499189936632
419,299.7588135159503,299.9520648422934
420,299.76773947159944,299.8806347278168
421,299.83816952865226,299.7959720532888
422,300.22272928205507,299.90639876894676
423,300.8134681684849,299.98125708842895
424,301.2052736220061,299.9970418103688
425,301.28844192796043,299.7565079161621
426,300.9056887568117,299.39552157284544
427,300.4493247858282,298.9548620749133
428,300.2947205375447,298.63633661395653
429,300.5256617187778,298.40016316384293
430,300.9373027604607,298.370006548654
431,301.0245551640033,298.2858254917199
432,300.8924560009411,298.3113888619204
433,300.7269234747119,298.513689880752
434,300.6735232835262,298.9349268152445
435,300.7357182395286,299.5125611680522
436,300.8654846752146,300.0338608257857
437,300.89586814796115,300.2417581834323
438,300.6789363073887,300.1157376050343
439,300.2853407899929,299.93310397997834
440,300.047129297914,299.8765989588876
441,300.12041617195,300.00444594599486
442,300.26948378134665,300.05242622087036
443,300.2244799103967,300.0559618920406
444,300.0657520364584,299.9636860787611
445,299.9165012906705,299.79838293112635
446,299.95012235025575,299.75156521626565
447,300.0879432593462,299.94040651599585
448,300.158956772482,300.1828507015291
449,300.1590803975218,300.18540912167106
450,299.90405058340957,299.7655619000021
451,299.5198144842628,299.2581047220097
452,299.2298539225207,298.8749126659568
453,299.30919571580006,298.74789629548485
454,299.5701315886373,298.779917103692
455,299.6143552768024,298.80900192428606
456,299.4203313118755,298.884550585687
457,299.24201035613356,298.90682057709324
458,299.1895136882234,299.0488338518797
459,299.4288114639982,299.23733373793925
460,299.54054174504626,299.51118137452346
461,299.60131451708014,299.5980595198358
462,299.274645552479,299.47155975684467
463,298.9783048369854,299.21662619733246
464,298.669057834742,299.065077383178
465,298.5719908416518,298.9962744073059
466,298.5212932901654,299.0738315649123
467,298.42806711145835,299.1692750904286
468,298.3462066130846,299.3127991063978
469,298.5139443456849,299.5433762126407
470,298.93527878293116,299.84728923877987
471,299.4524586920072,300.31534898112244
472,299.89615087392434,300.68325408357947
473,300.11268333678254,300.7565154070558
474,299.9698513009373,300.4287975234876
475,299.667764163909,299.9913521858313
476,299.5007266224842,299.7161717724038
477,299.56441127254703,299.66249497688113
478,299.6964210769527,299.74876833908996
479,299.72150463883264,299.77571594859575
480,299.71165414531134,299.7557772333478
481,299.566810204305,299.6656810699258
482,299.3389640054465,299.6359740384808
483,299.4426420773395,299.81399365694057
484,299.65618102861225,300.03119367671655
485,299.9664579115741,300.14947974080275
486,299.8257811051051,299.78233919661375
487,299.6680152745034,299.40005134438957
488,299.6226041074829,299.12365464029847
489,299.8059481505079,299.14765967803
490,300.0515049689001,299.09448636966545
491,300.2107462414124,298.9320380876889
492,300.24775627651235,298.8165198482713
493,300.2579519374264,298.847616968649
494,300.3739065788117,299.0651532755118
495,300.8538969515596,299.35435060263825
496,301.1781386133323,299.62238421408733
497,301.246382278882,299.6957240181589
498,300.74905717646214,299.48352783071874
499,300.31538181842797,299.2785296732812
500,300.0504308769185,299.1688052371831
501,300.108144418544,299.16637378516225
502,300.3579664689907,299.08671689999125
503,300.53007764715835,299.0150095512634
504,300.6349286138839,299.0764448587782
505,300.6952361771971,299.27442251170436
506,300.7850585520778,299.627694708963
507,300.8825869317843,300.0975910871148
508,300.78014920283675,300.514239042764
509,300.28530282199625,300.59139456009297
510,299.45175439100643,300.25277756652014
511,298.7033735874638,299.8567900361686
512,298.19012845778093,299.6237623195046
513,297.86404524676414,299.5665662806103
514,297.6183163363432,299.5259212044504
515,297.3913031049793,299.4235973362324
516,297.2248016755041,299.3926713352558
517,297.16912187980273,299.5810569659745
518,297.5221829289312,299.87173924630866
519,298.215195163085,300.27934843632255
520,298.7942036495267,300.3736878975379
521,298.9871613703929,300.26002038639064
522,298.83309221924816,299.64611284409006
523,298.6811177098778,299.1341938708664
524,298.68146950420265,298.7843141635988
525,298.7541260648872,298.7118555259627
526,298.82087815706353,298.6162957488041
527,298.78967703028167,298.41977125737594
528,298.76748956788975,298.3375147717045
529,298.94238628975353,298.42292791678983
530,299.4637589536965,298.71197853146595
531,300.14958173108965,299.12040025337797
532,300.52054241332013,299.3896549308728
533,300.49382948373767,299.4837386056884
534,300.0424079339648,299.29764785572485
535,299.6618320072834,299.0699655442252
536,299.29959144500805,298.96308651858436
537,299.15725302731727,298.99251719945636
538,299.14326233540584,299.1191628295182
539,299.0490926163626,299.12788726691497
540,298.9591542277666,299.1823582088964
541,299.0013465207292,299.37112610356706
542,299.25947504961596,299.84305573507146
543,299.64292260185266,300.3090180346424
544,299.8608349806622,300.74710256033507
545,299.833054803297,300.94889252966146
546,299.3361006892147,300.9512176823267
547,298.73977367441387,300.8817906605852
548,298.32091246763656,300.9307315697633
549,298.2912867489873,301.2165279863207
550,298.33978244323174,301.54909528143725
551,298.2794847619075,301.78555426617714
552,298.24266601139016,301.8937012438066
553,298.50320584486445,301.9880981172087
554,298.9661716482239,302.1331110597452
555,299.5334388740603,302.3195977683635
556,300.0021147636583,302.4462631652753
557,300.2545377752339,302.1603581543646
558,300.2655156592075,301.46919867455273
559,300.04828978130564,300.76907903257614
560,299.90518554529956,300.3684275092191
561,299.82455788371294,300.2856836076964
562,299.9194752737856,300.1915994840999
563,299.9877232424231,300.0958939357832
564,300.00868444198665,299.96054483149527
565,300.02109677053545,299.9781243408949
566,300.2053265967658,299.95861676671365
567,300.5001269075154,300.1081892208642
568,300.7037113216324,300.2151405337643
569,300.5936822864808,300.2572565745722
570,300.2183795081949,300.0209713604907
571,299.881849564995,299.62278747996373
572,299.77727825021475,299.3461721701235
573,299.9431150968161,299.3263219057861
574,300.0374740500358,299.43518639397
575,299.9767344153192,299.50065504425623
576,299.8078066245693,299.5333610249113
577,299.81914434595154,299.6166364082773
578,299.9654631279365,299.7392285019636
579,300.32758903071215,299.7898447311313
580,300.56807040499854,299.83396891121873
581,300.69770997961103,299.7401578544921
582,300.4534355695045,299.5193934447654
583,300.17270230756736,299.2857308518431
584,300.0535744268845,299.14528175697683
585,300.21080250704745,299.1414961192689
586,300.4394721709137,299.06690622810817
587,300.4422287272873,299.01785248962796
588,300.2063337052596,299.010198657397
589,299.8548873683325,299.1362051975712
590,299.59072221103173,299.39965823233035
591,299.6860982101173,299.8115118667029
592,299.88601947816727,300.1968665486439
593,299.926591968751,300.38237030809637
594,299.599436793038,300.3090961154175
595,299.1225943660891,300.20804218209986
596,298.8491075226714,300.16014180904284
597,298.77936867339986,300.2550938936411
598,298.8450213535322,300.4006351373061
599,298.84084635806636,300.4287818920617
600,298.9139739724486,300.2993054306856
601,299.2202562698695,300.0547315729032
602,299.69257095993385,300.06777630847654
603,300.1950584117049,300.2540453277381
604,300.65006948922223,300.35624413292857
605,300.82301988611124,300.1879735068083
606,300.60540006348174,299.618170626897
607,300.2122654566703,299.0177891694047
608,299.8604910999599,298.62138775523243
609,299.741077750863,298.54227426417
610,299.67317440604,298.617993757641
611,299.61048237020213,298.6095653991081
612,299.58335588486807,298.6752871798712
613,299.74974188134416,298.80290825174217
614,300.2571744989294,299.2069610424341
615,300.67615925108913,299.71807636527626
616,300.93669621573827,300.2121628261104
617,300.8535226125343,300.40862569382097
618,300.57911767844104,300.2494509218067
619,300.1239169910464,300.06260860466165
620,299.84300412466285,299.8566298239609
621,299.68641498132564,299.85321210355306
622,299.7509231282824,299.99020312616545
623,299.70843516906575,300.1395783969821
624,299.631864675695,300.15269618389675
625,299.46651457702256,300.1392268938442
626,299.31143391912786,300.26261456840734
627,299.408435056141,300.5705781892895
628,299.4687564900249,300.7594099183179
629,299.465137613431,300.6959633599751
630,299.1563899337156,300.2330132954126
631,298.9121372879969,299.7370637260389
632,298.77952662935724,299.3792010491704
633,298.7960502858909,299.3067513260596
634,298.77105586079784,299.28592680787415
635,298.64354639603636,299.19989040122204
636,298.62935590695236,299.1808484444712
637,298.83761880675587,299.30170595788036
638,299.2100115047234,299.42156572527983
639,299.65645132815496,299.50663494895997
640,299.96606885430134,299.61063865236906
641,300.0147296588659,299.6694140103068
642,299.67107493857696,299.62436303539005
643,299.24775386761274,299.4088706304921
644,298.92343045996904,299.26202299408607
645,298.90797568742715,299.1378646449693
646,299.0690018582356,299.0297764377637
647,299.1733292243625,298.7680037563989
648,299.1048058237854,298.6321447330104
649,299.1207936268376,298.63382794304397
650,299.39731831426565,298.80850083685147
651,299.95980701523166,299.14650895941537
652,300.44578894155137,299.45191551469736
653,300.6074999297813,299.6525466754275
654,300.44238299206984,299.42419356795364
655,300.17841494643386,299.0856002023199
656,300.17294177203826,298.74917089865494
657,300.42975521316004,298.5486700918804
658,300.7607140488008,298.4522158881339
659,301.05277739437565,298.3457640565185
660,301.05367348114277,298.3615895685996
661,300.8963380489863,298.49980121675316
662,300.84475325886086,298.8916164139959
663,300.9721455641211,299.39335446746554
664,301.1583614220297,299.76662678713905
665,300.8369067187742,299.94055211405106
666,300.1714983265352,299.8745091359847
667,299.4445020072084,299.8056022132223
668,298.8723655306889,299.91958622652106
669,298.66335610394566,300.2021735453583
670,298.43652917976806,300.5002470531529
671,298.2056306783798,300.5775815710296
672,297.9043585192033,300.55154240378874
673,297.76248681022474,300.49076033379964
674,298.0959109759088,300.5149882699272
675,298.6788308476279,300.8612769298748
676,299.0341891523831,301.0814072102111
677,299.0635416027134,301.1055713571249
678,298.7684186830804,300.5371475429069
679,298.6235050310723,299.9611289782934
680,298.42939106403657,299.6551800966451
681,298.3068478718613,299.65592137576374
682,298.2203237036836,299.8404190800324
683,298.2266789276343,299.8379268136762
684,298.3069973224003,299.71946698581405
685,298.5958660876847,299.5507029499543
686,298.97168982278873,299.5520445256537
687,299.410120561042,299.6389489552648
688,299.6634450693566,299.7840361907499
689,299.7357884228537,299.8432616722262
690,299.5957719275845,299.8377026082972
691,299.4752086470358,299.75639272275566
692,299.4482496567528,299.6490571433566
693,299.4565755075443,299.6425764712282
694,299.5146329842952,299.62772384578597
695,299.43424078945935,299.5498220511736
696,299.38679366156026,299.5284966628123
697,299.388468818114,299.56268181124915
698,299.52725113579896,299.82048109293305
699,299.82233867852324,300.10976370997173
700,300.01728393081197,300.24819859345547
701,300.1227505354725,300.1165364497491
702,299.9431788970209,299.7637745090071
703,299.74471193404065,299.5598447066205
704,299.63640114747244,299.53804968023366
705,299.7682807750035,299.7418225611318
706,299.9184362767813,300.02906799747115
707,299.9420696106763,300.2361248759145
708,299.73280254743537,300.2092680554749
709,299.323601041855,299.96327927578125
710,299.09475903261887,299.8758265462131
711,299.19196457866997,300.03969994647446
712,299.4286102952151,300.2344795150288
713,299.476929742059,300.1698452930685
714,299.31007880237763,299.7682271437961
715,299.19044187110967,299.4199488952615
716,299.1535593065476,299.1990002969398
717,299.17407682806555,299.12322325394643
718,299.13934499991433,299.13296810124945
719,298.9575238802457,299.0976710586231
720,298.71181841499697,299.1281912082007
721,298.5128897753707,299.2473572826536
722,298.6804074711468,299.51360995275917
723,299.14447588519585,299.9031276603982
724,299.597487973156,300.17694883716536
725,299.7249248570883,300.26342800928205
726,299.457030007305,300.1597728496453
727,299.1124659132734,299.9942519599857
728,298.95681579568264,299.99243417355194
729,299.03368764862324,300.04567745768804
730,299.20116363693984,300.17391790694415
731,299.1238367471806,300.0963389519463
732,299.05742200180225,300.0331415356109
733,299.16889990154436,300.0191514706096
734,299.5709293984756,300.2394606409493
735,300.0509699341287,300.6305971346301
736,300.5493140458223,300.9156122294446
737,300.7946789321079,300.8865500247013
738,300.74197986154974,300.5253082081934
739,300.5029167949414,300.26189252942453
740,300.2998797195083,300.3436348983991
741,300.2668817353636,300.68674635505437
742,300.29216155400565,301.1424580460505
743,300.26767430882325,301.3554678887447
744,300.17756374205464,301.22624789317797
745,300.17882907143314,300.99202336364056
746,300.5098142619383,300.946875032444
747,300.9673426231621,301.27893084261024
748,301.26428807502356,301.60489882695555
749,301.1755086607606,301.731876558346
750,300.68131431731325,301.6083489575114
751,300.18372400267026,301.4555623757753
752,299.79024484911787,301.4842745579452
753,299.6580090419804,301.71542891034915
754,299.61860180170703,301.96694084277397
755,299.4650635687642,302.0610915192583
756,299.20474731979925,301.9451524842575
757,298.8985345070919,301.60872024884753
758,299.04869986607616,301.2612863982737
759,299.57471888598315,300.96064577754015
760,300.15700328670636,300.77665598295266
761,300.30949638194056,300.26930947794744
762,300.1512967447807,299.5762157590558
763,299.8673822869459,298.9037124076456
764,299.7327915652035,298.6034957956026
765,299.732482439482,298.4448055764605
766,299.81082617052107,298.20213640939613
767,299.8765149565315,297.91572555240566
768,299.9509091535478,297.810161848327
769,300.083401082183,297.9898786576078
770,300.29306183207365,298.3560236236505
771,300.4691039766015,298.78399027383426
772,300.577232922073,299.0728288314966
773,300.4663106300878,299.18228485232754
774,299.9991044500127,299.07757697400444
775,299.38434643952894,298.95879159323226
776,298.87714109644554,298.8954862560803
777,298.68649596099226,298.86859381093865
778,298.641182590277,298.8879157741076
779,298.4957139933496,298.7648695485795
780,298.3444387014908,298.67139119304426
