Experiment,piControl,historical,historical,historical,ssp126,ssp245,ssp370,ssp585
47,299.7092200733935,297.8340999194048,299.5788229981707,299.1748316133187,303.42544894610455,300.78261968492234,301.2489318727653,300.29892956170517
48,299.71829525614635,298.1698064478249,299.4893124845285,299.06822395030616,303.4261651914093,300.69668255456213,301.15014495551867,300.5598656162321
49,300.02493203516866,298.65529937635,299.60789364304924,299.2575211808614,303.35291264809985,300.98923556431413,301.2651652672043,301.1176731905307
50,300.4585623132645,299.3529944727266,299.92240087682273,299.70326032271737,303.3159630220994,301.5977179346571,301.60079814218534,301.8625298326539
51,301.05518444723657,299.80185346659295,300.2013107256885,300.2574290976392,303.4309247855409,302.19498161740825,302.0238293184746,302.469239037469
52,301.3844433247312,300.1142024448391,300.2090885125538,300.5068059257222,303.22260869515816,302.5826318677959,302.3169608938209,302.8746137442981
53,301.4754885821735,300.08520443804844,299.8885209006219,300.3609718133585,302.70002760320136,302.73104431492993,302.2431808348039,302.9360623016793
54,301.32054869846155,299.9395284022203,299.41209900555344,299.7121521521263,302.0319218830454,302.7872584511078,301.6671416053671,302.7042429937532
55,301.2112415342051,299.7846018270534,298.9381484712526,299.04025132842486,301.6180093896989,302.8798879656529,301.11767031223934,302.5689436073335
56,301.15555128224156,299.83186328268283,298.5374442779478,298.61488504047975,301.76171441318934,303.0218363245408,300.7737928633721,302.68631624867163
57,301.11056228703404,299.8935022327519,298.3453476616846,298.5110416482718,301.89837667129814,303.259809628238,300.7902182131063,302.9649658870141
58,301.01673334819867,299.92345908039493,298.2844620845943,298.4871703406709,301.5854196017408,303.46243760427933,300.78187459875454,303.1986938786692
59,300.90046553358223,299.90865802912975,298.3327416955199,298.35439116501357,300.8078325097058,303.5166552599223,300.7360792459926,303.21792334209243
60,300.79276532792966,300.05041369731777,298.5431708889373,298.40007260519513,300.3878525133568,303.45348211446594,300.83344421588265,303.26475356536065
61,300.8232172333269,300.46333460051534,299.046646453636,298.73656529417343,300.40656871397914,303.4171396483709,301.0851719950635,303.29486427042525
62,301.1404826919206,300.9348268956933,299.8956672570733,299.28305669396735,300.8837079451294,303.4928411135335,301.582634290553,303.39502385321606
63,301.52841611718617,301.37519502051015,300.4131515112509,299.71872614091427,301.17069574645615,303.54521095516685,302.03707988758225,303.50466068194805
64,301.6670972534691,301.5432122889635,300.5868454433042,299.9605594189448,301.23685525785544,303.15268004663216,302.37369731790835,303.3445894308049
65,301.3711861305964,301.3571294484449,300.3552987898889,299.94114037505204,300.5047838700837,302.316251625426,302.3955747874805,302.62467279960833
66,300.8048951214717,300.86510304955704,299.9793734791486,299.7370851872506,299.3039213750683,301.10273977493415,302.15728118139947,301.32613834577666
67,300.2220027722489,300.4280579480176,299.6105476858342,299.4418265528581,298.571394688299,300.25222677347296,301.85503367244615,300.420746899141
68,299.70880277034854,300.32351517326464,299.48336106571514,299.2754869199716,298.0936275991958,300.0706420717306,301.6432803173238,299.9103383985389
69,299.06487241373094,300.17912543569446,299.49084682501837,299.20725750847134,298.1030395724924,299.8091847939309,301.51184484426295,299.7426160480633
70,298.64247622363763,299.92610803298004,299.56632431294094,299.29200324428837,297.73479626301145,299.5492743428495,301.52931543642717,299.3367359908837
71,298.2753570434625,299.4920151374898,299.4329140571546,299.4794307559162,298.0196174061586,299.0917369085152,301.5141394814037,299.1156736846404
72,298.2539169511029,299.34998519580085,299.47637706030645,299.8915008102293,298.18650642530946,299.3355546580489,301.6519602186043,299.2391283908225
73,298.6186730821112,299.5497512373964,299.7852234805344,300.54134081046277,298.85176707312934,299.8344740505022,301.8234549632247,299.79828165983275
74,299.2477123568128,300.04183324986633,300.2570103077187,301.2772380573874,299.35020450886424,300.42964870217793,302.1700667186918,300.44479805422196
75,299.6836649054789,300.514709952328,300.7528337560863,301.85469044352,299.9650954564319,301.1395997633522,302.5007456465137,301.0840880454089
76,299.6133629166097,300.79240378892666,300.89130127243175,302.12675230968944,300.2799627269997,301.5832638748918,302.63770233411896,301.348188047003
77,299.2557221694299,300.7048111808588,300.69969470327766,302.02192095461913,300.3806568780915,301.673965529626,302.33326990647674,301.2356867149038
78,298.80656307062304,300.4273041502844,300.1802473155294,301.7946992160624,300.1042216148624,301.1428510013868,301.5383360379255,300.696976107788
79,298.5123755091711,300.10927529823425,299.86460778259124,301.5998457192515,299.8114603700551,300.5051244359801,300.8969729717542,300.0277936458434
80,298.2747034387776,299.90334630960984,299.63906691399615,301.56209613902,299.43258923684317,300.1425690002954,300.4440281708742,299.46842952717236
81,298.1839065566494,299.8106968185095,299.5636511628276,301.44496015592057,299.26403704361104,300.11578586173556,300.3490150945338,299.1045333064162
82,298.1029171895945,299.78126229570216,299.4295513534535,301.2145538653527,299.1346092775493,300.21618534860625,300.13477070283693,298.8412054989947
83,298.0476540542924,299.6590570693334,299.33510358589723,300.7988678268255,299.0747641436752,300.29319684219,299.9811309248317,298.64078695967066
84,298.3353031616961,299.6659272245886,299.3131655544811,300.6139310978015,299.33508563350483,300.41865999725263,300.0040641096284,298.78405142023513
85,298.8583249053711,300.0301121883081,299.6401149250204,300.6015653862991,299.79139946201286,300.94687253749754,300.4068430204622,299.35117468073605
86,299.50624104982444,300.63891162838735,300.21363815225175,300.85667990142673,300.522683293439,301.65966445518416,301.0497165079925,300.10230904705287
87,299.944883538752,301.21588213713943,300.9010909802095,300.9929351274513,301.0178180122971,302.3255640909474,301.7155345962207,300.6406477520642
88,300.1288539771726,301.4292403493562,301.12781389612655,300.8580343874066,301.41048983721925,302.7010327050129,302.0505440548375,300.8278865061919
89,300.0159149469187,301.3957813935099,300.97081161726135,300.08092860142665,301.45949450372206,302.6906042560179,301.9958715705497,300.68815423541474
90,299.71647824302914,301.21509257526077,300.342020741392,299.03690339224175,301.35944489664445,302.57894602966263,301.53799024928213,300.15391626310105
91,299.3988035280668,300.9649196007846,299.9014129549733,298.25946045216557,301.18620948594406,302.5878607782413,301.22877701531837,299.55798173861086
92,299.2006883205516,300.75877155352487,299.6981507443315,297.85247958083744,301.0089923825953,302.70697969097955,301.02943488799116,299.12528461894345
93,299.15122325227156,300.4795497425596,299.6777595421367,297.5855828673566,300.9605974365185,302.8375575088657,300.95606865356393,298.98644146587503
94,299.1959625734503,300.2620028677673,299.5205565349484,297.22984180218083,300.98628921163026,302.9577908097874,300.7962923187085,299.0709032406665
95,299.2221689645201,300.00526689357815,299.20425897473996,296.89243526524325,300.9278335024101,303.08579473960805,300.60647219593653,299.2306885633084
96,299.2084733126376,299.886602197502,299.08282567039265,296.99200380110295,300.86255743697797,303.19466845406595,300.6176362787433,299.4745648251407
97,299.51487450524843,299.89632610666536,299.3412751711569,297.4340152087529,301.1532257550566,303.3126147514418,301.11471212072416,299.9865987866313
98,300.1120865001736,300.2053375770752,299.97801665802484,298.31128895537853,301.9228644939692,303.3868655795606,301.8919987502336,300.72326253936166
99,300.78751495232143,300.5990164221534,300.5683683424602,298.7704631856582,302.589102716311,303.476592968737,302.5212439580111,301.46074818094934
100,301.0302870402724,300.8642479443824,300.8677824595943,298.98231208471213,302.9391239519059,303.5042452798089,302.82260357880403,301.91959734538403
101,300.83725283609516,300.6357352590451,300.72845194623795,298.77808100915274,302.8746942575222,303.57941040347026,302.8402463048708,301.91101662628745
102,300.22557891936026,299.9665780195929,300.2845191844736,298.3513772497678,302.73205059387476,303.36274208359436,302.7814269607285,301.66069720066434
103,299.6174946674508,299.1854042055438,299.8054451536973,297.9745759414863,302.6000438100055,303.1664772840027,302.683468608554,301.39215715297405
104,299.20621236156944,298.7842539964509,299.44587771887944,297.746291462806,302.480645812801,303.02011201671814,302.6331992203643,301.1874173417136
105,299.05689919309117,298.6051398836131,299.1832299599261,297.7443417887109,302.54658256124253,303.18033946458485,302.56181500948406,301.0087947862872
106,298.9693147432114,298.581458642967,299.0893866918058,297.73979423276813,302.5767960300082,303.09928100445654,302.34503033881236,300.8112409616242
107,298.88939826493976,298.3387601996034,299.00423178027836,297.73781858844353,302.65952207519115,302.69481691978336,302.0169661698995,300.71343482230327
108,299.0644181589743,298.39096688528167,299.07639642607626,297.9949477474551,302.78764928464835,301.97373270564145,301.8224937965063,300.71914651688934
109,299.57522793843873,298.7559457367592,299.2797569940179,298.5048446220793,303.071020149002,301.5858271883863,301.96585440898286,300.9811554872211
110,300.2269779313208,299.54915287927753,299.8792955201202,299.2610698469357,303.4231618290423,301.33861349270825,302.4002945676369,301.37618296437506
111,300.556139045569,300.382742549027,300.4177102461675,299.9249149289091,303.6434551976497,301.3627578436744,302.78969402633976,301.80698586702437
112,300.4825029407005,300.8411826504566,300.62081581751335,300.1797838075176,303.7423225867063,300.5067077248095,302.8404470424807,301.97832846085106
113,299.9854964846313,300.7348038827487,300.2327335053992,299.90168876135584,303.6012133457826,299.6674066453248,302.2988927009635,301.70916866731835
114,299.14884311642874,300.18134498115256,299.7411418427993,299.24793556791263,303.2298583359922,298.43078478532146,301.2522487880065,300.93723734694464
115,298.4928174233722,299.7838077891617,299.2757992051739,298.7401713100083,302.88832877298796,297.9782628530724,300.18983823258657,300.0724733317381
116,298.279205558928,299.69312087649274,299.02402941411725,298.5292155919435,302.60769943300403,297.6327060845019,299.49965851510837,299.4081843960798
117,298.1257740865181,299.6016573390961,298.82653056208255,298.4341725751793,302.3307959694005,297.5395871657901,299.2032490698471,299.25818232479696
118,297.94632182845044,299.4778268831479,298.75175402373264,298.43360927048155,302.1057699357431,297.4659620919842,299.0043785200069,299.2435029867446
119,297.6285441940747,299.30229754716265,298.57441888252674,298.38509606710886,301.8515676560326,297.6184043688154,298.7043527511309,299.32308791413067
120,297.7685305121893,299.5175316433409,298.76348568564293,298.5356846726235,301.6670611133864,298.11758438147257,298.60553612379675,299.40540991643746
121,298.1433680902473,300.0289756496872,299.1662263013117,298.92858881818535,301.50938547779054,298.8719981504208,298.9930257630468,299.945804633621
122,298.77774917447783,300.68227969661865,299.76403248345065,299.49668408474037,301.8778578062756,299.69575250852637,299.66822657959864,300.52697733674546
123,299.2888606398585,301.29845855045454,300.1810093315169,300.00725051552416,302.2443884279318,300.18826889038013,300.27220652799764,301.0421077547768
124,299.64037260681295,301.61527166371246,300.4752736313049,300.2634132042067,302.10388706963874,300.33223136109,300.4646430812251,301.25276097231836
125,299.65554315138814,301.5111265198208,300.4734785260243,300.14599450035627,301.0568805048775,299.9389744219539,300.3342108776701,301.2974740359553
126,299.51074961429174,301.0958098789595,300.17941429564763,299.79646829699107,299.6520170837068,299.27958125467467,299.8096590797288,301.18845028006905
127,299.35224416817016,300.6947057677666,299.84763703308664,299.6043247087171,298.75944213154753,298.758504780923,299.30437853778994,300.97210537643275
128,299.1625827356142,300.4523717507311,299.8217196406253,299.50079715932026,298.1375463707041,298.3861664496903,299.19737689635537,300.933169724159
129,299.07823920929565,300.21598495949496,299.7148165837341,299.49527710023216,297.9817782458627,298.2297418534467,299.14741045669786,301.03248266473753
130,299.00578834199086,299.9250415794761,299.5540016936423,299.35522083603024,297.8947407621794,298.1370430397551,299.2090555665649,301.20594450584605
131,298.90946509604083,299.70720348900505,299.22778747026473,299.20807622402043,297.9808678522827,298.4233111328161,299.03745069026684,301.2682201425626
132,298.9650439409905,299.65854979268784,299.19263711628895,299.13113998324496,298.3621883306067,299.0349186441602,299.3120004596708,301.4205708207304
133,299.2959465195927,299.87781445878585,299.38691044717774,299.2930200436458,298.81782610733256,299.75951907784025,299.86308343007533,301.9420570451021
134,299.8565795691231,300.2211505979457,299.83583102443964,299.7514523001519,299.46613759702603,300.2237299961023,300.5214965386656,302.4851189291284
135,300.33567381759264,300.55465361138323,300.2551718547001,300.18730396769797,299.7565046860397,300.55582658332736,301.05573955805363,302.93690416774075
136,300.5612502779552,300.5883787571475,300.4828143874466,300.372374541259,299.85135446432247,300.75529258318835,301.2683526616508,303.062731898968
137,300.50497488619754,300.12687102470596,300.2237300500733,300.1661343201398,299.6111548052373,300.73032056355646,301.1647966701275,303.022270187625
138,300.41347279885946,299.38255300870964,299.67272081181113,299.8140498018108,299.02902789533204,300.3177070349729,300.7424004432599,302.71668108852066
139,300.4248300490505,298.65310159672646,299.1497407839975,299.47555249772023,298.52014418610236,299.9035700128056,300.3407192856664,302.3857318583582
140,300.49150597164186,298.29135431195635,298.7779028579506,299.27760667215193,298.2018959320579,299.635770127833,300.1248391025442,302.1755649076284
141,300.5106595583271,298.1688532672504,298.5785356679307,299.18402571541543,298.2441475957035,299.6965165613757,300.0282489793706,302.1081856426419
142,300.42292762771785,298.2566419956667,298.4075021387956,299.1710250998037,298.2470648792727,299.7323696103157,299.9397579136357,302.180979490751
143,300.4011479618129,298.2036319450424,298.2202424592171,299.15781618907334,298.42698044159107,299.72487392813963,299.8133923753168,302.2072250676129
144,300.3653497234246,298.3110327169081,298.2175616306218,299.2773466185378,298.88251674720897,299.6990911936389,300.0237471239671,302.2589959867062
145,300.6769269846141,298.6090300488543,298.4691049700875,299.6498462830839,299.6431746089367,300.005478655889,300.7224974268144,302.39713912500065
146,301.22167479781615,299.14598476085627,299.00610800748876,300.2986072925865,300.34266985246,300.5741972009685,301.5715197706215,302.6181392789408
147,301.8649448223957,299.6515617917973,299.5142710728369,300.9811920684465,300.772789438103,301.1286168657122,302.276055983223,302.8938182393743
148,302.10189540837695,299.9098462399581,299.7946415173188,301.39030114121584,301.01738673213566,301.44896076884646,302.6448413460951,302.9101993157953
149,301.89393023466005,299.9301950563418,299.7693583563359,301.34456330702784,300.9999575304399,301.42265318410017,302.8224172272324,302.4591801367017
150,301.5935517890528,299.5372021831365,299.44805343354284,301.056158143574,300.8743809854887,301.1305598471778,302.8167669143107,301.26265463377496
151,301.30438714240313,299.14728125107405,299.09531678390084,300.81086633797526,300.7954382426904,300.7317169975274,302.8437245855339,300.10897674767193
152,301.1731927606679,298.85963923904245,298.7691223769098,300.8430231190487,300.838481109193,300.4563733792598,302.94613063316655,299.3543561682518
153,300.97100599352916,298.73866828935394,298.6148689915197,300.9358918259226,300.93047205437256,300.5203995451462,303.18719432425866,299.3248184190006
154,300.86828319997716,298.679173974682,298.541956131655,301.0429374742516,300.98341022823,300.68310108170584,303.45802282077244,299.1803289968769
155,300.88002645238805,298.6022125947581,298.48276448290886,300.98524485851243,301.1229675280243,300.78953315192786,303.6809500286918,298.9895453088627
156,300.9693216108372,298.78870989574744,298.5466238795191,300.8944069773671,301.42259245702246,301.0077394089101,303.588799662477,298.9222738555116
157,301.2114812431084,299.30068965005836,298.89940318011185,300.9000956518292,302.0173664804873,301.6542709837158,303.5020651374859,299.3639384270089
158,301.6092093296694,299.8768921640815,299.4461097961862,301.0487551061413,302.65734074539364,302.4763712358956,303.3355942082589,299.9195551894492
159,302.01712568199895,300.40520005448235,299.89214714302847,301.26587358688556,303.1814360080055,303.1026586519219,303.4108069033916,300.31005676699294
160,302.1772351690053,300.5723044482995,300.07641762229144,301.1186741579061,303.3628515465992,303.31639408064603,303.1697949251222,300.4149487663471
161,301.79152319761994,300.46778425465413,299.9957202297088,300.6739721430046,303.33550350198607,303.2878675718105,302.778696265728,300.26280264550405
162,300.9381747745044,299.8741201076762,299.65055688309,299.89622616805747,303.22307132734653,303.19259310718456,302.10398720991157,299.79920609357663
163,300.0089735645297,299.49527965229197,299.1438793181623,299.4194437499794,303.1586424599955,303.2027502887515,301.41778505678576,299.4305989045579
164,299.51293584135686,299.2108593460409,298.93206444973043,299.09031106223114,303.2357605541569,303.19320349634467,300.9543276229188,299.1614821897305
165,299.13119490417984,299.20559426139465,299.1157516210215,298.8721444324173,303.3496130176641,303.2592426680707,300.43627155743957,298.96559868089736
166,298.82056835115304,299.1773223830549,299.29510445788594,298.71061159539056,303.5302786668487,303.30192389682355,299.8541566025464,298.7177830749159
167,298.1205568958018,299.19364162804527,299.24023355095966,298.53345983404824,303.4728092652731,303.42241488551366,299.1846725816966,298.6003004185369
168,297.88782958044885,299.37041396306796,299.19149324651545,298.76868091777493,303.45243573983026,303.4381248349297,299.13854009184826,299.01848732887447
169,298.16383224685296,299.65594066980105,299.56224317589437,299.1281504345011,303.3256675726044,303.3478391007363,299.8425698151858,299.58786581667556
170,298.8891803725887,300.1753723112229,300.21413121499523,299.84017877149586,303.1518802238614,303.1726807179091,300.92064736986555,300.30295159816956
171,299.2894280498794,300.76746480043545,300.8377327572833,300.32685441717655,302.5559532843881,302.92246711733867,301.24490149957336,300.6974779329044
172,299.17258048120306,301.1310650688036,301.2091146173045,300.5657404978231,301.62100081409795,302.28975646629874,300.9401075630789,300.95331881304304
173,298.5133600043493,301.1844009177634,301.2050918228445,300.4237392168596,300.8710996265332,301.5528713169534,300.12617080568816,300.8461490844423
174,297.76045800224455,300.94739182711004,301.0032945817384,300.117395204422,300.250601588376,300.87958274084747,299.1345882473349,300.48138590566833
175,297.3888241116151,300.91395366455185,300.9357231136475,299.8856156541417,299.6947447483706,300.10514468565157,298.4840798222467,300.0474789526004
176,297.1910945965428,301.018947784087,301.11837560259124,299.82755839343537,299.0144795154622,299.570677361172,298.0130801023861,299.8906114695413
177,297.15615225922573,301.36692651544604,301.45257164038316,299.7937616820301,298.4844846196747,298.9601423964123,298.08869564919706,299.904275426277
178,297.0289569877603,301.62924331095445,301.7406651292384,299.6434937549815,298.2993497917512,298.69823197585487,298.0072558524173,300.0746977397435
179,297.13009982354265,301.80505124701614,301.8887947357859,299.4430256105474,298.2302051555194,298.4317573493319,298.2255079951517,300.1808608957666
180,297.4963634104731,301.80187597018715,301.95990400262116,299.46378148034245,298.3270310025835,298.3305174109733,298.9452642841197,300.4336006447024
181,298.01414385909317,301.9306369806088,302.06898637483226,299.7670072070339,298.99923330402413,298.986260471624,299.6553691948519,301.00881500265353
182,298.67352542692464,302.2128414944024,302.2602731741386,300.14310254268435,299.63895197329083,299.6401764641637,300.31445497955235,301.6960856784296
183,299.13491699821367,302.4953630065556,302.4082073991931,300.5232038291585,299.9342544397066,300.0621261119424,300.4395629238295,302.328724942317
184,299.3579547819742,302.6211475061783,302.47820176342475,300.7712865730579,299.6736139403236,299.8948906223229,300.6246945489652,302.6854259422554
185,299.2203229839559,302.5363049263453,302.1463143978431,300.64620662316014,299.1832116470317,299.32549263337347,300.4377342788162,302.8057176052503
186,298.888289060711,302.33371803453434,301.5324706894601,300.1687465962785,298.46634335117824,298.5267388643358,300.0490642581492,302.8350120058072
187,298.4725336229813,302.14093121370223,300.72051808905667,299.51519442449427,297.90974170030603,298.0132888628928,299.7680009961757,302.919782305091
188,298.17556193939214,302.0073554481382,300.267208856596,299.14230429711483,297.7029576261785,297.7831206326034,299.4532634121581,303.1018079110167
189,297.95819431156275,301.95547232409984,299.9895004594982,298.8253580413488,297.5421224695073,297.6860301505392,299.29461952385606,303.33967033363155
190,297.9217485030336,301.80852938980837,299.73148434629667,298.67713208478534,297.4826598500553,297.7133324332807,299.1405711510011,303.56207611949185
191,297.9066344213058,301.456776321656,299.26960592745814,298.4626319324016,297.5653427045124,297.93650584108696,299.3188576189833,303.69688983312653
192,298.04253435506547,301.08370683062594,298.90326381064705,298.4904131916503,298.5420230624765,298.67100440642724,299.62396695400645,303.58359186284673
193,298.4341745379406,300.89919606427253,299.05538160961015,298.8658207459673,299.48725266993455,299.4904877663002,300.215478478228,303.40255885861114
194,298.9810720482148,301.0699464291918,299.644046429292,299.5146574365743,300.1617884579616,300.2909617199969,300.8142624947092,303.338126787275
195,299.4362021763968,301.1816965284648,300.25466082794424,300.1286928450193,300.2536175176279,300.65552551827653,301.3695661751576,303.4849251693548
196,299.68136859611076,300.74087123712576,300.3963941384079,300.3900487640684,300.30753111096675,300.6453023711949,301.67140817952435,303.28951328256056
197,299.62981616213506,299.6615083634585,300.0208156151131,300.18268602199095,300.13217620367897,300.3136247530999,301.73425979724794,302.7977903066209
198,299.47586007678814,298.5052853271143,299.31447651721925,299.57470255439597,299.6146462501742,299.71563048424224,301.67775160124086,302.20518708378046
199,299.1640862290598,297.8502955219852,298.8019823017953,298.9720354414874,299.0245082627478,299.296867139006,301.7246397779042,301.9333364925939
200,299.0403300218352,297.5445433373265,298.65879948706805,298.73529304179243,298.75199033820417,299.1188362960185,301.9556238855478,302.0614193828338
201,298.90831449531663,297.39189089632066,298.4587287035492,298.6500236778295,298.6409719497426,299.1833276987957,302.220536258682,301.70812900306277
202,298.98915508711303,297.17734853546335,298.27155041984975,298.5709848866544,298.6464433719412,299.2826399627218,302.5320025511489,301.12455441171437
203,298.88315772261393,297.0830558948955,297.8932132426265,298.42825583382887,298.76573155846995,299.48799090475296,302.8689378503464,300.3288784689549
204,298.95308061462515,297.11290560310516,298.0157822255473,298.68552207695575,299.2214287730039,299.97078596370216,303.04248248553444,300.32493406846106
205,299.3562056522374,297.49867070228345,298.3378729939411,299.30371353150264,299.8463172594457,300.56877391891516,303.1152302047166,300.8133736964077
206,299.9056967352294,298.24992633116244,298.8693338514228,299.9336162935698,300.47196262814276,301.1800108612485,303.19099658190936,301.4662684753537
207,300.5555372941679,298.6672433568545,299.34404305351217,300.5632837265685,301.01419894790473,301.7373304960151,303.467506568574,301.8042112877181
208,300.83472026573344,298.68117953525064,299.45730194373783,300.83661650352195,301.312449278001,302.0873156336232,303.72848629150366,301.80064595616483
209,300.9121924391952,298.2077554534732,299.199494421873,300.73813159813716,301.2820398733645,302.19853797238056,303.6943481357836,301.24574451092866
210,300.7287470371848,297.63907757846005,298.56626510672527,300.16280347527595,301.02029307680544,302.2042954902051,303.4926993611809,300.31969995299994
