Experiment,piControl
1367,298.92085615315847
1368,298.84587184505256
1369,299.09259404225577
1370,299.45355029521494
1371,299.8844414461103
1372,300.053592219195
1373,300.1939095227197
1374,300.0815658138278
1375,299.88684904807195
1376,299.85802226848335
1377,300.1525972236089
1378,300.610081748368
1379,300.90220991008044
1380,300.859842820207
1381,300.69412772958714
1382,300.7447447741393
1383,301.0271350164814
1384,301.3313195650765
1385,301.4037284095055
1386,301.1871706997071
1387,300.8336555347211
1388,300.644859779476
1389,300.76107713307925
1390,301.1229424628901
1391,301.3314390127268
1392,301.2799381566045
1393,301.02327417530074
1394,300.84244855291087
1395,300.8105273329604
1396,300.63932005263956
1397,300.29163423376775
1398,299.79213430744284
1399,299.4460704078525
1400,299.3443246622562
1401,299.4194696238236
1402,299.52853666218016
1403,299.6173550950244
1404,299.90521867051507
1405,300.25059379216265
1406,300.5442747952969
1407,300.7394761280107
1408,300.75609228132646
1409,300.67147822467507
1410,300.33759031065483
1411,300.10092870626767
1412,300.02832945929015
1413,300.2264026359014
1414,300.5398962167588
1415,300.72435722724055
1416,300.72980371071407
1417,300.7476043686294
1418,300.8137447450974
1419,300.7675695280684
1420,300.27632049959783
1421,299.4831938070708
1422,298.5167161603124
1423,297.85438246371746
1424,297.56851149988614
1425,297.7236949589287
1426,297.895317433727
1427,298.08427094196367
1428,298.3500843880402
1429,298.39076116415043
1430,298.58803473031844
1431,298.77796939580116
1432,299.25795047120545
1433,299.4020359011902
1434,299.1822598682341
1435,299.00787436982256
1436,299.0615099744859
1437,299.4326908353213
1438,299.7029439456898
1439,299.8078053799206
1440,299.93071190236014
1441,300.12132021546745
1442,300.4283767758622
1443,300.55515301637007
1444,300.543079676148
1445,300.3209389474466
1446,299.8135458686949
1447,299.3045810673547
1448,298.98820570706386
1449,299.0431979560098
1450,299.26995432341687
1451,299.4392417086806
1452,299.6380109977426
1453,299.96298273549877
1454,300.3513995569908
1455,300.7790166828514
1456,301.0061033245036
1457,301.1344773091104
1458,301.0848596369886
1459,300.979647234119
1460,300.99155334349416
1461,301.1583926420646
1462,301.4915777170704
1463,301.6792132054771
1464,301.69390468142024
1465,301.51422777115687
1466,301.3300684990186
1467,301.2597251568921
1468,300.9712361758109
1469,300.4331665499849
1470,299.4884907923176
1471,298.7819977159117
1472,298.5199696264528
1473,298.7380604488466
1474,299.10531277526144
1475,299.2019182004977
1476,299.26614117250455
1477,299.3604317932864
1478,299.6172008760241
1479,299.5417469442714
1480,299.3023661266233
1481,298.98099428780756
1482,298.67441898057206
1483,298.35398583898996
1484,298.2121543995301
1485,298.40761456221776
1486,298.7459045651901
1487,298.8969736025049
1488,299.03678409883383
1489,299.2847829661221
1490,299.79086405527084
1491,300.26456437424895
1492,300.57032207185676
1493,300.6071445017521
1494,300.5063747881793
1495,300.37217377340534
1496,300.2965587733483
1497,300.24563707422925
1498,300.34900517808796
1499,300.48101579579486
1500,300.6727127032365
1501,300.7794320460746
1502,300.6437801832471
1503,300.2819604830595
1504,299.9228529293428
1505,299.66078998842573
1506,299.29169572266
1507,298.82529325786675
1508,298.4798324604069
1509,298.577665180668
1510,298.7762862049944
1511,299.0071409034994
1512,299.1724184871345
1513,299.45245745534277
1514,299.86259326749627
1515,300.342001904778
1516,300.64911985757004
1517,300.677423916964
1518,300.63238484429667
1519,300.6047556962519
1520,300.7701063590262
1521,301.0196310883885
1522,301.3856772201163
1523,301.6561614537722
1524,301.7398250962164
1525,301.6495074949171
1526,301.5803961131098
1527,301.51583474507856
1528,301.2157108111206
1529,300.6753848365263
1530,299.96802759648494
1531,299.45309807781587
1532,299.46871655158924
1533,299.74539338089045
1534,300.0728524030948
1535,300.0476266935641
1536,299.91996383821925
1537,299.91526341891773
1538,300.09941244225115
1539,300.273830301657
1540,300.2064900595567
1541,299.9379363344556
1542,299.58150162065186
1543,299.30004347877167
1544,299.18342211155345
1545,299.3445108871669
1546,299.5587872022425
1547,299.59191369386417
1548,299.5383910495081
1549,299.68977132574224
1550,300.05182825298243
1551,300.2340026352302
1552,300.30040477240595
1553,300.1452396142009
1554,299.9732101413278
1555,299.7125632012326
1556,299.644795132699
1557,299.6847884668768
1558,299.74110265852653
1559,299.72394057292803
1560,299.8247874993979
1561,300.14508678678305
1562,300.46247222334785
1563,300.80289108209263
1564,300.77852980524193
1565,300.5364512377793
1566,300.100510152412
1567,299.82216624301526
1568,299.8785645903716
1569,300.0602663187103
1570,300.2667747402008
1571,300.2426665926834
1572,300.1480439669058
1573,300.2165599960306
1574,300.4801311866332
1575,300.8129607368307
1576,300.9295221143588
1577,300.79770773496887
1578,300.4932126783676
1579,300.14399598831966
1580,300.0148290978561
1581,300.0955474840922
1582,300.36497313968266
1583,300.5377233464519
1584,300.5485262868943
1585,300.5451610305748
1586,300.6816877154169
1587,300.6328674281106
1588,300.40996589262033
1589,299.95349712272366
1590,299.6737039735544
1591,299.34254977497204
1592,299.23672019360276
1593,299.3825437844057
1594,299.701009643287
1595,299.93780001239566
1596,300.1477852010505
1597,300.57260917111324
1598,301.05944664000674
1599,301.41637750793325
1600,301.3223215617008
1601,300.98653935250496
1602,300.5610714211971
1603,300.3013353224307
1604,300.30231829934695
1605,300.48872754300936
1606,300.84264599245506
1607,300.9883128115057
1608,301.03079522744804
1609,300.94132622802005
1610,300.9907736006998
1611,300.751914724775
1612,300.2569789032047
1613,299.57520750048815
1614,298.81426075484177
1615,298.33935338008183
1616,298.13757987517846
1617,298.40394413574313
1618,298.6816058678116
1619,298.8694097643411
1620,299.1688459409809
1621,299.4479567979252
1622,299.9069512352399
1623,300.29765623305906
1624,300.60471750204346
1625,300.58885221800955
1626,300.4350819171376
1627,300.3247732274397
1628,300.4867782825436
1629,300.78971644914503
1630,301.22735862538667
1631,301.4898413321336
1632,301.5273609348727
1633,301.41371749700255
1634,301.3418006304324
1635,301.41840845425986
1636,301.33713433510815
1637,300.92744011288505
1638,300.17779498024333
1639,299.5082173648414
1640,299.20525781957724
1641,299.3452177896208
1642,299.5165521575929
1643,299.47191742199993
1644,299.30433501008366
1645,299.43173600885285
1646,299.79807079536863
1647,299.9190752140897
1648,299.7514747846031
1649,299.37811069470376
1650,298.99960628476856
1651,298.70544215190495
1652,298.7371056365384
1653,299.075636471659
1654,299.3503280428893
1655,299.4055400164182
1656,299.42527058886907
1657,299.6316114425294
1658,300.0313208177676
1659,300.33798633113787
1660,300.53213900329223
1661,300.47097531283424
1662,300.2082234068025
1663,299.9525091116577
1664,299.8259603928913
1665,300.0937830093408
1666,300.4658710658869
1667,300.7585462214851
1668,300.9205542171514
1669,301.08142226787595
1670,301.2618826698196
1671,301.408081513098
1672,301.3468619346051
1673,301.2009284658969
1674,300.96021148380316
1675,300.81166918294167
1676,300.85948276047947
1677,301.036905644228
1678,301.2418352987925
1679,301.3087431378863
1680,301.3603350969662
1681,301.34567087577346
1682,301.2182240658269
1683,301.04691770793863
1684,300.6209394759863
1685,300.21808316593433
1686,299.58510042893266
1687,299.01325045230374
1688,298.6155463536929
1689,298.523298246253
1690,298.7031543185473
1691,298.78553558629704
1692,298.81411111271944
1693,298.8919019161424
1694,299.3993699672444
1695,299.9729545873669
1696,300.45520190338294
1697,300.44771371263215
1698,300.32413298116296
1699,300.16637011793586
1700,300.362144105977
1701,300.6916858389645
1702,301.16665571457315
1703,301.4195962502833
1704,301.5934788510701
1705,301.67886317595713
1706,301.67572001833446
1707,301.4736620451867
1708,300.96532148805494
1709,300.4450186388057
1710,299.9248843369234
1711,299.56383279165954
1712,299.47953986443525
1713,299.5004577649034
1714,299.683259886577
1715,299.5924380852579
1716,299.5843008599793
1717,299.63290745360695
1718,299.826686593953
1719,300.1210956510267
1720,300.1813527729474
1721,300.0083607422591
1722,299.7069639024928
1723,299.5929554533245
1724,299.6215618366214
1725,299.80071096023903
1726,299.90324147695685
1727,299.97390178542145
1728,299.9892133484648
1729,300.0581160165854
1730,300.41034272766353
1731,300.5231271576273
1732,300.37835733581045
1733,299.74877988873067
1734,299.063954650298
1735,298.5019843907633
1736,298.35007270007037
1737,298.4444670477182
1738,298.55143632929224
1739,298.40653455511995
1740,298.27510367100643
1741,298.35241957282733
1742,298.60986818011037
1743,298.918327957201
1744,299.151891410151
1745,299.15446849840356
1746,298.9800919775436
1747,298.79647020366434
1748,298.7954807883524
1749,298.90225279558615
1750,298.93883672316844
1751,298.9257463767638
1752,299.0523523421812
1753,299.38795542912015
1754,299.79641011884104
1755,300.1860114016487
1756,300.42511057995654
1757,300.49686144734784
1758,300.3363776235638
1759,300.1269818517058
1760,300.10288652927267
1761,300.21168048358226
1762,300.2904438663086
1763,300.2212175883221
1764,300.106922850094
1765,300.14390065758863
1766,300.30790144995404
1767,300.4327462215936
1768,300.41921188134853
1769,300.1791732508187
1770,299.7290880271916
1771,299.2001081649396
1772,298.8925517878851
1773,298.89988961970244
1774,299.0074353842485
1775,299.0175990300627
1776,299.0140590816766
1777,299.2069866336127
1778,299.5809465987282
1779,299.84395236045543
1780,299.9012177150732
1781,299.8359017763808
1782,299.66370024777865
1783,299.350401001615
1784,299.05631732553593
1785,299.1392225925354
1786,299.4437953259323
1787,299.6513563381356
1788,299.6990313546016
1789,299.9451506437199
1790,300.35253778176735
1791,300.8281378453487
1792,300.93933745836756
1793,300.8639603300134
1794,300.5817689960425
1795,300.2634978544647
1796,300.10616667239805
1797,300.20890665558494
1798,300.5825472699817
1799,300.83273580786687
1800,300.88107790824137
1801,300.8835976567523
1802,300.9908704647731
1803,300.9944759639639
1804,300.74496228273136
1805,300.23973509048386
1806,299.6376575460751
1807,299.05104303212926
1808,298.755978291362
1809,298.8247978009061
1810,298.9795254881697
1811,298.9796647286258
1812,298.8768841542635
1813,299.1372393282606
1814,299.61482476303405
1815,300.05585501156924
1816,300.1498791940007
1817,300.10327385511846
1818,299.92352194921324
1819,299.6718695267983
1820,299.61419013177255
1821,299.82465978020906
1822,300.14066832256316
1823,300.22620525146755
1824,300.21830217153985
1825,300.2659456084696
1826,300.4564294241745
1827,300.5253203126619
1828,300.48589315946606
1829,300.12745656133876
1830,299.8089714178414
1831,299.50851640624995
1832,299.48502118139123
1833,299.5123821109595
1834,299.62277856833754
1835,299.6242236346059
1836,299.719098888362
1837,299.81600128552077
1838,300.04812657050036
1839,300.2835934592544
1840,300.3394429112096
1841,300.2467399038697
1842,299.9368455217147
1843,299.70038248005216
1844,299.565639714795
1845,299.7419217865652
1846,299.9556970424713
1847,300.1247500040561
1848,300.2022309619517
1849,300.37410007091745
1850,300.65705164411514
1851,301.016512953674
1852,301.2674417991209
1853,301.3738603767196
1854,301.2412341147578
1855,301.2161808514648
1856,301.2855860417524
1857,301.49639654150036
1858,301.8405021530789
1859,302.0322466110735
1860,302.1066739251806
1861,301.88037640185894
1862,301.7524039125225
1863,301.68602575100493
1864,301.45633076958865
1865,300.85282925317375
1866,300.02342760653073
1867,299.4450141063614
1868,299.2185658072997
1869,299.26038300105506
1870,299.3329026202355
1871,299.33862090996286
1872,299.3941755424128
1873,299.33041767650735
1874,299.5705513844263
1875,299.82263780417355
1876,299.9804921984617
1877,299.67247205696145
1878,299.08094189642947
1879,298.7193676332267
1880,298.6191266720195
1881,298.7713720286044
1882,298.9677269169135
1883,299.1982756666261
1884,299.414002686895
1885,299.66915640480346
1886,300.2477441784843
1887,300.7311062989631
1888,300.903304663811
1889,300.47069181606366
1890,299.9505130019389
1891,299.620768633469
1892,299.62256585400416
1893,299.7393675989019
1894,299.90460133193716
1895,299.9302932174716
1896,300.09910313211554
1897,300.3364135267761
1898,300.7363761965507
1899,300.921416283245
1900,300.920184755399
1901,300.69293016799054
1902,300.36812290337525
1903,300.0784856500903
1904,299.9153111271458
1905,299.9698583574482
1906,300.12175805265514
1907,300.19074461933866
1908,300.15479152462166
1909,299.9021217927647
1910,299.9159041490489
1911,300.07888423254195
1912,300.43449650021836
1913,300.49960162970746
1914,300.27636001036984
1915,300.0126786243572
1916,299.92297901127125
1917,300.06920771922665
1918,300.31655480824065
1919,300.4480012568727
1920,300.5331068268426
1921,300.5721769202507
1922,300.5009311606388
1923,300.2616910075091
1924,300.0176891953766
1925,299.6972854553674
1926,299.31205321445077
1927,298.8236537986182
1928,298.6438193761055
1929,298.64171659629784
1930,298.71671794442346
1931,298.65558126809736
1932,298.72079050632857
1933,298.94174283323565
1934,299.35927720510375
1935,299.7328816074235
1936,299.8659670102102
1937,299.65831139794716
1938,299.2176566144836
1939,298.81023583750783
1940,298.64076262817457
1941,298.81038108957404
1942,298.9996325585684
1943,299.09054549080145
1944,299.05851595246605
1945,299.19972159222203
1946,299.5341783930609
1947,299.8320596880415
1948,299.90720165552653
1949,299.7218727584893
1950,299.3083457598854
1951,298.9249185964308
1952,298.68261592708166
1953,298.9002601744199
1954,299.1415110891281
1955,299.24941258240943
1956,299.13196561222765
1957,298.98125738498277
1958,299.1050513138105
1959,299.2949781538796
1960,299.57289349283786
1961,299.60204745898653
1962,299.3966460118758
1963,299.1632726493966
1964,299.2291261235843
1965,299.5575967928059
1966,299.8960456668231
1967,299.96275756662965
1968,300.0060777471715
1969,300.2383728535928
1970,300.6479169685683
1971,301.0335240698523
1972,301.14937811516376
1973,300.9762219153378
1974,300.69875598490967
1975,300.323994590577
1976,300.2656358171989
1977,300.3838765698425
1978,300.7326665949476
1979,300.91698367975965
1980,300.9853625644544
1981,301.04134652387705
1982,300.97717880023646
1983,300.84556948096827
1984,300.3639766841382
1985,299.7002397449184
1986,298.95923828961327
1987,298.3871733259896
1988,298.2076280980463
1989,298.18944802762877
1990,298.1458792024403
1991,298.0088662025814
1992,298.11700569718715
1993,298.6117638150083
1994,299.18975893456496
1995,299.7433963507906
1996,300.11279324300085
1997,300.36472187314695
1998,300.3716780488257
1999,300.27888707699304
2000,300.3322571150331
2001,300.6388692254429
2002,301.0780424420508
2003,301.38583556805725
2004,301.4343374165057
2005,301.3228562286342
2006,301.2499968779375
2007,301.11617812386584
2008,300.83032046088573
2009,300.0580396943428
2010,299.1946343019104
2011,298.59193749396405
2012,298.47507680152245
2013,298.59028570751985
2014,298.6917564298463
2015,298.7651989677666
2016,298.8654772954828
2017,298.9655927694225
2018,299.30802493964126
2019,299.6981517793101
2020,300.10743706641
2021,300.21187872036165
2022,300.0368631583029
2023,299.8118952009493
2024,299.7615402470645
2025,299.95105144377095
2026,300.25313338652876
2027,300.4214488885478
2028,300.51209892369434
2029,300.4695705544943
2030,300.55668773223715
2031,300.63581690632947
2032,300.6278631287317
2033,300.4483142827462
2034,300.0625246537217
2035,299.70195132106073
2036,299.5701870199983
2037,299.76764839627043
2038,300.0707027125921
2039,300.25515045108983
2040,300.2822697561465
2041,300.28112394553676
2042,300.2908076515298
2043,300.27981131286856
2044,300.1121714527649
2045,299.77391883874094
2046,299.3235399457603
2047,299.0229715502076
2048,298.89552237236495
2049,298.9633356365304
2050,299.0323356432339
2051,299.05017150102697
2052,299.2696342690349
2053,299.5597549500398
2054,299.91041812122904
2055,300.1826718662553
2056,300.37155686498204
2057,300.47429446722344
2058,300.32818745778195
2059,300.18935113460464
2060,300.17550650813723
2061,300.42983353811667
2062,300.7150234527976
2063,300.88270283920764
2064,300.84446766295076
2065,300.6964099007237
2066,300.6696661494554
2067,300.7428496197529
2068,300.7760585968074
2069,300.76576358429975
2070,300.617665534241
2071,300.50902103643375
2072,300.41515745249916
2073,300.46421556699624
2074,300.5825049501141
2075,300.53943720435205
2076,300.4723909591026
2077,300.52638908603296
2078,300.66020236496996
2079,300.7039537403867
2080,300.4889668157164
2081,300.03332887724406
2082,299.3621155783884
2083,298.71805540073154
2084,298.3584194140562
2085,298.3280982350563
2086,298.40781854610015
2087,298.438143676191
2088,298.4842791776621
2089,298.66684658330445
2090,299.11197245806216
2091,299.53728849885516
2092,299.8323788025605
2093,299.77031367470494
2094,299.4785980610175
2095,299.0739437536367
2096,298.87294302502164
2097,298.91151398052074
2098,299.0903633455757
2099,299.12056050124806
2100,299.1540970087789
2101,299.4625822296666
2102,299.89703687351397
2103,300.2479910541711
2104,300.2772835643854
2105,300.16313639464107
2106,299.97226848824425
2107,299.7986736438135
2108,299.81882702862987
2109,299.9453238122696
2110,300.0690130507162
2111,300.0572791077477
2112,300.0339799655401
2113,300.0138119059091
2114,300.14342289895205
2115,300.14487275565216
2116,300.1457948516063
2117,299.7818949726414
2118,299.124640522869
2119,298.44491153458785
2120,298.16044852409846
2121,298.39367073602114
2122,298.63457437860194
2123,298.72380685164586
2124,298.86634015109433
2125,299.20615646033224
2126,299.7324098590483
2127,300.10845976391494
2128,300.3426017168411
2129,300.2757887817127
2130,300.0008270936125
2131,299.7532136643932
2132,299.7999957558898
2133,300.25435997096423
2134,300.7957816181774
2135,301.09352136408796
2136,301.10166917337824
2137,301.0692447968201
2138,301.03924915214174
2139,300.9521065990275
2140,300.58491601044926
2141,300.0009834444192
2142,299.36848869190254
2143,298.9525019473302
2144,299.043101934851
2145,299.4443333330429
2146,299.7877723697591
2147,299.84585710880134
2148,299.9177685449318
2149,300.1255475820719
2150,300.4003445718702
2151,300.52697162736496
2152,300.3956206279782
2153,300.1315831031321
2154,299.7648579270183
2155,299.52909402300685
2156,299.3789043302234
2157,299.5292265431681
2158,299.863880596738
2159,300.1622366462096
2160,300.2787336440645
2161,300.29532292395015
2162,300.52665921860654
2163,300.7444851969233
2164,300.8544866422672
2165,300.72086081904376
2166,300.49492468616626
2167,300.2775819642338
2168,300.4107025352063
2169,300.79166255212346
2170,301.26115243168096
2171,301.4592976974025
2172,301.5048803970639
2173,301.39558825962763
2174,301.21162203820205
2175,301.03779974947287
2176,300.8645354052039
2177,300.41764853089285
2178,299.7609732777333
2179,299.1456993142211
2180,299.0009309795408
2181,299.1473935787942
2182,299.3537038338157
2183,299.45324641522285
2184,299.60623473581313
2185,299.8197467741854
2186,299.97442997497296
2187,299.86918534697816
2188,299.65711681842373
2189,299.2587236216236
2190,298.69747688249566
2191,297.9485940031116
2192,297.554486494961
2193,297.6293099314003
2194,297.7977758615117
2195,297.6982370650722
2196,297.6771351681621
2197,297.8907733775407
2198,298.4888712132684
2199,298.8736680155658
2200,299.2315764435088
2201,299.32839088122995
2202,299.3009331135981
2203,299.1707986723903
2204,299.1905743534603
2205,299.38999705201195
2206,299.6662300547046
2207,299.8098684721954
2208,299.9482827878292
2209,300.0396050104911
2210,300.2599633818047
2211,300.57943288774567
2212,300.8969686510111
2213,300.9931609368985
2214,300.78451380885826
2215,300.64730373298585
2216,300.73536929211326
2217,301.0677851020805
2218,301.42677875083405
2219,301.67264945264964
2220,301.6635589179136
2221,301.43010331038164
2222,301.1181161325222
2223,300.93516508650816
2224,300.70569559764346
2225,300.1959226554704
2226,299.47503659734394
2227,298.7357800709662
2228,298.237091709193
2229,298.0548601704518
2230,298.0619146644439
2231,298.1672087036639
2232,298.22773097272676
2233,298.52208779759263
2234,299.01826538638335
2235,299.44877246611395
2236,299.63555356179353
2237,299.51413677031866
2238,299.2451462956687
2239,299.04645020862705
2240,298.98716554970724
2241,299.21276759054257
2242,299.44075743078844
2243,299.6255895320062
2244,299.74177111585556
2245,299.8644744618964
2246,300.1348031213295
2247,300.4706447253271
2248,300.62785169822473
2249,300.61430929425137
2250,300.34794238119514
2251,300.18487054831536
2252,300.26698061297867
2253,300.53644620313827
2254,300.90145695239613
2255,301.0147401487003
2256,301.01009726257047
2257,300.9866371511975
2258,300.93400845945956
2259,300.71250305690234
2260,300.17788022439726
2261,299.5266204774193
2262,298.76655288661436
2263,298.1560280013376
2264,297.8517529223461
2265,297.9330058952144
2266,298.0721201031503
2267,298.05918203303554
2268,298.04687778044524
2269,298.37604344627056
2270,298.9209440202626
2271,299.41094062445114
2272,299.63038981746075
2273,299.6312338407484
2274,299.5109323234979
2275,299.422607901512
2276,299.4964410802166
2277,299.87665610865525
2278,300.2384189457124
2279,300.47696215459536
2280,300.42207712097525
2281,300.25411452223045
2282,300.23681148062633
2283,300.3071104560534
2284,300.4821264420255
2285,300.4824977816506
2286,300.3589002989988
2287,300.15433211762866
2288,300.0237225488598
2289,300.05387194414317
2290,300.19351382534774
2291,300.2155319704932
2292,300.27979783082316
2293,300.28223551278353
2294,300.5585669618817
2295,300.6706386133803
2296,300.7190997825811
2297,300.37900104889803
2298,299.94296050358616
2299,299.4249289534502
2300,299.32956464842374
2301,299.5801429371631
2302,300.0552415844523
2303,300.3376850399363
2304,300.4919634898137
2305,300.5537206902987
2306,300.51280214768036
2307,300.54551735339527
2308,300.4973851092788
2309,300.3282819279011
2310,300.0326439933395
2311,299.8239064273085
2312,299.85358685756654
2313,300.0242696971237
2314,300.2186170703228
2315,300.3316991499532
2316,300.4903010892405
2317,300.7383680857393
2318,301.04856883116213
2319,301.21119887626185
2320,301.156672125478
2321,300.9309075246465
2322,300.53780086218285
2323,300.2518264642204
2324,300.233056777984
2325,300.5380999474831
2326,300.9584707098941
2327,301.2571074489511
2328,301.35776909947504
2329,301.4889155230231
2330,301.6472688189386
2331,301.8197120118684
2332,301.71074171940455
2333,301.3606900803997
2334,300.73034675066657
2335,300.201918357323
2336,300.05902877860314
2337,300.3070272297463
2338,300.6439636863329
2339,300.7588033940272
2340,300.63534492557227
2341,300.4468057748896
2342,300.3871664436724
2343,300.46359096883674
2344,300.4130084811301
2345,300.0621140170474
2346,299.45674033181376
2347,298.87913179077447
2348,298.6238208838133
2349,298.81479436918124
2350,299.1148323106789
2351,299.3096299882379
2352,299.3295497023903
2353,299.2106973652936
2354,299.19688761645966
2355,299.35573363331997
2356,299.61240534951224
2357,299.7234436079785
2358,299.51040268489777
2359,299.3367528666943
2360,299.40499447270486
2361,299.78758334224557
2362,300.18965361747274
2363,300.24011662577453
2364,300.0876896109658
2365,300.0007596767372
2366,300.20364206546634
2367,300.4651317938995
2368,300.7393094776473
2369,300.7963504878976
2370,300.6835210563906
2371,300.520109939524
2372,300.5928063090383
2373,300.9668775749242
2374,301.36076626102835
2375,301.53976081895263
2376,301.4437938945864
2377,301.11967797862195
2378,300.8675564060242
2379,300.7433785277135
2380,300.7957726573377
2381,300.8101366803812
2382,300.72846477915465
2383,300.5774571708136
2384,300.509764020732
2385,300.6590477850119
2386,300.97433398499487
2387,301.1812141823128
2388,301.1508368018496
2389,301.05377788966825
2390,301.09765817751554
2391,301.10899086405453
2392,300.63521076056
2393,299.9006946811166
2394,299.24572703468743
2395,298.9028008486978
2396,298.66504275944027
2397,298.6942910149101
2398,298.85981457133903
2399,299.02722955275976
2400,298.92464769968893
2401,298.96854865222406
2402,299.2759956274297
2403,299.58629506505116
2404,299.81197317271926
2405,299.65260321928673
2406,299.3521513620671
2407,298.9111306122884
2408,298.7915777628303
2409,298.95314102424936
2410,299.19120402806
2411,299.2279336439328
2412,299.3834070508711
2413,299.58668494105
2414,299.8987506339901
2415,300.1486015130027
2416,300.4263361097773
2417,300.58256728571223
2418,300.47206276424646
2419,300.240669026907
2420,300.1369874444751
2421,300.2335312144542
2422,300.50695611868093
2423,300.7486890468706
2424,300.96456661625535
2425,301.0991598200635
2426,301.2078857899835
2427,301.1553607486754
2428,300.7776729041373
2429,300.2878692806325
2430,299.5837829433435
2431,299.1370516006801
2432,298.9157151982618
2433,299.132069240783
2434,299.32240278358705
2435,299.3311743422708
2436,299.3906322267995
2437,299.5223339811602
2438,299.8342357976391
2439,299.9447695913196
2440,299.91205495267315
2441,299.59490541966255
2442,299.2243035629511
2443,298.94145055031703
2444,298.94703434172624
2445,299.13158726560715
2446,299.42610910929557
2447,299.63022836932345
2448,299.90484819471936
2449,300.2049339837097
2450,300.5153296465703
2451,300.46162911680193
2452,300.29816318296025
2453,300.04292939742055
2454,299.85124161585503
2455,299.52357983935195
2456,299.2612441275894
2457,299.3268152284083
2458,299.58102041285264
2459,299.7911971910665
2460,299.911873442325
2461,300.0594880236843
2462,300.3134584102175
2463,300.51777004869837
2464,300.6356322491219
2465,300.580532299583
2466,300.366746400673
2467,300.2509312781558
2468,300.2960480649477
2469,300.5172289180533
2470,300.7364812041773
2471,300.8701671411508
2472,300.92428819392984
2473,300.9567541512474
2474,300.94730904263105
2475,300.99242022973993
2476,300.7320718606794
2477,300.22976033515124
2478,299.6419080341468
2479,299.2058333861847
2480,299.1832764332395
2481,299.1478676788058
2482,299.17724550104566
2483,299.0553583162185
2484,299.07192954579574
2485,299.22506072214424
2486,299.5664760374273
2487,299.99368464148955
2488,300.24469065159184
2489,300.19975840536904
2490,299.7702815904677
2491,299.5664707241255
2492,299.58964913845494
2493,299.96100860841517
2494,300.2295805863044
2495,300.39123374563076
2496,300.51329218981425
2497,300.67596681999913
2498,300.9533708799226
2499,301.0501015123711
2500,300.9137703154627
2501,300.5507670214163
2502,300.1201612374875
2503,299.7317951928265
2504,299.5290555631127
2505,299.57172571903266
2506,299.7489431836861
2507,300.02000095642813
2508,300.25767828611754
2509,300.4106243494502
2510,300.5345085451788
2511,300.5221029538029
2512,300.4065384888651
2513,300.01875648616357
2514,299.520589851398
2515,299.09089003781855
2516,298.93960274985534
2517,299.0966829681271
2518,299.3013770566066
2519,299.2876459270272
2520,299.3279096391456
2521,299.5669766778746
2522,300.00626181869774
2523,300.18844918613746
2524,300.18887034448636
2525,299.9904455280792
2526,299.78252098016264
2527,299.4822032693428
2528,299.40087335701145
2529,299.5983597480224
2530,299.96181077563574
2531,300.2476877635213
2532,300.4152117122165
2533,300.509130476895
2534,300.67562600764495
2535,300.81884596123354
2536,300.82639236891015
2537,300.6050796827121
2538,300.2388529282205
2539,299.9987414912159
2540,299.84061417324034
2541,299.82386370186936
2542,299.81788331061875
2543,299.76145377019907
2544,299.69394377267355
2545,299.7580380846273
2546,300.0889562929246
2547,300.34410603967495
2548,300.3502629900616
2549,300.1156208261787
2550,299.7495845642778
2551,299.3739576462649
2552,299.203817744026
2553,299.3746446353961
2554,299.7473494959423
2555,299.9997032935074
2556,300.17022784686094
2557,300.37996125635703
2558,300.4919969268165
2559,300.58369023221616
2560,300.57443473290937
2561,300.6058291430179
2562,300.50182302548427
2563,300.26251464342056
2564,300.05077800592136
2565,300.04166115967314
2566,300.16278641054356
2567,300.1505835261101
2568,300.00623193634175
2569,299.98654292708767
2570,300.1595355708029
2571,300.32710243384105
2572,300.31983958195843
2573,300.0840220375168
2574,299.60039121864423
2575,299.0344908232805
2576,298.76519455074305
2577,298.86504152406593
2578,299.15704182140115
2579,299.3691818013329
2580,299.65689929224374
2581,299.8873831248181
2582,300.18724158876506
2583,300.30442566524266
2584,300.29811810328493
2585,299.9635448946671
2586,299.4706095668102
2587,299.01209818265625
2588,298.8954963599005
2589,299.0118816375995
2590,299.2328713514169
2591,299.2684754116561
2592,299.16744080227727
2593,299.17651786855896
2594,299.38421523866924
2595,299.5543256614674
2596,299.75076550615955
2597,299.67301886361133
2598,299.3370994178512
2599,298.73718174953575
2600,298.4307148274384
2601,298.63222682171585
2602,299.069223974873
2603,299.2827212895318
2604,299.3465313419991
2605,299.37752434768976
2606,299.84258854692666
2607,300.24417744284113
2608,300.30175008206805
2609,299.9852969058855
2610,299.6668952699243
2611,299.5562450962337
2612,299.53768656095093
2613,299.6223859344257
2614,299.75844053336294
2615,299.7358013422811
2616,299.73844531179543
2617,299.94004582358724
2618,300.1732491590417
2619,300.23721471583286
2620,300.1000959860548
2621,299.9056026028355
2622,299.74708907701506
2623,299.417487373425
2624,299.2329302094013
2625,299.2354004691806
2626,299.3852893611532
2627,299.4336300096491
2628,299.41563771407124
2629,299.6680681551717
2630,300.0969644038067
2631,300.47459405106014
2632,300.6266816113246
2633,300.5713008100103
2634,300.36671997284583
2635,300.0161137197162
2636,299.9550729402196
2637,300.2217221613375
2638,300.7198581026374
2639,301.0473670886028
2640,301.2745481380938
2641,301.35850715784574
2642,301.4242098818227
2643,301.3989515147198
