Experiment,piControl,historical,historical,historical,historical,historical,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp370,ssp585
686,299.1567216281844,299.19870075185617,299.56219256153986,299.06798783249275,300.7868831255036,299.5534984313754,301.17782876648727,303.61935783668224,,,,,303.4261387330385,303.2222592800553,304.5757447817253,302.5810271509767,300.2788155231619,301.57001024989995
687,299.29837281752066,299.33454265518697,299.391238213334,298.62655013690414,301.02408392423916,299.7291064639509,300.9363100964787,303.476484896789,,,,,303.0980723591353,303.0134186614651,304.46664889247114,302.81049334860137,300.5835645416725,301.52886500107843
688,299.52379426031865,299.40672343438126,299.3082434176354,298.3310635981384,301.3176214760822,300.0154751983244,301.028513804513,302.9078156202417,,,,,302.52647306397404,302.834486156394,304.0145341282302,303.0908194693477,300.79551210328003,301.70662119344803
689,299.7597281881455,299.38210640795677,299.1752217619007,298.1862051235692,301.36422125519914,300.1782344719723,301.25112387732275,302.0666415742152,,,,,301.78968583695024,302.5154019588504,303.03573596552724,303.26046513457584,300.97679739902406,301.7797537773379
690,299.7624333382582,299.3318178088477,298.82829436721795,298.00091332131115,301.24786934075274,300.11715124994106,301.26546236177575,301.1021061609609,,,,,300.8562656435811,302.0738892003256,301.79995136331377,303.0991635148076,301.29777094643515,301.78642439210415
691,299.6340568486905,299.3287656838648,298.40107853853186,297.8743190661075,301.2624467391815,299.90797424660144,301.1399949980767,300.66756705464763,,,,,300.3931881246292,301.7224154964538,300.95992075654743,302.80619199797314,301.51515159233594,301.85312813707736
692,299.5391640442092,299.53214946841103,298.105560764853,297.83332193610886,301.6327835978066,299.8523956714237,301.2018296826998,300.5562431164463,,,,,300.3322780372439,301.68583044243326,300.8814864355126,302.78581162510244,301.6221893855085,302.0894724444277
693,299.655760736915,300.00435570528794,298.1004254965466,297.9767293956702,302.1714943860446,300.10397745676084,301.49689666948956,300.83359634722933,,,,,300.4809579489012,302.01962269721,301.2089938572862,303.1520506166106,301.8026014562111,302.36547897456745
694,299.92465541715995,300.5070933979654,298.24174759230067,298.189415197046,302.6548425869101,300.6545485468803,301.97268795981626,301.2678341997187,,,,,300.630697119202,302.45398520409,301.49873053506053,303.6544906950275,302.1624848939942,302.69375117953797
695,300.24602051251617,300.832963073285,298.4119832333694,298.28384968558527,302.8828550428755,301.1365158576306,302.36971606820043,301.7281594182207,,,,,300.6108592612207,302.72863580424706,301.45501618988857,303.8949089098805,302.5099768722464,302.89245998265324
696,300.46218012861453,300.99253378657164,298.6065359130718,298.40459393083194,302.75334575022595,301.4663805672303,302.587361540834,301.90086641391866,,,,,300.5044020906411,302.8352175543983,301.1330476001056,303.8389505269122,302.6199686217066,302.96783556179986
697,300.6511973021263,301.06932982001314,298.77986811425836,298.7132214809908,302.4630190609965,301.6009562803809,302.6519055336128,301.93410489061785,,,,,300.5074307088565,302.90306246315964,300.7848652918451,303.66529300916164,302.48511979778266,302.87271711548664
698,300.6579211699572,301.0675896558549,298.9988219048693,299.27714497908784,302.13055621688534,301.6447352004561,302.707997377233,302.1164543951281,,,,,300.6063630484147,302.8504678934897,300.6783985541672,303.5005344812022,302.4349156081413,302.8359376868273
699,300.45957713174283,301.14111227200397,299.0902680171869,299.7533078068893,301.95175922296147,301.5078577033448,302.7450844114829,302.43317034223475,,,,,300.7770852367444,302.9474437560469,300.7848655066206,303.3933096742962,302.56235434183463,302.9544236421669
700,300.2182680855913,301.24932909192063,299.1403410931169,300.08888882370155,301.11408907273176,301.01729639011074,302.5666843855552,302.78921293984075,,,,,300.8862143406113,302.88497323600745,300.9080531114366,303.22870809396386,302.7130388107776,303.1682993900572
701,299.95560633494784,301.22231414936635,299.09738706659397,300.21895897894456,299.80909617270066,300.2314899982238,302.1094211284808,302.7667154792358,,,,,301.12190202367725,302.72578419391203,300.96871557059296,302.99692958457655,302.61189102301404,303.2729657241199
702,299.5772270308057,300.8081813910331,298.9075142843396,300.2697140552754,298.30119611170585,299.4557115410168,301.53637065151116,302.2206355823395,,,,,301.40408286265654,302.1806540429158,300.8376807039547,302.56087814343806,302.20624531908214,303.1916850953417
703,299.11410518498565,300.3585943487159,298.5377458595771,300.22448996683005,297.6293222096825,298.9757531729663,301.16534368999504,301.55903876455767,,,,,301.775259213424,301.71143983569647,300.84258855512235,302.20067619661125,301.8013268588532,302.9488979090802
704,298.9590184341122,300.28635631588014,298.3218119774302,300.28046842215963,297.67173589102975,298.8806362261004,301.27239198329977,301.2712539933898,,,,,302.0912413094364,301.7015853583783,300.98658893817674,302.1897229134858,301.6634259474806,302.9181999266998
705,299.284120205881,300.67024862629324,298.37030430089084,300.5076576353408,298.12594926023854,298.9933940381069,301.7437134223181,301.5151345892975,,,,,302.4090942509784,302.1592476472508,301.4355827754876,302.59094554601285,301.90505013988303,303.1824854298555
706,299.7376721066411,301.08478455059463,298.6561797504068,300.9309599043623,298.59995677190494,299.2416508122781,302.4383026362306,301.97094838331077,,,,,302.7637088457231,302.73455359554276,301.8837465771824,303.122817861196,302.2963976201102,303.69513961966544
707,300.0081939132117,301.38760420710577,298.83804286929245,301.29417110778166,298.813676912798,299.2518174836486,302.95658978775214,302.20111171175205,,,,,303.1534882525206,303.06101557605535,302.2530583934336,303.40434338183513,302.64225349240024,304.02601964450685
708,300.1580461732123,301.57834384317704,298.9571151017023,301.4705228147969,298.8320560582001,299.2433551568206,303.1743988730586,302.108607467454,,,,,303.41712465857546,303.1053813794769,302.53274403549017,303.3898285939299,302.80204887199176,304.10231915321646
709,300.23906324591394,301.76162933925866,299.1096558352999,301.4308438442369,298.7988620010888,299.21772374939115,303.1822861187854,301.50667268832314,,,,,303.70266757303494,303.07628551595934,302.7111380611163,303.0206987137719,302.90628534635727,304.0439709682613
710,300.30622094958375,301.85297474221557,299.1339816383702,301.22929445836985,298.91364802311256,299.4812207746128,303.11024821504543,300.817941796351,,,,,303.99634247413815,303.16216993717694,302.9519406692348,302.68279780097026,302.8521915620495,303.99616833867645
711,300.2260306934325,301.7493208490545,299.1142392089944,300.85926980424716,299.1088039723434,299.7225778116877,303.1371599185811,300.3778902981297,,,,,304.33379901413446,303.32033927990824,303.26729914200297,302.65756323319465,302.69293517924166,304.1244439555678
712,300.1996475237857,301.47796777725785,299.1319280470727,300.26529130510704,299.41624211902973,299.9365843139596,302.8809114387372,300.31480134880485,,,,,304.5866251836996,303.39514617555955,303.64127134814447,302.71259780627935,302.4826821050827,304.22815276355516
713,300.07115721192463,301.0049548188747,299.27512828435925,299.56301257790454,299.69887212451823,299.88619427945804,302.28863249354384,300.3363637111865,,,,,304.75804888799354,303.2824824497165,303.7782102248946,302.43017464813806,302.31787490463506,304.11463936071743
714,299.84348500531524,300.4108934817075,299.4196531059515,299.0246039373635,299.93299457146685,299.7087504123502,301.34227008261024,300.30221647850664,,,,,304.71089766822445,303.08778138724216,303.56601459337463,301.75729283817617,302.0909992006877,303.4887092941094
715,299.6605666120401,300.03584543055166,299.55307594297125,298.7241502185294,300.0391637737661,299.52255752974,300.7434888798075,300.21330168475237,,,,,304.616337234416,302.97771852695604,303.3367030121595,301.3071207486053,301.8278388700778,302.95316562678005
716,299.7433031904446,299.98208706744936,299.8190868806951,298.8082941358211,300.2737163433651,299.57077619084475,300.57166908286285,300.25099486240885,,,,,304.5618629485084,303.17463750941437,303.352457410859,301.2665893862008,301.6693705913763,302.7972575684575
717,300.18743974378424,300.3462265645084,300.1635502172149,299.0109807504163,300.64279946044576,299.93389024930053,300.88324187016866,300.47473761138417,,,,,304.66403751467834,303.6837932395227,303.75671837677356,301.59055414557633,301.81708035670965,303.2118066905978
718,300.71595417498696,300.7792814009735,300.4959864576066,299.32916076105965,301.1221939737918,300.3996101571556,301.2662439663229,300.8775070258177,,,,,304.7439659691469,304.2307961932166,304.25465210852855,301.92527435193443,302.1552580118725,303.70863968958605
719,301.0816800580967,301.0782046329128,300.6744043620527,299.50510845478834,301.43180349523476,300.706770741576,301.5184836851118,301.2366307780439,,,,,304.6866005200838,304.5208955020361,304.63904608921933,302.1443858648095,302.40478912309305,304.0059379613029
720,301.19307135862005,301.1174161236492,300.67370178887876,299.65263517077636,301.49776055270775,300.7119550909724,301.55199790839805,301.45291444513515,,,,,304.4038188299765,304.50796659244236,304.81739809778543,302.1222222307303,302.3114237444394,304.0468391730174
721,301.07470460294496,300.800096462182,300.5677542988465,299.7481484980212,301.2825048535745,300.36686031876656,301.45149165086326,301.46508228202543,,,,,303.6049019536262,304.20739678806115,304.77876751840626,301.9508181527171,301.95009205477464,303.9488267586069
722,300.88837363028,300.3424223916441,300.5130380956951,299.88947665808695,301.02100656342526,299.95958578465473,301.45092118658073,301.45134220896097,,,,,302.6825521792503,303.9073313981021,304.623919469799,301.77757823956546,301.6308534944856,303.8585192471905
723,300.4963111867189,299.9495601821666,300.4241647557578,300.06882887735446,300.7386570103982,299.72868015418084,301.67541257238935,301.5680157174082,,,,,302.0724093701917,303.611260840974,304.30564937030954,301.84680934009026,301.6966558937133,303.8651613831832
724,299.79265439398336,299.7686334136341,300.4201337933802,300.2473136732044,300.37724916721686,299.80800165584645,302.0258319596407,301.93802737144364,,,,,301.7288154045859,302.98726271065055,303.71825678608405,302.0265424403903,301.8735282164584,303.6525185675389
725,299.01221213062206,299.5956875797577,300.264994351148,300.3346825371372,299.9224777192622,299.78113039333016,302.17689407783826,302.3834281368374,,,,,301.3698250915464,301.9590955122749,302.7165270819651,302.18700823354584,301.97256793349374,303.17874692309675
726,298.3891067906279,299.1649685648021,299.9423051592177,300.19284293365166,299.33229288239096,299.46478353824654,302.0304743644067,302.6665241255345,,,,,300.7924304303279,300.80006074612953,301.66541055620996,302.1602484398074,301.7658322347996,302.48773940392556
727,298.09644130442257,298.65119997425495,299.32417717598287,299.8903327588693,298.9090579573763,299.0620868797977,301.8595078187243,302.82485652828467,,,,,300.33268595320743,300.25796850823633,300.9487330222452,302.0767506223812,301.57889233129157,302.0511006527881
728,298.0759891256387,298.4806441438058,298.91604910404976,299.6860949898623,298.84608526847063,298.87278839845044,301.8591868643515,303.0489781265,,,,,300.21957315181163,300.3393936842196,300.81253484991635,302.095342767736,301.5758474793152,302.0792604207601
729,298.3763567620593,298.71653126174215,298.96086005640854,299.7347741053615,299.0478840341296,299.0052400676634,302.10704688918827,303.4958095885807,,,,,300.40151393038644,300.6706203254648,301.0414917245394,302.40477577782485,301.9544240077276,302.51905890405646
730,298.7166403443751,298.9964971119779,299.3552441971212,300.0264758763619,299.290654353617,299.1477412959757,302.30368083211886,303.98074589899915,,,,,300.69295851019797,300.9618564848619,301.4713532644289,302.8459206092969,302.4868268980394,303.0646589623722
731,298.92346676844437,299.038304048398,299.6168123364498,300.2283068810421,299.25441218664497,299.36372240574775,302.2967537179255,304.29763328775795,,,,,300.69174329899255,301.0686630688227,301.70095567736445,303.30124615138016,302.92609013945383,303.49913201712627
732,298.9799412341029,298.99240204408034,299.66734268437926,300.191441989504,299.07447569438915,299.57111677000444,302.0619798753925,304.35447936097233,,,,,300.57066704059696,301.0136617025157,301.8062622641913,303.4744123715697,303.04922935317927,303.69901920828676
733,299.3808633977512,299.02902075067135,299.6978595501185,299.8546422979742,298.8319878588095,299.9253407774638,301.66442296264296,304.2724918077021,,,,,300.5062514138213,300.92454216466064,301.8500445422312,303.5176695655074,302.9892878415775,303.7902160506373
734,299.88494915240653,299.2545235588553,299.91063214845013,299.57577533578416,298.73729660983145,300.3180242156836,301.2070004019537,304.1916332017104,,,,,300.6400232985921,300.8188757377226,302.0182171805139,303.5056720693905,302.95618117566715,303.72951359912713
735,300.1357827957247,299.4703288437823,300.2186313943959,299.53390192104627,298.70855792008496,300.6844587020454,300.88564812568256,304.1065554093777,,,,,300.9372985703737,300.8625760221797,302.1993781477672,303.6209478741678,303.2102908342725,303.7571674081712
736,299.99763632821805,299.6224132072,300.4897550346445,299.6597693351761,298.78192088376494,300.95843074179135,300.59156149319443,303.66774084994387,,,,,301.31615202896006,300.98171393707054,302.4226896845643,303.62723086576574,303.506627103718,303.79605538214236
737,299.73234621444453,299.5794428104147,300.5495428299951,299.6284118241047,298.8028652130873,300.91793598653203,300.576102573451,302.6406897647021,,,,,301.69186821973426,301.1578819073278,302.4961302677413,303.367905411599,303.69132088920776,303.8126374810416
738,299.44213080568164,299.44354224664295,300.41673978586624,299.33512472525473,298.8456059877307,300.59273640619216,300.56063747289664,301.3081159107744,,,,,301.9705241933926,301.1903229597251,302.228476390431,302.7355386470155,303.6058343459087,303.5186099957413
739,299.25797818897485,299.37218374307236,300.3353231374329,299.0657351240279,298.78566422267517,300.26733176597304,300.6305868668696,300.4237118432536,,,,,302.09032404285625,301.153805899002,301.8264538769024,302.1760213211064,303.51369528820635,303.007667739019
740,299.2380747001852,299.4496987465063,300.4555368946753,299.003669204803,298.81157496038446,300.2099464562671,300.6803063524606,300.2287564360599,,,,,302.16509621485187,301.1727799165865,301.71043200788364,302.023146218369,303.5797380264126,302.73225644978265
741,299.57860291280457,299.6770756008123,300.8823689982817,299.2612871978676,298.9764136913367,300.4423835522737,300.80065785890764,300.565433131749,,,,,302.31705325785236,301.5139836212126,302.05886876071185,302.40111583805896,303.8873467158003,302.8532433815257
742,300.020923582342,300.0011864399284,301.3682746127576,299.65706868235657,299.21431040740674,300.8228896317687,301.04800445321627,300.9505525664541,,,,,302.5023352306428,302.0125050636194,302.5289160601738,302.9750551650881,304.34629117679015,303.34393256537425
743,300.3545497275234,300.21721133717347,301.7349479728777,299.92492167543946,299.36246903194683,301.21259515369843,301.28416883814407,301.1103338013125,,,,,302.6756576623675,302.39383968713815,302.70964166506343,303.3177787832779,304.7393188504402,303.626215585539
744,300.5579010177534,300.27191012628174,301.8404410641258,300.05718186419466,299.4072275328661,301.48356252245304,301.3590947995886,300.9068872898195,,,,,302.64749723272143,302.5185334027497,302.61098432974,303.3160863352118,304.90280441281953,303.63696715023207
745,300.704158061952,300.17888828656106,301.7586265656627,300.0707854536084,299.42856421487414,301.5557934479587,301.2339827891973,300.5040025799165,,,,,302.51411753694947,302.5394971325248,302.3596627772163,302.99069536126063,304.9006638588828,303.5204021401059
746,300.81615099907793,299.9709799603948,301.5706094803945,300.20626177690946,299.54901287876015,301.3765065904359,301.1409395110384,300.290568527005,,,,,302.377272554083,302.6755378733644,302.2560136608908,302.5937250267976,304.75336094644626,303.5198962401426
747,300.93780529716236,300.0634130473558,301.36709431246805,300.34613182142465,299.79228534384595,300.93287110467764,301.25538106691124,300.41542062614707,,,,,302.5027616793536,302.97233130947797,302.2515124618006,302.47603756786754,304.64911211097126,303.7131619501547
748,301.02417033737606,300.17663434851784,301.0957666242851,300.42613984277153,300.1223089794615,300.2315114463268,301.44659896009904,300.67520268246886,,,,,302.8248626446365,303.30346398150397,302.29223958680825,302.46802515976543,304.44447571487177,303.7392491415696
749,300.8144787371414,300.1512601446984,300.6921046238651,300.3241257878836,300.24807452223274,299.3491578235211,301.5799957586309,300.8869273887462,,,,,303.09451683041647,303.56574817222076,302.2120114286692,302.4731978494287,303.78687393477713,303.50517957024846
750,300.36337287195767,299.7094293446271,300.17874565161657,300.03920039736744,300.1932718088428,298.657618770143,301.52919751537183,300.9039159726123,,,,,302.94903338065257,303.5201949729034,302.08182669044874,302.1406150863767,302.7241136699886,302.8775367602523
751,300.0661136312215,299.2144066944577,299.8198703795942,299.7900960679087,300.1329063184394,298.35632151334744,301.3577509102507,300.81911797969497,,,,,302.56842938925064,303.31099220058564,301.9339045229124,301.8290906818789,301.7165348819526,302.3773248505886
752,300.2518922523956,299.12817478308017,299.76179332442445,299.7872067256401,300.2673981945764,298.44052946455366,301.25241572962017,300.89867577353544,,,,,302.4285554605399,303.2697250962638,302.04041772073407,301.74495393881506,301.36894324956074,302.24242307333293
753,300.7497204591302,299.3786633951543,299.9990483538734,300.11118152327236,300.5716742128149,298.7101809970413,301.336275568357,301.1922121539211,,,,,302.70326170778316,303.65191924301735,302.45837007742574,301.9363467941562,301.7027050414411,302.5774485629551
754,301.23070885580654,299.69763128979906,300.3017458282136,300.5562822366456,300.8639961013958,299.0010619642291,301.6391935987201,301.6600762273865,,,,,303.2150117489005,304.2789297011188,303.03646132225646,302.21117822143356,302.2626881636756,303.08911644912473
755,301.4699877384904,299.7725491668772,300.49843759307527,300.813477955613,301.11961297965127,299.18143229912357,301.844028968389,301.97983641083846,,,,,303.5985994626573,304.70579709993234,303.4638636479239,302.35075611827347,302.65686016670156,303.3779848996358
756,301.55391579596335,299.74437967814123,300.5200659469042,300.8483548005785,301.2829553103629,299.2673352495058,301.91149708121884,302.1193512214591,,,,,303.7365620106078,304.85517524931987,303.6561776475374,302.3687289853317,302.7464794581979,303.49258961795215
757,301.6004160373209,299.6140488809513,300.3878074389042,300.8464831176345,301.2814415843694,299.4238202300044,301.8939949509955,302.231170050211,,,,,303.7065316485198,304.86230267451884,303.7566514137048,302.39393039768373,302.62296253908977,303.49714979483133
758,301.600946424509,299.6726083349376,300.18762248175796,300.8384345576632,301.10476423574966,299.7559133966797,301.9139384643872,302.36803981532313,,,,,303.72858803064616,304.92306572045203,303.8654562368247,302.5243890547181,302.43212775833507,303.56463683085445
759,301.3714486127348,299.7729560140231,299.94927613903377,300.92383701453696,300.8263663949919,300.136938974584,302.09011989234244,302.6522477442554,,,,,303.90952119865466,304.9732387182603,304.0634418581176,302.8583745461196,302.2850972290262,303.55783582289274
760,300.9264725897406,300.0055931596199,299.66299104363407,300.94754053100684,300.6176543293611,300.4402329670786,302.0887162695012,302.85182875336767,,,,,304.14631364866193,304.9042790774777,304.3360507474972,303.0206567105068,302.0925690496936,303.4191084048444
761,300.33999131667457,299.99695056086455,299.26361152372476,300.8689947391328,300.36558761744135,300.5311632655313,301.9746631048259,302.80518222024534,,,,,304.123919852544,304.46652011140714,304.4646267314489,302.84761440887274,302.01971656729415,303.1275036703075
762,299.7837642868703,299.7676940498723,298.8864377146053,300.49943246816713,300.1104393544096,300.4234541235831,301.62138872274005,302.47119791692006,,,,,303.67826073360317,303.6458894668865,304.2366242429739,302.32841861548803,301.88317019203777,302.6438932764865
763,299.37266477233186,299.53909380523555,298.7036512902329,300.16731790547556,299.9338686396272,300.19449580873976,301.30822065628234,302.05447872014844,,,,,303.23589322335977,302.6519813054885,303.7608172606593,302.034139141323,301.8283704842554,302.1309893178125
764,299.2626919919439,299.56557713534806,298.741454179843,300.1386518523861,300.0868900569772,300.13216207919737,301.22729986632066,301.9497554944698,,,,,303.1441605923491,301.93998897328964,303.4194970015133,302.1643245195701,301.93104317142814,301.877719876518
765,299.44156937871975,299.8524763538135,298.99383723574766,300.5727829585481,300.4368868954082,300.3375231768498,301.4951409346329,302.1842372166671,,,,,303.48304918546796,301.6954336538945,303.41813613075425,302.7106302077647,302.27725210924876,302.0649058294433
766,299.71523224348385,300.22192965772916,299.2514101604402,301.10372184170495,300.8375173902757,300.7994648024916,302.06432048250764,302.69993389739165,,,,,303.84063233117644,301.77203857384865,303.67015760482883,303.28107239033267,302.78669444851965,302.54671920868327
767,299.92443292192155,300.4910487499407,299.5336506879619,301.3774418681541,301.0687515027311,301.33617734514513,302.46982908911093,303.1230502917124,,,,,303.8997237619431,301.7698728199783,303.80042764698936,303.6876830789225,303.21879079924787,302.78456949219293
768,299.9728999932556,300.49611587913085,299.7048731615128,301.4036249115912,301.2441296419876,301.7541498636144,302.4904121192026,303.33515288054303,,,,,303.73941400380414,301.64333488280937,303.5791170531275,303.84468580940717,303.4024040811466,302.7800376444304
769,299.722585555422,300.3059707375008,299.9401521582518,301.3600075920809,301.312085147889,302.0085550944896,302.27319821678475,303.2415516472933,,,,,303.3316051552331,301.53109979686155,303.20784886248344,303.8949712278911,303.4631966236727,302.56209185779966
770,299.4098454622595,300.1474363171041,300.2394062583211,301.4041178852779,301.21777924150507,302.09524179256397,302.03663293546134,303.0008574598915,,,,,302.6985868855218,301.5964538718015,302.83453611873483,303.99045274604424,303.4598494598517,302.5557555182262
771,299.221659920022,300.1561258025409,300.5869146962778,301.06109571634414,300.8611270681244,302.06939039158436,301.94506020733616,302.837690416285,,,,,302.2209735912484,301.76341664404606,302.6223083834294,304.1311801916334,303.6404402029027,302.7915456589723
772,299.3305943826306,300.27042812558085,300.8688067148533,300.2347606416923,300.38365566283005,301.67583346539914,301.84683965434925,302.7674775671108,,,,,301.97075451629706,301.93363384854973,302.257493492351,304.1525085270571,303.76382804125484,303.1982639646836
773,299.3789141441216,300.1632777000097,300.910072984646,299.0650544688405,299.8082376950181,300.76029129320546,301.5630023799851,302.33609078531396,,,,,301.8077708225769,302.06302857244896,301.95822648654877,303.93413707537337,303.698256696513,303.4502600845175
774,299.1510426300484,299.8155324469522,300.67769917345396,298.2274746227393,299.3139664896255,299.6385585777172,301.083341902821,301.33201347169233,,,,,301.39036599715047,302.1559460204037,301.8105751791941,303.3521144761615,303.38834926023856,303.3157639711383
775,298.82789573209084,299.3826113362082,300.4650689664382,297.8579939456367,299.06135711398673,299.015856135526,300.7752819962606,300.400241027248,,,,,300.9599326517262,302.25485796858266,301.843721439057,302.96044641926704,303.0898603112005,302.99250862299607
776,298.7663434071212,299.2355117748071,300.52357272690693,297.9532594265813,299.19606626107833,299.04751789447806,300.8791079216107,300.10270774508336,,,,,300.8360303853956,302.4533767725889,301.9333434386829,302.8712664751228,302.91691313174647,302.9213375457352
777,299.0829138721362,299.43875848051476,300.92017499802273,298.14229831378384,299.5352336423992,299.3943611893344,301.3019078527166,300.5460313769957,,,,,301.0344886672231,302.7733263808418,302.12325033421763,303.2153883629632,302.95022635315536,303.283546096429
778,299.49402112244826,299.7275620442459,301.3993773220988,298.31772571746956,299.91667256718756,299.67864441233195,301.7408715219556,301.11736146366485,,,,,301.2656264637058,303.1581492473313,302.42497872235845,303.66123432224754,303.1619419629783,303.9356392013162
779,299.7349046529296,299.83275957784673,301.8006665123435,298.34303918484665,300.23571808780844,299.77436117468255,301.95319149556894,301.4483007691558,,,,,301.4246222344898,303.309674050351,302.78685709434825,304.0572678653919,303.410913221837,304.436459330918
780,299.8222514253145,299.73820517173675,301.8612934496,298.32789979524176,300.46962471004787,299.8433712594513,301.91206102907705,301.577152988674,,,,,301.4989648384774,303.2645255403903,303.0408920754132,304.3017218712879,303.3130384399503,304.68908513637126
781,299.83457536981115,299.49339521843604,301.59379275703435,298.4524892316346,300.59036253359517,299.8819714061678,301.65457556373326,301.63284981064936,,,,,301.6055735142532,303.1011218743742,303.13397407019914,304.37740724492596,302.94405528775843,304.7515595770971
782,299.7380473427742,299.2381256323827,301.1646873435305,298.74500027630484,300.4255283985219,300.140668383624,301.4261013144151,301.7932611745868,,,,,301.87841412587017,303.1100377297475,303.19523398425184,304.3872330240311,302.55332681089584,304.73216316634466
783,299.7387657035311,299.05692141694794,300.7838764546081,299.0750750461025,299.98299777454935,300.42399065505396,301.5334874820824,302.03727940292964,,,,,302.3571798369571,303.42624181586626,303.21744681501474,304.5015714510201,302.5335824282917,304.7650063598042
784,299.80570048403615,299.0998573291789,300.3023543143179,299.3651280750941,299.3651585320592,300.6487160046324,301.73564334136876,302.3126550538406,,,,,302.8393833461669,303.9294388274153,303.28806922310355,304.6447360359141,302.66719125740406,304.694400250608
785,299.86435991757185,299.115689566188,299.5207305381545,299.44546375408225,298.78953405127805,300.54060047854443,301.81306993889945,302.481261164037,,,,,303.1073310597051,304.3434522954637,303.1567066617311,304.58429203523787,302.64549212676724,304.3781921797552
786,299.7486317447006,298.8903208150327,298.61097891794674,299.3771707826414,298.3219893528141,300.14276140468485,301.42455288193855,302.52264408522234,,,,,303.09224814609905,304.3182755637511,302.759259672333,304.0407063157507,302.2720882002524,303.6378964318581
787,299.6182378300648,298.492155044495,298.02603564105317,299.2180972374227,297.93022681383417,299.8031540465345,300.9492541348115,302.57848081316575,,,,,303.0450073164802,304.2451447706157,302.3209738526596,303.4242431987914,301.937810445733,302.9586151208954
788,299.7139077433695,298.2581286523499,297.9367626106478,299.2883712486144,297.87791168392033,299.72446907185406,300.67560458832486,302.760315261695,,,,,303.1464589910421,304.32768260820507,302.14828080114745,303.0663547093918,302.0035712050987,302.56940732916775
789,300.05288393442765,298.3858305200188,298.17894705197426,299.6523580110946,298.0767035170956,300.02733900720267,300.8208831913839,303.12488595402834,,,,,303.4509493937364,304.74592673368676,302.54235339750755,303.23034110403347,302.45138803728327,302.6977325509749
790,300.49106066369103,298.66471296033615,298.4158813026639,300.08336478336514,298.4384960338346,300.46420225468665,301.2017141454646,303.60227276982226,,,,,303.8485451721975,305.0791966858155,303.1330510626995,303.5725281620393,302.93617578939114,303.03676053470446
791,300.87210666782374,298.89195375301034,298.4348805417381,300.3235978809463,298.59843477001,300.89680403837315,301.4753786878468,304.12313256562044,,,,,304.18548076848646,305.230239138409,303.56678553530696,303.78903997790303,303.1339875814861,303.42384159811076
792,301.12060737644475,298.99139104741926,298.3891651778985,300.3515505133649,298.56035999924455,301.16487495547784,301.3637045281251,304.4582354688609,,,,,304.3849144366045,305.1686496378649,303.59005380413413,303.7872507585908,303.156887107485,303.6312302791733
793,301.223432995951,298.9553381179481,298.3984479751214,300.44499335624977,298.3192425065777,301.3633870178173,300.70550905398187,304.60934970931254,,,,,304.40241962638214,305.02847940215446,303.41958158802777,303.6402156696051,303.15446370202716,303.6363350506297
794,301.13334085859464,299.0077288305603,298.65835057756993,300.58953908628615,298.05631747446563,301.3701568773167,300.06372860005973,304.6090682318607,,,,,304.27340673867917,304.89596054007114,303.3602624755437,303.45514592648834,303.26142155001247,303.5543701983845
795,300.9270022032147,299.12911976915365,299.03514414474563,300.71162906001365,298.08115603642335,301.2889353705795,299.87683383552036,304.63742323388374,,,,,304.13529809303924,304.7593322625972,303.4593463538958,303.3270336455225,303.50925359334997,303.5243307799964
796,300.68638301670416,299.27575983728167,299.34829316530886,300.64591991202343,298.25573137454643,301.0310441784395,300.0224566511517,304.62708545649417,,,,,303.7830469717537,304.07976826618227,303.5744641838863,303.076079650584,303.7951668784795,303.5816110672199
797,300.4544326202108,299.2677437819757,299.4936137984599,300.26715646977726,298.5309858195656,300.4426136398559,300.1689457768311,304.4341835891793,,,,,303.2001049502447,302.89673743669783,303.592475610107,302.6021610326324,303.9320200798887,303.58754931990796
798,300.10103576900354,299.0932043493595,299.48979492145503,299.7235866589686,298.6161908668267,299.5802395322834,300.1063889834231,303.75496609196733,,,,,302.5143535586342,301.62073144112134,303.37021073058935,302.13365688460635,303.6519513730954,303.4759888281105
799,299.7660134591557,298.92247223713554,299.4934742096228,299.282718323035,298.7028243901027,298.9879637685651,300.08096682216075,302.9597403197424,,,,,302.20334829434586,300.9564250572878,303.30186756846416,301.7422531992978,303.21951391321903,303.3113575765369
800,299.7191898451431,298.9127745120428,299.6502436853825,299.1982294820362,298.91613804603054,298.878544297436,300.14257409870856,302.3953761273239,,,,,302.4712458304141,300.82576709469055,303.4278072607362,301.62246807937504,302.99924003544464,303.35073925953185
801,300.00010378705906,299.15818878022577,299.9977642951871,299.47038170431887,299.2097988197492,299.2562641562128,300.29446686853356,302.27482577429606,,,,,303.07208878830744,300.9678346082074,303.96320821660953,301.8244207098932,303.2483664436534,303.6502777555791
802,300.4192154313038,299.4771403106629,300.37552068465476,299.82755197687084,299.5636751360445,299.5428632981214,300.55505111788176,302.38152584721803,,,,,303.76465897544404,301.1930306404666,304.54706796064835,302.29117853426095,303.76206933777775,304.0581528218663
803,300.7226475467103,299.63437809841156,300.6274692569588,300.0779691243663,299.76982927702005,299.663130724547,300.76221393091396,302.3529430946885,,,,,304.247769993186,301.3553388674263,304.9318771439226,302.7095322944535,304.1552174982615,304.37276742411956
