Experiment,piControl,historical,historical,historical,ssp126,ssp245,ssp370,ssp585
21,298.7734831806436,299.8592602710482,300.31669457175616,299.4406890105717,298.25544378764187,299.78315745407525,302.4666704691592,303.6395131935633
22,300.6775744555012,302.3665390760436,299.2838905236512,298.4138522570875,299.6517057711438,300.10619789654834,302.34118752395415,298.99275748439317
23,298.8002892055711,298.0588084655537,298.7018747087512,298.7147624337028,302.8415241544338,303.16265540451883,300.95344008920813,299.2940539625854
24,299.94792050934296,297.9393934575396,297.3799985417961,298.2867628147897,303.5000663171859,299.142794918662,299.22895939696735,300.0432757223995
25,299.14969537185544,299.9307714464767,298.62503303037784,298.8020427659437,298.73783368055257,298.7175739493624,298.8602931584337,303.0682789613575
26,298.4324740762153,302.2001607785913,298.73105689529217,300.23966418554716,298.452213445857,299.9328211215087,300.69075974531864,300.1326907655616
27,298.602104584738,299.57779623633274,298.24909858009613,299.0579203891113,300.3960850247342,303.6868028853742,303.8424083238317,298.98379268105145
28,298.1276104365006,297.9792468849858,298.12485178454506,298.92996221409885,303.7999925457938,300.42229259758375,299.552653319562,300.57470211044296
29,298.5902984801204,298.50643989894854,298.2146290974604,298.43343138747974,300.4635626325209,298.8328273399704,298.9167367758351,304.04512215429605
30,300.58293982048764,299.2762197273969,299.7290674053742,299.0029293488526,298.5609058164431,299.4164053514428,300.73971606513254,302.63318619623857
31,302.37982495354487,298.72084547991574,299.0705269736114,299.6074027572475,300.13425730382806,301.17831059546,303.79487075267355,298.47313086905046
32,297.667075460391,299.5394252543173,298.21811560081704,300.589575853801,303.5672656983496,303.6052583140582,300.71328313118596,299.4283516817964
33,297.6051580998823,301.1942801281998,299.15114653914463,297.93752006722144,300.6859993303397,299.47489421365174,298.883564747952,301.12283752331086
34,298.430185463455,297.9296238764962,301.1925103402509,298.58671564022535,299.91528593820345,299.27625428595667,300.2778764572573,304.0221763888257
35,298.73179517207643,298.0391474507648,299.3388771587349,300.42284700575703,301.90315814729655,300.9305176188996,304.00345295712236,300.7654929958376
36,300.32753139095007,298.3760157072769,298.7406569523889,299.51267475198006,303.5247614654613,302.52741254782933,300.2912362434659,299.36906578158846
37,299.69432392450426,299.32034419912793,299.3401273035031,297.84725522844093,299.2904099268842,302.2991958080763,298.71734416319504,299.9476392302162
38,298.94054648786494,301.80264834047495,300.68389435877316,298.7749987622604,298.6955164842778,298.3229558222593,299.4597952749687,302.8655835281597
39,298.47148532666876,298.0483295731237,297.73049468552654,299.47201881474217,299.1395180958165,299.27064507885547,300.3729737181582,304.2202737279005
40,297.95135456123984,297.54090288553675,298.4323622921872,301.9186427249041,301.6120677977124,301.41713620781184,303.6641936940986,299.7387249349141
41,298.76011455015805,298.52156770496,299.82485091550376,297.9932196578214,302.6681586234867,304.0150628854189,302.5224661351662,300.27581561770006
42,299.6716977417381,299.7141461008257,300.51121481059414,297.7696692332858,299.76446591877095,300.1560612975067,299.8604363138748,301.96442667592265
43,298.51958541591824,301.59538956042,297.55583968153337,298.44196542831213,300.44955827886173,298.83565684793706,300.9842590364497,304.43374712718725
44,298.3941722064251,297.74658969915555,297.7365983501938,299.512125120394,301.1249673346574,301.1874011562798,304.4289258967822,300.52953495690053
45,298.93438513428606,297.58644885492004,299.17105076030356,302.50161336890375,299.8543256927106,304.25101042840527,302.15102057281456,300.2282988237863
46,298.3274973235744,298.2669840361936,301.09962905285505,297.92151001746345,300.19029933164387,299.73898624027714,298.8489868380077,301.1564412451924
47,298.64021542080246,299.5442981794584,300.79932858575165,297.79547683610156,300.0285341315969,298.60954327122664,300.1917889332802,302.93603012749827
48,299.49678667744814,300.78133605629114,298.2739575213577,298.405617926135,303.42605824764536,299.841244426173,303.9565656545007,302.5191567038308
49,300.94941346040633,298.4402088178493,298.6940120769763,298.92944971201354,303.88730707046767,301.785889273602,299.78453146045536,299.7877445648508
50,301.9183299335357,297.65417382334357,299.13206674337783,300.67100792035023,299.31312580507546,304.18447120306195,299.38729995120366,301.2970729711784
51,297.4406828639281,299.32760753696004,299.3110780410664,299.1228461495217,299.18358641516926,300.20364172456374,301.5235196520995,304.7836251251442
52,297.60780899901454,302.363303421577,299.0638152178224,298.88304223244813,300.8997621905416,299.6319095038903,304.64018695678146,300.07717987865755
53,297.9240622584016,297.7005470761938,298.74383223005145,298.84504733281517,303.7262994498686,300.1789557597517,300.55881270879905,299.7563673500702
54,298.8701828728808,298.3025192225479,301.0120351630854,299.7246217297514,300.1318019920337,304.10299904870817,299.57280416262796,301.35556140300105
55,301.7301756455413,298.3001685490101,299.4600017407475,299.2134210938944,298.29382900608897,301.3563758111093,300.6640298318526,304.8312213185954
56,297.7914447542756,298.8649200495555,297.48700037512793,299.1763285970944,298.75983486120384,299.105350376432,304.5287762634953,301.5481003133355
57,297.94551343814084,299.513106227663,298.24354609605484,298.5234590424777,299.50035421729126,300.776772516221,301.6514660550534,300.46506771175655
58,299.67181829108955,300.2321092398145,298.7254366022463,298.95694549308104,301.31025056462596,304.0985661291423,299.27232551861306,301.0710738632349
59,302.215143522971,298.123527553567,298.6590641976345,299.2506764165933,303.545576727277,299.92105560638856,300.1685398238695,304.4595498104264
60,299.8255757706684,298.1223772032552,301.3153142159306,299.7706906569735,300.12784014495014,299.07383472706937,301.64053736527194,304.7011938728693
61,297.2337573015709,300.1301167712987,297.8773902022429,300.4901421368833,299.1504219244105,300.4787265470593,304.51160820866926,300.2671375559214
62,298.0700229187478,302.53448259194505,297.46092688497987,298.55778914882114,299.6107171891917,303.28202762141285,300.4890306334175,300.0819150982098
63,298.51559904223205,297.8807592128982,298.72494312438516,298.73975991294924,300.2983781420821,303.47752491928003,299.5410496095706,301.53980932738017
64,300.32886560030124,296.96020631800894,298.86733940222166,298.854140163037,302.71448227932643,300.17772693820444,300.35093191604983,304.991250091268
65,300.3595562699591,299.64699262848717,302.0131024361403,298.62987322401585,303.5465790367657,301.35381117191565,302.49783082751543,302.4304515838463
66,297.91333230728884,302.0579490119576,298.25381842989714,299.22299537735404,298.7304952976163,304.05718551412866,304.83704623000926,300.5586832769972
67,298.9534744711977,300.67417722655836,298.09889438027557,298.9941527407659,298.8206809197425,300.2244954010049,300.8225351865165,300.9050618763495
68,300.99764479190395,297.5139651461636,298.338160307336,298.9422809639184,300.35542831807425,298.91144927997306,300.15951991643493,303.9251020969688
69,297.84470319242695,297.57850172724744,300.04630529513685,299.584050576478,303.75350353808227,300.48893523238416,301.1207445488224,304.96959906056213
70,298.65221499715017,299.42531448748326,301.899762993161,302.4692852426355,300.7299081273598,301.57995088546676,304.12711686893044,301.06541823258425
71,298.88193514512756,300.22942940480027,297.5353221473467,297.81085507655035,298.6877827749886,301.51042158605645,304.21045818827207,300.48322899343003
72,301.17051682524567,301.9155485414196,298.39365282098566,297.5193971497027,299.9177105434062,302.14889280885603,299.6266268965433,301.35296732798645
73,298.4677254856803,297.58207507154503,299.32943905668486,298.62466718233253,303.5781537990004,299.76768356211204,300.99560868687036,304.94875061379247
74,298.65043842401025,297.90213768672635,302.71695581872916,300.14796110127344,299.3330543038265,300.4183609245118,305.1074388383938,302.40455606668917
75,299.240007233052,298.6479819624282,299.30528309211354,302.6743471402728,299.27029184833947,300.42713002539904,301.5088527580842,300.98384610798456
76,302.05774068250054,298.7041617375146,298.2073015690908,298.4452029618508,301.7912634413771,304.0072980777975,300.116270284851,303.16323629873665
77,298.0556712984946,300.4580642039323,298.9792096541516,297.5552558632837,303.6128269103453,301.29522817794333,301.77558192885294,305.28892861507524
78,297.59320551235464,300.59820075675884,298.31975850996787,298.87158579540704,299.06853304033984,299.62309157204504,304.9675279691356,301.5522725056488
79,298.7640880490959,299.60955529739954,300.04585595835596,299.9594640387695,298.8834179750048,300.90602614779704,301.7618551926559,300.8806634510774
80,299.09531537654266,298.4184945817328,302.59980609156855,302.5894503171084,299.6416466218206,303.98217244924035,300.9389409109846,302.5109475213465
81,299.00592418555976,298.5311575824423,297.30686741995333,298.49402199728996,301.2999245885846,300.68875814954396,301.4469310617795,305.5632118717158
82,298.9459164022716,299.70326637630177,297.99820211107607,297.1684988984975,303.415608110723,299.34577339640634,305.15205816998315,303.94460614666883
83,300.12506541792646,298.72257607919323,298.048742855262,297.7285411432536,298.26803557248974,300.67449903832056,303.0357678278085,301.77765540150114
84,302.1459096504113,298.64999978714474,299.30987662972643,298.6994025468371,298.5770167376421,303.9564194499015,299.39018725632064,302.12500993786256
85,297.7730915747584,299.8826522472637,299.8505823338594,299.7526195356657,298.9102070049701,302.07992353329087,300.1719179069316,303.4262628509764
86,296.78725143286914,298.674591922067,298.9678172189119,301.9823526091223,,,,
87,298.48688707289176,297.7378480032698,299.3859327196399,297.8301716281658,,,,
88,300.04058180667585,298.6535274046863,299.57708822191086,297.80410955147323,,,,
89,302.6494147781826,300.3342982389637,300.95943698340426,299.83770838189577,,,,
90,297.2672882595446,301.54139546581774,302.41892455694665,302.32746438595706,,,,
91,296.84203731494347,301.72241932850204,297.1864251356504,298.4425487865323,,,,
92,298.58472497969007,297.6943083974567,298.04822160422225,297.9612186795841,,,,
93,300.83654333315593,297.60325571946015,299.88733076781574,298.4729282517075,,,,
94,299.28872223313346,299.65694100865653,302.09885514310804,299.3037003310863,,,,
95,298.412025574383,302.52039967121283,298.99623858984796,301.9507805306437,,,,
96,299.62596872190943,298.228495437405,297.65811558890897,301.0642534245564,,,,
97,299.8533543918943,297.5006180618844,298.22659287779896,298.7035847023219,,,,
98,297.5073153022101,298.2973049960811,299.97813115621244,300.5281422007425,,,,
99,298.69981625691395,300.21825705691253,302.59699288735743,302.56107462957306,,,,
100,298.8459584110676,302.45674230075923,297.64894973754895,297.75890286414614,,,,
101,298.59455129379734,298.357225476513,297.4248988735937,297.58542144689346,,,,
102,298.8164820272402,298.49037356244554,299.07992810119885,299.11860920539266,,,,
103,300.2913101390434,300.3899225123219,301.1197605866099,302.47169203938137,,,,
104,302.3591442432168,300.0417285271373,302.39466736143316,300.409869874854,,,,
105,298.97495445686286,297.9483770692405,298.2697945235505,297.9708917483717,,,,
106,297.3201037471661,300.57632607739055,298.226595688944,298.75973942052366,,,,
107,298.931024377739,302.0481536280184,299.41977391510267,299.45429740282424,,,,
108,299.3268851727576,297.7877730318409,302.6266474888045,302.40908939616656,,,,
109,301.1857648656941,298.59289467574126,298.1404608226603,298.1427367172894,,,,
110,298.50119635768357,299.9611651846747,297.0984602682516,297.49337647574254,,,,
111,299.4226184787246,302.4391821609283,298.91132799557175,297.9336017114566,,,,
112,298.2982381384391,298.10852750455524,301.92752182506723,299.06410987260085,,,,
113,298.4111163185837,297.16974985935144,299.0629716074656,301.5452528617182,,,,
114,298.386797998626,298.2877663057704,298.63249675268247,300.72803297893324,,,,
115,298.9915418469463,299.8143224749899,298.3979111282167,298.4855056743391,,,,
116,298.51032599214244,302.1818470095088,300.109267259425,297.93901335523896,,,,
117,299.58077236397935,298.30050266933847,302.34041445032955,298.88686446698165,,,,
118,297.6494297125705,297.8610439716738,297.7749759116511,300.6535399158976,,,,
119,298.32387256160877,299.3239792112297,297.3723913409081,302.7940784861886,,,,
120,298.6855299395367,302.38470335833273,299.269900560049,298.2734959628162,,,,
121,299.875843099909,298.4393070539114,300.3758923017079,297.9476272668064,,,,
122,299.6943704713254,298.31440673572655,301.55475530018975,299.0262111475442,,,,
123,298.6174432776508,298.8741724373353,297.78367118830715,298.68851980466803,,,,
124,298.6189292046698,299.7399078596884,298.83769844982,300.6848681548372,,,,
125,298.73750273031527,301.2166725812332,300.7208401884384,302.59137126036507,,,,
126,299.93540234118996,301.781548912284,302.5607617472304,297.93392098061446,,,,
127,301.57426376982517,297.64784605725856,298.60329474038116,296.89929644753846,,,,
128,297.75312473246265,298.68128840444155,297.024583982852,297.92419856199746,,,,
129,297.3344545354292,299.22967455867484,298.42545865749145,300.40619482076204,,,,
130,298.598616048736,300.7440633082238,299.2455899587424,302.6873860089547,,,,
131,300.416807705637,302.50724693200135,298.7999842611649,297.6061550423141,,,,
132,300.89239127488514,297.9380239370028,299.42291971190434,297.8735417146586,,,,
133,297.3902517159713,297.2341882812334,302.1276817753109,298.7764648302759,,,,
134,298.18891237571694,298.8532632715585,299.5846531393294,299.93910619817706,,,,
135,298.522663181986,300.7959170563228,298.5392747119285,299.87291282640723,,,,
136,299.1238183397246,302.53682422625076,299.1789461474961,299.17199235808584,,,,
137,299.791425406766,298.0913619758078,301.15024254821816,300.1061978192552,,,,
138,298.3815032958009,298.03921008448907,302.9352462542435,298.5719365437488,,,,
139,298.031571156162,298.57989681568984,297.84579251613474,298.88257856019356,,,,
140,298.6095507200294,299.66300611824,297.98649778888415,298.7737253096778,,,,
141,299.9620838478393,302.81439473379777,299.24231003209667,299.35432304091023,,,,
142,302.17198090464206,298.51460760506353,300.5701335917591,302.56402983690987,,,,
143,297.84335417681183,297.58230037937295,302.84991418274916,300.8956265728721,,,,
144,297.6555421197531,298.8556242896447,298.954262594617,297.80238788860794,,,,
145,298.6933244630905,300.6508675081598,298.0201004050469,298.30720657617087,,,,
146,299.16426936364843,300.5284270379495,299.0687269519436,299.49519553807664,,,,
147,301.36805570409894,302.7736769372529,300.2735674865474,301.18262792417664,,,,
148,298.40360226141723,297.8183955778209,299.65613842137896,302.65079357631964,,,,
149,297.5372424147942,297.50229062487097,299.29327665585004,298.60147301591036,,,,
150,298.28843860211805,298.91543017644744,299.53753648115793,297.9384045424205,,,,
151,299.18559807941796,301.23667921386357,301.1294010419356,298.8634187832497,,,,
152,301.8432538120641,300.42405565573534,302.11287810954985,299.71998695745384,,,,
153,297.86780102784996,299.08362800348647,297.9642258086705,303.2014438514266,,,,
154,297.54415289083585,302.22501983023216,298.3205062825123,299.2181767296977,,,,
155,298.63762649603785,303.1854766605654,299.1334633066308,297.9785692264669,,,,
156,300.8432605512514,297.5174730799035,300.51856335808367,298.93631700369207,,,,
157,298.2225755571182,297.8024679540176,302.68365017463947,300.49700520805953,,,,
158,298.6061243726446,298.9935014061445,298.7185969805925,303.1742339725285,,,,
159,298.71972279320556,299.8318287335743,298.7920062055802,298.7326639576792,,,,
160,300.35058265716924,302.8269916564503,299.08827480177507,297.66053079255903,,,,
161,300.92205665907295,300.06056492867486,299.7253458260814,298.5592105596506,,,,
162,297.388331695487,298.16000376877787,301.6237644018177,300.09481094732183,,,,
163,297.7921889695136,298.83719807021095,301.01197194974594,299.99224427552736,,,,
164,298.4152395948077,297.6603170402827,295.06110961335446,297.1112131806437,,,,
165,299.91185608870745,,,,,,,
166,301.5872059474386,,,,,,,
167,297.7828776221423,,,,,,,
168,298.0422409738402,,,,,,,
169,299.0035472958109,,,,,,,
170,299.26363011792796,,,,,,,
171,300.2331751232163,,,,,,,
172,297.8612294963371,,,,,,,
173,298.15442670338604,,,,,,,
174,299.710503387601,,,,,,,
175,302.38232797063534,,,,,,,
176,297.48245100857775,,,,,,,
177,297.41928623714864,,,,,,,
178,298.43093118355364,,,,,,,
179,299.5359110208183,,,,,,,
180,298.28863245686824,,,,,,,
181,298.956901381362,,,,,,,
182,298.9677394622219,,,,,,,
183,297.7345759379038,,,,,,,
184,298.5220834326804,,,,,,,
185,299.607424207047,,,,,,,
186,298.8291688771721,,,,,,,
187,298.26692700591775,,,,,,,
188,298.6092827534507,,,,,,,
189,299.70535073064286,,,,,,,
190,299.64692541714066,,,,,,,
191,300.4712026191692,,,,,,,
192,302.0406298678801,,,,,,,
193,297.25890028216867,,,,,,,
194,297.73230723633276,,,,,,,
195,298.837750332701,,,,,,,
196,298.8637968927471,,,,,,,
197,299.5762012251356,,,,,,,
198,299.4810029651378,,,,,,,
199,299.1884916726414,,,,,,,
200,297.234907626567,,,,,,,
201,298.7844621315026,,,,,,,
202,298.9814054929698,,,,,,,
203,299.75978842915964,,,,,,,
204,301.02679802295535,,,,,,,
205,301.15877222816886,,,,,,,
206,298.5796856469154,,,,,,,
207,297.7177299811239,,,,,,,
208,297.29704205297816,,,,,,,
209,298.72187344894877,,,,,,,
210,298.9289964111629,,,,,,,
211,299.8184249389902,,,,,,,
212,302.1802452821731,,,,,,,
213,296.91042256648683,,,,,,,
214,297.9798191478208,,,,,,,
215,299.40121555696095,,,,,,,
216,301.0398027838865,,,,,,,
217,298.4109257264187,,,,,,,
218,298.149143170577,,,,,,,
219,298.5203727928899,,,,,,,
220,301.2940579216913,,,,,,,
221,299.79379694568723,,,,,,,
222,298.069057329456,,,,,,,
223,299.14816471328646,,,,,,,
224,300.8364679191154,,,,,,,
225,297.84159534838545,,,,,,,
226,297.9128029360877,,,,,,,
227,298.55410169579267,,,,,,,
228,299.7107007804998,,,,,,,
229,299.01683879829625,,,,,,,
230,299.8622732150287,,,,,,,
231,302.36157212896137,,,,,,,
232,297.7135655198221,,,,,,,
233,297.2305770428604,,,,,,,
234,298.3255556004415,,,,,,,
235,298.8354712904896,,,,,,,
236,298.47819172291855,,,,,,,
237,300.1190255488109,,,,,,,
238,301.28508679384015,,,,,,,
239,298.27616929159507,,,,,,,
240,297.3331485506724,,,,,,,
241,298.992916503794,,,,,,,
242,300.58900282644277,,,,,,,
243,302.1231206717067,,,,,,,
244,297.64383192250534,,,,,,,
245,297.2823206368333,,,,,,,
246,298.1367828758176,,,,,,,
247,299.74063695715944,,,,,,,
248,301.46947760977554,,,,,,,
249,297.903728180026,,,,,,,
250,297.55158669696726,,,,,,,
251,299.68701193907197,,,,,,,
252,302.02966366497577,,,,,,,
253,297.7050790661101,,,,,,,
254,297.6885890777798,,,,,,,
255,298.5464187360756,,,,,,,
256,299.15933384025385,,,,,,,
257,299.3652277718906,,,,,,,
258,298.0959157755209,,,,,,,
259,299.313267246509,,,,,,,
260,302.4871851491151,,,,,,,
261,298.00374352894784,,,,,,,
262,297.08339945916055,,,,,,,
263,298.6784549161036,,,,,,,
264,298.5888362875691,,,,,,,
265,298.39077623832986,,,,,,,
266,298.9191971256875,,,,,,,
267,300.6902173586033,,,,,,,
268,297.97724755448047,,,,,,,
269,297.9835207465085,,,,,,,
270,298.75659713863536,,,,,,,
271,300.2532894982059,,,,,,,
272,299.070656457742,,,,,,,
273,298.8193734111056,,,,,,,
274,300.0235341706768,,,,,,,
275,301.9563007608353,,,,,,,
276,297.62236435221877,,,,,,,
277,297.68897844602975,,,,,,,
278,298.8127020986255,,,,,,,
279,301.7419694934349,,,,,,,
280,298.99715520099716,,,,,,,
281,297.54414929526746,,,,,,,
282,298.10639056689666,,,,,,,
283,298.66708489561256,,,,,,,
284,300.93409439772194,,,,,,,
285,298.98457885387137,,,,,,,
286,298.2189822911383,,,,,,,
287,298.57099987358765,,,,,,,
288,298.4778426500385,,,,,,,
289,298.3131631091438,,,,,,,
290,299.12812645432683,,,,,,,
291,298.6129440344559,,,,,,,
292,300.6994256241664,,,,,,,
293,298.31510540504104,,,,,,,
294,297.7983179961281,,,,,,,
295,299.0744977967643,,,,,,,
296,298.83094923496327,,,,,,,
297,298.26225490417556,,,,,,,
298,299.107802722101,,,,,,,
299,298.7439666823885,,,,,,,
300,298.4627315288365,,,,,,,
301,298.7380339630245,,,,,,,
302,299.3228038106963,,,,,,,
303,298.4949795929779,,,,,,,
304,299.13612166712574,,,,,,,
305,298.91576375436375,,,,,,,
306,300.8947509711643,,,,,,,
307,300.6809617883508,,,,,,,
308,297.5882705819394,,,,,,,
309,298.860921114935,,,,,,,
310,299.5021069254847,,,,,,,
311,300.72378866236204,,,,,,,
312,297.3282100230643,,,,,,,
313,297.7188064377706,,,,,,,
314,299.34160630676723,,,,,,,
315,302.30499853797625,,,,,,,
316,298.4535124133667,,,,,,,
317,296.981161575596,,,,,,,
318,298.588610574392,,,,,,,
319,298.7802962142096,,,,,,,
320,298.7690322348463,,,,,,,
321,298.43382448997113,,,,,,,
322,298.61776565818735,,,,,,,
323,299.1752388854374,,,,,,,
324,298.36153655865525,,,,,,,
325,298.5398634617557,,,,,,,
326,298.7706891850619,,,,,,,
327,299.38882660173704,,,,,,,
328,299.90593353021126,,,,,,,
329,297.72775377198076,,,,,,,
330,297.7184950939124,,,,,,,
331,299.2686128204158,,,,,,,
332,300.2765215462733,,,,,,,
333,299.70089658790863,,,,,,,
334,297.34559704436464,,,,,,,
335,298.7176947584057,,,,,,,
336,301.72012908094956,,,,,,,
337,302.11855783021514,,,,,,,
338,297.0376019930829,,,,,,,
339,297.6796348954965,,,,,,,
340,298.3477188291666,,,,,,,
341,299.9957768371725,,,,,,,
342,298.7991820741914,,,,,,,
343,299.73693483814765,,,,,,,
344,299.0303530849527,,,,,,,
345,298.40027780666657,,,,,,,
346,299.3019170403311,,,,,,,
347,301.27966794925544,,,,,,,
348,302.501571505304,,,,,,,
349,298.00991389550177,,,,,,,
350,297.00581567379004,,,,,,,
351,297.7815537700589,,,,,,,
352,298.8156636293821,,,,,,,
353,302.2255791140738,,,,,,,
354,300.5829634114037,,,,,,,
355,297.5310958874749,,,,,,,
356,297.9163651613795,,,,,,,
357,298.98120548543415,,,,,,,
358,299.96849466958383,,,,,,,
359,299.2135504286455,,,,,,,
360,297.88396054437993,,,,,,,
361,299.34843420033036,,,,,,,
362,300.6265978062194,,,,,,,
363,297.4392624993339,,,,,,,
364,298.2474575961064,,,,,,,
365,298.5293674545547,,,,,,,
366,299.8178428171142,,,,,,,
367,302.1479324905754,,,,,,,
368,297.4060962182073,,,,,,,
369,298.5174199925744,,,,,,,
370,298.8436523894423,,,,,,,
371,299.92932563212185,,,,,,,
372,302.2076111298637,,,,,,,
373,299.00356279829293,,,,,,,
374,297.46158889275495,,,,,,,
375,297.741095760897,,,,,,,
376,298.31908482552643,,,,,,,
377,301.4939338313264,,,,,,,
378,302.3191091640876,,,,,,,
379,297.9355520166553,,,,,,,
380,297.991832612534,,,,,,,
381,299.26368051764445,,,,,,,
382,302.0345059529465,,,,,,,
383,297.81838753889105,,,,,,,
384,297.5658468172472,,,,,,,
385,298.9099822382503,,,,,,,
386,299.22886506235517,,,,,,,
387,299.48608833532126,,,,,,,
388,299.5378061438129,,,,,,,
389,298.8039916207938,,,,,,,
390,299.6607856672283,,,,,,,
391,299.12809750296844,,,,,,,
392,300.98942696234985,,,,,,,
393,298.4525303764737,,,,,,,
394,298.946850328625,,,,,,,
395,300.19241260289897,,,,,,,
396,297.6239070513719,,,,,,,
397,297.87306464191624,,,,,,,
398,298.6500200187333,,,,,,,
399,300.30725514939974,,,,,,,
400,297.8967983045916,,,,,,,
401,298.8013778938545,,,,,,,
402,299.85426520945083,,,,,,,
403,299.6419000543237,,,,,,,
404,297.46500438256504,,,,,,,
405,297.6646275387919,,,,,,,
406,299.37385652661914,,,,,,,
407,300.37615667330675,,,,,,,
408,299.7035559484812,,,,,,,
409,299.0356345695284,,,,,,,
410,299.9030847045855,,,,,,,
411,301.4310609787724,,,,,,,
412,297.41361834491136,,,,,,,
413,297.4113556073143,,,,,,,
414,298.52427137936047,,,,,,,
415,299.5612439334519,,,,,,,
416,298.8611152578776,,,,,,,
417,298.98835256405147,,,,,,,
418,299.533117700333,,,,,,,
419,299.9089425937331,,,,,,,
420,299.1977231806509,,,,,,,
421,298.525588195613,,,,,,,
422,299.14693370462834,,,,,,,
423,301.6749774287414,,,,,,,
424,298.4188545441037,,,,,,,
425,297.22281321282645,,,,,,,
426,297.6787882133751,,,,,,,
427,298.27465677600867,,,,,,,
428,299.7271750512569,,,,,,,
429,300.53648230222484,,,,,,,
430,297.45827245619614,,,,,,,
431,298.9750389475714,,,,,,,
432,299.1116352276108,,,,,,,
433,301.238179158803,,,,,,,
434,298.4279985366161,,,,,,,
435,298.40155410824315,,,,,,,
436,300.8048424000046,,,,,,,
437,299.7642843456496,,,,,,,
438,297.46006701241754,,,,,,,
439,298.605099658193,,,,,,,
440,300.1659173097251,,,,,,,
441,299.3699475926347,,,,,,,
442,298.36260416321215,,,,,,,
443,298.10418343056534,,,,,,,
444,298.22066836702396,,,,,,,
445,298.98498025534565,,,,,,,
446,299.8717862487536,,,,,,,
447,299.3865681555189,,,,,,,
448,298.19655195131776,,,,,,,
449,298.4590937594457,,,,,,,
450,299.09809948109574,,,,,,,
451,299.6481790890175,,,,,,,
452,298.36107196223134,,,,,,,
453,298.38301665545526,,,,,,,
454,298.2690807235548,,,,,,,
455,298.9237666989852,,,,,,,
456,302.0477075829037,,,,,,,
457,298.7916387396217,,,,,,,
458,297.03145775863305,,,,,,,
459,297.83127791204134,,,,,,,
460,298.7701530263937,,,,,,,
461,299.67447648378544,,,,,,,
462,299.47635379990044,,,,,,,
463,299.995353543819,,,,,,,
464,300.5446714075312,,,,,,,
465,297.4596060502661,,,,,,,
466,298.33214016690937,,,,,,,
467,297.94839323963225,,,,,,,
468,298.0735726511939,,,,,,,
469,299.2110258989308,,,,,,,
470,299.0237468868404,,,,,,,
471,298.8184817223826,,,,,,,
472,298.59216644146755,,,,,,,
473,299.4589008906016,,,,,,,
474,299.26387581453866,,,,,,,
475,299.3991902213464,,,,,,,
