Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
73,297.5297634133447,302.34084747410907,299.5038833312555,301.6339337628374,298.05794927220717,297.6027047610753,297.0458068835871,299.44624333497956,300.0040065711914,297.99853277669325,298.0647499744762,297.8077373337939,298.2130854726309,302.12108442985055,302.11802929923346,301.73026742403573,303.3600195401419,303.67512028494656,299.364179153747,303.5204646604439,299.89644030863434,301.77519054369077,299.85545525304013
74,298.19911381872174,297.0192798099934,299.43757206748023,296.70549872183113,297.5808876468014,298.77016986082776,297.9764094937818,298.66477757080105,298.963327234621,298.55375953357265,297.62263991926665,299.5830978482541,299.3640827176453,298.1732631516874,298.2518240113474,302.7843952300033,298.5469670646396,300.1508072128948,300.2829205108251,299.9416016126135,301.99473111263995,304.44097207090675,300.5779580075355
75,298.2165006974358,297.0564108134886,298.93616946718384,298.0250900916881,298.0354179191194,300.3299700329547,298.68696496746037,298.4737454174962,298.8201443426528,299.3100295271591,300.1545454616102,300.2476192129098,301.4952015672404,298.73317594016584,299.49241606587884,299.6238415604366,298.64358867626544,299.3604186208697,299.8905183422475,299.6266852300514,304.6940118444996,300.64211713434423,301.8163399198368
76,300.0347184722645,298.5745913997699,298.36121015866127,298.3331784212656,298.2702611713352,297.83600210876017,297.8501249255398,298.494278616437,297.5816898195731,300.40738609978854,299.8526952021285,299.23230889235293,300.46344110827874,298.6042172009247,299.890555002534,298.4506847816767,299.6824990859134,300.5674099104353,300.52028226275155,301.1104430296836,300.41959295187024,300.25998953257186,304.6190867884838
77,297.94613186868406,299.65299516897767,298.17745316570483,297.98674129000074,298.88119510613075,298.29475669005484,297.43808069497294,298.5189091395817,298.2948137689212,298.90982436392324,297.3280662034562,300.1515761754731,297.99605637768883,299.2583149199601,301.2627841145182,299.640766299949,301.36657226375627,304.00308811486263,302.82572795751594,303.99680011405144,300.40253043432307,301.2030410109758,300.7751813296181
78,297.61671540362676,301.372436116164,298.5233956122992,298.5289751901073,298.565635740533,302.0851664585378,298.8096431743982,298.70620847462675,298.1223290932771,297.594104985714,298.2194009307171,301.3112736379556,299.5709303403515,299.4442433921886,303.2023859838607,301.62503613002986,303.540834956411,299.86739443891105,303.0720188828666,300.09716968681124,301.275291915502,303.808786696126,300.223421188185
79,298.7817572924692,300.5438047682324,297.98433429923193,299.76508044406756,299.2183366257977,297.64948722225677,299.76815920731684,298.9676344940251,299.2331077597919,297.79073727923577,299.03332593780533,298.29546704180785,301.5706612952643,301.3906693972903,299.0574219676487,301.26120696503546,298.35099865018293,299.7353214307498,299.56477349077346,299.7416936251644,302.9813859937511,301.4485699783034,301.5275421720265
80,298.6775728017287,296.3811831880992,298.237890458417,301.85140162419856,298.78914464140774,297.3851648334674,302.1037933348258,298.3177368237926,300.65227632683445,297.8106234161142,299.44151691342444,297.9228009356093,301.18551384307403,302.4684212696843,299.53693957694986,298.6522708660832,299.85699590389504,301.654307813921,300.09995466640515,300.4698773816594,302.76724879357556,300.80060544227246,304.5519081517393
81,298.05577574732223,297.69259593896965,297.7331777837116,297.2004867807456,298.72905094224683,298.2054664413261,297.1024492364054,298.02979110187465,301.69925869678605,298.2963669510185,300.48344805596474,298.9475684724961,299.6328256091138,297.91748533217657,299.6374507059902,299.44049018478677,299.8900129252949,304.1483198947888,302.65569462973275,303.8995213105888,300.10153815822775,300.4580818462319,300.5017193150284
82,299.5496655984662,297.9063328352011,298.3701050143368,296.66727679379824,298.1603051918041,299.1783846141732,297.5072292730395,298.5041523676488,296.7142927981403,300.17633424047693,297.94803243810514,298.8188475105107,298.19788983903885,298.0579135324681,299.18942935069725,300.5000258084934,301.3841038645521,299.37723426123233,301.43564419052694,299.5360690629686,300.90387560281357,301.6407372388589,300.28471689921054
83,297.39403483231797,298.74913197747134,298.0395097958918,297.8665198063638,299.1493454831879,298.55442481013176,298.2791987863637,299.51211972418963,296.7911418727891,299.8761413832047,298.5375062876398,299.82121539898117,298.808471457758,299.0625747558051,300.7170230796989,300.7415023966722,301.72956208943066,299.61028881014687,299.52334431641884,299.4084765355561,304.08124715492664,304.79862929182303,301.26457095511086
84,298.01451757138375,300.6274228550962,298.2960028950924,298.60062536786785,298.27010266413345,299.1122562326495,298.66165116616526,299.8559714774133,297.99991834505596,297.9998778281013,299.1628146912708,302.7491374340778,300.9880435733005,299.3094234803959,300.08496985169415,301.81599631059345,299.2052297126325,301.3384128305141,300.34421218957016,300.68678422658127,301.58952465333255,303.26402938738005,301.4967696244032
85,297.8721141173575,299.7368367716759,299.260219190068,299.2838035381637,298.14743744122444,298.18494718778385,298.561392592054,300.04274288466644,297.8055769669375,298.9691986257473,297.9572051118505,297.6722729966088,302.85878059400324,299.9563390324957,302.52567120770334,298.6711719405305,299.3480118686062,304.32050033139166,303.28318978530996,304.1321541777648,300.92898726593717,300.02639087409443,303.5284180209679
86,298.2003201424766,296.7635469458449,298.7552442449465,298.4227861136659,299.08886028784354,297.80831061701167,299.9667170021725,297.16604821336307,298.64966282529144,298.16543630324543,297.66385496543563,,,,,,,,,,,,
87,297.9904754258305,297.69250000222286,300.09572445558297,299.11002614661544,299.4438456198452,299.5799580163945,300.2552280264212,297.6955042493061,301.04456771316217,297.97100957046854,299.0470147304855,,,,,,,,,,,,
88,297.65855937241025,298.3657421658119,298.6702458496366,297.94008058586195,301.680537935596,299.7997579862069,297.4595389457599,298.43201165331203,300.8444391173296,299.01772432113756,299.21691746989677,,,,,,,,,,,,
89,298.46157956197993,301.82593760278337,297.8364375727784,297.7174719101226,297.08013424726374,296.9510078190486,297.05406543011605,298.1798574257397,296.77238807312006,301.34750355880277,298.36606445124806,,,,,,,,,,,,
90,299.41624586440963,299.4091029762665,297.7829011750085,298.0445987477917,296.42189910538946,297.8571739937743,297.73747772464685,298.10661095078797,297.6310147689781,296.98879410452133,298.85170307855157,,,,,,,,,,,,
91,301.95626457524855,297.488988792776,297.95414954365657,297.9652577501683,297.8324002280693,298.32630341550356,298.01921282057174,298.12819634924796,297.71122293464265,297.1714931119689,300.78734089046077,,,,,,,,,,,,
92,297.14602173621,298.532625090169,298.63377104197866,298.202482254346,298.2709993360123,298.4716672499398,298.4944137635316,297.91373277930046,297.8770347546271,297.5009948886721,298.3869203766699,,,,,,,,,,,,
93,296.947160617909,298.69666204122444,299.2446528945336,298.21881710407825,301.80443312128403,298.4597762801443,299.92360689172693,298.7151544613075,299.05116867603493,297.96031705481687,297.92068140064083,,,,,,,,,,,,
94,297.7455949989118,298.7738285234773,300.9261400461094,298.4142246608043,299.446818278702,297.8196478875078,299.64389953745984,299.4124623959926,302.1835946965727,300.1910949852674,298.9863755868682,,,,,,,,,,,,
95,298.6263996328899,298.4761565828646,299.80812805484067,297.85155272566953,297.12233614400037,299.0157553228909,300.1136362749735,300.53512020854964,297.1485691931185,301.1079424392997,299.27393626485303,,,,,,,,,,,,
96,298.07618636038524,297.9973183219957,297.1682763889515,298.2773046178586,297.6961462406205,297.78155738933674,298.23161902450124,297.9279669052109,296.96605175376084,297.5895395870203,301.32383043977853,,,,,,,,,,,,
97,297.4322279556653,298.33562991546574,297.44151050892987,298.3857626364531,298.6711999973177,297.9891171591274,299.0874482599108,297.4344542754236,298.0405761403143,297.9863466394717,298.08233946825084,,,,,,,,,,,,
98,297.81832803986293,298.9756364877792,298.87547825821383,298.950299865073,299.8283005290249,298.7284863209011,299.65476004624105,297.89053312951523,299.0252050281238,298.97791542136514,297.39763460393647,,,,,,,,,,,,
99,298.0357071031297,302.3603864538849,299.4934596425979,300.18806635218033,302.342492274014,300.13464812789925,299.75435813933336,298.1867755945146,299.932069048556,300.05473946438906,298.3019915941117,,,,,,,,,,,,
100,299.54754290374416,297.4729870352859,298.5873801283696,300.4905673335167,297.1437527456752,302.6162507850269,300.84211470892666,298.3627016117752,297.9376014282564,298.46974679843845,298.2782064779329,,,,,,,,,,,,
101,298.52024222458806,297.4806310687156,298.698584401252,298.7352695296661,297.8549992760357,297.52060011171153,297.18059224264766,298.3300333356967,298.17094581003204,298.2623586135133,298.23884460062345,,,,,,,,,,,,
102,297.8713120781271,297.7129869925754,298.7026280889317,297.27444387380785,298.52447183264076,296.3046814001655,298.06189354305894,298.1233494238868,298.66739648392286,298.7336455267875,299.10936674506905,,,,,,,,,,,,
103,297.38829855914804,298.153681161529,297.82016758577896,297.4587709437462,299.35389838030204,297.97190339903017,298.386524289217,298.19361468546845,298.56928623148065,297.95422097512875,300.0270051410673,,,,,,,,,,,,
104,297.81268318785396,297.9870358596823,297.7169143098768,297.9352648840054,301.1525175301883,298.67076434263413,298.0052953117863,301.23641252935516,298.6222787898273,298.84583257879746,302.65734151306987,,,,,,,,,,,,
105,298.38993488776896,298.11357062159124,298.73872206072434,297.3844888676189,297.9211074065557,301.35325723698264,299.04918869942645,301.11266314372773,301.0826424591966,298.8766137016628,297.32693536192477,,,,,,,,,,,,
106,297.97904430168546,299.0010362675451,299.78792709918963,298.235238846338,297.26053522002127,299.50559415921856,298.9326007838041,297.8241056023531,298.74351754140207,297.986108240015,296.97656606469417,,,,,,,,,,,,
107,297.75388579842644,297.98939068268857,299.5229505170549,298.7435619151003,297.73508447622964,297.39040439676427,299.2348597908364,297.7707632979243,296.9089440077244,298.47663700980723,297.96869669943527,,,,,,,,,,,,
108,298.330025640015,298.6069796386629,298.66379418033483,300.1566331037022,298.88958022428136,298.13375293307803,298.8608959769672,297.89277218513524,297.8046916795441,299.8612736552385,297.9505385902508,,,,,,,,,,,,
109,298.8893120176747,300.5201197828158,297.6206683182947,298.5379373209234,300.832439119603,298.85851798703874,297.1598682429301,297.8426782285155,298.18691143312293,300.780686244528,298.89638081052027,,,,,,,,,,,,
110,298.258702080296,297.66866755538257,297.63509702629636,299.0358729575407,299.40225212640263,300.2692286532026,297.9649255661369,297.8604708236397,298.9829742771001,297.0532504513062,299.8488488477498,,,,,,,,,,,,
111,297.8371863907162,297.8105790489484,298.39388428373667,298.77257650656253,297.05405579802533,299.85188738889116,298.1230134233626,298.43433841717814,300.11283316659427,297.52021021960144,300.0546870284251,,,,,,,,,,,,
112,298.01313817066165,298.8559826851537,299.7723005244815,298.5695584896705,297.91063465987753,299.94718119771227,298.46817133076746,301.2177332172596,298.21825506980605,298.7013043943795,297.9136824280478,,,,,,,,,,,,
113,298.57110383917484,301.86051311593957,302.4501476277955,299.7620094328015,298.8198593426395,297.3586495226332,299.10069250871413,297.4466047077403,297.5709357770133,300.6874003097505,299.370600709932,,,,,,,,,,,,
114,299.251004111133,297.3742288893574,296.8973835563094,300.8636987682237,301.00576293153944,297.86666940195147,297.9676173784183,297.08327968853314,298.27834952874633,301.2433170595138,301.29469060740183,,,,,,,,,,,,
115,299.9965395893294,297.0658434456197,297.2750436600106,296.589008348889,297.23028235022264,298.0707185116933,299.52500839586537,298.19208100107204,299.0902485671533,297.04098897299906,297.62397058768323,,,,,,,,,,,,
116,298.0279531680854,298.03746942163974,297.63769711705544,297.25709528650685,298.3247944104965,298.4359377653129,299.6534232775172,298.5431041710909,300.4793610335214,296.94475305409014,298.01046784668705,,,,,,,,,,,,
117,297.85035953734973,299.1456618607529,299.2356502410085,298.03371525980566,298.85577367566384,298.4705702409347,297.66416481189077,297.64984467436756,299.85618150174037,298.9815326556896,298.0577420095058,,,,,,,,,,,,
118,298.0701329143148,298.76357293774186,301.6720891508462,298.586915096487,297.44545101031025,299.9736337595062,298.143310859922,297.64836215033273,296.81736305261484,299.48583439589265,297.7761903606515,,,,,,,,,,,,
119,299.18735049743333,301.8044656706573,297.6240728428971,299.40695301359386,298.2432398569266,300.38349886600207,299.2123877907604,298.6053701736092,297.24738381077435,299.5742690019277,298.00502504608266,,,,,,,,,,,,
120,297.1412049271618,298.516999723162,297.6565679127577,300.62765119510505,299.3622012449615,297.2684811886432,300.8692487689644,300.05663294409135,297.9023460729133,299.09122034229233,297.86225186126893,,,,,,,,,,,,
121,297.46761710843464,297.92725990477896,298.0113357564355,297.6952280130742,299.33827619033406,297.5045404824229,298.34754084554055,300.66768603298675,298.09086755440825,298.1146005822529,297.8847836063003,,,,,,,,,,,,
122,298.2623975304417,297.98878319287195,298.1761926108497,297.865855369251,300.23040831413795,297.8035614538304,298.0847364642048,298.1589416441022,298.7231807638357,298.65861144094583,298.49681496552853,,,,,,,,,,,,
123,298.69442918646644,298.41487654063195,298.79563970436243,298.11700647386743,298.0391303160358,299.8926670479022,298.53505636139795,297.8178554344474,301.5155912206215,298.88122204684277,299.614974933163,,,,,,,,,,,,
124,298.1874874802918,299.581886955737,299.2214247862435,298.4273734985448,297.18677140577864,301.9081194249488,299.0403402877966,298.56849874268346,298.88827745133494,297.80445147535033,302.3265010671046,,,,,,,,,,,,
125,298.1033984310204,298.3666342941425,301.0399013552902,298.36820122681644,298.4613882465317,297.4886217800475,298.8241147347317,299.51237551143487,297.3692862697037,298.4651477861646,297.48908715472754,,,,,,,,,,,,
126,298.14036255853057,297.58982315713587,297.56077769386906,297.9337008771318,300.85550115272525,296.6060898886454,297.6208378532383,301.49885832273077,297.82855030831774,299.32722624939913,297.83121208291874,,,,,,,,,,,,
127,298.1164748102431,298.98168435761414,297.7447873756508,299.02987015719856,300.45980205056003,298.1107795737125,297.6089988127092,296.82992790932695,298.56933955891105,298.0462925742183,297.99844050615485,,,,,,,,,,,,
128,299.04425748023306,301.88902138339375,299.36562293745556,301.33243864641963,296.71014424439096,299.2269943281082,298.3373092976571,297.2517727352793,297.6064331993479,298.9306864260678,298.4674013051527,,,,,,,,,,,,
129,299.7245427132554,298.4046154998494,298.3813935940986,297.44530901081885,296.88670496370554,302.18359242563594,298.3339914180993,298.07496953380786,298.89540103238636,300.15020526071766,298.3094211675238,,,,,,,,,,,,
130,297.2341351363293,297.46570303637714,297.8376423125964,297.44532722070926,297.79028538699004,297.3300445117591,298.0446562418206,298.1524687663544,301.19613014344753,299.13142906433364,299.82443573579053,,,,,,,,,,,,
131,297.7628418540258,297.935209907484,298.0561624065819,298.772936857136,298.4821721621783,297.06283697646603,298.19068770351856,298.75389572100664,301.3676527397849,297.1077741296406,298.01208155731223,,,,,,,,,,,,
132,299.63001457778404,298.40169039956,298.8610695020206,301.4751998431816,301.30600225038233,298.21912798806767,300.0749073138948,299.6959969119955,297.802968056093,298.07538289353755,298.5816307011274,,,,,,,,,,,,
133,300.29379040867667,298.49117175723006,299.857494318605,300.57372401917405,298.5385534539742,299.3423055233305,301.0225678337585,301.03176986689965,297.01092844642943,299.6636458940769,299.1256247774847,,,,,,,,,,,,
134,296.7310260279934,299.7028395581044,300.9348579694228,297.1750685984118,297.1183878655633,298.6306239589215,298.3547112447893,298.9600500827537,298.4422935518399,301.1492725615997,299.6390861190414,,,,,,,,,,,,
135,297.92404357628664,300.0733927760502,300.144756762881,297.229374906898,298.3004628822532,299.7206624620903,297.4916861386037,296.5358533566347,298.61963522931836,297.1350303802192,298.35111456291116,,,,,,,,,,,,
136,297.898920805759,297.64413848052067,297.12168874318326,297.1925290135723,298.1997345814354,302.4410275521425,297.7701038875651,297.56922858383587,298.45950945587515,297.9880963902036,298.65412277666536,,,,,,,,,,,,
137,298.17376544343614,297.6784456160561,298.44495267970075,298.7561082577716,300.89151918297836,296.3744639661516,298.7894492251762,297.7881851536264,299.38008938816165,299.6843797127844,298.4521577667735,,,,,,,,,,,,
138,298.8229237581877,298.63818231314536,299.37866317481536,298.815499528017,301.76754369791803,297.462827976179,300.26686449555064,299.0562617967543,297.960640232823,302.46924016818224,298.634378265425,,,,,,,,,,,,
139,297.9287756146668,298.88842164012937,298.19631404353163,301.4867661518355,298.1935230615258,298.1956345155777,298.31406063922685,299.6007121292662,298.06078131432645,296.54472946636974,302.391369528713,,,,,,,,,,,,
140,298.2358417679549,299.9281228253341,297.93509356543115,297.9130124220319,298.3334814780142,299.8602851072603,298.5597023354085,300.9688705228184,298.09676711798176,296.9189677078638,297.8838629116488,,,,,,,,,,,,
141,298.6820748717751,300.6394453679662,298.2655903271463,297.46226617846884,298.2264672989172,301.5389854737322,300.4145361320389,299.4849205026257,298.5686668225444,297.8523106350822,297.1343817859898,,,,,,,,,,,,
142,298.72650163625184,297.0643827168694,298.4624555949614,297.8891040031481,299.5427437656615,298.10881546091804,300.28977849277015,297.5328764527143,300.4624605241207,298.4453621022372,297.95864829248563,,,,,,,,,,,,
143,297.89416524321103,297.3364010817944,299.85566793503466,298.1771066793793,298.9466999178083,299.3619831419937,297.40932690681325,297.83862883888605,301.06895754393366,302.09742312825665,299.53760084067795,,,,,,,,,,,,
144,297.79673250973127,297.7988839772343,301.54743859512365,298.2959435749498,297.6201715230549,301.53367856993873,297.7994767387688,298.2109566209929,297.3562108770099,297.42427282278635,298.70850835738634,,,,,,,,,,,,
145,297.4394625370422,299.0035490404113,297.70555517584773,300.7959007225043,297.7859257306595,299.23228923926246,298.27662613382944,298.52084936496266,297.3649871432489,297.34946218672815,298.0365747952613,,,,,,,,,,,,
146,297.78180078847254,300.3755038009993,297.0938301164677,300.0794403378814,297.95800390511226,297.1879152277899,297.75619997841176,299.63971443890307,298.5341569294465,297.9097792879455,297.67353957398626,,,,,,,,,,,,
147,298.4670293032247,299.15678527277487,298.41004980720373,297.0230214134471,300.4578823058004,297.9974293193546,297.93049394728746,301.2346431444483,298.90903446979314,298.76873300694916,298.3826382006251,,,,,,,,,,,,
148,298.85218174618313,298.9362924088077,298.58399123092926,298.47234384666575,299.2394012087691,298.2712175459822,298.30153371246564,300.02189807397696,302.5056446617539,298.83424738375123,299.12180257696895,,,,,,,,,,,,
149,299.7453414759969,298.41861048976295,300.68522661505045,301.7780998838802,298.98635260741156,301.3500007507346,298.3263302596488,297.3117558646402,298.09993556033606,298.4944625988112,302.5401995543629,,,,,,,,,,,,
150,297.6653438432573,298.7953737409855,298.8732703898734,297.6561872802626,298.43886895913704,299.35396386417233,299.5297829932813,297.18921637800844,297.31432552223924,298.9121794328714,297.6984184141966,,,,,,,,,,,,
151,296.9147293540659,300.47893817493963,298.23992819025193,297.9024979958837,299.43892271990336,296.45381558844434,300.92518309369274,298.3393787575498,298.4820998413862,299.8344706015934,296.5113419376787,,,,,,,,,,,,
152,297.9331596595484,301.0590203670329,298.0912413784433,298.87537526479304,300.8274825740184,297.8266035637336,297.5952981162913,299.14885266310915,298.98179704076637,298.8336725021055,298.57963941614565,,,,,,,,,,,,
153,298.5810194051051,302.27360327885503,299.0109567001335,302.317855474713,298.7826066698444,298.3408124721861,298.72083480040936,300.30495476598486,298.92183986296004,298.4533997995737,299.1685542539619,,,,,,,,,,,,
154,298.1339741141152,297.539420395547,301.96335998667155,297.7826923138009,297.9669054752682,298.95222624028605,301.4165500334939,302.1381403787894,299.2269834840459,299.3478153021387,300.7373675768842,,,,,,,,,,,,
155,298.785882338117,297.4652540135137,297.9481261983981,297.6632350221691,298.39319671028926,301.2588565935533,300.8005840860133,297.49558837530225,300.21586474096443,302.93458591148914,302.80061190111905,,,,,,,,,,,,
156,297.7728306112114,298.07392513817905,297.6889878946972,298.9180961088213,299.76551888702164,301.2292279201991,297.8909772450554,297.36940369246713,300.6387455679196,297.5377918251527,296.7075248847155,,,,,,,,,,,,
157,298.7879555466779,298.43845335264206,298.05967389771644,299.9622940183636,302.6460883448132,296.6318143505237,298.67810524193607,298.5927194616136,297.88989675300485,297.4819733846344,297.50040420372596,,,,,,,,,,,,
158,299.44171295153507,298.6913537360529,300.3377921760078,302.4801259040061,296.910199501332,298.0640446157708,299.56249036178775,300.0576660126015,297.9131855346693,298.3454632062302,298.8622771908779,,,,,,,,,,,,
159,299.4386558762164,302.2283830432905,302.68199033637643,297.70715756788314,297.1258744609493,299.4297360849941,298.75575354214067,300.4604001949799,299.1987449759984,301.1563862916276,301.0983580366418,,,,,,,,,,,,
160,297.0111423125987,297.99525466099925,297.601964096511,298.03889618729676,297.9929713835658,302.0488622957544,299.26194136996827,301.80251199467426,299.9280304720029,300.48837940486686,297.5031814968584,,,,,,,,,,,,
161,297.3598598944047,297.1521381126444,297.8062847222275,299.76822940913013,299.0503103232349,298.6133229513877,300.3168666819363,297.9163671667756,299.4297367855213,298.0999996079654,297.5576839211572,,,,,,,,,,,,
162,298.0949005989949,297.94449629750306,298.68845516514835,302.7855106585181,300.89587849032114,297.8356702325553,299.55803797318873,297.9981810293944,298.27416542383395,298.649650082972,299.1469528957617,,,,,,,,,,,,
163,297.9829996132161,300.3046872793331,301.4230432717775,297.6739211731902,302.91906567851294,298.2329994448509,297.3223309226071,297.6338888703718,298.25366014474554,300.2846343279278,298.7929075823261,,,,,,,,,,,,
164,298.0284098244163,302.7171095811499,302.06621723327146,297.2575268468222,297.9037004676291,298.7254998091939,298.04765396381146,298.267946081234,300.0700117857178,300.21013759894635,298.48636489760656,,,,,,,,,,,,
165,297.66173267011845,,,,,,,,,,,,,,,,,,,,,,
166,297.9169960494687,,,,,,,,,,,,,,,,,,,,,,
167,297.53612161897155,,,,,,,,,,,,,,,,,,,,,,
168,298.03608487539304,,,,,,,,,,,,,,,,,,,,,,
169,298.5851248773516,,,,,,,,,,,,,,,,,,,,,,
170,299.26762409110984,,,,,,,,,,,,,,,,,,,,,,
171,298.25208115007234,,,,,,,,,,,,,,,,,,,,,,
172,300.27411581980186,,,,,,,,,,,,,,,,,,,,,,
173,298.5105298817648,,,,,,,,,,,,,,,,,,,,,,
174,297.1646586628508,,,,,,,,,,,,,,,,,,,,,,
175,297.5391577558688,,,,,,,,,,,,,,,,,,,,,,
176,298.63871839940686,,,,,,,,,,,,,,,,,,,,,,
177,299.20857248616636,,,,,,,,,,,,,,,,,,,,,,
178,297.62629453523914,,,,,,,,,,,,,,,,,,,,,,
179,297.9050694027401,,,,,,,,,,,,,,,,,,,,,,
180,297.6664335486535,,,,,,,,,,,,,,,,,,,,,,
181,297.4496039010861,,,,,,,,,,,,,,,,,,,,,,
182,297.91613471388854,,,,,,,,,,,,,,,,,,,,,,
183,298.2800576550886,,,,,,,,,,,,,,,,,,,,,,
184,298.3998432194605,,,,,,,,,,,,,,,,,,,,,,
185,300.35496866272314,,,,,,,,,,,,,,,,,,,,,,
186,296.7933020419035,,,,,,,,,,,,,,,,,,,,,,
187,297.8741118903265,,,,,,,,,,,,,,,,,,,,,,
188,298.39427767937957,,,,,,,,,,,,,,,,,,,,,,
189,297.6719215461366,,,,,,,,,,,,,,,,,,,,,,
190,298.0165193284714,,,,,,,,,,,,,,,,,,,,,,
191,298.0613225430752,,,,,,,,,,,,,,,,,,,,,,
192,298.70234137458516,,,,,,,,,,,,,,,,,,,,,,
193,299.35213446434756,,,,,,,,,,,,,,,,,,,,,,
194,300.4566057128122,,,,,,,,,,,,,,,,,,,,,,
195,297.27906336017384,,,,,,,,,,,,,,,,,,,,,,
196,297.24599521995293,,,,,,,,,,,,,,,,,,,,,,
197,298.6702299336251,,,,,,,,,,,,,,,,,,,,,,
198,298.6964842158813,,,,,,,,,,,,,,,,,,,,,,
199,298.136705439267,,,,,,,,,,,,,,,,,,,,,,
200,298.33514005250885,,,,,,,,,,,,,,,,,,,,,,
201,298.1274132683616,,,,,,,,,,,,,,,,,,,,,,
202,298.16373423869044,,,,,,,,,,,,,,,,,,,,,,
203,299.8761262114513,,,,,,,,,,,,,,,,,,,,,,
204,299.8145472789195,,,,,,,,,,,,,,,,,,,,,,
205,298.63355364772286,,,,,,,,,,,,,,,,,,,,,,
206,297.2952348356875,,,,,,,,,,,,,,,,,,,,,,
207,297.57823044822766,,,,,,,,,,,,,,,,,,,,,,
208,297.910394732832,,,,,,,,,,,,,,,,,,,,,,
209,297.9255303438734,,,,,,,,,,,,,,,,,,,,,,
210,297.47691079693016,,,,,,,,,,,,,,,,,,,,,,
211,297.59795959696686,,,,,,,,,,,,,,,,,,,,,,
212,297.3681161957611,,,,,,,,,,,,,,,,,,,,,,
213,298.1954779009663,,,,,,,,,,,,,,,,,,,,,,
214,298.59903103602886,,,,,,,,,,,,,,,,,,,,,,
215,299.34019467324197,,,,,,,,,,,,,,,,,,,,,,
216,299.507597721803,,,,,,,,,,,,,,,,,,,,,,
217,302.1893851713096,,,,,,,,,,,,,,,,,,,,,,
218,296.74905122713614,,,,,,,,,,,,,,,,,,,,,,
219,296.6942804966615,,,,,,,,,,,,,,,,,,,,,,
220,297.7168825266302,,,,,,,,,,,,,,,,,,,,,,
221,297.49010217600033,,,,,,,,,,,,,,,,,,,,,,
222,297.7644645311446,,,,,,,,,,,,,,,,,,,,,,
223,298.95007217288895,,,,,,,,,,,,,,,,,,,,,,
224,300.87353495377613,,,,,,,,,,,,,,,,,,,,,,
225,298.38556990657867,,,,,,,,,,,,,,,,,,,,,,
226,296.9722997208221,,,,,,,,,,,,,,,,,,,,,,
227,298.2412037860134,,,,,,,,,,,,,,,,,,,,,,
228,299.1970403318849,,,,,,,,,,,,,,,,,,,,,,
229,299.2449679159127,,,,,,,,,,,,,,,,,,,,,,
230,301.1184995816623,,,,,,,,,,,,,,,,,,,,,,
231,296.3161547206143,,,,,,,,,,,,,,,,,,,,,,
232,297.51464884965566,,,,,,,,,,,,,,,,,,,,,,
233,298.04232952257195,,,,,,,,,,,,,,,,,,,,,,
234,298.0001696836711,,,,,,,,,,,,,,,,,,,,,,
235,297.9148700847799,,,,,,,,,,,,,,,,,,,,,,
236,297.8700689630206,,,,,,,,,,,,,,,,,,,,,,
237,298.725093038199,,,,,,,,,,,,,,,,,,,,,,
238,298.1565415665577,,,,,,,,,,,,,,,,,,,,,,
239,298.44114683477756,,,,,,,,,,,,,,,,,,,,,,
240,297.7888028209241,,,,,,,,,,,,,,,,,,,,,,
241,297.85918099761324,,,,,,,,,,,,,,,,,,,,,,
242,298.48031765856257,,,,,,,,,,,,,,,,,,,,,,
243,299.0405793980938,,,,,,,,,,,,,,,,,,,,,,
244,297.98224480975324,,,,,,,,,,,,,,,,,,,,,,
245,298.1880558017554,,,,,,,,,,,,,,,,,,,,,,
246,297.8491979098063,,,,,,,,,,,,,,,,,,,,,,
247,297.87014934761004,,,,,,,,,,,,,,,,,,,,,,
248,298.3533864172742,,,,,,,,,,,,,,,,,,,,,,
249,298.6878972684348,,,,,,,,,,,,,,,,,,,,,,
250,299.68741651595406,,,,,,,,,,,,,,,,,,,,,,
251,296.72384689065706,,,,,,,,,,,,,,,,,,,,,,
252,297.7110629215713,,,,,,,,,,,,,,,,,,,,,,
253,298.5136140726054,,,,,,,,,,,,,,,,,,,,,,
254,298.8033740413651,,,,,,,,,,,,,,,,,,,,,,
255,297.8841963464556,,,,,,,,,,,,,,,,,,,,,,
256,298.73644438218133,,,,,,,,,,,,,,,,,,,,,,
257,299.5130146689656,,,,,,,,,,,,,,,,,,,,,,
258,297.992113999069,,,,,,,,,,,,,,,,,,,,,,
259,297.888727000061,,,,,,,,,,,,,,,,,,,,,,
260,297.82067649012924,,,,,,,,,,,,,,,,,,,,,,
261,297.30627373113083,,,,,,,,,,,,,,,,,,,,,,
262,297.7758899410719,,,,,,,,,,,,,,,,,,,,,,
263,298.4719533590925,,,,,,,,,,,,,,,,,,,,,,
264,301.42805003727307,,,,,,,,,,,,,,,,,,,,,,
265,297.0737218190315,,,,,,,,,,,,,,,,,,,,,,
266,296.7055948206494,,,,,,,,,,,,,,,,,,,,,,
267,298.3285895583917,,,,,,,,,,,,,,,,,,,,,,
268,298.154876407661,,,,,,,,,,,,,,,,,,,,,,
269,298.0520702457718,,,,,,,,,,,,,,,,,,,,,,
270,297.90041643108356,,,,,,,,,,,,,,,,,,,,,,
271,299.8017679456556,,,,,,,,,,,,,,,,,,,,,,
272,301.81651002934655,,,,,,,,,,,,,,,,,,,,,,
273,297.7095865605608,,,,,,,,,,,,,,,,,,,,,,
