Experiment,piControl,historical,historical,historical,ssp126,ssp245,ssp370,ssp585
32,298.84192431997604,298.54045955637,298.98184897617415,298.99356690664354,300.8199696122836,299.6682995440386,302.4715001129637,300.75807850297974
33,299.2932812657751,300.7913902436765,300.4998115396059,298.89060876172124,301.4365547507921,300.770254534869,301.0562591915134,301.6089739172069
34,298.68099239429995,299.18800289403794,297.84516084509255,300.2004046248106,300.48449088695736,301.7616302916889,302.25823159024407,302.1611834499682
35,299.94520306973317,298.8374590982389,298.4689147327119,299.7735817034887,303.0008148058335,300.4535354913326,300.1081841803064,301.5836638035009
36,297.0963434990077,299.87569847659466,300.63260310344094,299.4886267108235,300.11664078775897,301.53512460174403,302.63717981274704,302.3625529890748
37,299.53264786756677,297.9244726663589,297.76418260430046,299.881988926232,301.6119661636764,302.4450500887135,299.8088500478788,299.60761287949396
38,300.48730148508025,299.71453638918405,300.4247017025129,299.4256879520539,302.5706214147179,299.7881630138054,302.02294941837357,300.9108983210988
39,298.09419540902024,301.13550176949525,300.3952466142909,299.4061499868866,300.135216738279,302.1329065057234,302.0745766202048,302.6716324959708
40,300.1150098851103,297.21912031424034,297.9645892054125,300.7866741929893,301.5942352074581,299.7863717343276,300.7149451634842,300.3429780930391
41,299.9912654410934,300.3205088541145,300.2719620564869,299.14186047316684,301.25423219452824,302.0110963381415,300.801788740293,301.6266838095719
42,299.2970509332867,298.21467881834246,296.76640982009076,300.50748956231683,301.1090049153826,302.15537878189957,301.5728253679469,301.93230390102264
43,299.1171478011724,298.29100441840546,298.93508911713883,298.8947062770114,301.96089098157677,302.0600437484148,303.4999646779957,302.4334388865869
44,298.8936492879836,300.2013710063474,300.4344497930908,297.90031864116014,300.11496598921207,302.1913649319526,301.3899904566685,302.34103645090477
45,301.55141183631025,298.7424438916178,296.65213538706007,300.2991861104292,301.79711219544464,301.34518124596417,302.493752224013,302.5265690620757
46,297.6194961160338,300.99481548317726,299.78288149288704,298.4829644683006,300.13139982355693,302.48462523463394,302.5001196915546,302.90880647132207
47,298.6407360623445,298.07416180067327,300.52350188971343,299.88722082900046,301.7139775005182,301.1970709711413,302.521458288907,300.7359416158763
48,299.56589090240453,299.97742355192327,298.20537805838734,299.11737646012494,302.47413299877263,301.5901070575801,301.68668891812644,302.8532585079767
49,298.1867063170642,298.3616086176927,299.2238479567148,298.8702584291638,300.4589747934474,302.9566004825537,302.11803777623896,301.8899126653185
50,299.93101102518284,299.63850936967697,300.4091218823365,297.4390164646364,301.78030429757735,300.96506835400106,302.8596143078006,303.1096366966248
51,300.0921393227459,300.5378675448346,298.0317061338404,299.33882127719954,300.9845447618769,302.5039952393064,300.8560185215417,302.6596406598214
52,299.93940322186137,298.78631990352136,299.83332143437593,299.55860836510107,301.6360054529736,300.6742045991857,303.12966457297443,301.52688179553866
53,299.5175969338402,299.5850035487202,298.03803383853324,298.8900599448007,300.8800335569323,302.22037909309904,302.6931049074282,303.41195637605875
54,299.0829691091684,300.8721227765866,300.1940752072731,300.49265066584275,301.19400402902875,303.4971950907855,301.66947196114256,302.12302431653603
55,299.1627493698302,299.46871026991437,298.2966682900704,300.16740787823886,301.27198678760834,300.4896761425451,302.6260530570607,304.24922162253876
56,299.71044043846126,300.2240007654666,300.194635899185,299.79952926077016,302.4023089500218,300.7394934908917,301.95326914109273,301.9405591852812
57,301.3667972550606,298.40376921096566,296.87770722577824,300.1944585912601,299.4106891192365,301.9564778381818,303.00509154760556,301.92350542379194
58,298.2047830759239,299.37747906901535,300.05827058604416,298.92245433406737,302.3133212620803,302.5821015956099,302.0090277091331,303.7576042104642
59,299.9673820079666,300.4627069986537,298.31707148262575,300.4405009784444,301.5931931227023,302.2439279162877,303.41343943034616,302.750655464725
60,300.632680444634,298.9242559385538,300.96779280907793,298.68819040440195,300.1684163624603,301.7088864079793,302.08076427636473,303.3050162381707
61,297.2109638622189,300.1044609525372,299.1771692003109,299.6308321994201,301.04559270711,302.7960621228763,303.28575450768375,302.5713580229486
62,299.73814451097496,299.50127224506065,300.33499219064055,299.0765448925113,301.59672897764733,302.59801150335915,302.9761360098533,303.48107279401887
63,297.9277166927026,299.2353635240063,297.3945582166312,299.50275556382644,300.5789199808508,301.38856570086335,301.79719114120036,302.24406501073105
64,300.2282535072542,300.26573647640413,300.1165147702051,300.44070435238933,300.83167448914327,303.2029638483523,303.93557198148665,303.34900781999886
65,297.7515133476794,300.36685751900376,300.8965597347192,297.8366114899489,302.33108329101174,300.92191653335107,302.50643605008827,302.0735171537508
66,299.7511222583833,297.87064180363785,297.30509416289425,301.12359251691305,300.37500253410553,302.0756639315319,302.5009890072605,304.20858550078816
67,300.70968597431886,299.9910671814354,300.24620537530205,298.6636000958288,301.72571096962525,301.34975972403635,303.21839590418085,302.74046576950497
68,298.0185912282878,299.5000360670711,299.88252155890933,300.8482425395978,302.0018153080374,301.79085695933094,302.9550036520919,303.0884969660032
69,299.7975717856753,299.41259328735373,297.229701483754,299.0270925398125,301.48103228130753,301.8976307101736,303.78466031442457,302.07159575752627
70,300.35023789427345,299.8487721497306,299.39290330229136,299.72840666096005,301.82147285787914,301.18079242344334,303.0382262462709,303.5730545739331
71,297.4926228544272,299.2672897244019,300.48922051616796,299.84371590521556,301.2604507124475,302.3641816888517,302.29536796695874,303.69089160942593
72,299.87097063911693,299.55226199450544,298.74539290191734,300.31032581451615,301.6524855148231,302.01388276652966,302.9790828807964,303.00765251286134
73,298.32559784305727,299.28564696915424,300.3584466718034,298.25080959914334,301.23574905271363,303.5833076755029,302.94972232059126,302.6365991415011
74,300.60737131687955,298.92750686537687,297.2988635391787,299.7522903070698,299.9123498452181,301.40902344382494,301.9935776895198,304.87934200089046
75,298.9667645494657,298.8504605203402,300.3063862987374,299.6675455078382,299.87538801392714,302.18696733323856,303.88312587422666,302.33453294078146
76,299.9671022088785,300.88065694918737,297.7530340008263,299.48350387727993,301.6307729183887,301.92390493831346,301.80828849933283,302.49839579202006
77,299.7125178972178,298.46177016301453,299.1605219713067,300.6761120543703,301.2143956096136,303.19579298464373,303.9071832347711,303.7743903745178
78,300.26103652253573,300.86157742307427,300.34976567388037,298.98684024212935,301.16573438894255,300.89287533865246,302.1616653610229,301.9194974518361
79,300.6686548422383,298.7634826643169,300.24244891498176,300.4290496675757,300.3235991502676,302.3843722960271,303.4732681950781,304.02574433702785
80,299.610577330814,300.29961173912744,296.5373673359113,300.44110292801383,300.8940363107389,303.01488138890113,304.3552219065347,303.78235626898555
81,299.1851166706136,300.48409144262246,300.6612729651068,299.41167313809075,301.29966707036283,301.27316460130675,303.1661003676515,303.67824574052156
82,300.4483679344689,298.92960424340066,300.22939990693004,300.227074136234,301.12547304104146,302.71197700066426,303.8192615422968,302.84517107525306
83,299.10322209437845,301.5724807525817,298.62298235447855,299.36318407854515,300.4823617109508,301.8858198861163,302.85776989681335,303.10248395799664
84,299.6556426768838,299.1586956812958,299.33827599738464,299.0956676650646,302.1665917621769,302.27682785080555,304.2057939710748,303.8919431360761
85,298.89391944361046,300.036583491125,301.82367810542104,301.3303553202353,301.69129825485317,300.81211783382815,303.97831432885636,303.54798295613074
86,299.5979937811098,298.0849449856257,297.05264930537,299.7093712792825,,,,
87,299.9312494924629,299.9000807831237,300.06230462097864,297.528394856836,,,,
88,297.0425531848312,300.5223479488207,299.07944011792364,301.2536782859438,,,,
89,300.5407257897735,298.8961135222617,300.05555306682317,298.8892420450533,,,,
90,298.75227669763404,300.65120270208126,298.7776942570347,300.3856515338268,,,,
91,299.991523258132,298.4020230695364,298.57515921095984,299.3491601560582,,,,
92,297.28897014270837,301.09841701708706,300.30914688646567,300.65276710318784,,,,
93,300.8740134999766,298.9955788242337,301.15306589787855,298.1002289015562,,,,
94,298.99228126392927,301.3902193310507,298.33132754844297,300.2732817928838,,,,
95,300.1531992883181,298.1497308535693,299.44906565099484,299.31141371499194,,,,
96,300.49119609575666,299.5839476883041,299.83417375602926,301.0126115060501,,,,
97,297.75467535551456,299.322458179703,299.7348725613624,299.23110754631176,,,,
98,300.6672602450315,299.4548113581824,299.4984465315503,299.72654240978096,,,,
99,298.6367607556833,299.6684354211439,300.98718990448225,300.2985820473386,,,,
100,300.2851856641984,297.70180998938673,297.64225974706505,301.3493432766982,,,,
101,297.7542409483083,299.86537401787547,300.55769811183444,297.4725579691388,,,,
102,299.2480987031034,300.2621555252784,300.13089114434564,300.80366183561273,,,,
103,299.91529555616665,298.5836410856954,298.0042648266604,299.5162750639805,,,,
104,295.70814364589114,300.64315119881934,300.053837098407,300.3071893833018,,,,
105,299.33398368179206,300.5333458175333,298.5119525259093,301.0082962513485,,,,
106,299.4064647362521,298.5632101527711,300.84673092496456,298.2137158681103,,,,
107,299.095933797525,301.1836812784938,297.7895805849961,300.6578718088871,,,,
108,299.03534768568085,298.410121424505,299.94247869066993,299.25136524113327,,,,
109,299.6901646760518,300.6355903996796,299.4758370324991,301.20962645340893,,,,
110,298.83018035296215,299.82944708174415,298.97847824457557,298.44895798979934,,,,
111,299.2377058145846,298.9695873341133,298.67021348266536,301.1308914995052,,,,
112,298.92037406791655,300.3857225563419,301.677108544855,300.3567881325539,,,,
113,298.7509837303622,299.1019474000538,298.5867585103727,300.54962260442363,,,,
114,300.96328427941626,300.9343855540006,301.1494164559144,298.2272503820319,,,,
115,300.0440623504481,297.8131160833973,297.5634787557913,299.55110767441096,,,,
116,299.5599448692992,300.7244739930947,300.44256324817366,299.41027810955796,,,,
117,300.1017916176261,299.42921286180217,299.823174939271,299.3422990203085,,,,
118,297.6330598460497,300.7812606259337,299.6179123972158,300.3621979131244,,,,
119,299.2074033215396,300.23331572403146,299.0615802055698,300.9526099617165,,,,
120,298.7820774638748,299.8750784339445,300.1801027352151,297.81792156080354,,,,
121,300.58310974808074,299.8376296101673,297.5156156230474,300.14473732845596,,,,
122,300.2228290446329,299.58552932240565,300.35702380787916,298.8636518977126,,,,
123,300.5071080940218,299.1275659687847,298.5468316830661,300.17351438870884,,,,
124,298.1396098258527,299.8688166862209,299.53459384065405,301.65367133963775,,,,
125,301.12682139830144,301.0076463584265,300.36593187344425,297.31331832124704,,,,
126,297.3027627074431,299.3165766729964,298.72882847568127,299.67680284212645,,,,
127,300.6770989940185,300.957881925289,301.31328122390664,299.6229084898357,,,,
128,297.71135970427713,299.728759511545,298.36349210154344,299.8787393028408,,,,
129,300.2492312855216,300.42384025540986,300.935486221983,301.64132168889915,,,,
130,298.7315066728311,297.1715160921918,297.73642687006645,297.86340453136023,,,,
131,299.7835060417308,300.7153249852909,300.3235973108721,300.0264246184782,,,,
132,298.79541749627066,300.48574963942747,300.2058894596218,300.805796971568,,,,
133,299.2497590750572,300.89944259045296,299.172864404378,299.07467774828916,,,,
134,300.7406037984022,300.1909655080374,300.68597520444524,300.317371300335,,,,
135,297.24163599699,299.7500519309496,299.8772743745794,299.99577018807844,,,,
136,300.56015071152046,299.69657350962456,299.81768067429465,300.0445350143311,,,,
137,299.5814198687246,300.4040608982356,300.1300973772775,300.6587368086983,,,,
138,298.93330710866763,300.0498936689905,297.8496312392631,299.33840176076484,,,,
139,300.1138101804308,300.4218000073757,298.8555609855901,300.30972217505115,,,,
140,297.6483048388848,300.17799435327424,300.5792433302144,300.4364211970494,,,,
141,300.0402679508274,299.16596343143635,299.60262285198996,301.50045984054435,,,,
142,299.6202460208187,299.3616572213652,299.4767083498571,298.1082245714497,,,,
143,298.7246274508238,300.49814337877086,300.01265498866223,300.6170976948634,,,,
144,299.5017380480506,300.28608058920094,299.71458870518813,299.9838706967367,,,,
145,299.3392477146653,301.9047069503543,299.24346958324185,298.60499713711266,,,,
146,299.6743362576783,297.2523660304664,300.7162839581468,300.17893156677815,,,,
147,297.2905926516377,301.2895601129112,298.8877742606221,299.67323964864755,,,,
148,299.8952856417522,299.5195306703004,300.8629181900736,301.1253092482403,,,,
149,299.1140591753869,299.07038777461077,300.9674787580175,302.41462416466965,,,,
150,299.0473042059213,299.5876592269048,299.4620397634338,298.69711589362873,,,,
151,300.7959081936699,300.8692152428584,301.3845157485781,300.6810174833668,,,,
152,296.67359327892626,301.2278323175328,299.5889885302881,297.8336565564931,,,,
153,299.3491657739879,300.815434319311,299.4663129456683,301.15051890131696,,,,
154,298.57542096449896,298.663363499867,300.65555974449046,300.44192131331334,,,,
155,299.1623203664165,301.5147724301107,300.0845440660638,299.6456768183014,,,,
156,301.6760033794378,299.149208045952,300.96716393731464,301.3619205137951,,,,
157,296.467076397895,301.47449161045466,299.41909208573094,299.9149262630353,,,,
158,299.4201555743334,299.30347205133114,299.1506993513263,301.02085739639216,,,,
159,300.22641926920664,300.9610689068658,301.55054452752023,299.2140852416512,,,,
160,298.06080362721315,300.09586733848187,298.84396275714516,299.8724385485187,,,,
161,299.85610366583245,299.9853177358175,300.34335975142653,299.08881825952255,,,,
162,298.80431334582164,301.11566636621853,300.7418408407775,300.4152028368395,,,,
163,298.30164829792824,300.2769605890554,300.81695386051666,300.5974239973459,,,,
164,299.84697379822046,301.1708672986469,302.1018485926592,300.62767567622114,,,,
165,301.5143001531574,,,,,,,
166,298.17123309315974,,,,,,,
167,300.5883138227952,,,,,,,
168,297.03962837691955,,,,,,,
169,299.08219072803854,,,,,,,
170,299.32391796360594,,,,,,,
171,298.5288124203026,,,,,,,
172,299.51649110340435,,,,,,,
173,297.94091402320197,,,,,,,
174,298.8744058402397,,,,,,,
175,300.3407041942039,,,,,,,
176,296.7969703813626,,,,,,,
177,300.32821476710575,,,,,,,
178,297.91682203987205,,,,,,,
179,299.79142249882983,,,,,,,
180,300.17439280650996,,,,,,,
181,297.8276168392035,,,,,,,
182,299.7835307698783,,,,,,,
183,299.3538668437086,,,,,,,
184,298.3686774735608,,,,,,,
185,300.0138988003643,,,,,,,
186,299.7873854995223,,,,,,,
187,299.03766576298943,,,,,,,
188,299.93415824973545,,,,,,,
189,297.68672148078525,,,,,,,
190,300.05646623818507,,,,,,,
191,298.3384200599207,,,,,,,
192,298.46544153728763,,,,,,,
193,298.75118163394967,,,,,,,
194,300.4192061329283,,,,,,,
195,298.1158410320659,,,,,,,
196,298.3547398279515,,,,,,,
197,299.649917286659,,,,,,,
198,300.99579357217635,,,,,,,
199,296.91986164168526,,,,,,,
200,300.02314590348055,,,,,,,
201,298.63112138476373,,,,,,,
202,299.91952255100153,,,,,,,
203,300.6377219750157,,,,,,,
204,298.3019656983428,,,,,,,
205,300.6414280882163,,,,,,,
206,297.04264267448417,,,,,,,
207,300.4696383779132,,,,,,,
208,298.5388669725705,,,,,,,
209,299.2180121420758,,,,,,,
210,299.17556859534596,,,,,,,
211,299.6230179737927,,,,,,,
212,300.474318780711,,,,,,,
213,298.9006709817379,,,,,,,
214,300.2728525537891,,,,,,,
215,299.30280788016336,,,,,,,
216,299.3795729884685,,,,,,,
217,299.7483870136306,,,,,,,
218,298.72770308377386,,,,,,,
219,300.4049373770981,,,,,,,
220,296.3643691591938,,,,,,,
221,300.0483068643036,,,,,,,
222,300.10135820591967,,,,,,,
223,298.8672399048922,,,,,,,
224,300.307486578145,,,,,,,
225,299.32627572036654,,,,,,,
226,298.4534740696202,,,,,,,
227,300.5179584028294,,,,,,,
228,298.8855789024902,,,,,,,
229,300.11006145548794,,,,,,,
230,299.12307085124525,,,,,,,
231,300.41366369628605,,,,,,,
232,300.32356082117786,,,,,,,
233,297.9090607761787,,,,,,,
234,299.3077841867122,,,,,,,
235,299.64203287036554,,,,,,,
236,298.67102162470786,,,,,,,
237,301.26414737753663,,,,,,,
238,298.90841539807053,,,,,,,
239,300.5724273576089,,,,,,,
240,298.033793798552,,,,,,,
241,300.0674551877488,,,,,,,
242,299.18365729659223,,,,,,,
243,298.7663450598843,,,,,,,
244,300.54926806494973,,,,,,,
245,299.91687369381185,,,,,,,
246,299.2336274741873,,,,,,,
247,300.27439371078395,,,,,,,
248,298.3804109198492,,,,,,,
249,298.34822465219116,,,,,,,
250,300.59907994257816,,,,,,,
251,297.46238069476414,,,,,,,
252,298.9789358188622,,,,,,,
253,300.11744782395346,,,,,,,
254,297.9028126098505,,,,,,,
255,300.45766931805804,,,,,,,
256,298.4014028374495,,,,,,,
257,299.93005323036874,,,,,,,
258,299.32617814191343,,,,,,,
259,298.87354199979,,,,,,,
260,300.3139102940015,,,,,,,
261,298.44434790986503,,,,,,,
262,298.70478312450507,,,,,,,
263,299.98449800075485,,,,,,,
264,300.1799668009664,,,,,,,
265,298.9808921079861,,,,,,,
266,299.5712472143943,,,,,,,
267,297.9768831856066,,,,,,,
268,298.86702848716345,,,,,,,
269,301.0377569525125,,,,,,,
270,296.45430330254777,,,,,,,
271,299.14202023479214,,,,,,,
272,298.04919206179903,,,,,,,
273,298.85710492551647,,,,,,,
274,299.88605031763035,,,,,,,
275,299.4545985349304,,,,,,,
276,298.2510978787753,,,,,,,
277,298.9906779654707,,,,,,,
278,300.49295033945424,,,,,,,
279,297.7989090584935,,,,,,,
280,300.085183384753,,,,,,,
281,299.4840518054747,,,,,,,
282,297.3533768979465,,,,,,,
283,298.789456952724,,,,,,,
284,299.8420003472486,,,,,,,
285,298.3063341887801,,,,,,,
286,300.7492774181142,,,,,,,
287,298.5383328067254,,,,,,,
288,299.6173350999571,,,,,,,
289,299.40601905577,,,,,,,
290,298.90928288723927,,,,,,,
291,300.0345581014489,,,,,,,
292,298.99014173511983,,,,,,,
293,300.3088613693182,,,,,,,
294,298.35880395546695,,,,,,,
295,298.36509931091103,,,,,,,
296,299.94320323083724,,,,,,,
297,299.67051673135575,,,,,,,
298,297.89219589234415,,,,,,,
299,300.03068781593475,,,,,,,
300,298.0198719218949,,,,,,,
301,300.89925536719176,,,,,,,
302,298.98753713948605,,,,,,,
303,299.90547871224544,,,,,,,
304,297.9715036258652,,,,,,,
305,299.8646576266442,,,,,,,
306,299.45533734603464,,,,,,,
307,300.9958617981595,,,,,,,
308,296.6034273293966,,,,,,,
309,299.30752912806133,,,,,,,
310,299.84058646041564,,,,,,,
311,297.5959406531806,,,,,,,
312,300.4167136978593,,,,,,,
313,301.38502718539763,,,,,,,
314,296.47664190014984,,,,,,,
315,300.1718438924545,,,,,,,
316,299.54150112961094,,,,,,,
317,297.2414374929925,,,,,,,
318,300.35094680306764,,,,,,,
319,298.8337082573739,,,,,,,
320,300.47627961623874,,,,,,,
321,299.95200988994156,,,,,,,
322,301.2314739000408,,,,,,,
323,297.45195862264615,,,,,,,
324,299.73409432806983,,,,,,,
325,299.2493157101265,,,,,,,
326,299.1399749647248,,,,,,,
327,299.92430030410236,,,,,,,
328,299.1294090514621,,,,,,,
329,300.7591639920915,,,,,,,
330,298.47641460939917,,,,,,,
331,300.8170935315411,,,,,,,
332,297.7189428463483,,,,,,,
333,299.5976709584758,,,,,,,
334,299.63983632296373,,,,,,,
335,300.39452163629966,,,,,,,
336,298.4539856582462,,,,,,,
337,300.0669982465251,,,,,,,
338,299.67602550673786,,,,,,,
339,300.06090436701567,,,,,,,
340,299.38286209912957,,,,,,,
341,299.57899752887033,,,,,,,
342,300.60622662108295,,,,,,,
343,298.3269793799768,,,,,,,
344,300.93974540575687,,,,,,,
345,299.9232918975609,,,,,,,
346,300.3112693060115,,,,,,,
347,298.5800252751496,,,,,,,
348,300.93566262216945,,,,,,,
349,296.84142554142835,,,,,,,
350,299.98558745177485,,,,,,,
351,299.51125352451055,,,,,,,
352,298.78434376796554,,,,,,,
353,300.1150823611677,,,,,,,
354,300.50764941802873,,,,,,,
355,297.9198853025311,,,,,,,
356,300.71048695170776,,,,,,,
357,298.28149484569536,,,,,,,
358,299.36021840392567,,,,,,,
359,299.54071848872803,,,,,,,
360,299.9423476495253,,,,,,,
361,299.3828823748327,,,,,,,
362,300.7566873737995,,,,,,,
363,298.211824156257,,,,,,,
364,300.63122381384386,,,,,,,
365,297.4933574169182,,,,,,,
366,300.7534716802798,,,,,,,
367,298.7107596729811,,,,,,,
368,300.8957866434394,,,,,,,
369,300.2354051862369,,,,,,,
370,295.75715681915705,,,,,,,
371,300.3120340057114,,,,,,,
372,298.1396909381213,,,,,,,
373,300.7070912025068,,,,,,,
374,299.17207897283475,,,,,,,
375,300.0494186684178,,,,,,,
376,300.1967637836671,,,,,,,
377,299.81042638683454,,,,,,,
378,300.4826539493702,,,,,,,
379,296.8213669744816,,,,,,,
380,300.30401659884546,,,,,,,
381,300.22190354612354,,,,,,,
382,298.2007145176229,,,,,,,
383,300.6341029595305,,,,,,,
384,300.1729131009518,,,,,,,
385,299.3816094282699,,,,,,,
386,300.21700062176757,,,,,,,
387,297.844745746951,,,,,,,
388,299.2001417464962,,,,,,,
389,297.4696616284769,,,,,,,
390,300.4121399578162,,,,,,,
391,300.91222267061215,,,,,,,
392,298.9416934970716,,,,,,,
393,299.88726116284823,,,,,,,
394,298.9829712052488,,,,,,,
395,299.3179141350901,,,,,,,
396,299.90655322500214,,,,,,,
397,299.33997176218026,,,,,,,
398,299.22832775149953,,,,,,,
399,298.6871208171245,,,,,,,
400,300.6030416764781,,,,,,,
401,297.1801794735648,,,,,,,
402,300.4003168368811,,,,,,,
403,300.08051514377036,,,,,,,
404,297.24584693764575,,,,,,,
405,300.66907274986755,,,,,,,
406,299.3382458729898,,,,,,,
407,298.49478672826496,,,,,,,
408,301.0695561929503,,,,,,,
409,298.3754455763366,,,,,,,
410,298.1916100158803,,,,,,,
411,300.54356346498923,,,,,,,
412,296.6762540790025,,,,,,,
413,298.35720424597736,,,,,,,
414,299.6955369815783,,,,,,,
415,300.7503756012646,,,,,,,
416,297.9594376724347,,,,,,,
417,301.1888460977245,,,,,,,
418,298.5725441945261,,,,,,,
419,298.36462210991,,,,,,,
420,299.9080654330219,,,,,,,
421,299.8223090109051,,,,,,,
422,299.056205942679,,,,,,,
423,300.6277975719168,,,,,,,
424,297.7498686643542,,,,,,,
425,300.0955268506255,,,,,,,
426,297.7806685744947,,,,,,,
427,299.5080453705056,,,,,,,
428,299.0861933105119,,,,,,,
429,300.21421266135167,,,,,,,
430,297.62383503136067,,,,,,,
431,299.8395419570007,,,,,,,
432,298.79209707532294,,,,,,,
433,299.86376815950877,,,,,,,
434,298.95022325281536,,,,,,,
435,300.1324661804935,,,,,,,
436,300.8005512715074,,,,,,,
437,299.4722523933065,,,,,,,
438,298.8118539201236,,,,,,,
439,300.5702851023075,,,,,,,
440,298.5842551140136,,,,,,,
441,299.9634419063075,,,,,,,
442,298.3005953001068,,,,,,,
443,299.41935890887015,,,,,,,
444,299.37145170447076,,,,,,,
445,299.0187244701426,,,,,,,
446,299.29798301089517,,,,,,,
447,299.2170570559333,,,,,,,
448,298.8332378335973,,,,,,,
449,298.6985769888244,,,,,,,
450,298.19001719379315,,,,,,,
451,300.3883912787294,,,,,,,
452,299.2828516162967,,,,,,,
453,298.20048522077815,,,,,,,
454,299.65643159687187,,,,,,,
455,300.8686259236547,,,,,,,
456,298.2439620212333,,,,,,,
457,299.9774981997475,,,,,,,
458,299.46362257031024,,,,,,,
459,298.92279270116893,,,,,,,
460,300.09666517611726,,,,,,,
461,298.3898949784689,,,,,,,
462,299.64164623168114,,,,,,,
463,301.65437092672613,,,,,,,
464,295.8324763210322,,,,,,,
465,299.4896131819042,,,,,,,
466,301.4357125228363,,,,,,,
467,298.7545259926655,,,,,,,
468,300.58643385590295,,,,,,,
469,297.4777862539907,,,,,,,
470,301.1360445805395,,,,,,,
471,298.4104011085052,,,,,,,
472,299.54494877964754,,,,,,,
473,298.90826362008755,,,,,,,
