Experiment,piControl,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585,ssp585
19,299.37670744557545,299.2741719902064,296.1265323575647,298.2448117525128,299.9147383097814,298.14154646076753,301.4491833919538,300.1055892609731,299.85790433127113,298.87535581488874,298.49191293892386,298.3627520195541,301.75498572242265,299.1531021679423,297.17225896043107,301.35750531531215,302.00315602670906,301.6939522184827,297.69382062939695,300.0798430116522,298.0582734988422,299.4703378439876,300.32903918466235,301.47663163941803
20,297.20230318559294,298.33528679784894,299.4568067892845,299.110226031368,298.95630239468454,299.66597713803776,297.4243198540947,301.564082280205,301.14264048984074,299.6240617886809,300.1014657166235,299.29325237916356,298.2375056121384,301.92104152052724,300.2477705655367,298.2381952856876,299.02707244508116,298.20942497434055,300.4073861814354,299.59086275588356,301.01491183759913,301.3519480267625,300.8461225483364,300.6786985216474
21,298.68582644422725,299.1652896078651,298.2258621843735,297.1784244138073,297.8681171150692,298.4704766351633,301.4360643385066,299.243786194987,298.7701542368073,302.64302851851784,299.6971453491239,299.27413957381265,300.06498698112546,298.1079159600094,300.4330142492889,300.835969878762,300.0705053124843,301.35957138752286,299.9550471281729,300.28720293755913,300.1803979823367,298.0423015718456,300.48153253951983,300.0409101009171
22,298.1697100153292,297.82658080903684,299.00367462164223,299.1831655113706,298.4529301517707,298.0532629910677,299.8519868531875,301.3217935220286,300.037635544957,299.12874093094456,299.0790393236004,301.439822425267,299.729545580551,298.51653682005445,300.6253890409089,300.10527833014817,301.2316718860225,300.21415426170785,299.4166837654657,300.4705908465171,299.8122557847653,302.4491565747451,301.3671997933499,300.8092647049876
23,299.34004282075125,300.0426916887772,298.95652396135137,298.32693568872827,298.7568089922003,299.37962602491416,298.05269227213125,298.1129059115354,299.98400590800196,301.7703746220231,301.1540856382833,298.57258515566815,299.5628698506777,301.25682445372337,300.89704270325575,300.6678833508904,301.41913148910567,301.0393414021459,301.5225005283647,301.00252490540396,299.61485949014815,300.81360800142954,298.67816317100204,299.06390781803515
24,298.7308836071821,298.74983315665185,300.42943832393127,299.3143056557654,297.93529705585644,297.6886300512278,298.732035315356,299.2381955628798,302.4251972497777,297.643729448609,301.78111180345525,300.10671633681255,301.335907604705,300.98739653086614,299.1117777688425,298.1882094356903,297.7365358852042,297.6962452955345,300.16751693015004,297.46221194592505,302.06915857100495,299.2030247879008,299.51630464195915,301.156052089714
25,299.4718891318463,296.29828902026173,297.5383365369543,299.2829845966702,300.81240136600604,298.89737365552486,301.31410113930514,300.8703688204846,297.00469901151246,298.86777395187664,297.74195171374646,299.95898879527874,298.3562248713843,298.8414317778456,300.2834118039971,299.6962582301363,302.6587946061189,301.11931122009537,299.75818045776504,300.1653297692048,299.01196791410405,299.67059100268085,301.9369528668999,298.43527751110304
26,298.0063237251168,298.82071577774315,299.227096965777,297.8220847145981,296.97992241869906,299.25974386577417,298.2119182794863,298.0265843976631,301.18476757965595,301.18860729158837,299.75004624772924,302.1394407521681,301.64713572882545,299.8196308889169,298.4263117955704,301.8491297300528,299.4496986040527,298.1165744933318,301.49159797202896,301.70842450478636,299.64619491589923,301.8014237826512,299.92300201958284,301.9499847931775
27,297.5594984681675,299.01525374402473,297.554624442636,299.5293308898582,298.38769296996827,298.69042531987867,300.8835573227309,299.87535852108107,300.13177252722284,301.8045638245782,301.4951597970299,298.2612209927752,297.3757457878629,299.85015890468816,300.97841762172965,300.5677431817602,300.2920943121633,301.1599080571095,298.68389143571875,299.06748331413183,301.51734659408527,299.8128869523618,298.26380651489916,298.89069245689524
28,300.1008200597498,300.1994067411786,300.2231269991014,298.2672741433101,299.63590208058105,298.99898401300607,300.77757490929434,301.15717345120606,300.7741621473696,299.7219260893017,297.5901454810185,300.31117819204695,301.00646246910526,301.490582613497,300.98927754876394,298.4720230652071,301.0811311734563,300.5594780926826,298.96227688389104,299.8822209546973,301.66816562008006,301.2385320144126,299.14218431114745,302.75294340048214
29,300.74069719689675,296.5674979695938,298.84669871426587,299.09966203437835,295.3706702344248,300.8364360206472,300.9640671347368,299.0341456214069,299.73451767585607,300.52803254553424,301.57185854000636,300.77113690815503,302.562130187177,298.61185504724546,301.1783437609701,299.9430734392434,300.07573750440207,299.3773934415183,302.6160581517475,299.3267509436946,299.97243092174375,299.6086497366285,302.59366898176,298.3410046004491
30,298.28759563759604,297.75934568382695,298.42786352301687,299.09117483916634,298.401468642378,297.8758961283088,298.33983886968,299.5875970450048,302.3195694022056,298.8537788958453,299.4223680760683,298.58083616340355,298.906063260968,301.9856822470745,298.25983156752073,302.36348610769755,301.11019113328433,302.2030514247885,298.50162392997305,300.7669687808654,302.8557120742051,302.0096980185597,298.7952731814971,300.7032440477578
31,298.5476167854359,301.10821908603117,298.8895005068322,297.11965911415746,300.99446641404035,297.6500382382618,302.14856098102445,302.64244729221923,298.8696940411853,300.700906798694,301.46101305086813,300.66856134066364,301.00919764875516,299.1910771553731,300.4808708757528,301.56231338100844,299.9785762907657,299.5919920784804,302.1771994739097,298.692762731962,298.48859859408594,297.8446792585168,301.3348929046742,301.25916616433807
32,299.32825573624314,297.76669198178814,299.02624721101637,298.2404487976241,297.9389117272644,299.21884706918945,298.1856008137059,298.5685271685177,300.14542059891465,301.1783292424429,300.17930522589677,298.748851037845,298.9486115557337,302.6183119623555,302.7814056621982,298.0545209136358,300.7902334208039,301.52948768605313,297.9911612665505,300.70775420936695,300.54932257364777,300.06850905563306,300.5325988298336,299.99648743812526
33,297.1955156623041,301.38766829551065,297.1890369532139,300.23546030688385,299.1307698646014,297.10666665530795,301.7704193870814,300.09681798600764,300.2164019485843,299.0509448454174,298.9500179795256,301.23550976705593,301.02605502243273,300.6277442664632,298.76079018824475,301.63103516169343,298.81286776879847,299.8122116666869,300.98368842181617,300.8851061755643,300.6354992212874,301.85011967745294,303.04779692735696,302.1613421363177
34,299.3776815753274,296.67665905237874,299.4044852180442,297.67249464249545,300.44404701221566,298.85408589872736,299.9535081174816,302.3262540498031,299.38713407750555,300.8593898336507,300.6624820272013,300.38635844487004,301.1126788791218,301.02595173146824,299.49364461317936,298.88892589002535,302.4218699440109,302.5617373141565,299.13688396286324,300.96187123668153,297.897314444286,300.30938067860166,299.6500136228296,298.60669001895155
35,299.09598429675816,299.5434984704352,298.6339840020191,298.9565930902589,297.01931258876294,300.2626956353162,301.1955331220155,298.42614490959886,302.8424095674364,301.44051019038733,301.1102261138389,302.11546213822453,298.3066082289311,299.0149174693042,301.04203425641043,299.9005430726986,299.2025035325308,299.52297700087126,300.5745747558835,303.33044050159873,301.5034560788102,300.96735710118236,300.9201493266029,302.0640720105789
36,297.3592218679769,299.3310632332619,299.3852560165208,298.35363495699,297.41216413661147,296.5927945543087,298.710964254584,301.8718577627683,300.2207127205889,297.4774041411243,302.48152720185186,298.60959356978134,300.6035502437555,301.1459948385813,301.77734382830596,301.81493361411896,300.8430857645557,301.6138564387989,302.15681256708564,301.92441903504624,303.31452676200485,299.7558349612827,301.4487735074295,298.9151552999706
37,299.45724163898336,298.3809840094506,297.89912359915274,298.7143088468492,299.65665226938444,298.4662425942674,301.5961170284158,298.30977509360895,297.9790112157836,300.6741555764174,297.2509946827317,301.7210524077811,302.5023236655232,299.7310497493304,297.5784819329876,300.08127873534085,300.7500653519576,301.78414678997996,298.9950072063728,298.06892397558323,298.54359395881715,300.2819078563197,301.2416790145583,301.0001582533428
38,298.8378330828007,299.6584937711261,298.6392929520167,299.41057440555596,298.67956600684647,297.10930374930257,299.4543264173199,298.92972120280405,300.4127153964503,301.8641813690239,299.2891315034689,298.5658376453926,298.54269080404924,301.758687659786,300.8165962881883,300.81849037787396,301.9478051351259,299.126749266306,301.38162061746465,299.699094447141,299.94037029179566,303.2150180545704,300.00751346881117,301.3946526778873
39,298.43626599982457,296.1236351114538,299.80366189117166,299.01344440385014,298.0628126532484,299.11686253601124,301.8651405679455,301.05721387432044,297.80090167847214,298.6537416669216,302.60862419736065,299.96253399498283,298.5282907309507,301.44613733322154,301.3102567219353,300.9599629250874,298.7863106044028,301.1943743532376,300.8505376802936,302.1963374134676,299.6100198058666,298.48297628395716,302.6810061239948,298.9852003711874
40,300.0130441436583,298.5646626213456,298.3212763156199,297.81766017009954,298.7823166208188,298.3616412223103,298.8892127805182,300.8827735631752,301.5623181115439,299.9191195278166,298.33515686995526,303.0374513732066,302.4860967913774,297.99371101250534,298.61787838175155,299.1009468685258,301.1492815113743,301.24989889598555,298.96533712978965,302.3067779471376,302.0473621213776,299.27704302062097,300.4943722581071,303.20069246387317
41,296.3663957855838,300.5458429330718,298.5829671617402,298.6852975166128,301.0134329096223,300.2275275938848,297.5632292711645,298.482106352079,302.9549059374285,298.9337450619334,300.59412845020506,298.8422024440017,302.1627579705817,301.0021828098199,301.71715481427515,302.28693647506094,300.1026023626758,298.275636788206,300.10762916933487,300.25992649464325,299.59835808701814,302.9860014204649,299.71537303391165,300.0328324994486
42,299.1887491456034,296.3473517840286,299.8867336660612,298.44517666043197,295.7262616345406,297.2028436523214,300.05303955262195,300.0387532653722,298.78342090646555,300.1198267869918,302.13651143285045,300.0899715572984,299.8893738058964,298.9959322931208,300.9253574808314,299.89408690958624,298.1508037966603,301.98725234500006,298.82178384665764,299.8340583906385,303.16271746094066,298.49770975760464,303.4693100816117,299.4056475761431
43,299.8144389917399,299.5872550563242,297.34609347326716,299.2433053820931,299.41184888903837,298.51958732550764,301.827529330589,303.0137852370896,301.20322461649624,300.95541079323243,299.8476410174282,300.54814535800773,301.7747684190201,301.331268634281,300.79858048527433,299.7788673687735,301.5235312367049,303.2954745922325,302.8028020058892,301.4238116344656,299.56075446891276,301.9155132246745,299.6186944195934,303.28566654906837
44,297.0450776128516,300.8381387595255,298.7170706693844,299.4049767521198,300.06446354680185,301.3190888047934,299.38730925579347,298.9184264053775,299.13549731193643,300.2460122606503,299.87800849325237,301.0702091811371,300.59611604757094,300.5401742725835,300.9817258139712,301.7899656009659,302.21115540109116,298.8567070678217,302.00694850675904,302.86391329798766,300.5190111803204,299.5962465163571,302.8202738634823,299.7735596518246
45,300.46298477624845,298.68202561946623,299.2512819494708,297.75774076940326,297.5889598858487,297.78335470344257,301.63093717100236,300.45676616710074,300.61932550053746,299.8987592735762,299.7555453888124,302.05810925911595,301.73869426125367,300.34225447994174,301.13448354942875,300.9906641447856,299.16885320354976,299.51239666522196,297.7228940231708,300.46872083717716,303.49469206180106,303.00795777804416,298.9204523194749,300.8353782935169
46,297.19788824687095,298.0312638794048,296.9690672799533,298.99332289132457,299.9422326963889,298.19035949496055,300.8382745188864,302.4521913273254,299.4297031919497,302.7468990515995,300.4179404672418,302.69377186871793,300.9508681373101,303.10073000493065,300.4470110880339,300.0832622305661,300.51016369155474,303.4615342373194,301.0916568118458,300.4941007839433,298.98580714272464,300.2086532670507,301.71884810552655,303.5136390733636
47,299.89183067314184,298.5816029961349,299.1542606849154,300.01390807708594,296.9331349333898,298.97501393252605,299.6443951616181,299.5135942672686,302.8126619084891,299.39951870183796,302.02757983325614,299.63754191678373,301.62470891543927,298.4895053535695,302.9084012454612,301.16091528374085,303.2644762514257,299.9439147344671,302.4960476510712,301.5266796055595,302.3062189557649,300.14458134925604,301.6418893642861,300.9285055939326
48,298.98753572454285,300.0118266684844,298.23819497628295,300.37462770606527,298.68387999223313,300.5176257745092,302.38121011884317,300.8066817378933,298.72562319223385,301.1112377054507,298.50698899659,303.21348575480874,298.5835133455724,299.363452111561,298.6912911387912,299.3715699457271,301.65969413725,300.2549884154203,301.6039742827422,301.61826442795285,300.0524892568157,302.03886119033285,304.18589803002516,302.71763923202474
49,298.91581589626804,297.0747222627631,299.73847020415633,296.9547108790102,301.1349065686373,296.9619474539274,297.32415638852495,300.5265896308313,302.0524478523998,300.47010913352784,301.0251799236809,298.4681466498833,302.2892522402871,302.2800634749724,300.56389020874195,303.4781042477063,299.06792305881464,303.40804007520177,302.27992316772026,298.7646860073548,302.5384588505412,300.47615428727164,298.93925470272984,299.9340628111441
50,296.9170550025492,298.2474794903866,298.909189229573,299.0478033424636,299.81368919714066,299.3804955363857,301.413552611655,298.21967785247597,298.1926840272998,300.56443370033173,302.1743589349184,299.73816324803823,300.97227371201285,300.83127448077613,303.354045685123,300.2848632887474,300.76403189423644,299.18020982933507,299.688575660637,300.97223420304863,299.8123691832231,301.68931571055913,300.7243675945824,301.5194439951371
51,299.6719098965954,300.8005457045209,297.3337751814369,298.3739109364853,298.95905290085966,299.7767153319922,302.9364896177786,300.9277604183169,302.010891212258,301.24409422391733,298.6166625302362,302.98797754457945,302.6827506324699,301.28607079080916,299.16141925502467,302.9709646373802,303.5273199876132,302.0882590923151,303.37502745315015,301.33410853997253,301.0094282995264,301.9030362408036,304.0354097635516,303.2599891258313
52,298.0455415341467,297.17246060753496,300.438738208959,299.61599230839965,297.106666373363,298.020992590148,297.14587332001685,301.1597276998286,300.105701262936,298.5010655711288,301.1826664645163,298.4525226901535,298.9676948936828,303.15819612741774,301.74845160829517,299.64550597562715,299.27955183126056,300.6677482514685,299.9875640203468,301.62713932028964,303.13731448830464,301.79990425583304,299.5194976328535,301.01569971513476
53,298.38109915761856,298.20164922977006,296.7360480403527,298.4597882527282,299.8345795066975,299.45123243057805,298.72804279696805,300.69128911134516,302.4573460726808,300.4909531374793,301.7807666892989,301.42873793462525,302.13315890012564,300.25887138489867,299.24944021238457,302.1537238350168,301.11212603543305,301.8535599760656,301.4874266559806,300.3490065693921,302.96463628433867,302.421257473002,301.61966471253334,302.94604257614816
54,299.3444704809185,301.50446590484563,299.9301884150687,299.21678698208433,297.29238034656487,296.98839939254725,301.79743507859064,301.43472507099835,297.9035886492606,302.0791936174744,299.6563719235675,299.7182652086291,299.0846721648791,301.6719318498504,302.3291559616547,301.2136849144897,302.7075454210173,301.0107781201419,301.9351574184624,303.770593945544,300.82946157511986,302.1496968823648,301.0185018925804,301.4114455237077
55,298.53480023428733,296.4094715769199,301.5203955771145,296.7225848013529,299.23115505291497,297.90114258783916,299.39522886354706,298.7404914153116,301.45052950308263,299.01342772442894,301.00583938471016,301.16975992323955,302.4881405209324,299.1064125009519,301.731948720253,299.2337110653698,297.86010277704895,302.2203972904553,300.53857733244416,301.04203904354716,300.97004930336317,304.154988640701,304.3263046803972,299.3159759092766
56,298.2921851131767,297.65050102548645,296.4726057983357,298.79667222267364,298.2925811301834,298.73975774774755,302.10736967897867,302.0355101823182,299.8743997182099,302.2857509669356,300.56273993373225,302.5057776373155,298.25700844628153,302.7622708301729,300.5259198007927,303.1014343708976,302.2435950809244,301.29415803456925,301.46132079861343,300.61051715082914,302.43776845643924,299.068093248715,301.3484964900612,304.18707236777794
57,299.11978034374266,301.0167565841318,299.03561218046895,299.6970332572823,298.3985878247103,300.93438074508873,300.3310527268469,299.0778421843506,302.0123951243871,299.9299810341455,299.724191615753,299.0912566573343,301.8636936690711,300.11974404456384,302.67155877832374,301.508108636079,302.5100420827418,302.27347724869395,301.3099660530315,301.7086286445468,301.0765665649906,301.69640103143007,301.3454425434607,300.63328156903236
58,298.1601197376426,296.7042208576974,298.61621366341996,296.84946636395256,300.50011106653164,296.20422562830095,300.9627578766806,299.7433957176975,298.45241552783506,299.77494035270826,300.3087261929351,303.15486632713373,299.0935864146198,300.8228314670896,299.17493141206813,299.6313688335802,299.5619661593359,302.00026808997103,301.31124817129836,300.9956259621758,303.7973261743427,303.7157718794762,302.70196956329625,303.9678401334904
59,298.8085097965723,300.24148787681776,298.587188913235,299.05183812807746,296.8634179367778,299.66955513891367,299.3614747533791,301.3421790937311,300.6923550819204,300.8406573946872,300.24687727775694,298.975677920067,303.36010707223204,303.47668896668944,301.0401394862721,299.86613904767563,302.6416780368914,301.7476039397323,300.24228094529735,302.7484190368345,301.8761704265268,300.15093368479893,301.8302672266297,300.8135743859132
60,298.4547016060846,296.69416856811694,299.4678311291511,300.6083242930677,298.79647774907215,299.26440273051804,300.17660086587915,298.965089020981,301.7913263025591,301.30170804741726,300.8991583990548,301.8737893552182,300.02639625804363,300.47002639365655,302.2480649271238,300.25770994415603,301.538990098858,302.8278228118834,302.866429467169,301.5458128231531,302.674934765606,300.6213597593807,304.1495696293539,302.83910855118637
61,301.19306867860763,299.25895574116663,299.88663363876805,297.20785726821003,301.5596805451699,300.5612122506563,301.4993606267394,300.73547432012134,299.5127300334976,299.72481323681995,299.6083789345317,300.54001128267674,301.40072545282766,298.6413065459647,301.12934868673864,301.84436230063915,303.2737862783877,299.3862481070937,300.0579975957201,301.69434182915546,301.1006446828974,301.416162033767,302.1363847426064,300.9991696501736
62,297.87449721747225,300.42449714451635,296.951954041006,298.5639128787191,296.6559422391609,297.5379821151884,301.3600360319156,300.6726816451676,300.9507454917341,302.1585496572559,301.8799077124633,300.6740384223427,302.4208208835123,301.0271148663912,299.1189728222175,301.1483172351928,298.887528248305,302.79127030557316,303.50953037085304,303.3658071209166,302.94563122995214,303.7826007851401,304.0258041262843,301.46742287505685
63,298.3036047252461,297.23691308298646,300.4619568349579,299.94817147844464,299.5634093164121,299.4574605804043,299.70517361609774,301.94101700177015,300.38801907990836,300.938914037473,299.57200947064,303.10209603090834,299.643295821749,301.02319281840033,303.3787534470486,299.1937334681541,302.5727865573031,301.36519429701025,303.56428163167953,300.8239821024859,300.9971012398197,299.39895049865567,301.0735344167121,304.70170638442477
64,298.10343088874635,299.20296878581337,299.55666345794845,297.07116856000147,299.7774153748439,299.8180692951585,302.10411077758476,298.3442347126132,299.90384854580117,299.9981060442252,302.9857681777841,300.0963184843253,302.0783078299173,302.2189737662153,300.0263357266661,301.03281085669624,303.41103809289706,302.52203079073064,297.7792142171409,300.95841269339775,303.4586337936799,302.88944909829405,304.67447257756413,301.2891178919869
65,300.42254273698205,299.4552533542563,296.8871279910167,300.75893325330435,295.756331654813,299.2199449717846,299.7336424248034,302.0691968196827,302.2350241803953,301.1691973011544,299.67268035876583,301.8133849244858,301.61434104963746,299.79110973955056,300.09296815369385,303.456422294724,299.9681264489363,301.53230527931845,301.1321535733343,303.93164325230117,301.4558006652966,304.0313866211393,301.18748955729905,301.98468900238976
66,298.0915925687333,297.07029378699264,299.9072371487355,298.57960070727876,298.47231082293024,298.46692126504564,302.0367931947489,299.4599236651938,300.3417290000948,300.8348832356767,299.34964281461714,302.77734820061875,299.3907233639507,302.1037561023845,302.76064946156464,299.11038982858514,303.5834547507299,300.6344094194456,304.19021385948577,299.1831758110357,304.6109430039318,301.1249643968224,301.6795999747266,303.2219222675644
67,297.9958357867743,299.80176851931947,299.99682689777904,299.47980072574,300.4831170807076,297.5018598502995,299.8279935153177,301.59107106449846,299.9148203312111,301.2295606269625,301.7576623600997,299.9492142132928,302.6149231810849,301.84118486649237,301.22735278765634,301.8968992911842,299.16776948903333,303.57888648800025,300.338032242029,302.08890611438,301.31874955620884,303.38832901999297,304.04287515439546,302.3167675464734
68,299.85465122530303,297.8879789291654,300.12223839327,297.7551329891799,297.6112106336558,299.74940327958376,300.38631211929265,300.3811349156351,301.41698970445674,299.7872641580988,299.5651730211184,301.5562212253562,300.86924517809877,300.62317027656644,301.3004257515507,302.3798844278574,303.0103843822069,299.8083870334331,303.7583364408921,304.3634950815069,301.8290964507617,300.4432980063573,303.81217999096117,304.14900486153607
69,297.0334501721272,299.8327796985223,296.85350833065445,298.3871575699966,298.8168619078909,298.42230710248646,299.14539423750375,300.1412326269137,300.7528291533122,300.5250533970673,301.0643585826741,300.23186713926196,301.33028719227576,301.8619816518212,302.74930518387714,299.0761610523777,304.1031812323751,301.5250851242278,300.6453004555959,299.3981516211454,303.16403275965996,304.7184287744358,301.49365053554953,301.54562957196134
