Experiment,piControl,historical
260,297.96054640340316,
261,299.9289801120385,
262,302.3291920221057,
263,297.8410754481808,
264,298.7877244619429,
265,299.30859147045703,
266,300.44665897058536,
267,298.9362658247104,
268,298.95048156253415,
269,300.8099290399072,
270,300.7455614480785,
271,297.4377267623836,
272,299.1329055085323,
273,298.36750912219094,
274,298.5410696423278,
275,301.3047163109355,
276,298.46516460689355,
277,299.77001178874286,
278,298.6872401631042,
279,300.1971351595469,
280,299.5944629372773,
281,299.3918071596413,
282,299.83876059349194,
283,300.86531699816805,
284,297.60653088804446,
285,299.18749257455346,
286,298.5916451483217,
287,298.7562370957757,
288,299.90109046747017,
289,300.2328375186243,
290,297.90385350663416,
291,300.6853205458356,
292,300.4655538292593,
293,297.71599299799465,
294,299.0063585008215,
295,300.17582238768875,
296,298.6440431921381,
297,299.5695166839676,
298,298.8810020856985,
299,300.4749441465097,
300,298.00691095325425,
301,299.63446645767254,
302,301.59327491118705,
303,298.1645491814705,
304,299.2600790950167,
305,299.8194687596301,
306,298.6989805048558,
307,299.87911264462156,
308,299.3839695278909,
309,298.77220952751367,
310,299.5360469325731,
311,298.60355427585466,
312,298.25625023761853,
313,299.7700156393154,
314,299.71975495210455,
315,299.92661275143786,
316,300.99253372052755,
317,298.4266740302204,
318,299.38588598263004,
319,299.33816048104563,
320,299.4257044344059,
321,299.9125915607174,
322,298.5611390247706,
323,299.2213127881869,
324,300.1494453129804,
325,298.34771278050886,
326,298.6685146752588,
327,300.3626559861729,
328,298.5389998928532,
329,300.76131827722514,
330,297.82418647052253,
331,299.6703245107625,
332,301.3281636970942,
333,298.3180520997059,
334,298.67499250476595,
335,299.75478868674145,
336,300.7516103422831,
337,298.2118558422508,
338,299.20034671607783,
339,298.46013795119916,
340,299.1328168073721,
341,299.0357025042263,
342,299.3596330821154,
343,299.16445461297195,
344,300.59118902550944,
345,299.3366621784979,
346,297.9786746202194,
347,299.4412227417469,
348,300.99927794377055,
349,299.2230609272589,
350,299.17150029032445,
351,300.1044803898453,
352,297.88305214359536,
353,299.4342269594104,
354,299.8725198244627,
355,298.79230409437423,
356,298.82277182516947,
357,299.9850683175171,
358,299.55195591168166,
359,297.7686956811198,
360,299.22437709845707,
361,300.94145464837237,
362,299.88908932092403,
363,298.20639450987505,
364,298.3131755719325,
365,298.0347513515049,
366,299.6252625785317,
367,298.8833378630056,
368,299.7331733568321,
369,299.57935227513553,
370,299.18075285399925,
371,299.4842409062542,
372,298.5664558840455,
373,299.97016593278676,
374,299.79003211737125,
375,300.4947792650592,
376,298.4966278281119,
377,298.90772783632343,
378,299.9194345695116,
379,298.74918369167113,
380,298.8909984945944,
381,299.50667378183647,
382,299.54971723244836,
383,300.44247338294355,
384,299.49949600256923,
385,299.3657629788101,
386,300.4463987926965,
387,298.41637802643055,
388,299.58750297128745,
389,299.5032772745837,
390,300.1793063360358,
391,299.6080376452956,
392,299.367599962681,
393,299.220430474161,
394,299.6783176487861,
395,298.8810922129562,
396,299.753775912603,
397,299.37218406453144,
398,302.0961415711252,
399,298.2075124931259,
400,299.55319170122624,
401,299.7531974283462,
402,299.7598844510665,
403,297.64504026591675,
404,299.2440619117401,
405,300.1630127563944,
406,298.81885293406316,
407,300.0361202069949,
408,300.66705715107383,
409,300.65755226444315,
410,300.6401067186969,
411,297.8938009639558,
412,299.4813385034547,
413,299.5642563007339,
414,301.018823903074,
415,298.3793826939688,
416,299.79028232420234,
417,299.2167085755557,
418,299.9207248328813,
419,299.60688422458367,
420,298.67010815289314,
421,300.3704877284251,
422,298.571242754783,
423,299.75585147765725,
424,299.89560399157705,
425,300.71482442105895,
426,299.9977578296643,
427,298.1530206399102,
428,300.27109557132906,
429,299.3908581886028,
430,299.61996779220135,
431,299.0616649610565,
432,299.1056371376526,
433,300.2855270290849,
434,298.628987935105,
435,298.5733955228214,
436,299.65309838762363,
437,300.3137868535064,
438,297.62938140707814,
439,299.10149543161396,
440,300.43148189614107,
441,300.5243502114161,
442,300.56391516476816,
443,300.9609762331317,
444,297.41597810833537,
445,298.5548437577723,
446,300.0131745577994,
447,298.3408127258784,
448,299.5348729371761,
449,299.9815146952015,
450,298.8377701053973,
451,299.0398753812777,
452,300.0227667682513,
453,298.1819624495752,
454,299.17639340022316,
455,299.3378782391316,
456,299.83319281760345,
457,298.3371701450274,
458,299.89198736478096,
459,299.70641856466193,
460,298.31327930061,
461,299.6390227979607,
462,302.2248844194851,
463,298.3414521670623,
464,298.0551057306186,
465,299.1253818361079,
466,298.3874384582478,
467,298.2211629154883,
468,299.35121335762665,
469,300.2147782427628,
470,300.21700392124905,
471,297.9689413683921,
472,298.4990801118936,
473,300.04312295533276,
474,299.8329844077704,
475,299.08878005251194,
476,298.82833764168566,
477,298.9917491638759,
478,298.7968850533254,
479,300.09194185139035,
480,299.43994375462506,
481,299.27963935054305,
482,298.9243129121635,
483,299.2633155235592,
484,300.7199528800111,
485,299.7095878629677,
486,298.64578605634694,
487,298.89735177361655,
488,299.5111882138303,
489,301.18247625382065,
490,298.2059891189456,
491,300.0410243740989,
492,299.8248134522928,
493,298.6609784321633,
494,299.48860817187375,
495,299.3710858490543,
496,298.26297727645226,
497,299.6001488856392,
498,300.18334139387554,
499,295.25268170665845,
